step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3448,1.317,0.025,9.08,296433,275940,3505,25,16984,1061,1596683.8,125.7,0.589,0.108,0.127,0.088,0.088,581,5.39,3.42,0.08,0.80,0.04,0.69,0.04,0.51,5.22,3.19,0.00,0.03,0.005,0.046,354,0.194,0.890,0.002,0.000,0.108,282433,255857,7,0.537,0.000,0.017,379231,0.066,0.059,0.002,162.71,92775,1134,0.119,0.120,0.000,2078086,1.04,20.55,0.000,0.005,0.000
610000,3440,1.333,0.024,8.96,274747,256514,3202,3,15036,586,1605238.1,63.7,0.545,0.114,0.138,0.104,0.098,630,5.48,3.87,0.07,0.80,0.06,0.93,0.05,0.36,5.31,3.56,0.00,0.05,0.004,0.044,332,0.147,0.881,0.001,0.000,0.118,260132,228426,7,0.607,0.000,0.028,814464,0.039,0.060,0.002,162.76,85171,140,0.109,0.667,0.000,1975881,1.03,20.52,0.000,0.003,0.000
620000,3561,1.301,0.022,8.93,274298,255938,3214,8,15017,639,1527329.4,99.0,0.572,0.104,0.126,0.103,0.095,674,5.07,4.35,0.11,1.23,0.09,1.39,0.05,0.68,4.83,3.69,0.00,0.09,0.006,0.059,332,0.212,0.873,0.002,0.000,0.125,260035,228134,6,0.705,0.033,0.010,666047,0.030,0.068,0.004,162.66,83005,692,0.155,0.125,0.001,1886511,1.04,21.19,0.001,0.005,0.002
630000,3539,1.262,0.018,9.15,311486,289229,3867,17,18395,2461,1584354.8,546.6,0.658,0.077,0.095,0.082,0.087,613,5.19,3.55,0.06,0.94,0.03,0.60,0.02,0.35,5.08,3.30,0.00,0.05,0.003,0.044,290,0.182,0.874,0.000,0.000,0.125,300166,276364,8,0.644,0.000,0.006,224084,0.048,0.054,0.002,162.80,91843,557,0.222,0.294,0.000,2532089,1.02,20.74,0.000,0.004,0.000
640000,3505,1.275,0.023,9.03,302457,281285,3400,63,17743,1411,1589448.8,249.2,0.598,0.088,0.112,0.098,0.103,618,5.20,3.62,0.05,0.71,0.07,1.08,0.01,0.15,5.07,3.32,0.00,0.02,0.006,0.062,310,0.187,0.871,0.000,0.000,0.129,288488,263739,5,0.657,0.004,0.003,156764,0.080,0.059,0.002,162.86,92720,559,0.177,0.333,0.000,2685527,1.02,20.75,0.000,0.008,0.000
650000,3431,1.331,0.022,8.97,312916,290815,3672,7,18496,827,1618636.5,115.0,0.628,0.080,0.106,0.092,0.094,552,5.45,3.88,0.06,0.70,0.06,0.83,0.01,0.24,5.32,3.71,0.00,0.04,0.005,0.052,325,0.183,0.854,0.001,0.000,0.145,298849,274805,6,0.664,0.000,0.004,127782,0.113,0.053,0.002,162.84,100044,559,0.139,0.714,0.000,2240201,1.03,20.35,0.000,0.008,0.001
660000,3509,1.314,0.023,8.89,284114,263769,3381,10,16876,780,1542029.2,98.1,0.588,0.091,0.117,0.106,0.098,629,5.11,3.30,0.05,0.63,0.07,0.83,0.02,0.33,4.98,3.01,0.00,0.12,0.006,0.058,292,0.176,0.870,0.000,0.000,0.130,269004,240362,6,0.591,0.017,0.006,146432,0.094,0.060,0.002,162.71,90999,832,0.126,0.400,0.000,1936006,1.02,20.87,0.000,0.003,0.001
670000,3486,1.303,0.022,8.89,294087,273609,3484,33,16984,1002,1614539.1,128.9,0.601,0.087,0.111,0.104,0.097,625,5.32,3.76,0.07,0.78,0.13,1.54,0.03,0.62,5.09,3.30,0.00,0.02,0.009,0.076,311,0.333,0.871,0.001,0.000,0.128,279615,250218,6,0.652,0.000,0.007,192609,0.073,0.057,0.002,162.74,93734,764,0.129,0.364,0.000,1817837,1.04,20.54,0.000,0.010,0.000
680000,3489,1.312,0.021,9.23,294001,273058,3483,33,17424,1061,1629381.4,137.2,0.588,0.099,0.123,0.098,0.092,626,5.42,3.50,0.05,0.77,0.09,1.03,0.02,0.35,5.27,3.22,0.00,0.04,0.007,0.066,307,0.315,0.846,0.001,0.000,0.154,278833,246706,6,0.649,0.000,0.004,160660,0.079,0.056,0.002,162.84,91833,1177,0.129,0.364,0.000,1835641,1.02,20.34,0.000,0.004,0.001
690000,3373,1.318,0.023,9.41,305067,283376,3513,8,18286,788,1627016.5,133.7,0.605,0.093,0.116,0.093,0.093,594,5.74,4.17,0.08,1.08,0.05,0.82,0.01,0.39,5.60,3.84,0.00,0.05,0.004,0.052,291,0.233,0.894,0.001,0.000,0.105,291244,262146,6,0.450,0.040,0.002,145084,0.085,0.054,0.002,162.85,97064,185,0.170,0.375,0.000,2037604,1.03,19.97,0.001,0.002,0.000
700000,3427,1.315,0.024,9.10,292065,270931,2768,98,18214,1426,1592085.0,281.5,0.566,0.099,0.124,0.106,0.105,592,5.25,3.06,0.05,0.51,0.04,0.71,0.02,0.40,5.14,2.89,0.00,0.00,0.003,0.047,232,0.287,0.892,0.004,0.000,0.104,276683,249414,6,0.557,0.034,0.002,128828,0.126,0.056,0.002,162.80,92996,841,0.197,0.316,0.000,2366845,1.03,20.64,0.000,0.004,0.000
710000,3443,1.298,0.026,9.14,278052,258126,2796,4,17110,608,1575450.5,82.7,0.543,0.101,0.126,0.117,0.113,631,5.18,3.33,0.06,0.58,0.07,0.89,0.04,1.04,5.01,2.86,0.00,0.00,0.006,0.057,237,0.237,0.899,0.001,0.000,0.100,262078,231881,6,0.517,0.046,0.004,154119,0.118,0.060,0.002,162.83,90157,1120,0.136,0.500,0.000,2260927,1.02,20.85,0.000,0.001,0.000
720000,3463,1.304,0.027,8.90,284649,264649,3161,5,16814,571,1594350.4,72.1,0.564,0.103,0.125,0.105,0.103,661,5.28,3.51,0.08,1.07,0.06,0.93,0.05,1.02,5.09,3.02,0.00,0.11,0.005,0.053,257,0.255,0.875,0.000,0.000,0.124,268043,243582,7,0.591,0.013,0.006,324530,0.063,0.062,0.003,162.85,89453,1188,0.126,0.200,0.000,2001747,1.03,20.87,0.000,0.003,0.002
730000,3446,1.318,0.023,8.73,273841,255025,2952,3,15878,483,1555486.9,51.5,0.554,0.110,0.133,0.105,0.098,684,5.24,3.61,0.04,0.56,0.08,1.03,0.07,1.09,5.05,3.11,0.00,0.05,0.007,0.068,264,0.185,0.899,0.000,0.000,0.101,257442,231704,8,0.576,0.000,0.016,167198,0.097,0.057,0.002,162.70,84662,1679,0.107,0.000,0.000,1902870,1.02,20.80,0.000,0.002,0.000
740000,3500,1.317,0.024,8.42,270585,252126,3089,20,15296,546,1531073.2,79.9,0.570,0.110,0.133,0.097,0.090,718,4.91,3.26,0.02,0.43,0.05,0.70,0.02,0.39,4.83,3.05,0.00,0.00,0.005,0.056,228,0.222,0.890,0.000,0.000,0.110,254761,228994,7,0.600,0.000,0.003,337471,0.055,0.066,0.003,162.48,79901,971,0.146,0.200,0.000,1824789,1.01,21.27,0.000,0.002,0.000
750000,3504,1.328,0.022,8.29,272772,253874,3437,16,15441,646,1537099.2,72.8,0.580,0.115,0.139,0.087,0.079,659,5.05,3.49,0.05,0.57,0.10,1.17,0.01,0.23,4.90,3.21,0.00,0.07,0.009,0.072,265,0.209,0.886,0.001,0.000,0.113,257417,231127,6,0.616,0.000,0.005,206812,0.050,0.063,0.003,162.38,78978,879,0.113,0.312,0.000,1621775,1.02,21.19,0.000,0.002,0.001
760000,3534,1.300,0.018,8.03,282561,263676,3299,9,15547,764,1567300.9,133.9,0.595,0.106,0.130,0.087,0.082,713,4.98,3.60,0.04,0.69,0.11,1.22,0.03,0.71,4.80,3.21,0.00,0.02,0.012,0.086,273,0.349,0.848,0.001,0.000,0.151,269581,241334,6,0.685,0.000,0.003,126212,0.077,0.055,0.002,162.57,81008,970,0.175,0.111,0.000,1942959,1.02,21.15,0.000,0.017,0.001
770000,3441,1.311,0.019,8.77,304341,284697,3448,6,16283,563,1581587.4,46.5,0.636,0.087,0.110,0.084,0.083,657,5.47,3.35,0.05,0.73,0.06,0.71,0.03,0.52,5.33,3.05,0.00,0.06,0.005,0.056,291,0.234,0.866,0.001,0.000,0.133,293282,263750,5,0.604,0.015,0.009,228106,0.046,0.052,0.002,162.65,89467,1173,0.083,0.167,0.000,2095494,1.02,20.39,0.000,0.007,0.001
780000,3605,1.271,0.015,8.46,303473,282394,3283,99,17533,2592,1588161.5,495.8,0.619,0.103,0.124,0.078,0.076,660,4.77,3.21,0.02,0.33,0.05,0.68,0.01,0.22,4.68,3.06,0.00,0.02,0.006,0.066,231,0.480,0.856,0.001,0.000,0.143,290720,257046,6,0.785,0.000,0.004,292245,0.043,0.055,0.003,162.72,88694,586,0.191,0.303,0.000,2130829,1.01,21.34,0.000,0.007,0.000
790000,3502,1.279,0.012,8.51,355182,330970,3965,66,20284,1803,1605802.8,329.5,0.740,0.065,0.076,0.055,0.064,570,5.10,4.10,0.05,0.71,0.07,1.13,0.02,0.50,4.96,3.73,0.00,0.07,0.005,0.059,241,0.437,0.790,0.002,0.000,0.209,346113,324046,5,0.845,0.002,0.002,144822,0.050,0.044,0.001,162.81,105543,649,0.183,0.333,0.000,2456164,1.02,21.11,0.000,0.009,0.001
800000,3525,1.292,0.013,8.53,368500,344406,4322,17,19732,1800,1604732.4,358.5,0.759,0.058,0.069,0.053,0.060,512,5.23,3.87,0.05,0.66,0.08,1.08,0.03,0.56,5.07,3.50,0.00,0.05,0.007,0.066,289,0.367,0.816,0.001,0.000,0.182,360621,337504,6,0.767,0.000,0.007,128265,0.074,0.045,0.001,162.82,115295,287,0.199,0.412,0.000,2210697,1.02,20.90,0.000,0.033,0.000
810000,3472,1.284,0.012,8.65,382878,358570,4332,34,19995,2088,1605593.9,364.3,0.788,0.050,0.058,0.047,0.055,508,5.38,4.12,0.06,0.76,0.07,0.88,0.02,0.32,5.23,3.83,0.00,0.14,0.005,0.055,302,0.353,0.806,0.001,0.000,0.193,375875,351463,6,0.817,0.000,0.014,389196,0.040,0.047,0.002,162.81,123609,786,0.174,0.441,0.001,2082613,1.02,20.70,0.000,0.018,0.001
820000,3473,1.278,0.014,8.71,385099,361172,4084,103,19739,3792,1605226.1,804.6,0.754,0.062,0.073,0.052,0.060,502,5.56,4.16,0.06,0.69,0.05,0.72,0.04,0.67,5.41,3.83,0.00,0.02,0.005,0.047,297,0.262,0.827,0.001,0.000,0.172,376640,349041,6,0.724,0.018,0.009,309033,0.060,0.044,0.001,162.90,124519,700,0.212,0.350,0.000,2358127,1.03,20.65,0.000,0.008,0.000
830000,3430,1.323,0.017,8.59,355862,333883,4052,4,17966,1026,1597598.9,151.1,0.724,0.067,0.079,0.063,0.067,551,5.50,3.73,0.05,0.69,0.07,0.86,0.03,0.49,5.36,3.47,0.00,0.07,0.007,0.067,289,0.197,0.851,0.000,0.000,0.148,346841,318906,6,0.705,0.006,0.005,172836,0.080,0.054,0.003,162.84,114961,60,0.147,0.750,0.000,2071408,1.02,20.45,0.001,0.011,0.000
840000,3439,1.293,0.016,8.58,325749,304855,3854,119,16912,3386,1585435.0,717.8,0.687,0.081,0.095,0.069,0.070,587,5.40,3.78,0.07,1.00,0.07,1.36,0.02,0.46,5.24,3.23,0.00,0.03,0.003,0.046,273,0.172,0.839,0.001,0.000,0.160,315277,279059,6,0.663,0.001,0.006,217828,0.060,0.055,0.002,162.66,102678,699,0.212,0.311,0.000,1987531,1.03,20.73,0.000,0.003,0.000
850000,3425,1.338,0.019,8.53,289509,270277,3059,718,15469,32094,1560466.6,6699.5,0.589,0.116,0.139,0.082,0.075,600,5.87,4.08,0.06,0.65,0.05,0.81,0.03,0.74,5.73,3.82,0.00,0.04,0.003,0.042,324,0.124,0.846,0.001,0.000,0.153,277196,236935,6,0.621,0.038,0.003,144124,0.116,0.052,0.002,162.72,90369,487,0.209,0.326,0.000,2338875,1.02,20.26,0.001,0.018,0.001
860000,3479,1.312,0.019,8.63,321705,302164,3464,37,15986,1560,1623215.1,229.0,0.631,0.100,0.119,0.079,0.072,624,5.49,3.53,0.07,0.86,0.07,0.97,0.02,0.33,5.33,3.07,0.00,0.09,0.005,0.056,263,0.215,0.834,0.001,0.000,0.165,307936,277709,6,0.698,0.027,0.006,161284,0.093,0.052,0.002,162.79,96288,646,0.147,0.297,0.000,1658825,1.02,20.49,0.000,0.010,0.001
870000,3483,1.305,0.017,8.83,285744,267891,3104,9,14736,688,1638728.2,75.5,0.547,0.115,0.139,0.104,0.095,652,5.58,3.82,0.09,0.95,0.07,1.16,0.03,0.58,5.39,3.29,0.00,0.08,0.005,0.058,282,0.163,0.845,0.001,0.000,0.154,271280,232212,7,0.626,0.020,0.005,178747,0.105,0.049,0.001,162.81,89403,421,0.110,0.444,0.000,2184576,1.04,20.28,0.000,0.006,0.001
880000,3456,1.317,0.021,9.02,286568,267623,3440,51,15481,1551,1621358.4,251.3,0.581,0.105,0.124,0.098,0.092,636,5.31,3.26,0.06,0.95,0.07,1.00,0.05,0.77,5.13,2.72,0.00,0.05,0.005,0.055,298,0.176,0.888,0.001,0.000,0.111,272925,236139,9,0.551,0.006,0.008,276677,0.071,0.059,0.003,162.66,92570,769,0.162,0.353,0.000,2081418,1.02,20.62,0.000,0.008,0.001
890000,3452,1.323,0.020,9.05,278836,259649,3070,4,16117,771,1605161.6,112.4,0.544,0.118,0.139,0.102,0.096,640,5.28,3.23,0.05,0.69,0.04,0.55,0.04,0.73,5.15,2.89,0.00,0.05,0.004,0.044,268,0.199,0.885,0.001,0.000,0.114,263458,226400,8,0.543,0.055,0.006,207136,0.107,0.055,0.002,162.81,89586,1792,0.146,0.000,0.000,2401035,1.02,20.51,0.000,0.004,0.001
900000,3540,1.287,0.023,8.62,317059,295154,3209,38,18570,1515,1609996.8,273.1,0.627,0.092,0.110,0.086,0.086,558,5.19,3.77,0.08,1.01,0.10,1.41,0.04,0.65,4.97,3.13,0.00,0.08,0.007,0.068,278,0.270,0.860,0.000,0.000,0.140,303159,272429,10,0.663,0.003,0.008,151201,0.126,0.061,0.002,162.83,101215,963,0.180,0.211,0.000,2146521,1.03,20.90,0.000,0.013,0.001
910000,3481,1.317,0.022,8.70,319008,297928,3745,78,17316,1845,1611402.2,239.4,0.652,0.088,0.104,0.081,0.075,637,5.39,4.16,0.05,0.63,0.14,1.57,0.03,0.46,5.17,3.67,0.00,0.03,0.010,0.086,296,0.308,0.848,0.003,0.000,0.149,304052,278214,9,0.670,0.005,0.007,208016,0.070,0.060,0.003,162.68,102289,669,0.130,0.346,0.000,1361172,1.02,20.57,0.000,0.006,0.001
920000,3511,1.324,0.021,8.69,320699,300025,3730,8,16906,1009,1613817.2,186.6,0.658,0.088,0.103,0.079,0.071,619,5.35,4.00,0.07,0.88,0.12,1.44,0.01,0.19,5.16,3.63,0.00,0.12,0.008,0.070,291,0.349,0.862,0.001,0.000,0.137,305729,280607,7,0.657,0.003,0.002,166206,0.103,0.059,0.003,162.66,103796,494,0.185,0.000,0.000,1382490,1.03,20.60,0.000,0.003,0.002
930000,3504,1.274,0.016,8.50,345503,324093,3700,66,17651,2826,1612788.8,533.8,0.693,0.081,0.095,0.067,0.064,598,5.50,4.19,0.07,0.94,0.10,1.38,0.02,0.33,5.31,3.69,0.00,0.06,0.007,0.072,290,0.228,0.807,0.001,0.000,0.192,333240,310879,7,0.735,0.003,0.008,206490,0.061,0.050,0.002,162.73,110654,644,0.189,0.364,0.000,1934903,1.02,20.52,0.000,0.013,0.001
940000,3455,1.310,0.017,8.35,340622,320990,3529,79,16073,2764,1622864.6,533.3,0.690,0.082,0.097,0.067,0.064,621,5.60,4.33,0.05,0.76,0.18,1.65,0.02,0.47,5.36,3.79,0.00,0.06,0.014,0.091,306,0.272,0.835,0.001,0.000,0.164,327850,304640,7,0.745,0.000,0.002,168117,0.085,0.050,0.002,162.73,105840,546,0.193,0.329,0.000,1821321,1.02,20.49,0.001,0.005,0.001
950000,3517,1.297,0.018,8.17,341449,322327,3436,35,15589,1795,1623755.1,258.2,0.702,0.079,0.091,0.067,0.061,617,5.56,4.24,0.06,0.84,0.13,1.67,0.05,0.72,5.33,3.58,0.00,0.07,0.007,0.068,329,0.294,0.816,0.001,0.000,0.183,329312,307765,6,0.733,0.030,0.010,243465,0.048,0.052,0.002,162.65,100870,682,0.144,0.343,0.000,1601914,1.02,20.73,0.000,0.032,0.001
960000,3437,1.337,0.022,8.94,302804,284617,3290,13,14964,820,1584301.0,65.5,0.630,0.098,0.115,0.083,0.074,686,5.52,3.97,0.04,0.54,0.11,1.38,0.03,0.81,5.35,3.48,0.00,0.07,0.008,0.068,307,0.252,0.883,0.000,0.000,0.117,289045,261919,6,0.558,0.000,0.007,212242,0.070,0.058,0.002,162.64,91534,919,0.080,0.385,0.000,1783704,1.02,20.48,0.001,0.005,0.001
970000,3497,1.340,0.020,9.29,291273,273941,3450,8,13814,533,1580100.6,41.1,0.629,0.090,0.108,0.091,0.083,632,5.38,3.86,0.03,0.53,0.12,1.48,0.03,0.52,5.20,3.36,0.00,0.00,0.010,0.083,301,0.210,0.862,0.001,0.000,0.138,278175,247979,6,0.530,0.036,0.007,236721,0.061,0.062,0.003,162.68,91079,968,0.077,0.375,0.000,1566429,1.01,20.49,0.000,0.003,0.000
980000,3474,1.338,0.021,9.41,281937,263984,3541,41,14394,906,1547058.1,149.4,0.627,0.090,0.109,0.092,0.083,653,5.49,4.15,0.05,0.61,0.20,1.80,0.03,0.82,5.21,3.29,0.00,0.05,0.014,0.094,328,0.153,0.875,0.001,0.000,0.123,268216,236219,7,0.432,0.007,0.004,291512,0.052,0.059,0.003,162.57,90318,870,0.165,0.268,0.000,1358070,1.02,20.38,0.000,0.006,0.000
990000,3424,1.373,0.022,10.07,278404,261546,3052,2,13854,382,1590446.8,49.8,0.593,0.105,0.125,0.093,0.084,552,5.36,3.55,0.04,0.56,0.11,1.07,0.03,0.51,5.19,3.32,0.00,0.00,0.011,0.080,322,0.139,0.874,0.001,0.000,0.126,264417,227188,7,0.399,0.032,0.008,364570,0.042,0.059,0.003,162.71,97071,424,0.130,0.000,0.000,1734781,1.02,20.53,0.000,0.002,0.000
1000000,3531,1.326,0.019,9.73,298311,279435,3351,25,15393,1005,1579403.6,208.1,0.645,0.088,0.103,0.085,0.079,488,5.32,3.60,0.07,0.90,0.10,0.90,0.04,0.64,5.10,3.23,0.00,0.07,0.010,0.072,315,0.220,0.854,0.004,0.000,0.143,286679,252602,10,0.440,0.193,0.008,254912,0.058,0.058,0.003,162.60,108073,535,0.207,0.400,0.000,1643377,1.03,20.63,0.000,0.004,0.001
