step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3346,1.347,0.025,12.04,273999,252513,2934,2,18624,432,1626552.4,50.5,0.555,0.130,0.156,0.065,0.093,355,6.17,4.37,0.20,1.53,0.04,0.42,0.15,1.36,5.77,3.68,0.00,0.05,0.004,0.048,490,0.188,0.844,0.001,0.000,0.155,262716,216159,18,0.403,0.016,0.027,896343,0.097,0.069,0.003,162.88,126511,255,0.117,0.500,0.000,2356292,1.07,19.84,0.000,0.002,0.002
610000,3344,1.330,0.029,11.77,305297,280334,3415,5,21545,502,1614853.9,34.7,0.627,0.112,0.127,0.056,0.079,350,6.14,4.33,0.23,1.79,0.06,0.65,0.20,1.32,5.66,3.55,0.00,0.08,0.005,0.054,532,0.200,0.837,0.001,0.000,0.162,293855,253072,17,0.401,0.099,0.050,1199188,0.061,0.084,0.006,162.76,141668,787,0.069,0.000,0.000,1743307,1.09,19.83,0.000,0.005,0.001
620000,3372,1.355,0.029,11.65,300670,276400,3773,27,20442,1457,1600952.0,274.2,0.648,0.108,0.120,0.053,0.072,363,5.79,4.26,0.13,1.20,0.04,0.48,0.12,1.25,5.49,3.53,0.00,0.04,0.003,0.031,452,0.188,0.877,0.001,0.000,0.122,288361,250338,28,0.262,0.066,0.027,1505802,0.049,0.075,0.004,162.60,136113,976,0.188,0.296,0.000,1486511,1.05,20.25,0.001,0.002,0.001
630000,3417,1.347,0.026,11.42,276854,254688,3358,12,18751,693,1637086.0,87.1,0.582,0.132,0.152,0.057,0.077,402,5.65,3.55,0.20,1.52,0.07,0.81,0.14,0.88,5.25,2.62,0.00,0.07,0.007,0.065,445,0.174,0.873,0.001,0.000,0.126,266265,217879,22,0.324,0.018,0.057,1332529,0.077,0.071,0.004,162.70,124951,1122,0.126,0.500,0.000,2191965,1.07,20.23,0.000,0.006,0.001
640000,3439,1.338,0.023,11.68,292334,269464,3339,13,19496,588,1637491.4,61.6,0.609,0.119,0.140,0.057,0.076,388,5.74,3.80,0.11,1.12,0.03,0.42,0.15,1.41,5.44,3.27,0.00,0.04,0.004,0.047,433,0.235,0.878,0.001,0.000,0.122,282736,240995,17,0.313,0.055,0.043,1545223,0.090,0.060,0.002,162.82,129159,568,0.105,0.538,0.000,2404996,1.04,20.16,0.000,0.001,0.001
650000,3457,1.337,0.026,11.37,283869,261383,3152,2,19314,554,1637324.6,79.2,0.584,0.123,0.145,0.063,0.085,376,5.79,3.64,0.15,1.20,0.03,0.48,0.10,0.81,5.51,3.18,0.00,0.04,0.003,0.035,425,0.207,0.868,0.001,0.000,0.130,273654,229257,13,0.336,0.021,0.032,1195142,0.097,0.069,0.004,162.79,124869,129,0.143,0.500,0.000,2479883,1.05,20.19,0.000,0.002,0.001
660000,3424,1.325,0.027,11.61,273320,251708,3390,2,18253,302,1611767.5,41.4,0.571,0.124,0.144,0.069,0.092,421,5.62,3.69,0.12,1.19,0.03,0.38,0.16,1.41,5.31,2.91,0.00,0.02,0.004,0.052,410,0.188,0.882,0.001,0.000,0.118,260953,214915,14,0.241,0.010,0.037,1187187,0.107,0.072,0.004,162.76,120317,98,0.137,0.000,0.000,1968583,1.04,20.39,0.000,0.001,0.001
670000,3398,1.352,0.023,11.63,269945,248049,3037,1,18884,374,1637714.1,44.9,0.549,0.134,0.155,0.068,0.093,402,5.84,3.51,0.15,1.23,0.07,0.98,0.11,0.83,5.51,2.79,0.00,0.05,0.005,0.053,425,0.132,0.865,0.001,0.000,0.134,257974,210573,12,0.316,0.149,0.041,1328433,0.087,0.060,0.002,162.84,120699,1887,0.120,0.000,0.000,2260449,1.05,20.01,0.000,0.002,0.001
680000,3418,1.347,0.020,11.62,274274,251485,3452,0,19317,262,1609965.0,34.1,0.588,0.121,0.144,0.063,0.083,408,5.72,3.66,0.11,1.35,0.03,0.57,0.17,1.28,5.42,3.02,0.00,0.05,0.002,0.039,405,0.205,0.862,0.000,0.000,0.138,263037,215380,12,0.477,0.039,0.039,1212254,0.082,0.067,0.004,162.81,123021,0,0.130,0.000,0.000,1998319,1.03,20.18,0.000,0.003,0.001
690000,3354,1.325,0.025,11.86,273932,250397,3497,1,20101,432,1631607.9,68.4,0.576,0.120,0.145,0.069,0.090,421,5.78,3.62,0.11,1.09,0.02,0.42,0.11,1.08,5.53,3.05,0.00,0.00,0.002,0.022,408,0.192,0.884,0.001,0.000,0.114,263675,211420,14,0.317,0.110,0.029,1004315,0.098,0.069,0.004,162.88,122548,409,0.158,0.000,0.000,2124476,1.04,20.28,0.000,0.003,0.000
700000,3352,1.367,0.022,11.65,288185,263205,3714,3,21265,528,1614500.0,100.7,0.612,0.119,0.140,0.056,0.074,405,5.85,4.05,0.12,1.20,0.03,0.36,0.16,1.19,5.55,3.57,0.00,0.04,0.003,0.034,443,0.186,0.856,0.002,0.000,0.142,278316,228436,18,0.212,0.206,0.041,1163385,0.093,0.063,0.003,162.78,123870,1003,0.191,0.333,0.000,1906414,1.04,20.02,0.000,0.001,0.001
710000,3375,1.352,0.023,11.61,284227,259119,3587,3,21495,457,1610972.8,76.6,0.608,0.116,0.135,0.060,0.080,419,5.83,3.93,0.21,1.78,0.03,0.33,0.19,1.14,5.40,3.17,0.00,0.03,0.003,0.033,480,0.172,0.836,0.001,0.000,0.163,273795,221705,20,0.360,0.065,0.067,1438337,0.079,0.067,0.003,162.81,124549,331,0.168,0.333,0.000,1883664,1.07,20.19,0.000,0.005,0.000
720000,3398,1.363,0.021,11.89,297639,269586,3494,1,24535,468,1641151.9,54.0,0.626,0.111,0.129,0.057,0.077,395,5.75,3.69,0.10,1.04,0.02,0.39,0.11,1.10,5.52,3.18,0.00,0.00,0.003,0.048,452,0.134,0.863,0.000,0.000,0.137,287436,242192,19,0.137,0.159,0.029,1307168,0.066,0.061,0.002,162.86,131375,72,0.115,0.000,0.000,1807544,1.03,20.10,0.000,0.002,0.000
730000,3334,1.334,0.023,11.58,297414,270201,4080,5,23192,732,1640583.1,155.2,0.645,0.114,0.131,0.048,0.062,403,6.01,4.12,0.21,2.00,0.04,0.52,0.14,1.33,5.62,3.27,0.00,0.13,0.003,0.043,477,0.120,0.840,0.001,0.000,0.159,287793,238774,17,0.209,0.028,0.025,1140127,0.089,0.066,0.003,162.85,128562,348,0.212,0.000,0.000,1619608,1.08,19.78,0.000,0.008,0.001
740000,3380,1.347,0.023,11.75,303123,276673,3892,7,22505,991,1620673.5,160.5,0.656,0.113,0.127,0.045,0.060,397,5.91,4.02,0.18,1.55,0.03,0.39,0.14,1.33,5.57,3.27,0.00,0.02,0.003,0.044,509,0.166,0.845,0.001,0.000,0.154,293357,247406,17,0.256,0.016,0.026,868392,0.089,0.066,0.003,162.80,132419,328,0.162,0.286,0.000,1606875,1.07,20.06,0.000,0.005,0.000
750000,3243,1.352,0.022,11.80,331679,302084,3790,9,25933,983,1623280.8,143.9,0.699,0.093,0.105,0.044,0.059,356,6.47,4.50,0.23,1.52,0.03,0.32,0.14,1.29,6.07,3.79,0.00,0.09,0.004,0.034,526,0.108,0.786,0.002,0.000,0.212,322233,283961,17,0.295,0.257,0.023,806009,0.086,0.070,0.005,162.75,150112,801,0.146,0.333,0.000,1497671,1.08,19.36,0.000,0.003,0.001
760000,3312,1.338,0.016,11.87,349289,317048,3796,78,28298,2223,1622276.6,427.2,0.709,0.092,0.102,0.043,0.055,354,6.42,5.01,0.37,2.74,0.03,0.46,0.12,1.09,5.91,3.74,0.00,0.08,0.002,0.030,571,0.064,0.791,0.001,0.000,0.208,340268,305490,21,0.421,0.037,0.023,738283,0.074,0.054,0.002,162.75,160688,793,0.192,0.295,0.000,1605669,1.12,19.56,0.000,0.005,0.002
770000,3257,1.347,0.016,11.92,334179,302235,4038,5,27956,564,1598109.9,78.1,0.698,0.096,0.110,0.041,0.054,357,6.51,4.76,0.27,1.98,0.02,0.34,0.22,1.48,6.01,3.97,0.00,0.00,0.002,0.027,589,0.058,0.782,0.001,0.000,0.217,325398,288167,19,0.453,0.044,0.037,768479,0.078,0.058,0.002,162.69,157357,841,0.138,0.200,0.000,1659162,1.10,19.32,0.000,0.000,0.000
780000,3293,1.362,0.016,11.83,348969,316738,3903,1,28291,626,1635408.5,102.0,0.738,0.080,0.094,0.038,0.050,349,6.43,4.79,0.20,1.54,0.02,0.47,0.23,1.78,5.99,3.91,0.00,0.06,0.001,0.027,533,0.100,0.798,0.002,0.000,0.201,341679,303321,24,0.308,0.114,0.036,1154646,0.055,0.065,0.004,162.70,165537,135,0.163,0.000,0.000,1477195,1.07,19.47,0.001,0.014,0.001
790000,3325,1.350,0.020,12.33,335209,302902,4023,32,28220,1977,1621332.0,446.7,0.711,0.078,0.089,0.053,0.069,372,6.13,3.97,0.13,1.22,0.02,0.26,0.08,0.75,5.91,3.59,0.00,0.00,0.002,0.038,472,0.118,0.873,0.001,0.000,0.126,328134,290082,23,0.294,0.164,0.026,986394,0.060,0.061,0.002,162.69,159340,792,0.226,0.188,0.000,2183946,1.05,19.50,0.000,0.004,0.000
800000,3319,1.362,0.022,12.62,280100,254675,3546,5,21880,607,1622061.8,68.7,0.595,0.120,0.137,0.063,0.084,400,6.09,4.04,0.20,1.63,0.04,0.62,0.11,1.21,5.73,3.21,0.00,0.08,0.004,0.046,482,0.170,0.876,0.001,0.000,0.124,269446,219247,19,0.271,0.124,0.017,635204,0.098,0.060,0.002,162.79,135192,1033,0.113,0.200,0.000,2418521,1.07,19.92,0.000,0.006,0.001
810000,3437,1.333,0.022,12.79,273487,249689,3525,0,20155,382,1625223.1,51.3,0.578,0.132,0.149,0.061,0.080,417,5.71,3.75,0.13,1.45,0.03,0.42,0.08,0.77,5.47,3.08,0.00,0.04,0.003,0.037,482,0.093,0.884,0.001,0.000,0.115,263186,206806,25,0.160,0.109,0.023,600368,0.112,0.065,0.003,162.82,133383,0,0.134,0.000,0.000,2618020,1.05,20.08,0.000,0.008,0.001
820000,3360,1.345,0.024,12.58,265381,241972,3475,5,20006,587,1602738.1,71.6,0.558,0.139,0.156,0.065,0.082,431,5.72,3.97,0.10,1.51,0.02,0.47,0.13,1.18,5.46,3.24,0.00,0.10,0.002,0.032,450,0.064,0.891,0.001,0.000,0.108,255702,197746,26,0.276,0.107,0.040,766331,0.097,0.066,0.003,162.73,129741,1062,0.122,0.000,0.000,3124922,1.03,20.22,0.000,0.006,0.000
830000,3347,1.361,0.022,12.28,264449,239758,3391,3,21310,423,1616602.4,55.9,0.569,0.137,0.153,0.061,0.080,440,6.02,4.51,0.20,2.38,0.03,0.49,0.18,1.15,5.62,3.51,0.00,0.06,0.003,0.041,475,0.113,0.872,0.001,0.000,0.126,253867,197196,22,0.207,0.069,0.065,1776396,0.058,0.070,0.004,162.71,127356,728,0.132,0.000,0.000,2605798,1.07,19.89,0.000,0.008,0.001
840000,3394,1.349,0.020,11.72,303326,273154,3825,4,26296,580,1591102.0,91.2,0.623,0.120,0.132,0.052,0.073,419,5.78,4.13,0.14,1.50,0.02,0.34,0.12,1.22,5.50,3.55,0.00,0.04,0.002,0.033,479,0.105,0.844,0.001,0.000,0.155,292326,245632,25,0.123,0.055,0.020,1156080,0.061,0.064,0.004,162.76,142988,158,0.157,0.500,0.000,2002102,1.05,20.24,0.000,0.013,0.001
850000,3325,1.369,0.024,12.10,291274,263526,3683,32,24102,860,1632330.1,144.3,0.602,0.125,0.137,0.058,0.077,426,5.82,4.16,0.16,1.66,0.02,0.29,0.08,0.85,5.56,3.54,0.00,0.00,0.004,0.047,418,0.114,0.888,0.000,0.000,0.111,279923,231352,25,0.195,0.054,0.016,555215,0.075,0.064,0.002,162.74,135177,574,0.168,0.219,0.000,2038714,1.05,20.24,0.001,0.003,0.000
860000,3307,1.364,0.023,12.18,267879,241097,3580,1,23219,379,1621797.5,27.9,0.551,0.139,0.152,0.066,0.091,464,6.06,4.04,0.15,1.74,0.04,0.45,0.10,1.12,5.77,3.31,0.00,0.02,0.005,0.053,453,0.061,0.878,0.000,0.000,0.121,254209,205472,20,0.193,0.075,0.017,493034,0.082,0.058,0.002,162.80,127131,1,0.074,1.000,0.000,1915178,1.05,19.93,0.000,0.001,0.000
870000,3327,1.369,0.027,12.39,258683,234690,2859,6,21108,540,1622153.4,57.2,0.508,0.146,0.164,0.077,0.105,497,5.88,3.59,0.11,1.31,0.03,0.32,0.09,1.06,5.66,2.98,0.00,0.00,0.004,0.043,431,0.069,0.895,0.001,0.000,0.104,244010,195477,18,0.195,0.035,0.014,389597,0.100,0.063,0.002,162.89,122711,313,0.106,0.500,0.000,2318459,1.04,20.05,0.000,0.003,0.000
880000,3298,1.369,0.026,12.34,257994,235373,2870,8,19772,379,1632543.9,44.2,0.503,0.147,0.163,0.081,0.105,506,6.07,3.86,0.07,1.01,0.03,0.32,0.07,1.06,5.90,3.46,0.00,0.02,0.004,0.043,405,0.077,0.888,0.000,0.000,0.112,243413,190808,13,0.221,0.034,0.011,469363,0.088,0.063,0.002,162.89,122016,440,0.117,0.125,0.000,2229223,1.02,19.88,0.000,0.000,0.000
890000,3333,1.358,0.027,12.45,258051,233836,2990,0,21190,404,1604778.2,44.6,0.512,0.143,0.159,0.079,0.108,506,6.00,4.07,0.09,0.96,0.02,0.37,0.05,0.85,5.84,3.64,0.00,0.02,0.003,0.037,433,0.068,0.899,0.000,0.000,0.101,241385,190523,15,0.212,0.086,0.011,389694,0.097,0.064,0.003,162.87,122074,0,0.110,0.000,0.000,2064932,1.03,19.89,0.000,0.004,0.000
900000,3381,1.347,0.026,12.49,262955,238931,2997,11,20968,500,1622562.6,58.1,0.516,0.146,0.162,0.075,0.101,497,5.85,4.17,0.12,1.52,0.01,0.29,0.08,1.17,5.64,3.38,0.00,0.00,0.002,0.035,433,0.093,0.894,0.000,0.000,0.106,246158,191984,15,0.280,0.031,0.012,371811,0.115,0.064,0.002,162.83,123285,560,0.116,0.182,0.000,1992177,1.03,20.05,0.000,0.003,0.000
910000,3390,1.359,0.027,12.66,264311,240928,2976,7,20391,599,1612244.2,107.4,0.530,0.143,0.157,0.075,0.096,537,5.66,3.86,0.10,1.37,0.04,0.86,0.06,0.54,5.45,3.26,0.00,0.00,0.003,0.037,445,0.112,0.885,0.001,0.000,0.114,248363,196587,16,0.287,0.060,0.023,502885,0.069,0.068,0.003,162.70,125718,287,0.179,0.143,0.000,1812951,1.03,20.24,0.000,0.010,0.000
920000,3317,1.347,0.028,12.70,260192,237020,3095,3,20147,391,1604314.8,65.0,0.542,0.137,0.154,0.072,0.095,520,5.88,3.98,0.09,1.35,0.03,0.46,0.09,1.16,5.67,3.34,0.00,0.00,0.003,0.034,465,0.057,0.910,0.001,0.000,0.089,243691,193229,15,0.235,0.115,0.017,580431,0.064,0.065,0.003,162.65,124466,643,0.166,0.667,0.000,1814213,1.03,20.28,0.000,0.002,0.000
930000,3389,1.346,0.028,12.84,258144,234984,3114,8,19966,468,1600439.4,74.2,0.536,0.136,0.154,0.075,0.099,526,5.74,3.50,0.10,1.15,0.02,0.27,0.10,0.94,5.52,3.17,0.00,0.05,0.002,0.023,456,0.122,0.889,0.000,0.000,0.111,240513,191617,20,0.151,0.109,0.027,676930,0.056,0.069,0.004,162.63,125055,218,0.158,0.500,0.000,1776582,1.04,20.26,0.000,0.001,0.000
940000,3357,1.336,0.027,12.64,254276,231877,2916,10,19505,858,1624301.1,155.2,0.517,0.136,0.156,0.084,0.108,545,5.89,4.07,0.07,0.99,0.04,0.76,0.09,0.96,5.69,3.59,0.00,0.02,0.004,0.042,429,0.095,0.903,0.001,0.000,0.096,238295,184580,20,0.155,0.026,0.018,603064,0.062,0.063,0.002,162.74,123525,896,0.181,0.200,0.000,2108578,1.02,20.55,0.000,0.003,0.000
950000,3380,1.352,0.030,12.61,249760,227169,2929,10,19629,464,1629936.2,62.9,0.495,0.142,0.163,0.087,0.112,529,5.88,3.80,0.16,1.96,0.04,0.55,0.06,0.63,5.63,3.14,0.00,0.00,0.004,0.050,432,0.103,0.879,0.001,0.000,0.121,233045,178909,19,0.173,0.112,0.015,399323,0.081,0.067,0.002,162.66,121170,748,0.135,0.100,0.000,2422276,1.06,20.23,0.000,0.001,0.000
960000,3342,1.391,0.026,12.71,252185,230898,2836,2,18487,400,1626327.6,32.8,0.509,0.138,0.157,0.084,0.112,564,5.92,3.63,0.13,1.27,0.02,0.42,0.07,0.77,5.69,3.23,0.00,0.03,0.002,0.023,429,0.106,0.892,0.001,0.000,0.107,235518,185660,23,0.347,0.019,0.019,709629,0.065,0.067,0.003,162.68,121609,292,0.082,0.000,0.000,2271227,1.05,20.05,0.000,0.001,0.000
970000,3293,1.360,0.021,12.39,255370,234876,2797,11,17735,823,1656861.9,154.7,0.506,0.142,0.158,0.084,0.111,572,6.31,3.84,0.18,1.62,0.04,0.59,0.11,1.14,6.00,3.30,0.00,0.09,0.004,0.050,468,0.098,0.871,0.000,0.000,0.129,242300,192571,21,0.182,0.028,0.024,739501,0.087,0.057,0.002,162.79,121473,870,0.188,0.000,0.000,2613998,1.07,19.70,0.000,0.005,0.000
980000,3274,1.349,0.021,12.00,290992,265876,3516,2,21617,538,1626163.2,60.8,0.599,0.115,0.129,0.067,0.090,528,6.36,4.07,0.20,1.81,0.05,0.67,0.13,1.07,5.98,3.55,0.00,0.04,0.005,0.053,484,0.102,0.836,0.001,0.000,0.163,278455,236752,23,0.265,0.089,0.037,947376,0.064,0.058,0.002,162.75,138305,1974,0.113,0.000,0.000,1945745,1.08,19.62,0.000,0.006,0.001
990000,3325,1.343,0.029,12.25,262553,240853,3128,6,18515,493,1644012.8,53.6,0.540,0.132,0.150,0.076,0.102,591,6.05,3.74,0.14,1.22,0.03,0.64,0.11,1.11,5.77,3.10,0.00,0.05,0.002,0.039,451,0.077,0.888,0.001,0.000,0.112,249144,201776,17,0.183,0.017,0.029,1073949,0.070,0.070,0.004,162.80,121333,1015,0.109,0.167,0.000,2467793,1.05,19.62,0.000,0.006,0.000
1000000,3320,1.344,0.024,12.24,259303,237748,3102,50,18408,1923,1623022.1,446.7,0.550,0.136,0.155,0.067,0.092,564,6.17,4.55,0.18,1.94,0.02,0.28,0.13,1.40,5.83,3.78,0.00,0.00,0.002,0.033,449,0.107,0.877,0.001,0.000,0.122,246208,199390,14,0.236,0.007,0.025,893180,0.098,0.065,0.002,162.79,119543,475,0.232,0.140,0.000,1887654,1.07,19.63,0.000,0.002,0.000
