step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1676,0.4063,14490.4,174,980,570,126,0,570,125,25704,28107,30203,0,0,0,1.000,1.000,1.000,800,114,0,0.4054,0.1488,0.6776,0.0524
2000,1548,0.5879,14771.2,281,531,521,496,0,516,495,27099,34091,38214,0,0,0,1.000,1.000,1.000,409,78,8,0.2678,0.2231,0.5928,0.0698
3000,1689,0.5127,18456.7,330,667,504,518,0,503,518,26583,33355,37967,0,0,0,1.000,1.000,1.000,521,87,5,0.2474,0.2649,0.5771,0.0768
4000,1765,0.5348,18478.7,340,665,611,489,0,610,489,27193,32165,36794,0,0,0,1.000,1.000,1.000,486,134,13,0.2570,0.2596,0.5714,0.0772
5000,1834,0.5104,19130.6,325,641,671,522,0,671,522,26940,30146,37378,0,0,0,1.000,1.000,1.000,455,162,16,0.2776,0.2508,0.5760,0.0757
6000,2074,0.4812,19025.2,306,740,762,572,0,761,571,27135,30000,37357,0,0,0,1.000,1.000,1.000,558,212,15,0.2809,0.2435,0.5748,0.0746
7000,2040,0.4887,19479.2,307,708,734,598,0,733,598,25761,29303,37693,0,0,0,1.000,1.000,1.000,537,192,23,0.2943,0.2407,0.5997,0.0690
8000,2121,0.4856,18321.0,282,818,744,559,0,744,557,26102,30782,39290,0,0,0,1.000,1.000,1.000,588,198,23,0.2679,0.2139,0.5948,0.0732
9000,1988,0.4256,17112.5,267,778,696,514,0,696,514,25068,30779,39884,0,0,0,1.000,1.000,1.000,586,197,29,0.2931,0.2217,0.6359,0.0703
10000,1950,0.4144,15179.4,261,817,674,459,0,674,459,26338,30845,40739,0,0,0,1.000,1.000,1.000,628,148,22,0.2972,0.2233,0.6675,0.0713
11000,1977,0.4517,13728.7,247,923,643,411,0,642,411,27407,32850,42680,0,0,0,1.000,1.000,1.000,679,158,14,0.2607,0.2483,0.6565,0.0776
12000,1587,0.4625,12513.9,307,828,505,254,0,505,252,26848,33599,44254,0,0,0,1.000,1.000,1.000,637,164,3,0.2797,0.1980,0.6789,0.0705
13000,1103,0.5186,9019.1,393,609,312,182,0,312,181,27798,36179,46436,0,0,0,1.000,1.000,1.000,494,91,8,0.2523,0.2155,0.7073,0.0723
14000,843,0.5018,7286.4,393,605,173,65,0,172,65,27745,38219,48191,0,0,0,1.000,1.000,1.000,470,40,1,0.1776,0.3528,0.6885,0.0774
15000,689,0.4601,5085.6,389,576,87,26,0,87,26,28067,40383,50237,0,0,0,1.000,1.000,1.000,460,18,0,0.1306,0.3360,0.6204,0.0904
16000,746,0.4772,5772.5,369,617,97,32,0,97,31,27876,40325,50377,0,0,0,1.000,1.000,1.000,484,18,6,0.1437,0.3177,0.7032,0.0917
17000,876,0.4521,7626.3,365,637,215,24,0,215,24,26434,37400,48653,0,0,0,1.000,1.000,1.000,489,57,1,0.2420,0.1820,0.7656,0.0750
18000,1462,0.4610,12107.1,322,748,470,244,0,462,244,24972,33836,46476,0,0,0,1.000,1.000,1.000,566,130,4,0.2585,0.2063,0.7142,0.0712
19000,1774,0.3850,12640.9,272,679,693,402,0,692,402,25159,30557,44666,0,0,0,1.000,1.000,1.000,503,205,8,0.3048,0.2284,0.6870,0.0648
20000,2270,0.3661,13241.0,189,885,899,486,0,899,486,23676,27066,41838,0,0,0,1.000,1.000,1.000,647,194,5,0.3821,0.2073,0.7003,0.0566
