step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3665,0.00,126.40,45.73,1203,2,2,0,1.00,1.00,1.00,1,1,1,29.6,4.242,1,2.000,0.982,4,1.000,14,13.44,12.75,0,0.0996,0.954,0.0000,3665,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3614,0.00,156.49,43.73,1175,2,2,0,1.00,1.00,1.00,1,1,1,13.4,3.809,1,2.000,0.990,5,1.000,20,2.30,-1.50,0,0.0999,0.952,0.0000,3614,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3613,-0.00,162.88,46.22,995,2,2,0,1.00,1.00,1.00,1,1,1,23.7,3.617,1,2.000,0.991,5,1.000,19,4.43,-4.25,0,0.0993,0.924,0.0000,3613,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3579,0.00,141.65,32.00,1192,2,2,0,1.00,1.00,1.00,1,1,1,22.0,4.951,1,2.000,0.988,4,1.000,11,2.26,0.25,0,0.0994,0.978,0.0000,3579,1.0000
100000,4.00,25,0,2,0,0,0,1.00,14,0.500,3549,0.00,212.68,30.17,995,2,2,0,1.00,1.00,1.00,1,1,2,36.0,4.133,2,2.000,0.991,5,1.000,17,34.95,-18.75,0,0.0993,0.923,0.0000,3549,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3511,-0.00,119.32,38.97,1191,0,2,0,1.00,1.00,1.00,1,1,1,18.4,5.346,1,2.000,0.973,4,1.000,14,4.67,1.25,0,0.0997,0.946,0.0000,3511,1.0000
100000,6.00,25,0,0,0,3,0,1.00,10,0.000,3490,0.28,145.22,60.63,1175,2,2,0,1.00,1.00,1.00,1,3,2,27.3,22.134,3,2.000,0.990,5,1.000,21,4.78,3.25,0,0.0999,0.952,0.0000,3490,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3474,0.00,160.54,92.29,1193,2,2,0,1.00,1.00,1.00,1,1,1,18.8,4.533,1,2.000,0.956,5,1.000,19,0.79,-0.25,0,0.0997,0.990,0.0000,3474,1.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,3466,0.00,185.89,78.77,995,2,2,0,1.00,1.00,1.00,1,2,1,44.6,4.112,2,2.000,0.991,5,1.000,14,21.47,9.50,0,0.0993,0.923,0.0000,3466,1.0000
100000,6.00,25,0,0,0,3,0,1.00,12,0.000,3449,0.50,201.43,58.39,995,2,2,0,1.00,1.00,1.00,1,2,2,30.4,24.018,3,2.000,0.989,5,1.000,18,19.81,-3.50,0,0.0991,0.897,0.0000,3449,1.0000
100000,6.00,25,0,2,0,1,0,1.00,12,0.333,3447,0.00,125.32,58.27,995,2,2,0,1.00,1.00,1.00,2,2,2,29.8,2.000,3,2.000,0.991,5,1.000,18,20.26,20.00,0,0.0993,0.926,0.0000,3447,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3419,0.00,107.32,36.02,1185,2,2,0,1.00,1.00,1.00,1,1,1,35.3,1.399,1,2.000,0.991,4,1.000,13,6.43,-6.25,0,0.0999,0.972,0.0000,3419,1.0000
100000,6.00,25,0,1,0,2,0,1.00,10,0.167,3406,0.00,151.72,45.45,995,2,2,0,1.00,1.00,1.00,1,3,2,17.8,9.839,3,2.000,0.991,5,1.000,17,9.40,4.50,0,0.0993,0.924,0.0000,3406,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3396,0.00,124.97,38.34,1198,2,2,0,1.00,1.00,1.00,1,1,1,33.4,3.041,1,2.000,0.994,4,1.000,13,12.80,2.75,0,0.0998,0.980,0.0000,3396,1.0000
100000,4.00,24,0,2,0,0,0,1.00,14,0.500,3394,0.00,188.57,59.59,1037,2,2,0,1.00,1.00,1.00,1,2,1,38.7,6.505,2,2.000,0.979,5,1.000,14,33.20,-10.50,0,0.0849,0.957,0.0000,3394,1.0000
100000,12.00,25,0,2,0,4,0,1.00,6,0.167,3390,2.08,165.86,48.72,995,2,2,0,1.00,1.00,1.00,2,4,3,18.5,36.715,6,2.000,0.991,5,1.000,18,7.50,0.00,0,0.0993,0.924,0.0000,3390,1.0000
100000,4.00,16,0,0,0,2,0,1.00,8,0.000,3383,0.00,134.51,24.71,1185,2,2,0,1.00,1.00,1.00,2,2,2,2.5,7.785,2,2.000,0.991,4,1.000,11,3.54,-0.50,0,0.0998,0.969,0.0000,3383,1.0000
100000,6.00,25,0,1,0,2,0,1.00,10,0.167,3367,0.75,191.80,63.43,995,2,2,0,1.00,1.00,1.00,1,2,3,7.2,24.230,3,2.000,0.991,5,1.000,17,7.79,-0.75,0,0.0993,0.926,0.0000,3367,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3363,0.00,194.22,54.69,995,2,2,0,1.00,1.00,1.00,1,1,1,19.6,2.752,1,2.000,0.992,5,1.000,19,9.84,4.50,0,0.0994,0.926,0.0000,3363,1.0000
