step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2557,0.3794,18824.2,128,958,879,720,65,62,89,25055,26320,28338,0,0,0,1.000,1.000,1.000,771,192,11,0.4202,0.0992,0.5695,0.0505
2000,2261,0.4785,19175.2,214,827,767,667,79,119,120,27532,28751,31782,0,0,0,1.000,1.000,1.000,641,199,25,0.4008,0.1202,0.6005,0.0540
3000,2419,0.4692,21494.1,226,945,785,689,114,84,113,23731,24329,27902,0,0,0,1.000,1.000,1.000,710,197,21,0.4867,0.0933,0.6324,0.0482
4000,2639,0.4570,26928.4,250,1014,904,721,113,109,110,22416,23378,27003,0,0,0,1.000,1.000,1.000,788,218,19,0.4248,0.1174,0.5869,0.0539
5000,2699,0.3857,25593.4,229,986,879,834,155,135,173,21052,20961,24863,0,0,0,1.000,1.000,1.000,746,206,10,0.4988,0.0964,0.6509,0.0503
6000,3011,0.3584,22848.1,198,1048,1073,890,159,180,195,21051,21407,23953,0,0,0,1.000,1.000,1.000,820,272,30,0.5364,0.0947,0.6803,0.0469
7000,3304,0.4013,21644.8,189,1266,1147,891,175,153,200,20123,20723,23778,0,0,0,1.000,1.000,1.000,944,260,22,0.5702,0.0803,0.6982,0.0413
8000,3247,0.4764,23647.6,229,1182,1182,883,122,158,165,23334,24925,28014,0,0,0,1.000,1.000,1.000,895,263,23,0.4204,0.1087,0.5927,0.0491
9000,2522,0.4576,19676.2,269,1001,796,725,110,125,176,26350,29029,32395,0,0,0,1.000,1.000,1.000,788,166,22,0.3838,0.1276,0.6135,0.0543
10000,2206,0.5086,18911.3,283,963,751,492,128,103,107,28905,32249,35723,0,0,0,1.000,1.000,1.000,757,193,12,0.2961,0.1406,0.5916,0.0686
11000,1588,0.4836,14582.4,340,759,487,342,91,104,111,30438,35173,39553,0,0,0,1.000,1.000,1.000,632,111,9,0.2615,0.1583,0.6526,0.0810
12000,1176,0.5060,11779.0,394,563,372,241,62,86,86,31858,38312,42707,0,0,0,1.000,1.000,1.000,449,84,2,0.1921,0.1762,0.6979,0.1003
13000,866,0.4527,8944.0,384,530,233,103,39,97,55,31826,40060,44627,0,0,0,1.000,1.000,1.000,424,62,1,0.1782,0.2163,0.7454,0.1028
14000,577,0.5009,5832.3,431,413,123,41,20,54,27,32027,41909,46839,0,0,0,1.000,1.000,1.000,353,39,1,0.1155,0.2570,0.7583,0.1065
15000,522,0.5019,5179.5,351,416,87,19,22,59,19,31777,43325,48835,0,0,0,1.000,1.000,1.000,317,19,0,0.0787,0.3666,0.6602,0.1316
16000,422,0.4597,4151.3,384,321,79,22,9,63,21,30578,43092,49485,0,0,0,1.000,1.000,1.000,271,14,0,0.1267,0.2399,0.7818,0.1103
17000,750,0.4627,6545.1,323,468,178,104,27,112,65,29047,41363,48761,0,0,0,1.000,1.000,1.000,396,44,1,0.1780,0.2390,0.7940,0.1022
18000,1115,0.4332,10206.0,315,643,289,183,48,119,91,25731,37043,45673,0,0,0,1.000,1.000,1.000,500,78,13,0.3137,0.1431,0.7384,0.0701
19000,1827,0.4253,15025.3,300,841,564,422,99,122,159,23265,32962,42185,0,0,0,1.000,1.000,1.000,681,160,20,0.3707,0.1206,0.7039,0.0635
20000,2542,0.3895,17090.0,245,1148,823,571,113,142,158,21214,28893,38289,0,0,0,1.000,1.000,1.000,876,181,20,0.4476,0.0988,0.6837,0.0507
21000,2961,0.4208,20735.7,247,1130,1028,803,120,131,171,21023,27422,36653,0,0,0,1.000,1.000,1.000,866,287,32,0.4095,0.1217,0.6346,0.0538
22000,3186,0.4564,23608.3,265,1150,1084,952,129,135,179,22750,27416,36117,0,0,0,1.000,1.000,1.000,876,259,24,0.3334,0.1382,0.5721,0.0602
23000,3400,0.4682,25251.3,279,1290,1140,970,142,156,153,23124,26422,34619,0,0,0,1.000,1.000,1.000,978,306,47,0.3235,0.1733,0.5594,0.0645
24000,3851,0.4378,26562.9,265,1373,1390,1088,181,192,173,22175,25051,32686,0,0,0,1.000,1.000,1.000,1062,353,43,0.3330,0.1630,0.5584,0.0598
25000,3800,0.4432,25753.2,256,1298,1337,1165,164,179,186,19702,23142,30373,0,0,0,1.000,1.000,1.000,1018,319,39,0.4487,0.1044,0.6283,0.0483
26000,3939,0.4227,26415.8,253,1458,1367,1114,185,163,184,21167,23853,29893,0,0,0,1.000,1.000,1.000,1104,337,25,0.4047,0.1273,0.5971,0.0515
27000,3910,0.4614,25492.3,252,1464,1391,1055,169,189,201,22448,24111,29937,0,0,0,1.000,1.000,1.000,1109,351,39,0.4053,0.1127,0.6019,0.0510
28000,3717,0.4552,24982.3,245,1324,1372,1021,145,169,176,24235,25456,30355,0,0,0,1.000,1.000,1.000,1018,378,29,0.3895,0.1287,0.5837,0.0538
29000,2992,0.4820,21612.2,276,1111,1070,811,139,133,143,26696,28581,33620,0,0,0,1.000,1.000,1.000,899,227,33,0.3465,0.1310,0.6113,0.0601
30000,2400,0.4858,18406.1,299,965,835,600,128,140,127,28578,31659,36693,0,0,0,1.000,1.000,1.000,757,188,26,0.3140,0.1390,0.6304,0.0652
31000,1951,0.4628,16179.4,352,887,636,428,113,166,134,30578,34645,39956,0,0,0,1.000,1.000,1.000,681,156,10,0.2188,0.1786,0.6663,0.0879
32000,1389,0.4924,12028.6,373,725,390,274,92,115,101,31391,37094,42075,0,0,0,1.000,1.000,1.000,604,104,6,0.2273,0.1858,0.7119,0.0869
33000,987,0.5299,8956.2,413,589,225,173,64,91,76,32534,40093,45030,0,0,0,1.000,1.000,1.000,471,49,3,0.1461,0.2474,0.7452,0.1112
34000,614,0.5098,6258.5,434,434,116,64,28,75,56,32526,42050,47212,0,0,0,1.000,1.000,1.000,353,30,1,0.0952,0.2697,0.7744,0.1192
35000,525,0.4971,4997.5,369,407,91,27,16,72,26,32139,43410,49172,0,0,0,1.000,1.000,1.000,340,22,1,0.0847,0.3074,0.6345,0.1380
36000,518,0.4556,5625.3,405,413,78,27,7,62,25,30904,43129,49690,0,0,0,1.000,1.000,1.000,357,20,0,0.0883,0.3202,0.7776,0.1336
37000,792,0.4634,8079.6,380,497,207,88,18,115,78,29669,41503,48998,0,0,0,1.000,1.000,1.000,410,63,0,0.1219,0.2667,0.7885,0.1244
38000,1324,0.4675,10423.3,290,690,390,244,51,154,109,28091,38904,47159,0,0,0,1.000,1.000,1.000,558,98,8,0.1838,0.1985,0.7437,0.0996
39000,1726,0.4102,11728.4,233,828,527,371,97,124,110,24052,33124,42223,0,0,0,1.000,1.000,1.000,648,138,12,0.4288,0.1149,0.7090,0.0545
40000,2230,0.3686,15002.3,220,935,768,527,105,127,125,22206,29917,38435,0,0,0,1.000,1.000,1.000,738,179,19,0.4818,0.0911,0.6994,0.0484
41000,2727,0.4532,18659.4,242,1044,996,687,116,132,129,21554,28025,36723,0,0,0,1.000,1.000,1.000,830,269,17,0.4408,0.1115,0.6509,0.0509
42000,3260,0.4567,24181.0,257,1227,1159,874,119,146,141,21469,25988,34639,0,0,0,1.000,1.000,1.000,954,271,25,0.3821,0.1317,0.5928,0.0562
43000,3451,0.4686,26807.0,283,1254,1183,1014,141,126,148,20941,24319,32866,0,0,0,1.000,1.000,1.000,961,277,37,0.3929,0.1236,0.5857,0.0543
44000,3817,0.4255,28079.6,256,1380,1288,1149,136,142,163,19654,23195,30884,0,0,0,1.000,1.000,1.000,1024,298,27,0.4052,0.1425,0.5798,0.0517
45000,3787,0.4618,28661.5,290,1340,1369,1078,159,139,120,20398,23611,30817,0,0,0,1.000,1.000,1.000,1024,321,36,0.3857,0.1384,0.5793,0.0541
46000,3758,0.4439,28847.9,276,1401,1345,1012,128,151,144,20730,23348,30149,0,0,0,1.000,1.000,1.000,1092,296,22,0.3893,0.1157,0.5741,0.0539
