step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
60000,2,1853,47.93,0.55,8.92,0.10,13.90,0.01,1.16,0.004,0.181,410229.1,164090.0,5,0,3.90,1.10,1.21,8.1939,721.94,74089.5,0.2576,37.4010,15009,34.4024,3996,12.2258,34311.0,98.43,13.9441,0.0,0.0000,1.000,0.3175,1.6787,2.5918
60000,0,26,46.15,0.23,8.19,0.00,14.42,0.00,1.01,0.000,0.028,4492.9,2056.9,3,23,3.92,1.02,1.00,0.1357,8.87,10390.6,0.0000,0.1025,1375,2.9599,89,0.0000,5.5,117.17,0.0387,0.0,0.0000,1.000,0.4531,0.4641,0.0766
70000,2,2115,42.88,0.29,8.24,0.04,12.60,0.02,1.10,0.011,0.181,935689.6,381341.3,14,0,3.78,1.08,1.11,24.2342,1033.93,64118.9,16.1504,85.6240,15427,79.5147,3363,25.5783,112247.5,101.06,49.4501,0.0,0.0000,1.000,0.3372,1.2881,4.8191
70000,0,17,39.88,0.18,8.18,0.00,11.41,0.00,1.04,0.000,0.026,5954.4,2889.4,8,17,3.71,1.00,1.09,0.2609,21.10,6074.6,0.0000,0.1766,957,5.7722,48,0.0000,17.8,82.84,0.0767,0.0,0.0000,1.000,0.1954,0.3477,0.1036
80000,2,1987,41.18,0.24,7.33,0.03,12.76,0.01,1.06,0.004,0.163,443602.9,99817.5,6,0,3.70,1.06,1.07,12.6723,777.60,68911.0,0.3446,42.4000,15515,36.7156,3164,4.5070,18529.7,100.40,13.7838,0.0,0.0000,1.000,0.3306,1.1842,1.6812
80000,0,20,38.10,0.00,8.30,0.00,10.75,0.00,1.00,0.000,0.030,2594.5,1049.3,5,19,3.35,1.00,1.00,0.1880,47.88,4843.5,0.0000,0.0702,869,2.0960,55,0.0000,2.3,92.93,0.0220,0.0,0.0000,1.000,0.2980,0.4507,0.0310
90000,2,2549,34.35,0.30,6.12,0.04,10.45,0.05,1.10,0.022,0.178,984470.2,294246.0,7,0,3.25,1.11,1.07,38.9804,1516.40,54133.8,20.6793,95.3179,15082,78.3508,2708,8.6163,54773.3,99.92,47.3354,0.0,0.0000,1.000,0.3247,0.9951,3.3908
90000,0,20,34.00,0.30,5.75,0.00,10.65,0.05,1.08,0.050,0.018,4495.2,2876.5,2,20,3.35,1.12,1.00,0.5380,26.61,7861.0,0.0000,0.1399,1302,5.6121,32,0.0000,6.3,100.93,0.0572,0.0,0.0000,1.000,0.3779,0.1514,0.0678
100000,2,2012,40.78,0.52,7.02,0.00,12.33,0.07,1.18,0.031,0.166,452181.2,117166.6,10,0,3.59,1.23,1.10,15.7627,795.87,63154.0,0.4266,43.7973,15056,36.3630,2750,3.1939,14050.4,98.99,13.1321,0.0,0.0000,1.000,0.3198,1.0257,1.7505
100000,0,32,40.12,0.50,7.59,0.00,11.47,0.19,1.15,0.094,0.030,2519.8,1062.3,8,31,3.47,1.17,1.00,0.2050,25.37,7905.9,0.0000,0.0610,1328,2.8427,70,0.0000,1.7,111.42,0.0181,0.0,0.0000,1.000,0.4322,0.3176,0.0331
