step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3614,0.00,105.91,29.93,1526,2,2,0,1.00,1.00,1.00,1,1,1,12.8,0.434,1,2.000,0.003,4,1.000,13,3.76,-0.25,0,0.0000,0.986,0.0000,3614,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3513,0.00,189.56,61.40,1438,2,2,0,1.00,1.00,1.00,1,1,1,46.3,2.644,1,2.000,0.005,5,1.000,20,42.09,41.00,0,0.0000,0.970,0.0000,3513,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3496,0.00,179.28,55.93,1438,2,2,0,1.00,1.00,1.00,1,1,1,7.5,6.432,1,2.000,0.005,5,1.000,21,16.90,-14.75,0,0.0000,0.967,0.0000,3496,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3427,0.00,125.68,32.40,1539,2,2,0,1.00,1.00,1.00,1,1,1,22.8,5.949,1,2.000,0.001,4,1.000,13,8.17,7.50,0,0.0000,0.986,0.0000,3427,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3414,0.00,161.62,48.75,1568,2,2,0,1.00,1.00,1.00,1,1,1,32.0,3.167,1,2.000,0.004,4,1.000,14,15.55,1.25,0,0.0000,0.989,0.0000,3414,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3412,0.00,146.95,111.29,1557,2,2,0,1.00,1.00,1.00,1,1,1,37.6,1.809,1,2.000,0.009,5,1.000,21,44.23,-12.25,0,0.0000,0.962,0.0000,3412,1.0000
100000,6.00,25,0,2,0,1,0,1.00,12,0.333,3409,0.00,148.73,48.22,1438,2,2,0,1.00,1.00,1.00,2,1,3,32.8,5.570,3,2.000,0.002,5,1.000,18,46.78,-19.00,0,0.0000,0.953,0.0000,3409,1.0000
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,3371,0.00,135.64,39.40,1501,2,2,0,1.00,1.00,1.00,2,2,3,7.9,15.486,3,2.000,0.006,4,1.000,9,13.83,10.50,0,0.0000,0.993,0.0000,3371,1.0000
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3334,0.00,105.27,30.15,1539,2,2,0,1.00,1.00,1.00,1,2,1,21.4,3.204,2,2.000,0.001,4,1.000,12,4.37,-1.75,0,0.0029,0.985,0.0000,3334,1.0000
100000,4.00,25,0,1,0,1,0,1.00,14,0.250,3277,0.00,173.99,81.02,1550,2,2,0,1.00,1.00,1.00,1,2,1,50.9,0.529,2,2.000,0.006,5,1.000,12,34.28,-1.50,0,0.0000,0.953,0.0000,3277,1.0000
