step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,834,38.00,0.01,6.15,1.42,12.12,0.00,1.00,0.001,0.188,152833.7,33975.8,8,155,3.52,1.00,1.00,4.5103,329.01,20256.0,0.0000,14.9164,5461,15.0021,1061,1.0277,3772.9,93.87,3.3780,0.0,0.0000,1.000,0.3216,1.0589,0.6988
40000,2,633,37.09,0.01,6.22,1.68,11.46,0.00,1.00,0.002,0.141,98981.7,19797.7,6,166,3.54,1.00,1.00,2.7696,226.94,33531.2,0.0000,9.7038,5461,15.0021,992,0.7125,2056.0,57.87,7.8175,0.0,0.0000,1.000,0.0291,0.9947,0.4510
50000,0,1163,32.83,0.03,5.66,0.91,10.25,0.01,1.00,0.002,0.224,431408.6,141161.6,4,129,3.19,1.00,1.00,18.3498,806.27,6595.6,11.1257,41.5116,5462,34.1575,998,2.2441,14229.0,148.26,2.4446,0.0,0.0000,1.000,0.7810,0.9339,1.5500
50000,1,1044,34.98,0.01,5.76,1.04,11.19,0.00,1.00,0.001,0.216,445562.0,151513.6,5,152,3.36,1.00,1.00,18.7133,768.05,12931.6,8.4986,42.7538,5461,34.1513,892,2.3754,15538.7,93.87,11.7257,0.0,0.0000,1.000,0.3216,0.8588,1.6137
50000,2,836,33.76,0.03,5.74,1.03,10.56,0.01,1.01,0.006,0.165,372382.2,117713.9,3,173,3.25,1.02,1.01,15.5689,666.58,22856.9,1.1694,35.9001,5461,34.1513,824,1.8131,11196.2,57.87,30.0547,0.0,0.0000,1.000,0.0291,0.7961,1.3525
60000,0,939,36.81,0.01,6.23,1.32,11.50,0.00,1.00,0.001,0.204,266081.5,69516.2,4,88,3.41,1.00,1.00,10.5218,507.88,4968.5,1.6543,26.0353,5462,14.3011,940,1.1638,5607.4,148.26,1.1452,0.0,0.0000,1.000,0.7810,0.8838,0.8952
60000,1,784,40.25,0.04,6.48,1.58,12.78,0.00,1.02,0.001,0.188,152847.7,39870.6,4,140,3.66,1.02,1.02,6.2047,315.43,17723.1,0.0003,15.0743,5461,14.2985,978,0.7067,2849.1,93.87,3.3600,0.0,0.0000,1.000,0.3216,0.9487,0.5249
60000,2,558,41.65,0.02,6.87,1.81,13.01,0.00,1.00,0.000,0.139,98748.8,24575.6,2,131,3.77,1.00,1.00,4.1514,280.54,29796.1,0.0000,9.8432,5461,14.2985,950,0.4964,1620.2,57.87,7.7443,0.0,0.0000,1.000,0.0291,0.9567,0.3499
70000,0,1119,36.00,0.08,5.92,0.94,11.45,0.00,1.03,0.003,0.236,417534.4,143706.4,6,101,3.37,1.03,1.03,20.1531,828.70,5811.4,13.4379,40.4239,5462,32.1444,912,1.7163,11161.2,148.26,2.4773,0.0,0.0000,1.000,0.7810,0.8022,1.2613
70000,1,1048,37.02,0.03,6.00,1.02,11.95,0.01,1.01,0.005,0.227,430069.1,150901.1,7,154,3.51,1.01,1.01,20.5532,802.65,11203.8,10.9625,41.5381,5461,32.1385,902,1.8016,12048.9,93.87,11.7661,0.0,0.0000,1.000,0.3216,0.7891,1.2425
70000,2,769,38.79,0.02,6.44,1.13,12.36,0.00,1.00,0.001,0.175,364878.1,126669.9,6,136,3.61,1.00,1.00,18.1054,731.27,22499.1,2.0852,35.3630,5461,32.1385,762,1.3169,8515.6,57.87,29.7106,0.0,0.0000,1.000,0.0291,0.6784,1.0011
80000,0,826,39.84,0.02,6.57,1.28,12.67,0.00,1.00,0.002,0.195,263919.5,74404.9,11,76,3.63,1.00,1.00,11.7338,503.74,4320.7,1.8257,25.9535,5462,13.8451,920,0.9439,4747.8,148.26,1.1351,0.0,0.0000,1.000,0.7810,0.8371,0.7725
80000,1,716,45.02,0.01,7.66,1.57,14.04,0.00,1.00,0.000,0.189,152716.5,44003.0,11,144,4.04,1.01,1.00,7.2935,398.88,16483.6,0.0003,15.1092,5461,13.8426,981,0.6009,2511.4,93.87,3.3391,0.0,0.0000,1.000,0.3216,0.9237,0.4476
80000,2,576,43.69,0.03,7.23,1.76,13.67,0.00,1.01,0.002,0.151,98691.6,25993.0,10,154,3.88,1.01,1.01,4.5528,265.12,27888.3,0.0000,9.8842,5461,13.8426,921,0.4035,1362.4,57.87,7.7417,0.0,0.0000,1.000,0.0291,0.8925,0.2797
90000,0,1056,38.78,0.04,6.50,1.24,12.19,0.01,1.01,0.003,0.241,403326.5,152210.8,13,122,3.54,1.01,1.01,22.0144,869.63,5433.2,15.8594,39.1622,5462,30.1345,856,1.3106,8878.9,148.26,2.4938,0.0,0.0000,1.000,0.7810,0.7283,1.0274
90000,1,965,40.04,0.02,6.61,1.22,12.75,0.00,1.01,0.002,0.228,417308.5,160956.5,13,122,3.68,1.00,1.00,22.9729,838.28,9832.5,13.3178,40.4333,5461,30.1290,808,1.3812,9566.6,93.87,11.8525,0.0,0.0000,1.000,0.3216,0.7261,1.0074
90000,2,752,39.46,0.01,6.51,1.30,12.54,0.01,1.00,0.004,0.175,360164.6,133063.4,11,139,3.68,1.00,1.00,19.5872,660.98,18632.9,3.2377,34.9882,5461,30.1290,750,1.1116,7371.5,57.87,29.7467,0.0,0.0000,1.000,0.0291,0.6705,0.8852
100000,0,829,41.24,0.02,6.76,1.49,13.08,0.00,1.01,0.001,0.202,265543.1,84230.4,8,85,3.74,1.01,1.01,13.0957,546.05,4080.8,1.5012,26.1870,5462,13.7639,915,0.8104,4303.0,148.26,1.1224,0.0,0.0000,1.000,0.7810,0.7980,0.6989
100000,1,767,45.27,0.15,7.26,1.70,14.22,0.00,1.03,0.001,0.205,152485.5,49902.5,8,144,3.93,1.00,1.05,8.0699,554.16,16366.0,0.0005,15.1018,5461,13.7614,898,0.5093,2217.5,93.87,3.3358,0.0,0.0000,1.000,0.3216,0.8422,0.4291
100000,2,563,45.78,0.04,7.45,2.50,14.11,0.01,1.01,0.007,0.156,98554.8,28834.2,7,150,4.14,1.01,1.01,4.9480,279.74,27689.0,0.0000,9.8573,5461,13.7614,893,0.4118,1347.0,57.87,7.7193,0.0,0.0000,1.000,0.0291,0.8635,0.2726
