step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3725,0.00,144.01,41.92,1278,2,2,0,1.00,1.00,1.00,2,2,1,58.2,2.001,2,2.000,0.383,4,1.000,14,33.75,-0.50,0,0.0000,0.000,0.0000,3725,1.0000
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,3554,0.00,138.80,52.25,1523,2,2,0,1.00,1.00,1.00,1,2,1,59.8,9.859,2,2.000,0.602,4,1.000,14,63.41,40.25,0,0.0000,0.000,0.0000,3554,1.0000
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3518,0.00,114.96,89.72,1523,2,2,0,1.00,1.00,1.00,2,2,2,23.4,6.825,3,2.000,0.701,4,1.000,11,30.14,-29.25,0,0.0000,0.000,0.0000,3518,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3517,0.00,127.74,139.68,2087,2,2,0,1.00,1.00,1.00,1,1,1,20.8,4.221,1,2.000,0.539,4,1.000,15,11.15,-7.50,0,0.0000,0.000,0.0000,3517,1.0000
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,3450,0.10,96.00,39.89,1278,2,2,0,1.00,1.00,1.00,1,3,1,17.8,4.594,3,2.000,0.367,4,1.000,10,25.52,-19.25,0,0.0000,0.424,0.0000,3450,1.0000
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3428,0.00,137.06,55.43,1278,2,2,0,1.00,1.00,1.00,1,1,1,31.8,0.304,1,2.000,0.315,4,1.000,12,34.40,31.75,0,0.0000,0.000,0.0000,3428,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3386,0.00,119.96,101.99,1278,2,2,0,1.00,1.00,1.00,1,1,1,11.8,4.951,1,2.000,0.315,4,1.000,14,15.33,14.00,0,0.0000,0.000,0.0000,3386,1.0000
100000,8.00,16,0,2,0,2,0,1.00,4,0.250,3351,0.00,150.26,115.11,1278,0,2,0,1.00,1.00,1.00,2,2,4,28.7,20.047,4,2.000,0.330,4,1.000,12,34.87,-33.75,0,0.0000,0.000,0.0000,3351,1.0000
100000,10.00,16,0,5,0,0,0,1.00,4,0.500,3258,0.00,133.57,29.83,1909,2,2,0,1.00,1.00,1.00,1,2,4,49.3,11.913,5,2.000,0.405,4,1.000,8,44.17,39.25,0,0.0000,0.000,0.0000,3258,1.0000
100000,4.00,16,0,0,0,2,0,1.00,8,0.000,3255,1.13,150.18,75.80,1278,2,2,0,1.00,1.00,1.00,1,2,2,23.3,20.000,2,2.000,0.330,4,1.000,12,39.14,-14.75,0,0.0000,0.000,0.0000,3255,1.0000
100000,4.00,16,0,0,0,2,0,1.00,8,0.000,3246,1.27,108.75,26.39,1767,2,2,0,1.00,1.00,1.00,1,2,2,42.5,6.789,2,2.000,0.523,4,1.000,11,26.33,-5.50,0,0.0000,0.000,0.0000,3246,1.0000
100000,12.00,16,0,3,0,3,0,1.00,2,0.250,3136,0.52,141.99,55.33,1831,2,2,0,1.00,1.00,1.00,4,4,3,23.2,46.220,6,2.000,0.576,4,1.000,10,47.10,-46.75,0,0.0000,0.000,0.0000,3136,1.0000
100000,6.00,16,0,3,0,0,0,1.00,6,0.500,3110,0.00,114.05,62.12,1965,2,2,0,1.00,1.00,1.00,1,2,3,57.6,8.194,3,2.000,0.422,4,1.000,11,48.31,-16.25,0,0.0000,0.000,0.0000,3110,1.0000
100000,16.00,16,0,3,0,5,0,1.00,2,0.188,3101,0.00,104.96,37.91,2094,2,2,0,1.00,1.00,1.00,2,3,4,17.8,7.300,8,2.000,0.168,4,1.000,8,38.35,-20.75,0,0.0000,0.000,0.0000,3101,1.0000
100000,14.00,16,0,5,0,2,0,1.00,0,0.357,3097,0.00,137.13,22.99,1985,2,2,0,1.00,1.00,1.00,2,4,4,26.3,3.437,7,2.000,0.636,4,1.000,8,32.52,-1.00,0,0.0000,0.000,0.0000,3097,1.0000
100000,14.00,16,0,4,0,3,0,1.00,2,0.286,3087,0.37,116.74,61.66,1523,2,2,0,1.00,1.00,1.00,2,3,4,35.9,31.496,7,2.000,0.602,4,1.000,9,41.98,-22.00,0,0.0000,0.000,0.0000,3087,1.0000
100000,16.00,16,0,4,0,4,0,1.00,0,0.250,3068,0.67,159.27,25.30,2094,2,2,0,1.00,1.00,1.00,2,4,4,35.4,34.513,8,2.000,0.451,4,1.000,8,70.11,-39.75,0,0.0000,0.000,0.0000,3068,1.0000
100000,8.00,16,0,0,0,4,0,1.00,6,0.000,3049,2.34,140.97,76.29,1985,2,2,0,1.00,1.00,1.00,1,2,3,27.5,31.822,4,2.000,0.617,4,1.000,9,31.32,-4.50,0,0.0000,0.000,0.0000,3049,1.0000
