step,event,lineage,other,size
5000,birth,7,0,71
5000,birth,8,0,6
5000,birth,12,0,154
6000,split,21,12,6
6000,birth,22,0,706
6000,extinct,8,0,6
7000,split,25,7,274
7000,extinct,21,0,6
9000,split,37,25,138
10000,split,44,25,105
10000,split,48,22,8
10000,split,49,37,11
11000,split,51,22,135
11000,split,53,25,5
11000,extinct,22,0,18
11000,extinct,48,0,8
11000,extinct,49,0,11
13000,split,80,22,37
13000,split,87,22,9
13000,split,95,49,113
13000,extinct,7,0,18
13000,extinct,12,0,10
13000,extinct,37,0,42
13000,extinct,44,0,9
13000,extinct,51,0,22
13000,extinct,53,0,5
14000,split,110,80,11
14000,extinct,25,0,8
15000,split,119,80,147
15000,extinct,80,0,37
19000,split,163,119,737
19000,split,164,119,24
20000,extinct,119,0,6
20000,extinct,164,0,24
21000,split,169,95,139
23000,extinct,87,0,7
23000,extinct,169,0,35
24000,split,183,163,15
24000,extinct,95,0,38
25000,split,198,163,33
25000,split,204,110,43
25000,extinct,183,0,15
26000,split,229,110,51
26000,extinct,198,0,33
27000,split,265,110,114
27000,split,268,110,9
27000,split,270,181,33
27000,extinct,204,0,43
28000,split,300,270,336
29000,split,354,110,137
30000,split,390,343,8
30000,extinct,270,0,13
31000,split,422,265,41
31000,split,429,163,6
31000,split,448,110,119
31000,extinct,229,0,14
32000,split,463,110,171
32000,extinct,390,0,8
32000,extinct,429,0,6
33000,split,493,110,30
33000,split,495,110,32
34000,split,530,110,31
34000,split,531,163,10
34000,split,533,354,10
34000,split,534,354,11
35000,extinct,268,0,7
35000,extinct,534,0,11
36000,extinct,163,0,12
36000,extinct,265,0,5
36000,extinct,354,0,11
36000,extinct,531,0,8
36000,extinct,533,0,10
37000,split,578,463,56
37000,split,582,448,36
37000,extinct,495,0,11
38000,extinct,422,0,7
39000,split,591,300,35
39000,extinct,448,0,8
40000,split,594,463,6
40000,extinct,582,0,13
41000,extinct,300,0,14
41000,extinct,594,0,6
42000,split,596,110,401
42000,extinct,493,0,33
42000,extinct,591,0,25
43000,split,601,493,19
44000,extinct,463,0,27
44000,extinct,530,0,28
45000,split,614,578,19
45000,extinct,110,0,29
45000,extinct,601,0,19
46000,extinct,578,0,6
46000,extinct,614,0,19
47000,split,655,596,24
48000,split,669,596,9
49000,split,689,655,7
49000,extinct,669,0,9
50000,split,721,689,64
50000,split,722,689,106
50000,extinct,596,0,124
50000,extinct,689,0,7
51000,split,743,720,245
52000,split,771,721,352
53000,split,823,721,21
53000,extinct,721,0,41
54000,extinct,655,0,33
55000,extinct,722,0,8
56000,split,887,743,33
57000,extinct,823,0,30
59000,split,907,771,128
59000,extinct,743,0,10
60000,split,914,771,276
60000,split,917,907,68
61000,split,928,912,17
61000,extinct,887,0,10
62000,extinct,907,0,8
62000,extinct,928,0,17
63000,split,935,907,5
63000,extinct,917,0,68
64000,extinct,935,0,5
66000,split,977,771,194
67000,split,995,771,164
67000,split,997,771,45
68000,split,1013,771,133
68000,split,1014,995,76
68000,split,1016,771,41
69000,split,1037,914,347
69000,split,1038,771,9
69000,split,1041,771,141
69000,split,1052,771,41
70000,split,1062,771,120
70000,split,1063,771,28
72000,extinct,914,0,336
72000,extinct,997,0,6
72000,extinct,1038,0,9
73000,split,1109,771,22
73000,extinct,1052,0,6
73000,extinct,1063,0,8
74000,extinct,1014,0,5
74000,extinct,1016,0,6
76000,extinct,1041,0,8
76000,extinct,1062,0,7
77000,extinct,771,0,12
78000,split,1133,1037,177
78000,extinct,977,0,8
80000,split,1135,995,101
82000,split,1136,1037,32
83000,split,1139,995,43
84000,split,1146,1013,10
87000,extinct,1136,0,6
89000,split,1156,1037,8
89000,extinct,1135,0,173
89000,extinct,1146,0,6
91000,extinct,1156,0,5
92000,split,1165,1133,26
92000,extinct,1109,0,6
93000,split,1169,1037,15
94000,split,1173,995,9
95000,split,1175,995,82
95000,split,1177,1173,5
96000,extinct,1169,0,7
96000,extinct,1173,0,6
97000,extinct,1133,0,8
98000,split,1185,995,65
100000,split,1190,995,242
100000,split,1191,995,166
100000,split,1192,1175,55
100000,extinct,1139,0,6
