step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
60000,2,1836,46.26,0.17,8.47,0.04,14.31,0.01,1.05,0.004,0.171,413182.5,139947.6,10,0,3.94,1.05,1.05,8.5214,585.21,80298.8,2.0129,39.0563,15415,36.1769,3707,8.8648,26546.5,99.02,12.1948,0.0,0.0000,1.000,0.3729,1.5085,2.6034
60000,0,47,45.23,0.00,8.85,0.00,13.77,0.00,1.00,0.000,0.064,3357.2,1477.3,7,43,3.87,1.00,1.00,0.1529,13.97,6271.7,0.0000,0.0512,969,2.4366,38,0.0000,3.8,115.58,0.0159,0.0,0.0000,1.000,0.4892,0.2631,0.0672
70000,2,2259,39.78,0.07,7.53,0.10,12.18,0.00,1.03,0.001,0.184,992901.1,416538.8,18,0,3.69,1.02,1.03,26.0604,704.78,74879.3,13.0440,90.7066,15256,88.1246,3634,27.3417,128457.1,99.38,42.5242,0.0,0.0000,1.000,0.3783,1.4286,6.5280
70000,0,32,37.50,0.00,8.78,0.00,9.97,0.00,1.00,0.000,0.034,4927.0,3414.9,8,31,3.53,1.00,1.00,0.3147,17.16,7651.5,0.0000,0.0922,1128,6.2317,45,0.0000,14.5,108.37,0.0297,0.0,0.0000,1.000,0.3989,0.2732,0.1594
80000,2,1848,47.23,0.13,8.46,0.05,14.86,0.00,1.04,0.003,0.178,423355.4,132305.1,9,0,4.07,1.05,1.03,8.9224,634.17,75196.8,1.1924,40.0106,15209,36.6180,3682,8.2136,26064.1,101.04,11.4662,0.0,0.0000,1.000,0.3878,1.5077,2.6508
80000,0,31,46.26,0.00,11.48,0.00,11.65,0.00,1.00,0.000,0.043,2906.7,1199.2,8,31,4.19,1.00,1.00,0.1338,14.39,8137.0,0.0000,0.0571,1175,2.3992,75,0.0000,3.2,86.57,0.0165,0.0,0.0000,1.000,0.2757,0.4019,0.0564
90000,2,2369,39.39,0.04,7.19,0.01,12.42,0.01,1.01,0.003,0.194,1002553.3,391525.2,15,0,3.66,1.02,1.01,26.2323,744.28,70034.2,13.4694,92.1289,15029,88.3755,3259,23.9735,120643.2,100.24,40.2542,0.0,0.0000,1.000,0.3801,1.2705,6.4135
90000,0,40,44.00,0.03,8.57,0.00,13.38,0.00,1.00,0.000,0.041,5207.6,3154.4,7,35,3.92,1.01,1.00,0.3376,10.80,10283.1,0.0000,0.1360,1355,6.6227,69,0.0000,12.5,97.33,0.0508,0.0,0.0000,1.000,0.3764,0.3440,0.1351
100000,2,2136,38.94,0.09,7.21,0.02,12.07,0.01,1.03,0.002,0.171,429326.4,128562.1,17,0,3.66,1.05,1.02,9.5108,532.54,74965.2,1.4773,40.7899,15154,36.6647,3516,6.9154,22860.4,99.56,11.9167,0.0,0.0000,1.000,0.3678,1.4016,2.7195
100000,0,33,37.64,0.06,7.94,0.00,10.76,0.00,1.04,0.000,0.034,2906.0,1285.9,7,31,3.30,1.00,1.03,0.1851,7.13,9586.5,0.0000,0.0557,1230,2.8765,65,0.0000,2.6,105.37,0.0139,0.0,0.0000,1.000,0.5276,0.3382,0.0535
