step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,3,503,19.7,0.7,2.2,1.2,15.6,0.0,1.13,9.2,105,167,26.09,5.02,207,252,44,0.3,1.15,1.18,1.10,4.85,7.95,4.31,24.5
5000,1,242,23.2,0.3,1.7,1.6,19.7,0.0,1.14,10.4,97,146,25.96,6.15,120,80,42,0.0,1.16,1.15,1.13,4.11,5.67,5.35,24.3
6000,3,524,20.0,0.7,2.4,1.6,15.3,0.0,1.13,9.0,98,148,22.42,3.57,276,195,53,0.2,1.17,1.17,1.11,5.02,7.96,4.05,22.8
6000,1,74,24.4,0.6,1.4,4.5,17.9,0.0,1.32,11.7,30,119,16.72,2.03,50,18,6,0.1,1.34,1.28,1.33,4.07,5.24,5.43,21.2
7000,3,549,22.0,0.5,1.6,1.6,18.3,0.0,1.11,8.3,139,172,26.48,3.99,194,237,118,0.2,1.13,1.13,1.10,5.24,7.89,4.69,28.5
7000,1,158,16.7,0.3,0.2,1.8,14.4,0.0,1.11,15.0,56,106,13.77,2.52,84,74,0,0.0,1.14,1.08,1.11,3.41,4.36,4.20,20.3
8000,3,544,23.1,0.5,1.6,2.5,18.4,0.0,1.11,8.3,145,149,24.24,4.02,208,243,93,0.1,1.13,1.13,1.10,5.11,7.75,4.84,27.1
8000,1,98,22.5,0.1,2.4,1.1,18.9,0.0,1.03,11.6,39,131,24.49,4.26,51,47,0,0.0,1.05,1.03,1.03,3.98,4.99,5.26,19.2
9000,3,404,22.1,1.8,0.9,3.2,16.3,0.0,1.40,7.7,111,207,33.26,4.76,137,224,43,0.0,1.50,1.53,1.30,5.56,7.88,5.37,27.6
9000,1,105,18.8,0.2,0.4,1.2,17.1,0.0,1.07,12.9,36,80,13.76,3.42,78,27,0,0.0,1.11,1.02,1.09,3.59,4.69,4.91,14.4
10000,3,432,20.9,1.5,1.3,2.7,15.4,0.0,1.36,8.6,109,242,41.68,6.05,137,269,26,0.0,1.48,1.48,1.26,5.08,7.76,4.41,25.7
