step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,466,20.83,0.94,0.71,1.03,18.15,0.00,1.22,0.000,0.110,394965.6,110849.6,2,10,5.21,1.14,1.30,17.0496,647.61,100348.1,0.0848,3.1501,5462,27.2449,154,50.8287,320339.7
10000,1,454,17.54,0.40,1.06,0.99,15.09,0.00,1.07,0.000,0.093,384101.9,94983.2,1,9,4.59,1.03,1.11,14.8924,532.62,26563.4,3.4917,3.6983,5461,27.2399,163,50.1531,303716.7
10000,2,149,16.90,0.59,0.36,0.51,15.44,0.01,1.12,0.013,0.028,166751.3,34411.8,1,27,4.47,1.06,1.17,5.6367,32.39,3593.9,29.4476,3.9599,5461,27.2399,246,17.8944,85565.1
20000,0,455,18.55,0.84,0.89,0.91,15.91,0.00,1.16,0.000,0.096,401139.5,114214.2,1,11,4.99,1.03,1.24,17.2270,512.24,100341.4,0.0000,2.5804,5462,26.5775,127,53.0678,374971.8
20000,1,493,17.70,0.67,0.22,0.51,16.30,0.00,1.13,0.000,0.100,389615.4,100949.0,1,17,5.18,1.05,1.21,14.7128,488.94,26591.7,4.6442,3.1878,5461,26.5726,161,48.4618,357342.3
20000,2,177,16.38,0.55,0.03,0.71,15.08,0.00,1.10,0.000,0.034,116771.2,11225.4,1,22,4.93,1.02,1.15,1.6711,41.93,3286.9,35.7354,4.4122,5461,26.5726,235,10.6757,72911.1
30000,0,467,19.65,1.16,0.45,1.01,17.03,0.00,1.23,0.000,0.106,382223.3,114838.6,1,10,5.63,1.07,1.34,17.0335,594.88,99971.6,0.0000,2.2384,5462,26.5393,133,50.5203,359684.5
30000,1,470,19.19,0.77,0.07,1.71,16.63,0.00,1.14,0.000,0.103,416250.3,117827.4,1,9,5.83,1.05,1.24,17.0744,378.99,27049.9,4.5978,2.4072,5461,26.5345,133,54.0350,389788.2
30000,2,191,18.73,0.65,0.50,1.38,16.20,0.00,1.09,0.000,0.041,113588.4,11813.4,1,14,5.46,1.00,1.17,1.6940,79.88,3416.5,34.6145,4.1966,5461,26.5345,260,10.2356,71853.3
40000,0,492,18.86,1.04,0.25,1.02,16.55,0.00,1.18,0.000,0.105,402845.8,123951.4,1,12,5.55,1.11,1.29,18.1717,563.39,101235.2,0.0000,2.1730,5462,26.8999,138,52.7011,379731.5
40000,1,499,19.89,1.23,0.72,0.89,17.05,0.01,1.23,0.002,0.114,395063.9,107358.9,1,7,5.58,1.11,1.38,15.5512,541.34,26023.5,4.8218,2.4532,5461,26.8950,153,49.7031,368888.8
40000,2,174,17.57,0.74,0.51,0.10,16.21,0.00,1.14,0.000,0.036,123224.3,13204.4,1,17,4.95,1.06,1.22,1.8697,69.67,3111.3,35.0675,4.2146,5461,26.8950,203,11.6888,80926.1
50000,0,509,20.40,1.09,0.48,0.99,17.83,0.00,1.19,0.002,0.119,396824.7,123598.5,1,16,5.65,1.08,1.31,17.9519,614.27,99519.3,0.0000,2.2039,5462,27.1508,120,50.1376,373930.0
50000,1,481,18.79,1.33,0.26,0.51,16.70,0.00,1.25,0.000,0.103,413959.7,112344.5,1,23,5.39,1.11,1.41,16.4044,523.99,27435.9,4.2542,2.6878,5461,27.1458,132,53.6998,385862.5
50000,2,190,16.53,0.73,0.32,0.27,15.22,0.00,1.11,0.000,0.036,119058.3,13363.4,1,18,4.69,1.01,1.21,1.9190,85.21,3647.0,34.4962,4.1639,5461,27.1458,222,11.1645,77673.4
60000,0,473,18.58,0.99,0.53,1.00,16.07,0.00,1.19,0.000,0.100,405167.2,123994.7,1,12,5.49,1.11,1.28,18.1060,427.38,100109.0,0.0000,2.2561,5462,26.9741,161,52.5729,381373.3
60000,1,470,18.29,1.35,0.23,0.57,16.14,0.00,1.27,0.000,0.099,392816.0,109018.9,1,20,5.62,1.11,1.40,15.6857,422.32,26569.5,4.4428,2.5205,5461,26.9692,139,49.9276,366494.0
60000,2,207,18.50,1.17,0.36,0.82,16.14,0.00,1.19,0.000,0.044,124844.0,13613.6,1,15,5.51,1.05,1.35,1.9929,70.51,3476.3,34.3266,4.0829,5461,26.9692,257,12.6996,84187.8
70000,0,489,18.16,1.09,0.20,0.40,16.47,0.00,1.18,0.000,0.102,401821.3,116892.1,1,8,5.51,1.04,1.32,17.2215,503.00,100724.7,0.0000,2.3572,5462,26.9062,120,52.7739,377214.6
70000,1,471,19.71,1.09,0.36,0.74,17.52,0.00,1.19,0.000,0.106,392263.5,110278.3,1,9,6.05,1.10,1.34,15.7464,499.99,26549.6,5.1404,2.5115,5461,26.9013,150,49.6032,366272.0
70000,2,173,16.61,0.69,0.00,0.12,15.80,0.00,1.12,0.000,0.033,123810.7,15264.7,1,16,4.93,1.04,1.21,2.1988,35.81,3437.0,33.9996,4.0446,5461,26.9013,216,12.3963,83327.9
80000,0,466,20.18,1.14,0.81,1.37,16.86,0.00,1.22,0.000,0.107,403559.0,122606.6,1,12,6.08,1.10,1.35,17.9346,538.26,100947.1,0.0000,2.2189,5462,27.4767,151,52.0271,380972.5
80000,1,525,19.21,0.79,0.68,0.51,17.23,0.00,1.11,0.000,0.115,407540.7,116424.4,1,10,6.02,1.03,1.21,16.5843,470.36,26131.4,4.1780,2.4356,5461,27.4716,133,51.8781,381216.8
80000,2,163,17.10,0.38,0.20,0.84,15.69,0.00,1.05,0.000,0.033,127728.8,14335.3,1,16,4.87,1.00,1.10,2.0593,38.82,3596.1,34.0763,4.2494,5461,27.4716,205,11.7759,85201.6
90000,0,455,17.85,1.18,0.33,0.70,15.65,0.00,1.23,0.000,0.093,393486.4,112337.9,1,12,5.56,1.14,1.36,16.4681,633.06,101048.0,0.0000,2.1982,5462,27.4401,129,51.5374,369311.9
90000,1,481,18.03,0.98,0.41,0.72,15.93,0.00,1.18,0.000,0.099,412254.3,112946.8,1,11,5.56,1.06,1.28,16.1741,485.16,26307.4,4.7660,2.5573,5461,27.4351,131,51.6581,385056.3
90000,2,168,17.34,0.68,0.14,0.56,15.96,0.00,1.10,0.000,0.034,128360.2,15561.0,1,12,5.15,1.00,1.18,2.2067,70.71,3114.1,34.3217,4.2586,5461,27.4351,220,11.5319,86084.8
100000,0,482,18.57,2.20,0.27,0.47,15.63,0.00,1.48,0.000,0.101,396248.1,116285.2,1,15,5.56,1.39,1.73,16.9532,573.65,100385.0,0.0000,2.2483,5462,26.8423,118,52.4313,372126.5
100000,1,437,20.34,1.88,0.32,0.84,17.30,0.00,1.35,0.000,0.104,391435.9,103741.2,1,14,6.00,1.11,1.52,14.9335,462.64,26775.9,4.5260,2.6967,5461,26.8374,140,49.5561,363740.4
100000,2,165,18.43,1.10,0.02,0.27,17.04,0.00,1.20,0.000,0.034,125714.3,15016.7,1,19,5.43,1.10,1.30,2.2109,84.39,3325.2,35.1095,4.5119,5461,26.8374,223,11.7095,80698.5
110000,0,442,20.20,1.86,0.12,0.84,17.39,0.00,1.35,0.000,0.102,393562.6,122232.1,1,14,6.01,1.13,1.55,17.5933,452.55,100702.5,0.0000,2.2098,5462,26.9423,164,51.4867,370296.9
110000,1,483,18.03,1.35,0.25,0.28,16.15,0.00,1.26,0.000,0.099,408647.4,109099.9,1,10,5.60,1.08,1.41,15.6933,457.86,25918.2,4.7160,2.3935,5461,26.9374,183,52.4895,383761.3
110000,2,217,16.76,0.63,0.01,0.82,15.29,0.00,1.13,0.000,0.042,116111.7,14995.0,1,15,5.03,1.04,1.18,2.1152,107.22,3599.5,34.4415,3.9300,5461,26.9374,216,11.1724,76807.5
120000,0,478,18.22,0.63,0.78,0.95,15.86,0.00,1.13,0.000,0.099,395413.0,120252.1,1,10,5.23,1.04,1.19,17.3647,460.03,100445.2,0.0000,2.3477,5462,27.4012,152,51.5746,371490.4
120000,1,449,20.35,1.00,0.45,0.80,18.10,0.00,1.19,0.000,0.105,409712.3,114987.6,1,12,5.96,1.10,1.32,16.4068,444.45,26837.9,4.4156,2.7026,5461,27.3962,171,51.4662,380952.2
120000,2,186,16.95,0.88,0.36,0.35,15.35,0.00,1.15,0.000,0.036,126219.5,12379.3,1,27,4.96,1.04,1.28,1.7589,54.68,3024.1,34.6562,4.5948,5461,27.3962,245,10.9959,80406.4
130000,0,497,18.97,0.88,0.19,0.68,17.23,0.00,1.18,0.000,0.107,392697.4,117217.7,1,20,5.70,1.06,1.25,17.2610,562.80,100232.5,0.0000,2.4494,5462,26.8777,119,51.6784,367301.5
130000,1,510,19.57,1.25,0.45,0.77,17.10,0.00,1.22,0.000,0.115,403861.9,110892.7,1,14,5.63,1.08,1.36,15.9951,562.44,26590.5,4.1584,2.8247,5461,26.8728,165,50.9042,373661.0
130000,2,183,18.95,0.95,0.46,0.58,16.96,0.00,1.15,0.000,0.039,122544.8,11848.8,1,18,5.36,1.05,1.28,1.7588,56.85,3460.8,35.1941,4.7467,5461,26.8728,235,10.7697,75342.4
140000,0,490,18.86,1.32,0.67,0.75,16.11,0.00,1.23,0.000,0.106,401271.2,118430.1,1,20,5.50,1.10,1.36,17.4935,603.21,100566.0,0.0000,2.1541,5462,27.1458,157,52.6921,379098.6
140000,1,430,17.15,0.71,0.12,0.48,15.84,0.00,1.17,0.000,0.086,404826.8,110746.8,1,8,5.15,1.11,1.26,16.1756,452.36,26139.6,4.7991,2.7043,5461,27.1408,146,50.1343,376315.7
140000,2,135,17.90,0.56,0.04,0.98,16.31,0.00,1.09,0.000,0.026,122979.8,14430.5,1,15,4.99,1.01,1.15,2.0500,39.02,3323.0,34.5588,4.4303,5461,27.1408,278,11.3019,79294.8
150000,0,480,19.34,1.27,0.16,1.15,16.75,0.00,1.23,0.000,0.106,389006.8,116453.4,1,9,5.68,1.06,1.37,17.1257,590.66,99142.6,0.0000,2.1991,5462,26.5461,138,50.9950,365582.8
150000,1,419,20.90,1.49,1.02,0.53,17.86,0.00,1.30,0.000,0.100,395565.4,105419.0,1,12,5.73,1.10,1.43,15.3865,489.05,27804.8,4.3449,2.7873,5461,26.5412,150,51.3848,365728.0
150000,2,227,18.02,1.27,0.22,0.29,16.23,0.00,1.26,0.000,0.047,123643.6,11645.3,1,15,5.09,1.07,1.40,1.6955,116.81,3455.9,34.8022,4.6415,5461,26.5412,229,11.6268,76890.2
160000,0,470,20.18,1.33,0.52,0.58,17.75,0.00,1.28,0.000,0.108,392206.4,119715.2,1,10,5.99,1.10,1.40,17.5619,542.51,101252.0,0.0000,2.2338,5462,27.1542,150,50.4600,368857.2
160000,1,478,19.86,0.79,0.25,1.03,17.78,0.00,1.13,0.000,0.109,408974.6,118060.4,1,6,5.87,1.07,1.23,17.0657,402.20,25972.5,4.4776,2.4545,5461,27.1492,145,52.3749,382853.4
