step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
130000,1177,1.727,0.352,8.20,88395,83500,114,0,4806,608,874918.1,146050.5,0.039,0.444,0.322,0.195,200,13.59,8.86,0.48,2.27,0.48,2.33,0.33,2.13,12.30,6.59,0.01,0.16,0.022,0.082,215,0.276,0.155,0.832,0.000,0.014,159468,156405,3,0.725,0.193,0.033,828145,0.174,1.922,0.025,40.67,50833,0,240.215,0.000,0.109,3323273,1.09,10.70,0.008,0.017,0.003,8,11,22,64,15996,0.061,0.00,0.0060,0.058,162,0.422,0.000,0.462,0.497,3.79,3.64,7.28,0.08,0.036,1.07,1.12,1.10,0.422,0.00335,18.98,22.0806,651.53,131883.4,140073.5,30.475,34.4773,80.036,748.603,0.998,0.432,73.1,80.036,109.054,353,1650.6,41.91,4.976,73.723,2932.4,46.786,0.135,2.00
140000,1400,1.735,0.246,8.23,98918,93552,105,0,5038,585,850410.8,147862.8,0.039,0.460,0.285,0.216,195,13.69,8.05,0.10,1.06,0.11,0.92,0.74,2.57,12.73,6.51,0.00,0.00,0.007,0.066,224,0.220,0.167,0.806,0.000,0.026,174416,171721,2,0.783,0.053,0.116,845739,0.189,1.542,0.017,33.99,54792,0,252.757,0.000,0.151,4098192,1.03,11.30,0.001,0.001,0.000,6,11,26,64,19165,0.073,0.00,0.0048,0.042,217,0.494,0.000,0.536,0.477,3.59,3.26,7.24,0.00,0.001,1.02,1.03,1.03,0.494,0.00259,14.60,21.7243,868.62,133146.0,140073.5,34.276,37.0741,78.015,796.572,1.000,0.428,86.5,78.014,121.195,230,1116.1,45.46,6.638,80.971,1539.0,50.931,0.135,2.00
150000,1279,1.749,0.317,8.42,100938,95361,78,2,5618,256,892264.8,151761.6,0.039,0.427,0.319,0.215,205,13.98,8.65,0.39,2.43,0.30,2.05,1.37,3.98,11.91,5.71,0.00,0.00,0.010,0.061,227,0.182,0.148,0.836,0.000,0.016,177502,174599,3,0.794,0.042,0.163,1115788,0.242,1.726,0.024,39.67,56286,78,592.819,0.500,0.137,3491917,1.10,11.14,0.002,0.001,0.000,7,11,24,64,17877,0.068,0.00,0.0059,0.021,195,0.425,0.000,0.518,0.481,3.67,3.40,7.18,0.01,0.005,1.05,1.13,1.12,0.425,0.00325,17.27,21.9034,551.54,132198.8,140073.3,37.383,26.5790,82.509,808.069,1.000,0.413,80.5,82.510,113.072,336,1610.3,43.69,5.222,69.514,2510.6,49.578,0.135,2.01
160000,1201,1.787,0.368,8.19,92403,87523,134,0,4824,211,878462.2,146658.2,0.036,0.445,0.322,0.197,195,13.89,9.37,0.40,2.05,0.25,1.37,0.24,1.88,13.00,7.60,0.00,0.06,0.011,0.065,185,0.192,0.153,0.826,0.000,0.021,162068,159428,4,0.814,0.151,0.022,1197416,0.202,2.034,0.026,38.79,53574,0,695.063,0.000,0.111,3518880,1.06,10.90,0.002,0.002,0.001,8,11,27,64,16683,0.064,0.00,0.0056,0.044,221,0.440,0.000,0.471,0.481,3.75,3.65,7.13,0.01,0.004,1.02,1.09,1.06,0.440,0.00324,16.88,21.3609,761.57,131487.6,140072.9,32.166,33.5947,81.128,758.752,0.960,0.420,74.3,81.128,113.629,369,1584.2,47.84,5.728,76.009,3164.8,49.003,0.133,2.01
170000,1282,1.789,0.341,8.37,93728,88475,90,0,5082,373,828441.2,158604.3,0.043,0.447,0.295,0.216,183,13.89,9.03,0.35,1.89,0.35,2.51,0.43,2.09,12.75,6.87,0.01,0.20,0.009,0.065,203,0.215,0.181,0.800,0.000,0.019,171942,169562,1,0.883,0.117,0.069,1037898,0.183,2.056,0.023,32.03,56283,0,425.213,0.000,0.135,3738989,1.08,10.98,0.003,0.003,0.003,8,11,22,64,17801,0.068,0.00,0.0051,0.032,291,0.504,0.000,0.522,0.495,3.66,3.19,7.42,0.04,0.016,1.05,1.09,1.08,0.504,0.00257,13.40,23.2804,659.69,131750.0,140072.8,32.392,42.7784,75.297,757.516,0.875,0.417,79.9,75.297,123.090,288,1184.7,39.65,6.771,86.019,3277.6,50.636,0.135,1.99
180000,974,1.724,0.472,8.85,68900,65691,132,0,3385,154,698528.5,108994.5,0.034,0.469,0.338,0.159,179,13.81,7.15,0.31,2.38,0.09,1.09,0.88,2.82,12.53,5.21,0.00,0.00,0.005,0.057,180,0.243,0.171,0.809,0.000,0.020,116927,114864,4,0.744,0.215,0.122,1150817,0.178,2.110,0.039,34.05,40705,0,707.757,0.000,0.108,2675946,1.06,10.72,0.002,0.002,0.000,10,12,23,64,13450,0.051,0.00,0.0057,0.063,163,0.422,0.000,0.421,0.473,3.63,3.27,7.53,0.01,0.002,1.02,1.08,1.08,0.422,0.00359,14.63,16.2430,436.80,130335.6,140072.8,40.327,44.1754,64.569,625.463,0.999,0.403,61.7,64.571,119.012,629,3024.2,34.64,6.177,74.841,3734.4,35.972,0.136,2.00
190000,1271,1.711,0.313,8.14,86669,81728,129,0,4515,132,816475.4,125172.1,0.031,0.452,0.348,0.169,192,12.53,7.18,0.21,1.99,0.23,2.08,0.80,3.26,11.29,4.80,0.00,0.00,0.011,0.079,208,0.200,0.160,0.817,0.000,0.023,147226,145113,5,0.725,0.031,0.132,1222475,0.181,1.752,0.022,39.32,50524,0,948.273,0.000,0.110,3639505,1.06,11.92,0.003,0.000,0.000,7,11,19,64,15925,0.061,0.00,0.0057,0.053,213,0.455,0.000,0.450,0.469,3.54,3.18,7.03,0.00,0.001,1.02,1.08,1.09,0.455,0.00289,17.60,18.1544,523.04,132379.9,140072.7,38.272,32.4666,75.709,781.683,0.996,0.427,76.6,75.708,112.741,346,1515.3,38.88,6.127,68.653,2591.4,41.913,0.134,2.00
200000,1056,1.747,0.489,8.17,81933,77456,102,0,4590,190,757246.6,123605.0,0.030,0.435,0.354,0.181,187,13.91,10.61,0.38,2.29,0.35,2.17,0.22,2.12,12.97,8.97,0.00,0.00,0.014,0.076,177,0.222,0.166,0.813,0.000,0.021,140896,138844,2,0.826,0.170,0.020,543439,0.196,2.153,0.038,36.33,45958,0,650.552,0.000,0.126,2879653,1.07,11.84,0.008,0.001,0.000,5,11,27,64,14689,0.056,0.00,0.0055,0.040,125,0.420,0.000,0.462,0.473,3.57,3.49,6.94,0.04,0.016,1.07,1.10,1.06,0.420,0.00330,15.80,18.1822,619.59,129859.5,140072.4,36.026,41.9090,69.854,739.588,0.994,0.416,66.1,69.855,116.644,619,2856.7,39.32,6.125,75.681,3947.8,39.433,0.135,2.00
210000,774,1.759,0.776,8.07,76294,72129,68,0,4379,210,726716.0,121895.3,0.055,0.425,0.330,0.191,175,13.86,8.79,0.88,4.10,0.31,2.11,0.05,0.55,12.63,6.52,0.01,0.15,0.012,0.078,146,0.310,0.152,0.820,0.001,0.026,133629,131763,2,0.372,0.614,0.009,355877,0.196,2.704,0.060,34.79,40163,0,580.454,0.000,0.155,2627047,1.21,11.32,0.005,0.004,0.003,8,11,25,64,10729,0.041,0.00,0.0074,0.054,90,0.415,0.000,0.446,0.482,3.65,3.27,7.10,0.03,0.016,1.18,1.24,1.21,0.415,0.00416,15.03,17.9517,377.17,125728.2,140072.7,31.412,50.0386,66.944,684.961,0.994,0.379,48.0,66.946,117.854,1114,4920.0,44.45,6.220,82.607,6758.9,38.064,0.135,2.00
220000,1009,1.986,0.380,8.06,92050,87199,126,0,4490,646,831251.1,136802.1,0.033,0.451,0.301,0.215,183,17.79,12.23,0.45,3.19,0.35,2.34,2.32,4.95,14.67,8.51,0.00,0.00,0.011,0.056,186,0.432,0.139,0.839,0.001,0.021,158044,156049,1,0.855,0.145,0.242,1496145,0.169,1.959,0.028,33.37,50195,0,211.768,0.000,0.116,3849851,1.10,9.49,0.013,0.001,0.000,10,11,38,64,17949,0.068,0.00,0.0056,0.045,132,0.516,0.000,0.517,0.465,4.21,3.61,7.74,0.02,0.014,1.04,1.13,1.12,0.516,0.00339,14.21,20.1011,633.34,131412.0,140072.8,35.470,38.2353,76.500,735.389,1.000,0.435,71.0,76.498,121.573,435,1964.2,40.58,7.263,80.799,3116.4,49.304,0.134,2.00
230000,1097,1.806,0.343,7.96,90346,86054,97,0,4107,162,817337.1,141016.0,0.034,0.479,0.283,0.205,183,15.43,9.68,0.47,3.07,0.22,2.12,0.88,3.28,13.87,7.25,0.00,0.00,0.006,0.052,177,0.365,0.160,0.814,0.001,0.025,159421,157081,2,0.880,0.064,0.130,2275562,0.176,1.804,0.025,30.97,51139,0,870.469,0.000,0.150,3949404,1.11,10.46,0.007,0.001,0.000,8,11,30,64,16931,0.065,0.00,0.0054,0.043,141,0.537,0.000,0.534,0.479,3.78,3.32,7.52,0.01,0.004,1.02,1.16,1.14,0.537,0.00307,12.35,21.2591,764.06,132061.3,140072.8,37.167,39.8541,74.538,765.988,0.999,0.411,72.8,74.538,126.677,374,1696.8,33.15,7.568,83.355,2643.3,50.667,0.134,2.00
240000,989,1.781,0.583,8.08,80256,76269,126,0,3969,870,792307.0,113720.5,0.034,0.437,0.329,0.200,189,13.98,9.97,0.31,1.72,0.75,3.52,1.20,4.68,11.72,5.84,0.04,0.44,0.029,0.110,186,0.393,0.141,0.846,0.000,0.013,132489,130697,5,0.745,0.056,0.097,1262465,0.142,2.422,0.044,36.86,42990,0,130.713,0.000,0.145,3046519,1.08,11.69,0.012,0.009,0.007,7,11,26,64,13826,0.053,0.00,0.0068,0.043,120,0.439,0.000,0.474,0.456,3.75,3.22,7.22,0.06,0.013,1.06,1.08,1.10,0.439,0.00352,15.96,16.9816,537.88,128420.7,140072.7,35.458,38.5754,73.483,687.241,0.938,0.433,62.0,73.484,115.486,714,3390.1,47.73,5.623,75.559,5011.3,42.371,0.134,2.00
250000,1548,1.666,0.265,7.72,86812,82280,158,0,3815,1016,791899.8,124457.8,0.037,0.461,0.277,0.225,185,12.31,7.25,0.08,0.76,0.18,1.56,0.64,2.96,11.41,5.84,0.00,0.00,0.009,0.068,251,0.223,0.158,0.817,0.000,0.026,139667,137558,1,0.962,0.038,0.063,1637700,0.139,1.673,0.017,31.27,44145,0,122.498,0.000,0.151,3513035,1.02,12.04,0.001,0.001,0.000,5,11,21,64,19060,0.073,0.00,0.0045,0.035,344,0.505,0.000,0.525,0.436,3.42,3.13,7.12,0.00,0.001,1.01,1.03,1.02,0.505,0.00217,12.52,18.5346,621.93,132684.8,140072.9,35.627,43.1711,72.955,704.945,0.952,0.457,91.8,72.952,124.807,218,898.3,39.79,7.738,84.423,2273.4,47.597,0.134,2.00
260000,1372,1.658,0.316,8.01,108001,102045,174,0,5958,312,944033.0,145544.4,0.025,0.429,0.346,0.200,209,12.41,7.91,0.36,2.36,0.22,2.00,0.15,1.27,11.68,6.51,0.00,0.00,0.008,0.058,198,0.268,0.155,0.824,0.000,0.021,179069,176314,1,0.945,0.055,0.031,499532,0.163,1.768,0.023,46.56,53759,0,466.488,0.000,0.120,3893512,1.09,11.82,0.004,0.002,0.000,7,11,18,64,17025,0.065,0.00,0.0059,0.043,179,0.418,0.000,0.480,0.453,3.52,2.95,7.32,0.01,0.005,1.01,1.12,1.11,0.418,0.00306,21.65,20.5763,498.52,132201.4,140072.7,25.677,28.2905,88.171,669.124,0.992,0.424,82.3,88.172,99.158,364,1684.1,80.62,4.336,69.952,2412.8,47.659,0.135,2.00
270000,1200,1.752,0.398,8.27,98136,92794,104,0,5410,347,847428.4,149912.5,0.041,0.427,0.323,0.209,194,13.52,8.96,0.57,2.81,0.34,2.94,0.24,1.36,12.36,6.42,0.01,0.15,0.011,0.071,199,0.333,0.142,0.831,0.000,0.027,171183,167912,1,0.898,0.102,0.043,641715,0.170,2.015,0.028,36.75,55057,0,432.024,0.000,0.148,3509655,1.11,11.54,0.005,0.002,0.002,8,11,19,64,16227,0.062,0.00,0.0057,0.053,105,0.475,0.000,0.504,0.473,3.59,2.98,7.43,0.03,0.013,1.03,1.17,1.14,0.475,0.00285,15.93,21.6485,647.13,131046.8,140072.6,31.724,37.9929,78.073,798.021,0.998,0.422,73.1,78.074,116.585,454,2025.8,36.37,6.460,79.431,3332.5,47.964,0.135,2.00
280000,1431,1.690,0.309,8.09,102771,96558,63,0,5919,143,834936.2,146040.8,0.035,0.425,0.315,0.224,191,13.20,7.79,0.48,3.26,0.38,1.88,0.06,0.53,12.28,6.18,0.00,0.00,0.022,0.104,213,0.386,0.164,0.817,0.000,0.020,174256,171240,3,0.929,0.018,0.018,573755,0.174,1.846,0.021,35.72,52947,0,1021.264,0.000,0.168,3642226,1.11,11.61,0.003,0.001,0.000,8,11,21,64,18887,0.072,0.00,0.0048,0.045,259,0.478,0.000,0.531,0.458,3.66,2.95,7.34,0.00,0.000,1.03,1.15,1.13,0.478,0.00242,15.13,20.9002,764.76,132134.3,140072.6,34.258,37.5073,77.051,801.116,0.983,0.418,87.6,77.050,118.797,281,1256.4,50.25,6.699,78.729,2539.2,47.558,0.135,2.00
290000,1285,1.749,0.301,8.28,99529,94187,121,1,5366,335,902845.6,157643.4,0.045,0.423,0.333,0.200,200,14.16,10.10,0.48,2.62,0.44,2.25,1.00,3.26,12.24,7.58,0.00,0.00,0.022,0.105,199,0.347,0.147,0.820,0.000,0.033,175150,172336,2,0.911,0.079,0.170,824110,0.167,1.726,0.021,38.18,53202,33,470.577,1.000,0.130,3384801,1.11,12.10,0.010,0.001,0.000,7,11,27,64,18200,0.069,0.00,0.0057,0.033,181,0.455,0.000,0.494,0.479,3.59,3.02,7.12,0.02,0.012,1.04,1.17,1.13,0.455,0.00297,16.74,23.6582,771.06,132442.4,140072.4,31.992,32.9099,82.232,832.789,1.000,0.421,80.8,82.233,114.461,282,1285.4,44.66,5.583,76.930,2410.8,51.895,0.135,2.00
300000,1288,1.794,0.316,8.14,106559,100754,82,0,5720,418,905823.6,160283.6,0.037,0.426,0.308,0.229,205,13.30,8.53,0.75,3.63,0.30,2.15,0.50,1.90,11.75,5.87,0.00,0.00,0.011,0.065,216,0.339,0.173,0.800,0.000,0.027,184780,181879,2,0.889,0.089,0.110,1409935,0.176,1.730,0.023,36.95,55781,0,383.454,0.000,0.144,3577172,1.20,12.00,0.002,0.008,0.000,5,11,25,64,17132,0.065,0.00,0.0060,0.051,190,0.454,0.000,0.547,0.471,3.52,3.09,7.02,0.05,0.010,1.08,1.29,1.23,0.454,0.00307,15.35,23.2757,607.25,132163.3,140072.9,36.305,28.9107,83.251,837.228,0.999,0.414,79.4,83.251,118.393,336,1541.8,34.96,6.042,75.241,2546.2,53.547,0.135,1.99
310000,1223,1.781,0.378,8.16,93600,88493,103,0,5069,1922,804467.7,127059.8,0.041,0.435,0.317,0.207,194,14.49,10.97,0.90,3.37,0.62,4.00,0.55,1.83,12.43,7.82,0.00,0.09,0.017,0.094,232,0.304,0.128,0.842,0.000,0.029,152344,149884,2,0.639,0.254,0.129,1096908,0.166,1.911,0.029,35.35,47860,0,66.108,0.000,0.176,3287802,1.20,11.57,0.023,0.007,0.002,7,11,24,64,17725,0.068,0.00,0.0053,0.034,158,0.448,0.001,0.512,0.444,3.79,3.74,6.71,0.06,0.016,1.16,1.21,1.23,0.448,0.00298,14.40,18.4923,758.38,131271.4,140073.0,39.751,34.9458,74.651,741.559,0.999,0.408,77.1,74.651,120.698,445,2055.1,55.00,6.482,74.338,2907.8,45.125,0.135,2.00
