step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,414,18.88,0.70,0.40,1.26,16.52,0.00,1.12,0.002,0.089,363783.6,90441.4,6,11,3.92,1.04,1.16,14.2178,374.72,99147.4,0.0556,4.0065,5462,24.8673,193,51.0181,280885.0
10000,1,417,15.95,0.93,0.04,0.63,14.35,0.00,1.21,0.000,0.077,311839.8,72611.6,5,16,3.64,1.15,1.23,11.5268,387.47,25447.6,5.5665,4.5067,5461,24.8628,249,44.3951,224579.7
10000,2,243,15.51,1.13,0.01,0.33,14.05,0.00,1.28,0.000,0.043,180464.1,37671.1,2,24,3.81,1.28,1.25,6.1683,74.56,5097.4,25.3420,4.0640,5461,24.8628,249,23.8518,98296.5
20000,0,494,16.54,0.48,0.29,1.11,14.66,0.00,1.14,0.000,0.093,388423.4,90256.4,4,22,3.77,1.12,1.15,13.6745,447.26,101901.0,0.0000,4.7001,5462,26.5606,165,48.7409,340633.7
20000,1,404,17.33,1.60,0.31,1.24,14.18,0.01,1.34,0.002,0.081,352345.1,71548.6,5,15,3.96,1.31,1.36,10.6559,299.37,24066.0,7.5068,5.7870,5461,26.5557,177,43.0146,294510.1
20000,2,136,18.79,0.82,0.16,0.46,17.35,0.00,1.22,0.000,0.029,145387.7,16770.8,3,13,4.31,1.20,1.24,2.5220,58.92,4005.0,30.1929,5.1104,5461,26.5557,262,16.8762,94891.6
30000,0,523,14.10,1.21,0.27,1.12,11.50,0.00,1.33,0.002,0.084,357313.8,80668.4,2,25,3.39,1.21,1.34,12.5968,371.40,105540.6,0.0000,5.5319,5462,25.8522,93,46.2337,301681.6
30000,1,514,14.21,0.86,0.20,0.67,12.48,0.00,1.22,0.000,0.084,329946.6,61943.9,2,23,3.53,1.14,1.25,9.5062,325.04,23680.1,8.9668,6.3388,5461,25.8475,157,40.5045,266498.1
30000,2,198,11.68,0.21,0.21,0.16,11.09,0.00,1.05,0.000,0.026,172146.2,12167.5,2,16,3.44,1.00,1.07,1.8640,15.24,2331.5,26.3533,10.9383,5461,25.8475,187,12.1821,63235.1
40000,0,588,12.08,0.28,0.27,1.04,10.49,0.00,1.08,0.000,0.081,385661.7,76270.1,4,28,3.26,1.05,1.08,11.3727,280.20,103622.8,0.0000,8.9258,5462,27.9517,145,41.6702,294015.1
40000,1,539,11.31,0.40,0.03,0.41,10.47,0.00,1.13,0.000,0.070,346333.5,53343.1,3,20,3.35,1.10,1.12,7.7511,150.16,24891.3,7.5465,11.0612,5461,27.9466,43,33.7429,234271.5
40000,2,316,10.58,0.07,0.12,0.06,10.34,0.00,1.02,0.000,0.039,174737.0,9792.3,2,24,3.34,1.01,1.02,1.3579,23.23,3702.8,27.1761,12.1353,5461,27.9466,163,10.4160,54081.7
50000,0,576,13.26,0.66,0.20,1.55,10.86,0.00,1.15,0.000,0.087,407439.5,79273.1,4,26,3.41,1.17,1.19,11.5191,331.24,103785.5,0.0000,11.7669,5462,29.0923,33,38.9812,285838.8
50000,1,541,11.83,0.57,0.16,0.86,10.24,0.01,1.13,0.006,0.073,342193.1,50600.8,3,26,3.18,1.13,1.13,7.5309,305.15,24746.9,6.3696,14.9595,5461,29.0870,78,26.5376,190126.7
50000,2,306,9.97,0.33,0.07,0.61,8.96,0.01,1.08,0.003,0.035,191715.8,9112.9,2,31,3.18,1.05,1.09,1.2369,24.76,4440.6,25.4876,14.5588,5461,29.0870,156,8.9999,46962.8
60000,0,603,13.54,0.45,0.11,2.02,10.95,0.01,1.11,0.005,0.093,399553.3,76413.3,4,21,3.46,1.09,1.13,11.3437,573.70,102197.5,0.0000,9.3986,5462,27.4373,34,41.8329,302483.5
60000,1,488,12.21,0.06,0.07,1.49,10.59,0.00,1.01,0.000,0.069,325252.1,39982.0,3,17,3.42,1.01,1.00,5.7766,155.53,26251.3,6.1135,14.1091,5461,27.4323,83,27.9403,182213.0
60000,2,337,12.43,0.12,0.09,1.29,10.93,0.00,1.03,0.000,0.048,163640.4,12436.0,1,27,3.53,1.02,1.03,1.8793,82.72,4166.9,29.4966,9.1278,5461,27.4323,90,14.4560,72630.3
70000,0,604,12.27,0.24,0.05,1.41,10.58,0.00,1.05,0.000,0.085,408124.1,85845.0,3,27,3.46,1.05,1.06,12.6541,303.62,100050.1,0.0000,9.6577,5462,27.9576,37,42.6113,307890.6
70000,1,580,11.80,0.15,0.01,1.10,10.54,0.00,1.04,0.000,0.078,345168.2,45694.0,3,20,3.37,1.02,1.04,6.5722,292.57,25541.7,5.6866,14.6743,5461,27.9525,106,26.9870,196312.4
70000,2,197,16.47,0.98,0.00,2.75,12.74,0.00,1.22,0.000,0.037,156356.5,11732.6,1,10,4.29,1.21,1.17,1.7289,66.14,5476.6,30.3622,8.5445,5461,27.9525,299,13.4070,72591.3
80000,0,660,10.97,0.13,0.08,0.76,10.00,0.00,1.04,0.000,0.083,404459.5,74574.3,1,20,3.18,1.03,1.04,11.1851,340.69,100457.1,0.0000,11.4171,5462,28.0219,27,38.2914,285662.9
80000,1,559,12.44,0.73,0.14,1.50,10.07,0.00,1.18,0.000,0.079,350625.8,50975.0,1,35,3.58,1.14,1.20,7.3489,260.44,24866.9,4.3715,14.3447,5461,28.0167,47,28.7709,204476.3
80000,2,245,13.51,0.87,0.03,1.57,11.04,0.00,1.19,0.000,0.038,158735.5,14702.4,1,22,3.80,1.15,1.14,2.1667,58.14,5813.0,30.7676,6.5911,5461,28.0167,369,17.4076,93597.0
90000,0,620,11.06,0.22,0.10,0.57,10.18,0.00,1.08,0.000,0.079,407607.8,71574.6,1,46,3.21,1.07,1.07,10.5005,334.74,100989.1,0.0000,13.7577,5462,28.8289,27,35.4899,264563.5
90000,1,627,9.74,0.09,0.04,0.54,9.07,0.00,1.03,0.003,0.069,364066.2,42277.1,1,49,3.08,1.02,1.02,5.9667,132.12,24821.9,3.8551,18.4060,5461,28.8237,6,23.5025,174306.5
90000,2,172,9.93,0.16,0.06,0.83,8.88,0.00,1.06,0.000,0.020,159613.2,11959.4,1,30,3.01,1.04,1.04,1.7528,31.21,6368.5,27.9637,9.4425,5461,28.8237,343,14.6840,65666.1
100000,0,740,9.37,0.21,0.02,0.40,8.74,0.00,1.08,0.000,0.079,421684.3,72016.4,1,53,3.02,1.06,1.07,10.3333,205.36,101887.0,0.0000,18.0541,5462,29.8539,12,29.1808,232407.0
100000,1,599,8.79,0.12,0.02,0.15,8.51,0.00,1.05,0.000,0.060,360065.4,33431.6,1,60,2.96,1.04,1.04,4.9264,58.75,26463.7,2.9871,22.2363,5461,29.8484,32,18.2066,132277.1
100000,2,317,9.81,0.18,0.01,0.57,9.05,0.00,1.07,0.000,0.036,179564.8,11073.5,1,36,3.14,1.06,1.05,1.6285,24.94,5803.7,25.8109,12.1284,5461,29.8484,177,12.6448,58199.0
110000,0,664,10.33,0.29,0.01,0.46,9.58,0.00,1.07,0.000,0.079,420519.4,75355.2,3,21,3.27,1.07,1.09,10.4079,271.81,98949.8,0.0016,14.3864,5462,29.5181,16,34.4214,270493.1
110000,1,675,10.60,0.20,0.12,0.83,9.46,0.00,1.05,0.000,0.081,352729.7,28124.9,3,62,3.16,1.04,1.05,3.9384,223.90,26498.4,2.8077,22.6476,5461,29.5127,38,16.1029,122133.8
110000,2,269,14.65,0.85,0.16,1.98,11.66,0.00,1.15,0.000,0.045,167549.6,10076.2,2,25,3.65,1.23,1.06,1.5666,185.67,7529.6,28.3085,11.0062,5461,29.5127,192,13.5985,57866.8
120000,0,697,10.58,0.40,0.11,0.60,9.46,0.00,1.11,0.001,0.084,412630.9,63912.2,1,33,3.19,1.09,1.13,9.1790,328.21,102852.7,0.0000,16.0675,5462,28.8179,18,32.0304,245691.8
120000,1,580,11.57,0.57,0.45,0.56,9.99,0.00,1.15,0.000,0.077,338700.7,37635.6,1,31,3.32,1.10,1.18,5.5365,249.85,26003.0,4.9344,17.1565,5461,28.8126,26,23.8498,163966.4
120000,2,363,9.29,0.02,0.00,0.23,9.05,0.00,1.00,0.000,0.039,173413.2,13930.3,1,49,3.17,1.00,1.00,2.0286,24.64,4719.0,27.8810,9.1267,5461,28.8126,107,15.3135,82519.2
130000,0,634,10.62,0.44,0.08,0.16,9.94,0.00,1.13,0.000,0.077,409989.8,68360.4,1,41,3.20,1.07,1.14,9.6808,247.32,104479.4,0.0103,15.6899,5462,30.3225,24,31.7644,246830.9
130000,1,656,10.69,0.13,0.11,0.59,9.86,0.00,1.05,0.000,0.080,369087.9,45145.4,1,38,3.33,1.03,1.05,6.5765,147.51,24416.6,2.2785,19.7803,5461,30.3169,29,22.4046,165902.0
130000,2,311,8.95,0.08,0.00,0.03,8.84,0.00,1.02,0.000,0.032,194845.8,11901.9,1,40,3.14,1.00,1.02,1.6730,13.70,4853.4,24.5727,13.2078,5461,30.3169,159,12.3747,63875.7
140000,0,625,11.28,0.27,0.33,0.94,9.74,0.00,1.07,0.000,0.081,401690.5,72281.5,1,30,3.43,1.04,1.07,10.6787,295.52,102490.7,0.0000,13.6240,5462,29.4437,40,34.5489,260410.6
140000,1,571,10.51,0.35,0.22,0.47,9.47,0.00,1.09,0.000,0.069,366744.8,37887.9,1,24,3.23,1.04,1.10,5.6216,186.68,24915.3,2.8485,20.5401,5461,29.4383,35,22.6306,156500.0
140000,2,294,12.29,0.17,0.00,0.69,11.43,0.00,1.05,0.000,0.041,180724.2,9671.2,1,54,3.80,1.04,1.05,1.3749,51.60,5370.1,24.7468,13.2108,5461,29.4383,209,10.5520,49562.6
150000,0,681,9.02,0.10,0.08,0.25,8.58,0.00,1.02,0.000,0.071,410627.4,68390.0,1,35,3.03,1.00,1.03,9.5805,177.47,101928.0,0.0000,13.7850,5462,29.0910,16,35.1795,266114.9
150000,1,627,10.26,0.42,0.19,0.17,9.48,0.00,1.09,0.000,0.073,362322.6,41340.1,1,38,3.31,1.05,1.13,5.9920,190.04,25903.0,2.8929,19.1324,5461,29.0856,16,22.9362,166199.1
150000,2,348,10.88,0.08,0.00,0.35,10.45,0.00,1.02,0.000,0.043,161712.7,11556.5,1,44,3.59,1.02,1.02,1.6826,37.91,6302.7,27.2897,9.5738,5461,29.0856,125,14.8216,66023.5
160000,0,655,10.91,1.15,0.07,0.39,9.30,0.00,1.26,0.000,0.082,408576.5,66634.0,1,24,3.40,1.13,1.38,9.4446,370.19,99381.7,0.0000,14.2554,5462,29.0791,29,34.5768,260372.7
160000,1,584,9.31,0.03,0.18,0.20,8.90,0.00,1.01,0.000,0.062,348680.7,29953.9,1,32,3.07,1.00,1.01,4.2058,100.64,26736.3,2.6244,21.4420,5461,29.0738,37,17.5932,129758.7
160000,2,306,13.84,1.29,0.19,0.35,12.01,0.00,1.34,0.000,0.048,169463.7,11623.5,2,40,3.85,1.26,1.42,1.6751,92.78,6442.6,28.6163,10.7380,5461,29.0738,210,13.6706,62959.9
170000,0,608,11.40,0.37,0.14,0.57,10.33,0.00,1.11,0.000,0.080,410454.4,71758.2,3,31,3.42,1.05,1.13,10.5890,439.63,103765.5,0.0033,13.3639,5462,29.1382,33,36.8934,273408.8
170000,1,641,10.72,0.13,0.15,0.70,9.75,0.00,1.03,0.000,0.078,351474.7,34547.1,2,31,3.27,1.01,1.03,5.0265,238.35,24509.0,2.0717,22.3027,5461,29.1329,26,16.9753,124736.2
170000,2,356,12.83,0.45,0.01,0.19,12.18,0.00,1.15,0.000,0.053,173405.3,10277.0,1,50,3.71,1.11,1.15,1.5181,47.62,5190.2,26.6999,11.6301,5461,29.1329,131,12.7957,57235.6
180000,0,634,12.41,0.55,0.22,0.26,11.37,0.00,1.12,0.000,0.090,412470.5,83217.8,1,37,3.45,1.01,1.13,12.1369,530.42,102158.6,0.0000,12.5698,5462,30.1029,28,36.5487,282283.8
180000,1,541,9.77,0.17,0.07,0.33,9.20,0.00,1.03,0.000,0.061,369519.2,35821.7,1,39,3.23,1.00,1.06,5.1467,87.43,24372.2,2.1019,22.5619,5461,30.0974,40,18.5645,137771.5
180000,2,232,12.43,1.14,0.06,0.48,10.75,0.00,1.34,0.000,0.033,188480.8,9893.5,1,38,3.80,1.20,1.39,1.4355,43.66,5149.2,23.1684,14.8219,5461,30.0974,353,10.6408,42306.0
190000,0,710,10.58,0.21,0.03,0.35,9.98,0.00,1.08,0.000,0.086,397938.2,72778.2,1,40,3.25,1.07,1.07,10.8327,358.29,102277.2,0.0000,14.1643,5462,29.3187,17,33.2673,250736.5
190000,1,650,9.40,0.16,0.04,0.22,8.98,0.00,1.05,0.000,0.070,348500.6,38427.7,1,32,3.20,1.04,1.05,5.5209,131.44,26023.6,3.8498,19.8922,5461,29.3133,83,21.4563,145486.0
190000,2,317,11.22,0.27,0.00,0.57,10.38,0.00,1.07,0.000,0.041,198962.0,11101.9,1,32,3.58,1.06,1.08,1.5840,46.08,5100.6,22.4610,15.1407,5461,29.3133,148,10.8909,47479.8
200000,0,668,9.50,0.56,0.03,0.33,8.57,0.00,1.19,0.000,0.072,407918.5,67576.9,1,45,3.13,1.16,1.18,9.5988,232.85,103093.0,0.0000,15.8140,5462,30.2523,26,31.5138,243028.1
200000,1,685,8.73,0.11,0.01,0.50,8.11,0.00,1.03,0.000,0.069,357133.5,29485.1,1,52,3.07,1.03,1.03,4.1190,102.47,25338.5,2.4296,23.8529,5461,30.2468,9,15.1844,112721.2
200000,2,395,9.47,0.36,0.18,0.04,8.89,0.00,1.07,0.000,0.043,201517.8,15690.8,1,61,3.13,1.01,1.12,2.3512,52.06,5686.7,23.5073,13.1154,5461,30.2468,120,13.9019,71338.4
210000,0,770,8.43,0.32,0.00,0.21,7.90,0.00,1.11,0.000,0.075,419662.8,67200.2,1,46,2.98,1.06,1.10,9.1663,199.05,105835.5,0.0000,16.6191,5462,31.6216,19,31.0139,245383.5
210000,1,707,8.46,0.13,0.00,0.10,8.23,0.00,1.03,0.000,0.068,355795.7,24445.1,1,39,3.05,1.02,1.05,3.4369,107.65,24120.0,2.2476,23.8306,5461,31.6158,2,15.2411,110953.9
210000,2,558,8.43,0.16,0.03,0.15,8.09,0.00,1.05,0.000,0.054,228210.0,14159.4,2,34,3.10,1.04,1.04,2.0781,53.95,4138.6,19.2173,16.3848,5461,31.6158,103,12.2894,64820.2
220000,0,625,10.97,0.58,0.04,0.20,10.15,0.00,1.14,0.002,0.079,413898.2,61728.7,2,47,3.34,1.11,1.19,8.5710,339.92,107252.2,0.0000,18.3092,5462,32.7274,16,28.2984,223189.7
220000,1,658,8.17,0.25,0.00,0.13,7.79,0.00,1.09,0.000,0.061,359656.9,13877.8,2,30,3.02,1.08,1.10,1.8071,44.13,23174.5,1.3371,29.2140,5461,32.7214,38,8.0171,60181.9
220000,2,490,7.48,0.05,0.00,0.28,7.15,0.00,1.01,0.000,0.042,252919.8,7671.8,2,38,2.92,1.01,1.01,1.0425,15.16,3083.5,14.5727,22.0018,5461,32.7214,149,7.7603,33875.0
230000,0,706,9.53,0.33,0.03,0.11,9.06,0.00,1.10,0.000,0.077,414420.7,65227.9,1,43,3.04,1.07,1.09,9.4315,259.63,104218.5,0.0000,17.5959,5462,32.5040,10,28.9555,230748.6
230000,1,580,8.73,0.32,0.00,0.16,8.25,0.00,1.08,0.000,0.058,358624.7,29520.5,1,41,3.12,1.06,1.09,4.1779,102.42,24785.7,2.1303,23.8798,5461,32.4980,49,16.4496,114253.8
230000,2,395,9.71,0.73,0.28,1.33,7.36,0.00,1.17,0.000,0.044,259091.2,7508.9,1,23,3.23,1.08,1.24,1.1144,34.56,4497.1,12.4222,21.9016,5461,32.4980,143,9.2912,40926.1
