step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
240000,1435,1.565,0.265,9.02,123675,112780,60,0,10714,55,846609.4,135112.2,0.011,0.572,0.051,0.366,204,11.06,7.09,0.09,0.76,0.38,2.00,0.39,2.24,10.20,6.09,0.00,0.00,0.020,0.098,281,0.219,0.151,0.824,0.000,0.026,180203,175623,1,0.901,0.099,0.062,306526,0.165,1.570,0.019,30.31,60994,0,2456.586,0.000,0.131,5129829,1.03,13.87,0.000,0.000,0.000,6,8,20,58,15868,0.061,0.00,0.0058,0.070,197,0.496,0.000,0.599,0.369,3.12,2.91,6.36,0.00,0.000,1.02,1.05,1.04,0.496,0.00295,10.48,19.6999,793.42,132755.5,139736.3,46.497,28.0032,78.917,810.783,0.999,0.407,82.2,78.917,129.367,272,1385.7,45.42,7.456,76.552,1674.5,54.743,0.135,2.00
250000,1589,1.556,0.198,9.05,122232,112528,67,0,9483,159,856378.8,147044.0,0.009,0.589,0.055,0.346,203,10.74,9.40,0.05,0.49,0.29,1.54,0.16,1.57,10.24,8.59,0.00,0.00,0.023,0.103,293,0.222,0.149,0.829,0.001,0.021,187502,182530,3,0.946,0.036,0.013,377051,0.149,1.333,0.013,29.83,64672,0,924.805,0.000,0.115,5509117,1.01,14.14,0.015,0.001,0.000,5,8,18,64,17072,0.065,0.00,0.0053,0.069,304,0.522,0.000,0.583,0.398,3.10,2.69,6.51,0.00,0.000,1.01,1.01,1.01,0.522,0.00273,10.34,21.6725,620.91,133588.7,139735.9,44.609,29.8026,79.173,782.143,0.968,0.411,90.6,79.172,129.723,161,731.8,53.25,7.527,79.060,1307.5,56.245,0.135,2.00
260000,1497,1.521,0.265,9.08,123282,112734,75,0,10565,97,875383.1,135313.3,0.008,0.572,0.051,0.369,212,10.53,7.58,0.00,0.08,0.53,2.55,0.06,0.62,9.94,6.65,0.00,0.00,0.029,0.129,253,0.328,0.170,0.803,0.000,0.027,179796,174707,2,0.424,0.545,0.010,191500,0.184,1.556,0.019,36.92,61672,0,1394.983,0.000,0.097,5199799,1.00,14.09,0.002,0.000,0.000,6,8,18,64,15770,0.060,0.00,0.0059,0.074,258,0.460,0.000,0.540,0.377,3.03,2.52,6.65,0.00,0.000,1.00,1.00,1.00,0.460,0.00303,13.83,19.4740,503.69,132710.7,139736.0,43.324,24.2910,82.308,765.792,0.961,0.402,84.0,82.308,118.714,294,1174.0,37.51,6.721,69.766,2065.6,51.329,0.135,2.00
270000,1304,1.553,0.314,9.63,121281,111121,63,1,10289,694,851245.1,127670.0,0.006,0.571,0.044,0.378,206,10.90,6.78,0.05,0.47,0.78,2.81,0.07,1.18,10.00,5.83,0.00,0.00,0.047,0.133,260,0.183,0.166,0.815,0.000,0.018,174399,169483,2,0.899,0.070,0.010,167631,0.180,1.745,0.023,34.42,60210,9,183.962,1.000,0.123,5178356,1.02,13.23,0.000,0.007,0.000,6,9,18,57,14209,0.054,0.00,0.0065,0.080,184,0.476,0.000,0.552,0.366,3.16,2.92,6.82,0.02,0.012,1.01,1.03,1.02,0.476,0.00338,12.84,18.4382,444.53,132200.8,139735.8,43.561,27.4783,79.913,802.783,0.962,0.417,73.8,79.914,122.307,344,1579.9,48.64,7.131,73.025,2635.8,51.152,0.136,2.00
280000,1324,1.632,0.276,9.61,123507,114547,42,0,8898,262,865468.0,141978.2,0.007,0.577,0.047,0.368,206,11.89,8.21,0.02,0.23,1.03,2.88,0.05,0.66,10.79,7.09,0.00,0.00,0.063,0.166,268,0.222,0.149,0.824,0.000,0.027,190069,185745,2,0.954,0.018,0.009,283492,0.169,1.574,0.021,33.61,64859,0,541.902,0.000,0.125,5612129,1.01,13.00,0.002,0.003,0.000,6,10,21,64,15736,0.060,0.00,0.0061,0.071,176,0.510,0.000,0.550,0.402,3.26,2.80,6.87,0.00,0.002,1.01,1.01,1.02,0.511,0.00341,12.45,20.6553,623.74,132663.1,139735.4,43.636,27.1452,80.654,777.242,0.975,0.421,77.2,80.654,123.340,308,1474.3,45.75,6.882,74.144,1957.0,53.477,0.135,2.00
290000,1353,1.709,0.316,9.35,119532,110625,25,0,8853,164,831715.6,142355.0,0.017,0.566,0.065,0.352,197,12.70,10.48,0.09,0.94,0.84,2.87,0.03,0.53,11.73,9.45,0.00,0.00,0.043,0.136,288,0.246,0.139,0.833,0.000,0.028,184697,179983,2,0.897,0.095,0.007,220796,0.156,1.717,0.023,29.80,61669,0,868.018,0.000,0.148,5128507,1.02,13.43,0.001,0.003,0.000,6,9,25,64,17178,0.066,0.00,0.0052,0.077,175,0.519,0.001,0.571,0.403,3.29,2.92,6.43,0.00,0.001,1.03,1.03,1.02,0.519,0.00296,10.36,21.0382,830.24,131826.3,139734.9,43.516,33.0998,76.783,788.612,0.994,0.409,81.3,76.783,129.950,370,1625.7,40.03,7.952,80.166,2213.7,53.794,0.134,2.00
300000,1338,1.655,0.244,9.58,122946,113007,79,1,9874,421,861649.5,140582.6,0.010,0.583,0.050,0.357,200,12.82,10.18,0.09,1.25,0.55,2.51,0.07,1.23,12.10,9.43,0.00,0.00,0.030,0.124,313,0.254,0.159,0.824,0.000,0.016,184712,179957,2,0.876,0.106,0.006,381221,0.156,1.653,0.016,32.30,64982,651,333.925,0.000,0.121,5321629,1.03,12.97,0.005,0.001,0.000,6,9,26,64,17149,0.065,0.00,0.0053,0.070,259,0.499,0.000,0.547,0.389,3.28,2.89,6.71,0.00,0.000,1.02,1.03,1.03,0.499,0.00337,11.61,20.5893,796.60,133101.1,139734.8,44.548,27.6787,80.129,769.492,0.970,0.419,82.3,80.129,125.655,210,924.8,46.80,7.185,75.379,1745.0,54.259,0.135,2.00
310000,1163,1.542,0.437,9.45,119745,109977,68,1,9874,75,827362.8,120727.4,0.009,0.590,0.046,0.354,207,10.24,6.69,0.01,0.33,0.60,2.35,0.08,0.60,9.55,6.20,0.00,0.00,0.039,0.138,225,0.325,0.144,0.817,0.001,0.039,170074,165748,1,0.581,0.419,0.026,288432,0.163,1.962,0.034,33.84,59176,51,1609.699,0.000,0.127,5356646,1.00,14.28,0.000,0.000,0.000,6,8,18,53,11914,0.045,0.00,0.0074,0.079,120,0.486,0.000,0.531,0.359,3.03,2.43,6.50,0.00,0.001,1.00,1.01,1.00,0.486,0.00377,12.37,17.3725,484.10,130481.4,139734.5,45.728,27.3641,78.116,779.485,0.998,0.416,63.3,78.118,123.612,594,2756.7,39.60,6.716,71.904,3389.0,49.679,0.134,2.01
320000,1442,1.546,0.258,9.38,119902,109274,89,0,10260,76,836447.3,129861.7,0.005,0.590,0.046,0.358,203,10.39,8.08,0.03,0.37,0.28,1.92,0.06,0.85,10.02,7.49,0.00,0.00,0.017,0.101,242,0.436,0.164,0.813,0.001,0.021,174114,169110,1,0.757,0.243,0.008,275132,0.150,1.441,0.019,32.12,59781,0,1708.706,0.000,0.132,5173620,1.00,14.21,0.010,0.000,0.000,6,8,18,64,14988,0.057,0.00,0.0058,0.081,188,0.490,0.000,0.543,0.370,3.02,2.39,6.52,0.00,0.000,1.00,1.01,1.00,0.490,0.00313,11.35,19.1703,552.29,132896.7,139734.6,46.596,28.0858,78.047,813.539,0.993,0.414,79.7,78.046,126.940,321,1551.9,37.71,7.670,73.770,1600.3,52.016,0.134,2.00
330000,1383,1.532,0.297,9.45,122421,111667,71,0,10742,18,824385.2,129073.6,0.004,0.588,0.047,0.362,197,10.36,6.83,0.05,1.02,0.38,2.46,0.17,1.59,9.75,5.56,0.00,0.00,0.020,0.100,271,0.349,0.148,0.827,0.000,0.025,178354,174991,2,0.846,0.007,0.020,148109,0.163,1.616,0.022,32.03,61309,0,7170.757,0.000,0.110,5418121,1.02,14.13,0.001,0.000,0.000,6,8,18,64,14329,0.055,0.00,0.0061,0.083,128,0.497,0.000,0.556,0.370,3.14,2.67,6.44,0.00,0.000,1.02,1.02,1.02,0.497,0.00311,11.68,18.4452,437.78,132389.1,139734.7,45.961,28.7455,77.401,822.848,0.998,0.424,76.7,77.401,126.528,386,1766.8,35.82,7.301,74.166,2131.6,50.895,0.136,2.00
340000,1348,1.619,0.314,9.43,115650,105552,58,0,10075,147,872475.1,146774.0,0.010,0.585,0.045,0.360,204,11.53,10.11,0.01,0.38,0.52,3.18,0.21,1.69,10.79,8.82,0.00,0.00,0.018,0.099,242,0.461,0.172,0.804,0.000,0.024,177953,174384,2,0.659,0.116,0.024,235201,0.160,1.802,0.023,35.93,65129,0,998.462,0.000,0.097,5090021,1.00,14.11,0.012,0.001,0.000,6,8,22,64,15538,0.059,0.00,0.0060,0.073,225,0.467,0.000,0.480,0.409,3.15,2.75,6.26,0.00,0.000,1.00,1.00,1.00,0.467,0.00344,13.64,21.5964,650.55,132022.8,139734.6,41.498,27.5830,81.079,740.843,0.984,0.418,78.1,81.079,119.562,390,1666.3,74.98,6.770,72.772,2300.8,52.042,0.134,2.00
350000,1323,1.558,0.342,9.73,113022,103224,87,0,9736,219,827571.4,128607.5,0.006,0.580,0.047,0.367,203,10.92,8.11,0.20,2.48,0.43,2.37,0.40,2.89,9.88,6.05,0.00,0.10,0.023,0.105,223,0.478,0.145,0.834,0.000,0.020,165409,161163,3,0.841,0.149,0.042,374285,0.116,1.710,0.026,35.07,59588,0,587.249,0.000,0.125,4932328,1.05,13.71,0.001,0.002,0.002,5,8,19,64,14447,0.055,0.00,0.0063,0.067,165,0.474,0.001,0.473,0.382,3.12,2.58,6.60,0.01,0.008,1.06,1.06,1.05,0.474,0.00332,13.28,18.5280,420.46,131713.0,139734.7,43.903,28.6706,77.952,760.522,0.960,0.414,75.3,77.952,121.154,411,1870.0,35.93,7.160,71.580,2781.3,48.531,0.134,2.01
360000,1224,1.541,0.331,9.84,101448,92889,141,0,8517,82,830293.2,119314.2,0.008,0.571,0.044,0.377,198,11.59,9.17,0.02,0.28,0.49,2.45,0.14,1.22,10.95,8.20,0.00,0.00,0.020,0.101,232,0.429,0.176,0.808,0.000,0.016,147444,143953,2,0.837,0.109,0.019,590240,0.165,1.705,0.025,38.09,55569,0,1455.052,0.000,0.099,4618277,1.01,13.24,0.004,0.001,0.000,6,8,22,64,14188,0.054,0.00,0.0062,0.107,87,0.458,0.000,0.387,0.385,3.20,2.79,6.67,0.00,0.002,1.00,1.01,1.01,0.458,0.00355,15.46,17.6449,510.75,132071.8,139734.6,40.474,29.8155,78.130,794.343,0.968,0.418,71.2,78.130,114.548,422,2040.1,51.23,6.735,69.821,2340.9,45.736,0.135,2.01
370000,1299,1.603,0.346,9.75,110887,101735,81,0,8996,98,811210.1,127908.4,0.004,0.589,0.043,0.364,197,12.10,9.74,0.07,0.95,0.31,1.73,0.19,1.44,11.54,8.99,0.00,0.00,0.019,0.089,276,0.298,0.145,0.833,0.001,0.021,164407,160204,2,0.857,0.120,0.032,217193,0.173,1.744,0.026,33.67,61186,0,1305.187,0.000,0.143,5237044,1.01,13.59,0.005,0.002,0.000,6,8,24,64,15718,0.060,0.00,0.0054,0.068,157,0.496,0.000,0.452,0.389,3.14,2.75,6.56,0.00,0.001,1.01,1.02,1.02,0.496,0.00322,12.67,18.6893,866.26,131587.5,139734.5,44.262,31.1316,75.730,784.692,0.982,0.417,76.3,75.729,123.129,440,2191.0,50.18,7.648,73.241,2066.0,47.977,0.134,2.00
380000,1334,1.544,0.341,9.16,115523,106367,36,0,9085,225,829902.6,138411.4,0.007,0.594,0.053,0.347,200,10.56,7.52,0.01,0.13,0.46,2.79,0.22,1.23,9.87,6.51,0.00,0.00,0.022,0.104,246,0.362,0.127,0.847,0.000,0.025,176914,173015,5,0.834,0.016,0.048,532252,0.141,1.773,0.027,28.76,62032,0,615.162,0.000,0.145,5300550,1.00,13.91,0.002,0.001,0.000,5,8,18,64,14081,0.054,0.00,0.0063,0.064,207,0.527,0.000,0.549,0.399,3.09,2.81,6.43,0.00,0.001,1.01,1.01,1.00,0.527,0.00310,9.73,20.6298,543.41,131724.3,139734.1,44.857,32.3924,76.875,798.652,0.999,0.408,74.2,76.876,132.297,441,2035.9,40.42,8.086,80.497,2569.5,54.846,0.135,2.00
390000,1429,1.650,0.239,9.13,118366,107788,57,0,10426,81,839749.4,126049.9,0.007,0.587,0.038,0.368,199,11.86,9.38,0.03,0.78,0.48,2.56,0.10,0.97,11.24,8.00,0.00,0.08,0.017,0.089,246,0.387,0.193,0.794,0.000,0.013,170508,166831,2,0.904,0.023,0.012,387966,0.182,1.594,0.016,34.99,58745,0,1556.172,0.000,0.107,5192710,1.01,13.27,0.001,0.000,0.001,6,8,23,64,16941,0.065,0.00,0.0052,0.091,267,0.474,0.000,0.507,0.370,3.23,2.89,6.58,0.00,0.001,1.01,1.01,1.01,0.474,0.00306,13.17,18.2475,739.90,133038.7,139734.2,43.822,27.8994,79.077,750.841,0.962,0.419,84.9,79.076,121.475,226,1012.2,49.97,7.063,71.859,1616.6,49.658,0.135,1.99
400000,1476,1.494,0.243,9.30,117511,106642,52,0,10770,146,827229.2,132349.2,0.013,0.565,0.053,0.370,201,10.41,7.76,0.01,0.30,0.35,2.47,0.02,0.39,10.03,6.82,0.00,0.00,0.015,0.089,258,0.457,0.173,0.802,0.000,0.024,174555,170336,1,0.916,0.084,0.008,140925,0.177,1.371,0.017,34.60,60370,0,906.502,0.000,0.088,4758120,1.00,13.89,0.000,0.002,0.000,6,8,18,63,15372,0.059,0.00,0.0056,0.083,211,0.462,0.000,0.524,0.387,3.07,2.60,6.49,0.00,0.001,1.00,1.00,1.00,0.462,0.00300,12.79,18.9399,386.40,133158.9,139734.1,45.525,27.7792,77.757,772.596,0.954,0.420,83.4,77.757,122.385,278,1368.4,44.16,7.335,70.926,1627.0,48.869,0.135,2.00
410000,1508,1.533,0.306,9.46,122407,112157,49,0,10169,153,835578.8,143893.8,0.006,0.584,0.049,0.360,200,10.97,6.69,0.02,0.37,0.39,2.17,0.14,1.57,10.42,5.74,0.00,0.08,0.020,0.101,295,0.288,0.154,0.820,0.000,0.027,184559,180336,1,0.958,0.042,0.023,376018,0.161,1.689,0.023,31.13,66770,0,940.482,0.000,0.157,5243126,1.01,13.52,0.001,0.001,0.001,6,8,20,64,16536,0.063,0.00,0.0053,0.058,206,0.503,0.000,0.537,0.392,3.15,2.84,6.48,0.01,0.001,1.01,1.01,1.01,0.503,0.00282,10.87,20.8047,613.28,131991.2,139734.2,45.732,29.2644,77.855,798.770,0.982,0.419,85.3,77.855,128.295,341,1546.6,36.98,8.028,76.108,2371.3,53.133,0.134,2.00
420000,1423,1.594,0.246,9.89,111949,102266,99,0,9669,50,871156.4,134890.4,0.004,0.568,0.054,0.374,202,10.85,7.55,0.04,0.34,0.60,2.31,0.18,1.28,10.02,6.75,0.00,0.00,0.037,0.135,265,0.431,0.141,0.840,0.000,0.020,169202,164932,2,0.879,0.107,0.034,441213,0.175,1.539,0.017,39.86,62787,0,2697.808,0.000,0.110,4953823,1.02,14.09,0.000,0.000,0.000,6,8,20,59,15443,0.059,0.00,0.0061,0.084,216,0.453,0.000,0.440,0.403,3.09,2.59,6.39,0.00,0.001,1.02,1.02,1.01,0.453,0.00326,16.03,19.7036,482.34,133037.7,139734.0,39.747,26.3375,81.833,774.155,0.932,0.423,81.0,81.833,112.275,267,1174.7,58.02,6.576,68.205,1842.9,48.126,0.134,2.00
430000,1354,1.589,0.349,9.82,114188,103808,146,0,10303,80,851679.9,146503.4,0.011,0.577,0.055,0.358,199,10.87,9.36,0.01,0.20,0.35,1.74,0.15,1.11,10.36,8.99,0.00,0.00,0.026,0.117,248,0.354,0.154,0.821,0.000,0.026,176072,172481,3,0.900,0.081,0.024,386113,0.170,1.793,0.026,34.09,66404,0,1831.292,0.000,0.113,5142901,1.01,14.19,0.013,0.001,0.000,5,8,17,64,14718,0.056,0.00,0.0061,0.079,206,0.494,0.000,0.463,0.408,3.08,2.67,6.34,0.00,0.000,1.00,1.00,1.01,0.494,0.00318,12.77,21.6974,547.88,131487.7,139733.7,42.576,29.5116,78.828,807.746,0.949,0.406,76.7,78.828,122.314,417,1898.1,39.89,7.293,74.408,2700.9,51.818,0.135,2.00
440000,1320,1.613,0.369,9.43,122138,111727,41,0,10404,43,836850.8,145353.3,0.010,0.592,0.052,0.346,197,11.52,8.48,0.17,1.45,0.31,2.20,0.15,1.06,10.89,7.46,0.00,0.03,0.013,0.085,262,0.386,0.155,0.826,0.000,0.020,186681,182907,1,0.933,0.067,0.039,311504,0.163,1.825,0.027,30.04,67874,0,3380.310,0.000,0.145,5355160,1.05,13.83,0.004,0.002,0.001,6,8,24,64,15201,0.058,0.00,0.0058,0.067,167,0.512,0.000,0.542,0.396,3.11,2.61,6.49,0.00,0.001,1.07,1.05,1.05,0.512,0.00333,10.54,21.1300,718.50,131184.1,139733.5,44.715,30.9713,77.586,797.289,0.998,0.414,77.0,77.586,129.339,454,2166.8,54.77,7.753,78.551,2553.5,54.145,0.135,2.00
450000,1323,1.505,0.330,9.68,124281,112855,58,0,11365,182,854399.3,135741.4,0.009,0.572,0.050,0.369,196,10.63,7.12,0.02,0.38,0.43,2.74,0.02,0.32,10.16,6.49,0.00,0.00,0.018,0.104,281,0.346,0.144,0.826,0.000,0.030,182858,177529,2,0.961,0.027,0.008,225244,0.141,1.748,0.026,33.48,66554,0,745.832,0.000,0.146,5406470,1.01,14.31,0.000,0.002,0.000,5,8,19,50,14066,0.054,0.00,0.0064,0.082,178,0.500,0.000,0.531,0.377,3.05,2.52,6.41,0.00,0.000,1.01,1.01,1.01,0.500,0.00320,12.33,19.7802,465.20,131972.3,139733.2,44.122,27.6162,79.848,767.702,0.990,0.421,74.1,79.848,123.590,384,1796.6,28.27,7.494,73.907,2681.5,52.483,0.135,2.00
460000,1382,1.624,0.287,9.53,115938,105838,34,2,10005,590,808909.5,126618.8,0.005,0.596,0.048,0.351,196,11.86,9.35,0.11,1.37,0.37,1.83,0.44,2.68,10.95,7.96,0.00,0.00,0.017,0.078,269,0.260,0.166,0.818,0.000,0.015,168447,164048,3,0.965,0.017,0.047,270072,0.193,1.608,0.022,31.89,60251,86,214.608,0.500,0.140,5227660,1.02,13.63,0.000,0.000,0.000,6,8,24,61,16389,0.063,0.00,0.0053,0.068,162,0.500,0.000,0.512,0.372,3.12,2.68,6.57,0.00,0.000,1.00,1.04,1.02,0.500,0.00305,11.42,18.3066,703.67,132382.1,139732.9,43.873,32.7356,75.855,765.056,0.995,0.419,80.4,75.854,126.363,312,1500.4,41.40,7.817,76.660,2039.6,49.595,0.135,2.00
470000,1253,1.560,0.375,9.19,116909,106258,34,0,10746,30,828665.4,129532.7,0.006,0.584,0.043,0.367,203,10.76,7.32,0.09,0.77,0.35,2.02,0.03,0.33,10.28,6.72,0.00,0.00,0.016,0.083,225,0.437,0.149,0.832,0.000,0.019,170228,166333,2,0.956,0.028,0.014,250897,0.183,1.805,0.029,35.70,63108,0,4317.757,0.000,0.134,5112777,1.02,13.94,0.001,0.000,0.000,5,8,23,64,13478,0.051,0.00,0.0064,0.081,139,0.476,0.000,0.475,0.379,3.14,2.52,6.54,0.00,0.000,1.01,1.03,1.03,0.476,0.00353,13.32,18.5439,439.49,131296.6,139732.7,45.823,26.5303,78.058,770.147,0.989,0.416,71.0,78.059,120.883,489,2239.4,49.12,7.085,68.999,2860.3,47.988,0.134,2.00
480000,1256,1.608,0.408,9.42,102836,93605,72,0,9156,34,803611.9,117209.1,0.008,0.577,0.041,0.374,202,11.70,8.73,0.07,1.01,0.53,3.48,0.06,0.76,11.04,7.53,0.00,0.06,0.021,0.110,235,0.475,0.175,0.805,0.000,0.020,148484,145986,3,0.951,0.021,0.015,277411,0.156,1.946,0.030,38.65,54074,0,3447.326,0.000,0.116,4520214,1.01,13.07,0.004,0.000,0.001,6,8,24,64,14694,0.056,0.00,0.0058,0.088,151,0.436,0.000,0.398,0.382,3.25,2.81,6.68,0.00,0.001,1.00,1.02,1.01,0.436,0.00355,15.59,16.8887,675.82,130654.6,139732.6,41.609,30.4870,76.090,702.081,0.980,0.397,73.5,76.090,113.386,507,2436.7,47.51,6.698,67.991,2977.5,42.622,0.134,2.00
490000,1484,1.549,0.299,9.67,117299,106500,53,0,10518,132,825589.9,131204.6,0.014,0.594,0.049,0.343,202,10.76,8.46,0.00,0.05,0.22,1.44,0.03,0.36,10.51,8.25,0.00,0.00,0.012,0.076,266,0.364,0.148,0.829,0.000,0.024,170289,166775,1,0.896,0.104,0.009,210285,0.168,1.579,0.022,33.18,61944,0,993.974,0.000,0.139,5293991,1.00,14.32,0.006,0.000,0.000,5,8,21,64,15964,0.061,0.00,0.0053,0.059,181,0.499,0.000,0.482,0.375,3.00,2.55,6.38,0.00,0.000,1.00,1.00,1.00,0.499,0.00292,11.91,18.9855,592.44,132131.7,139732.5,46.718,28.1048,77.257,788.626,0.998,0.419,83.6,77.256,125.787,416,1793.2,53.49,8.144,72.034,1970.0,49.884,0.134,2.00
500000,1302,1.670,0.269,9.48,120518,109902,23,0,10775,93,836401.8,142886.8,0.005,0.594,0.053,0.348,194,13.02,10.78,0.07,0.57,0.62,2.56,0.13,1.16,12.21,10.16,0.00,0.00,0.030,0.111,296,0.279,0.158,0.820,0.001,0.021,182436,179306,1,0.897,0.103,0.028,235851,0.195,1.525,0.020,32.62,66706,0,1536.417,0.000,0.132,5374874,1.02,13.28,0.015,0.001,0.000,6,8,24,64,16957,0.065,0.00,0.0053,0.080,137,0.504,0.000,0.489,0.395,3.25,3.00,6.38,0.01,0.002,1.02,1.01,1.02,0.504,0.00337,12.00,20.5653,691.31,132725.4,139732.2,42.974,30.9654,77.963,787.799,0.999,0.418,79.5,77.963,124.703,314,1523.8,42.90,7.738,76.250,1689.0,51.552,0.135,2.00
510000,1258,1.590,0.328,9.30,117216,107424,49,1,9786,96,835120.6,146396.4,0.007,0.588,0.050,0.355,198,11.57,9.43,0.10,1.24,0.61,3.19,0.28,1.84,10.58,6.87,0.00,0.00,0.022,0.101,232,0.374,0.146,0.832,0.000,0.021,180928,177398,2,0.918,0.057,0.025,550832,0.166,1.643,0.025,30.47,65470,0,1524.963,1.000,0.119,5200516,1.02,13.44,0.014,0.000,0.000,6,8,21,64,14561,0.056,0.00,0.0063,0.068,130,0.511,0.000,0.527,0.405,3.21,2.95,6.55,0.00,0.003,1.01,1.03,1.03,0.511,0.00340,10.64,21.5930,500.52,131992.0,139732.0,45.419,30.6427,77.067,797.389,0.981,0.415,73.3,77.067,129.281,471,2014.3,36.99,7.679,77.318,2306.8,53.556,0.134,2.00
520000,1469,1.481,0.238,9.69,118234,108125,54,0,9844,64,849318.4,136266.5,0.006,0.590,0.051,0.353,202,10.02,7.43,0.02,0.55,0.14,1.21,0.07,1.12,9.79,7.10,0.00,0.00,0.009,0.069,229,0.455,0.155,0.813,0.000,0.031,174840,171149,1,0.943,0.057,0.007,244980,0.168,1.354,0.018,33.36,62388,0,2129.165,0.000,0.111,5420326,1.01,14.39,0.001,0.000,0.000,6,8,15,64,14726,0.056,0.00,0.0059,0.101,149,0.500,0.000,0.478,0.383,3.00,2.58,6.36,0.00,0.000,1.01,1.00,1.01,0.500,0.00302,12.49,19.8047,392.36,133282.0,139732.2,44.076,27.8560,79.549,819.457,0.965,0.422,80.3,79.548,123.257,288,1504.8,42.23,7.312,73.919,1491.5,52.310,0.135,2.00
530000,1349,1.629,0.229,9.59,109893,100678,129,0,9206,103,849691.5,126979.4,0.005,0.572,0.044,0.379,205,11.62,9.84,0.12,1.09,0.43,2.44,0.29,1.85,10.78,8.17,0.00,0.00,0.018,0.086,240,0.507,0.163,0.820,0.001,0.016,160913,158352,2,0.881,0.113,0.039,311354,0.169,1.435,0.016,39.26,57733,0,1232.810,0.000,0.106,4870627,1.04,13.62,0.012,0.001,0.000,6,8,22,64,15681,0.060,0.00,0.0058,0.085,163,0.449,0.000,0.412,0.388,3.15,2.59,6.64,0.00,0.001,1.06,1.06,1.03,0.449,0.00338,15.82,18.4813,575.72,133391.0,139732.1,41.939,26.0484,80.042,813.490,0.973,0.420,78.6,80.043,113.373,255,1240.0,52.67,6.630,66.820,1407.8,46.525,0.134,2.00
540000,1523,1.560,0.234,9.79,110412,100741,119,0,9378,11,849502.8,112733.3,0.003,0.569,0.043,0.384,206,10.76,7.62,0.03,0.81,0.34,1.70,0.13,1.30,10.27,6.90,0.00,0.00,0.022,0.099,252,0.380,0.171,0.811,0.001,0.018,152831,150434,2,0.967,0.025,0.028,444925,0.163,1.460,0.017,40.20,55200,0,10248.483,0.000,0.120,4928816,1.01,13.94,0.009,0.000,0.000,6,8,18,64,16390,0.063,0.00,0.0054,0.072,255,0.450,0.000,0.396,0.356,2.99,2.53,6.53,0.00,0.000,1.01,1.01,1.01,0.450,0.00300,16.55,16.3931,471.04,133103.2,139732.1,40.225,26.3988,80.638,791.537,0.957,0.415,86.3,80.637,111.325,246,1150.6,41.52,6.169,66.868,1696.7,45.550,0.134,2.01
550000,1428,1.606,0.275,9.67,112500,102983,95,2,9515,197,857034.0,127046.6,0.008,0.575,0.043,0.374,207,12.03,11.03,0.03,0.68,0.43,2.06,0.40,2.54,11.18,9.32,0.00,0.00,0.023,0.101,259,0.394,0.145,0.833,0.000,0.022,162682,158675,2,0.914,0.074,0.044,338798,0.193,1.636,0.019,37.58,58180,449,644.907,0.500,0.108,5102054,1.01,13.34,0.017,0.001,0.000,6,8,23,64,17184,0.066,0.00,0.0054,0.078,170,0.471,0.000,0.428,0.379,3.23,2.76,6.58,0.00,0.000,1.01,1.01,1.01,0.471,0.00314,14.75,18.9169,774.01,132514.3,139732.0,42.243,26.5223,80.268,799.710,0.982,0.418,83.5,80.268,116.831,296,1405.5,55.56,6.893,69.268,1766.9,48.904,0.136,2.00
560000,1359,1.610,0.291,9.79,118944,108041,120,0,10852,35,867730.6,125509.9,0.004,0.572,0.042,0.381,207,11.86,8.93,0.02,0.31,0.35,2.00,0.21,2.01,11.28,8.25,0.00,0.00,0.018,0.095,255,0.404,0.156,0.818,0.000,0.026,169466,165276,1,0.940,0.060,0.024,335172,0.177,1.712,0.021,37.62,62922,0,3585.997,0.000,0.113,5490337,1.00,13.49,0.007,0.000,0.000,6,8,23,64,16114,0.061,0.00,0.0057,0.085,182,0.489,0.000,0.435,0.366,3.15,2.84,6.49,0.00,0.001,1.00,1.00,1.01,0.489,0.00320,15.08,18.3449,648.09,132374.8,139731.8,41.286,25.7073,81.755,808.622,0.963,0.417,79.8,81.755,116.014,322,1474.0,45.42,6.778,69.861,2139.0,49.897,0.135,2.00
