step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,24,24,0,0,0,24,0,1.00,8,0.000,2866,2.20,884.19,28.42,178,0,0,0,1.00,1.00,1.00,3,8,4,15.5
100000,35,35,0,0,0,35,0,1.00,6,0.000,2758,5.46,837.16,737.43,178,0,0,0,1.00,1.00,1.00,3,8,5,14.5
100000,24,24,0,0,0,24,0,1.00,8,0.000,2712,4.35,892.52,24.82,178,0,0,0,1.00,1.00,1.00,3,8,4,15.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2653,1.46,369.69,42.42,178,0,0,0,1.00,1.00,1.00,3,5,3,13.6
100000,18,18,0,0,0,18,0,1.00,8,0.000,2626,2.46,494.05,179.01,178,0,0,0,1.00,1.00,1.00,3,8,4,12.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2541,2.59,404.10,0.36,178,0,0,0,1.00,1.00,1.00,2,5,3,13.4
100000,4,4,0,0,0,4,0,1.00,22,0.000,2533,1.36,185.91,16.73,178,0,0,0,1.00,1.00,1.00,1,3,2,13.6
100000,7,7,0,0,0,7,0,1.00,18,0.000,2505,1.95,231.73,13.16,178,0,0,0,1.00,1.00,1.00,2,4,3,13.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2494,2.26,223.95,7.60,178,0,0,0,1.00,1.00,1.00,4,5,3,13.4
100000,4,4,0,0,0,4,0,1.00,22,0.000,2440,1.98,195.20,0.00,178,0,0,0,1.00,1.00,1.00,2,3,2,13.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2429,1.36,323.22,30.81,178,0,0,0,1.00,1.00,1.00,3,5,3,14.6
100000,14,14,0,0,0,14,0,1.00,10,0.000,2054,2.17,320.95,39.83,34,0,0,0,1.00,1.00,1.00,3,3,8,10.5
100000,2,2,0,0,0,2,0,1.00,26,0.000,1831,1.09,73.24,0.00,178,0,0,0,1.00,1.00,1.00,1,1,2,13.4
100000,9,9,0,0,0,9,0,1.00,12,0.000,1542,2.43,170.67,2.64,34,0,0,0,1.00,1.00,1.00,3,2,8,1.7
100000,10,10,0,0,0,10,0,1.00,12,0.000,1534,0.74,92.25,1.06,34,1,1,0,1.00,1.00,1.00,2,2,8,34.2
100000,22,22,0,11,0,11,0,1.00,8,0.500,1413,0.82,255.13,17.85,34,1,1,0,1.00,1.00,1.00,3,4,8,25.2
100000,8,8,0,0,0,8,0,1.00,14,0.000,1405,2.52,87.78,1.86,34,1,1,0,1.00,1.00,1.00,2,2,7,28.2
100000,9,9,0,0,0,9,0,1.00,12,0.000,1380,1.69,85.52,0.48,34,0,1,0,1.00,1.00,1.00,3,2,8,19.4
100000,22,22,0,11,0,11,0,1.00,8,0.500,1346,1.29,276.40,0.93,34,1,1,0,1.00,1.00,1.00,4,4,8,27.5
100000,8,8,0,0,0,8,0,1.00,14,0.000,1320,2.64,88.74,1.35,34,2,0,0,1.00,1.00,1.00,3,1,8,44.4
100000,8,8,0,0,0,8,0,1.00,14,0.000,1309,1.56,87.30,1.03,34,0,0,0,1.00,1.00,1.00,3,1,8,5.2
100000,8,8,0,0,0,8,0,1.00,14,0.000,1304,1.23,78.02,1.17,34,0,0,0,1.00,1.00,1.00,3,2,7,13.7
100000,10,10,0,0,0,10,0,1.00,12,0.000,1269,2.07,81.68,1.24,178,1,1,0,1.00,1.00,1.00,3,2,8,24.6
100000,10,10,0,0,0,10,0,1.00,12,0.000,1266,1.00,93.76,6.54,34,0,0,0,1.00,1.00,1.00,5,2,8,8.8
100000,14,14,0,0,0,14,0,1.00,10,0.000,1255,0.34,88.54,2.20,34,0,0,0,1.00,1.00,1.00,3,3,8,11.8
100000,8,8,0,0,0,8,0,1.00,14,0.000,1207,1.50,73.94,1.57,34,0,0,0,1.00,1.00,1.00,3,2,7,21.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,1207,0.66,75.15,1.96,34,0,0,0,1.00,1.00,1.00,2,2,7,23.1
100000,10,10,0,0,0,10,0,1.00,12,0.000,1206,2.15,68.88,2.92,34,1,1,0,1.00,1.00,1.00,3,2,8,36.4
100000,10,10,0,0,0,10,0,1.00,12,0.000,1198,1.78,77.94,0.99,34,0,0,0,1.00,1.00,1.00,3,2,8,22.2
100000,10,10,0,0,0,10,0,1.00,12,0.000,1148,1.16,74.92,1.26,34,1,1,0,1.00,1.00,1.00,5,2,8,24.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,1147,1.42,76.17,0.79,178,0,0,0,1.00,1.00,1.00,3,2,8,7.5
100000,10,10,0,0,0,10,0,1.00,12,0.000,1128,1.01,68.81,1.18,34,0,0,0,1.00,1.00,1.00,3,2,8,19.1
100000,10,10,0,0,0,10,0,1.00,12,0.000,1112,1.89,76.54,2.14,178,1,1,0,1.00,1.00,1.00,3,2,8,23.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,1091,1.02,60.47,0.99,178,2,2,0,1.00,1.00,1.00,3,2,8,60.6
