step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,26,26,6,0,1,19,0,1.94,0,0.000,2953,4.38,615.00,24.88,1,0,0,0,1.00,2.88,1.94,9,8,8,10.5
100000,22,23,1,6,5,10,0,1.12,0,0.273,2925,2.70,352.45,53.41,1,0,0,0,1.00,1.25,1.12,8,8,8,10.4
100000,19,19,1,0,0,18,0,1.12,0,0.000,2905,2.42,280.13,10.22,1,1,1,0,1.00,1.25,1.12,7,8,8,35.6
100000,20,20,0,0,0,20,0,1.00,0,0.000,2845,2.37,243.71,70.40,1,0,0,0,1.00,1.00,1.00,7,8,8,19.4
100000,19,19,1,0,0,18,0,1.12,0,0.000,2817,1.60,496.45,19.04,1,1,1,0,1.00,1.25,1.12,7,8,8,36.3
100000,19,19,0,0,0,19,0,1.00,4,0.000,2577,3.02,240.35,6.14,1,2,2,0,1.00,1.00,1.00,8,8,8,44.3
100000,19,19,1,0,0,18,0,1.12,0,0.000,2534,3.89,520.82,53.10,1,1,0,0,1.00,1.25,1.12,6,8,8,28.5
100000,19,19,1,0,0,18,0,1.12,0,0.000,2434,2.02,535.15,220.03,1,0,0,0,1.00,1.25,1.12,6,8,8,22.1
100000,19,19,1,0,0,18,0,1.12,0,0.000,2384,2.59,523.48,95.13,1,1,1,0,1.00,1.25,1.12,6,8,8,36.5
100000,19,19,1,0,0,18,0,1.12,0,0.000,2376,3.55,470.24,162.95,1,0,0,0,1.00,1.25,1.12,6,8,8,21.5
100000,19,19,1,0,0,18,0,1.12,0,0.000,2362,2.52,398.29,194.90,1,0,0,0,1.00,1.25,1.12,6,8,8,23.6
100000,19,19,1,0,0,18,0,1.12,0,0.000,2320,2.25,379.86,244.56,1,0,0,0,1.00,1.25,1.12,6,8,8,23.2
100000,16,24,0,5,0,11,0,1.00,0,0.312,2294,2.53,384.39,13.56,1,0,0,0,1.00,1.00,1.00,7,8,8,12.9
100000,19,19,1,0,0,18,0,1.12,0,0.000,2213,1.79,345.04,109.31,1,1,1,0,1.00,1.25,1.12,6,8,8,30.9
100000,19,19,1,0,0,18,0,1.12,0,0.000,2166,3.67,446.58,79.51,1,0,0,0,1.00,1.25,1.12,6,8,8,24.1
100000,20,20,0,0,0,20,0,1.00,0,0.000,2124,2.30,260.34,8.87,1,0,0,0,1.00,1.00,1.00,7,8,8,20.7
100000,19,19,1,0,0,18,0,1.12,0,0.000,2123,2.16,345.77,101.63,1,0,0,0,1.00,1.25,1.12,6,8,8,18.4
100000,21,21,2,0,0,19,0,1.28,0,0.000,2122,3.49,455.37,127.14,1,0,0,0,1.00,1.62,1.25,5,8,8,5.3
100000,19,19,1,0,0,18,0,1.12,0,0.000,2109,2.04,368.57,132.91,1,2,0,0,1.00,1.25,1.12,6,8,8,38.9
100000,18,18,0,0,0,18,0,1.00,0,0.000,2108,3.44,240.96,68.74,1,1,1,0,1.00,1.00,1.00,5,8,8,33.1
100000,19,19,1,0,0,18,0,1.12,0,0.000,2091,2.47,434.32,43.57,1,1,1,0,1.00,1.25,1.12,6,8,8,36.3
100000,19,19,1,0,0,18,0,1.12,0,0.000,2086,3.30,243.04,5.73,1,1,1,0,1.00,1.25,1.12,6,8,8,37.9
100000,19,19,1,0,0,18,0,1.12,0,0.000,2069,3.57,205.27,3.44,1,2,2,0,1.00,1.25,1.12,6,8,8,48.1
100000,20,20,6,0,1,13,0,2.32,4,0.000,2058,1.02,312.54,50.98,1,1,1,0,1.33,3.33,2.31,8,8,8,30.0
100000,26,26,6,0,1,19,0,1.94,0,0.000,2027,2.97,268.67,92.02,1,0,0,0,1.00,2.88,1.94,8,8,8,22.9
100000,19,19,1,0,0,18,0,1.12,0,0.000,2000,1.27,204.14,5.99,1,1,0,0,1.00,1.25,1.12,6,8,8,35.6
100000,19,19,1,0,0,18,0,1.12,0,0.000,1998,3.43,357.91,14.34,1,1,1,0,1.00,1.25,1.12,6,8,8,37.3
100000,19,19,1,0,0,18,0,1.12,0,0.000,1997,2.29,405.62,124.68,1,1,1,0,1.00,1.25,1.12,5,8,8,31.2
100000,19,19,1,0,0,18,0,1.12,0,0.000,1986,2.17,267.25,81.90,1,0,0,0,1.00,1.25,1.12,6,8,8,26.2
100000,30,30,9,0,0,21,0,3.09,0,0.000,1979,1.89,211.00,30.37,1,1,1,0,1.00,3.38,4.00,8,8,8,34.3
100000,20,20,0,0,0,20,0,1.00,0,0.000,1975,1.89,208.21,126.60,1,0,0,0,1.00,1.00,1.00,6,8,8,22.9
100000,19,19,1,0,0,18,0,1.12,0,0.000,1952,3.73,211.80,2.17,1,1,1,0,1.00,1.25,1.12,6,8,8,33.8
100000,18,18,0,0,0,18,0,1.00,0,0.000,1926,2.98,381.01,42.34,1,1,1,0,1.00,1.00,1.00,5,8,8,29.5
100000,20,20,0,0,0,20,0,1.00,0,0.000,1913,3.02,168.12,151.90,1,0,0,0,1.00,1.00,1.00,6,8,8,24.5
100000,18,18,0,0,0,18,0,1.00,0,0.000,1865,3.32,251.79,44.36,1,1,1,0,1.00,1.00,1.00,5,8,8,30.0
100000,19,19,1,0,0,18,0,1.12,0,0.000,1819,3.48,194.24,191.27,1,1,1,0,1.00,1.25,1.12,5,8,8,32.7
100000,21,21,2,0,0,19,0,1.28,0,0.000,1798,3.31,237.50,9.63,1,0,0,0,1.00,1.62,1.25,7,8,8,17.9
100000,21,21,2,0,0,19,0,1.28,0,0.000,1789,2.66,277.12,49.84,1,1,1,0,1.00,1.62,1.25,7,8,8,33.3
100000,18,18,0,0,0,18,0,1.00,0,0.000,1758,1.96,187.97,22.50,1,2,2,0,1.00,1.00,1.00,5,8,8,40.6
100000,19,19,1,0,0,18,0,1.12,0,0.000,1743,2.46,151.46,3.11,1,2,2,0,1.00,1.25,1.12,6,8,8,46.2
100000,20,20,0,0,0,20,0,1.00,0,0.000,1731,3.87,154.66,8.96,1,0,0,0,1.00,1.00,1.00,5,8,8,21.3
100000,19,19,1,0,0,18,0,1.12,0,0.000,1727,3.86,360.80,71.97,1,2,1,0,1.00,1.25,1.12,6,8,8,38.5
100000,18,18,0,0,0,18,0,1.00,0,0.000,1706,3.01,321.69,139.15,1,1,1,0,1.00,1.00,1.00,4,8,8,30.2
100000,19,19,1,0,0,18,0,1.12,0,0.000,1683,2.32,269.99,11.52,1,0,0,0,1.00,1.25,1.12,6,8,8,23.3
100000,18,18,0,0,0,18,0,1.00,0,0.000,1670,1.57,259.02,90.02,1,2,2,0,1.00,1.00,1.00,5,8,8,39.5
