step,event,lineage,other,size
5000,birth,3,0,67
6000,birth,19,0,171
6000,birth,20,0,75
9000,split,32,20,5
11000,extinct,32,0,5
12000,split,39,32,42
13000,split,35,19,10
14000,split,41,20,15
17000,extinct,39,0,27
19000,extinct,35,0,7
20000,extinct,41,0,8
27000,split,56,20,43
27000,split,58,3,20
32000,extinct,56,0,24
33000,extinct,58,0,5
36000,extinct,19,0,9
39000,split,68,3,29
56000,split,86,20,88
56000,split,88,82,72
56000,extinct,3,0,27
57000,split,91,82,36
58000,split,92,68,20
58000,split,94,68,48
59000,split,95,20,108
59000,split,96,92,136
60000,split,98,95,9
61000,split,100,68,15
62000,split,101,20,59
62000,split,104,68,22
63000,extinct,68,0,48
63000,extinct,88,0,9
63000,extinct,94,0,9
65000,extinct,104,0,22
66000,extinct,98,0,70
67000,split,112,92,18
69000,extinct,100,0,9
70000,split,118,112,36
70000,extinct,112,0,5
72000,split,126,96,14
72000,split,128,20,5
73000,split,130,127,49
73000,extinct,101,0,25
73000,extinct,128,0,5
74000,extinct,118,0,6
74000,extinct,126,0,14
75000,split,137,96,27
76000,extinct,91,0,12
76000,extinct,95,0,50
77000,split,146,20,6
77000,extinct,96,0,5
77000,extinct,130,0,6
77000,extinct,137,0,62
79000,split,148,137,45
79000,extinct,146,0,6
81000,split,150,20,38
83000,split,149,137,58
88000,split,163,20,29
90000,split,168,148,71
90000,split,169,92,154
93000,extinct,168,0,28
95000,extinct,86,0,5
95000,extinct,149,0,5
97000,split,180,149,15
98000,extinct,163,0,36
98000,extinct,180,0,15
99000,split,184,148,58
100000,split,186,20,11
100000,extinct,92,0,9
