step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
19000,686,44,48.65,1.45,12.20,0.23,19.45,0.23,0.091,968,48.52,9.06,40
19000,639,9,65.05,0.00,12.67,9.11,32.11,0.00,0.000,788,53.05,11.00,8
19000,726,7,29.03,0.00,7.86,0.00,10.14,0.00,0.000,790,36.08,8.59,5
20000,705,1471,37.80,0.25,3.86,1.08,34.23,0.02,0.003,412,48.36,17.87,427
20000,725,1083,37.05,0.28,8.37,0.22,12.10,0.07,0.020,367,15.66,7.39,724
20000,639,121,54.72,1.04,11.07,8.26,25.96,0.04,0.017,287,31.78,9.14,76
20000,744,74,41.15,0.00,12.34,0.00,10.22,0.00,0.000,661,23.13,14.32,56
20000,724,67,34.54,0.03,7.93,0.39,12.94,0.00,0.000,542,24.08,3.25,55
20000,1,35,35.90,0.00,11.63,0.00,7.63,0.00,0.000,505,18.73,8.70,15
20000,727,33,49.30,0.00,16.24,0.55,11.06,0.00,0.000,720,23.63,12.08,29
20000,686,12,60.85,5.83,10.83,0.75,19.58,1.17,0.333,1570,74.16,6.32,12
21000,725,1040,35.32,0.20,8.58,0.17,10.81,0.05,0.017,431,16.41,8.97,697
21000,639,216,43.82,0.60,12.03,2.44,19.96,0.06,0.028,665,51.32,19.14,158
21000,705,183,40.02,0.69,11.41,1.70,23.09,0.09,0.016,680,50.22,15.08,117
21000,744,131,42.36,0.02,5.03,0.04,18.57,0.00,0.000,313,15.96,5.47,73
21000,751,106,51.64,1.62,10.27,1.50,22.01,0.23,0.075,557,27.85,7.07,81
21000,1,11,35.28,0.00,4.18,0.00,16.45,0.00,0.000,526,22.24,2.33,7
21000,724,6,35.52,0.00,6.17,0.00,15.17,0.00,0.000,765,24.51,9.07,6
21000,755,6,25.40,0.00,6.33,0.00,11.17,0.00,0.000,526,25.28,13.71,6
21000,727,5,55.00,0.00,20.20,0.40,10.00,0.00,0.000,362,12.87,10.15,2
22000,725,793,36.92,0.18,8.25,0.21,12.23,0.02,0.005,494,20.92,8.97,512
22000,762,299,47.30,0.01,12.68,0.49,11.56,0.01,0.003,640,23.09,11.07,212
22000,639,130,56.73,0.66,17.27,2.74,22.93,0.15,0.046,946,62.11,17.88,96
22000,767,117,43.20,0.00,10.62,0.74,11.06,0.00,0.000,349,10.75,12.07,58
22000,763,115,32.80,0.04,6.15,0.03,11.42,0.06,0.017,527,20.62,5.86,91
22000,751,91,55.59,2.46,11.21,0.07,24.24,0.15,0.033,547,28.24,3.86,61
22000,705,71,38.31,0.04,10.45,0.00,22.03,0.00,0.000,491,30.44,8.76,49
22000,744,30,35.49,0.00,6.83,0.00,12.77,0.00,0.000,994,30.96,11.53,25
22000,755,14,38.21,0.00,11.64,0.50,14.71,0.00,0.000,301,15.79,1.82,9
22000,1,7,32.73,0.00,10.43,0.00,7.71,0.00,0.000,252,8.58,6.25,5
22000,727,6,40.67,0.00,8.00,0.00,14.17,0.00,0.000,539,15.96,17.93,6
23000,725,1420,34.57,0.12,7.79,0.18,11.08,0.02,0.006,434,17.96,9.19,980
23000,778,569,39.63,0.69,10.74,0.02,14.26,0.14,0.046,537,23.83,10.63,414
23000,762,395,51.33,0.19,12.65,0.05,13.39,0.02,0.008,386,16.46,12.77,254
23000,767,245,40.28,0.00,9.94,0.60,10.31,0.00,0.000,449,14.13,15.40,141
23000,639,152,55.43,0.28,17.49,2.22,23.60,0.22,0.046,839,50.21,15.14,111
23000,751,89,48.42,1.00,8.99,0.09,24.17,0.09,0.011,570,28.64,5.52,65
23000,779,41,42.43,3.66,7.46,0.07,14.22,1.22,0.415,551,22.30,3.24,33
23000,763,37,28.95,0.08,5.46,0.92,9.49,0.03,0.000,580,22.43,3.58,26
23000,755,31,39.56,0.00,9.81,1.03,16.42,0.00,0.000,281,13.52,8.59,27
23000,705,9,31.28,0.00,14.44,0.00,12.33,0.00,0.000,1226,53.56,9.84,9
23000,787,5,60.09,0.00,26.00,0.00,15.40,0.00,0.000,1681,71.78,8.03,5
24000,725,1112,36.63,0.06,8.95,0.06,11.03,0.03,0.010,497,18.21,10.54,711
24000,778,736,39.55,0.49,11.40,0.00,13.89,0.21,0.058,429,20.34,8.64,460
24000,767,696,38.95,0.00,9.16,0.48,10.49,0.00,0.000,356,11.61,12.47,416
24000,779,312,43.92,0.88,9.41,1.64,18.85,0.18,0.061,341,20.43,5.87,199
24000,762,307,53.60,0.09,14.63,0.02,12.50,0.01,0.003,490,15.75,15.98,226
24000,796,115,51.10,0.65,9.01,0.06,19.52,0.15,0.043,487,23.27,6.10,88
24000,763,71,34.90,1.11,6.38,0.10,10.41,0.48,0.113,521,21.64,4.82,59
24000,639,70,54.83,0.16,16.43,4.74,22.96,0.14,0.029,1381,74.89,20.03,61
24000,797,37,27.10,0.22,5.49,0.95,8.11,0.08,0.027,393,16.99,1.47,16
24000,744,28,38.85,0.00,9.71,0.00,11.18,0.00,0.000,449,18.45,6.07,16
24000,705,15,31.94,0.00,11.93,0.00,17.47,0.00,0.000,238,17.17,2.19,9
25000,725,581,33.66,0.09,9.14,0.02,8.78,0.03,0.010,580,19.28,10.81,413
25000,767,555,39.82,0.00,9.14,0.79,10.77,0.00,0.000,542,18.02,13.66,356
25000,762,243,46.10,0.01,10.91,0.07,12.69,0.00,0.000,502,19.15,11.65,166
25000,778,224,39.55,0.42,11.61,0.00,14.10,0.07,0.027,738,29.10,10.76,160
25000,779,136,47.08,0.12,13.54,1.36,18.74,0.00,0.000,511,25.96,8.67,95
25000,639,136,61.45,0.46,7.21,10.14,43.38,0.07,0.015,930,77.95,14.91,70
25000,821,48,39.33,1.27,8.35,0.06,12.31,0.21,0.042,254,12.98,3.57,37
25000,796,33,38.38,0.55,7.73,0.00,14.88,0.09,0.030,237,11.27,2.74,21
25000,797,25,25.66,0.56,4.24,0.84,8.00,0.12,0.000,495,17.53,1.04,21
25000,763,14,35.30,1.14,4.29,0.21,11.93,0.07,0.000,936,38.01,7.09,11
25000,820,11,43.63,0.00,7.91,0.00,14.82,0.00,0.000,970,30.20,18.99,9
26000,767,948,38.76,0.00,8.18,0.66,11.25,0.00,0.000,400,15.35,8.64,585
26000,725,428,34.35,0.23,8.61,0.01,10.37,0.05,0.016,531,19.45,12.96,288
26000,779,233,44.26,0.11,11.18,0.98,19.33,0.02,0.004,476,24.43,9.04,170
26000,844,231,39.70,0.12,9.62,0.09,15.01,0.01,0.000,426,17.85,10.19,138
26000,762,218,50.39,0.00,9.85,0.00,15.72,0.00,0.000,464,18.96,8.25,145
26000,778,29,30.85,0.00,7.48,0.00,12.90,0.00,0.000,330,17.05,1.31,14
26000,639,27,60.09,0.37,12.70,8.26,31.19,0.19,0.037,1273,89.35,10.00,21
26000,796,15,46.13,1.33,10.47,0.00,16.73,0.40,0.133,882,41.65,6.38,12
26000,821,15,40.02,0.67,8.33,0.00,12.33,0.13,0.067,677,21.50,10.28,11
26000,797,8,20.46,0.62,2.75,1.38,6.38,0.38,0.125,573,17.31,4.11,8
26000,820,6,33.27,0.00,7.33,0.00,10.33,0.00,0.000,320,15.18,5.59,5
27000,767,614,36.69,0.00,8.29,0.78,10.00,0.00,0.000,521,18.25,12.13,416
27000,725,318,37.49,0.17,9.47,0.00,11.76,0.09,0.025,576,20.61,10.71,219
27000,844,169,42.72,0.68,10.32,0.25,14.85,0.05,0.012,500,21.46,12.30,109
27000,862,168,39.27,0.39,12.17,0.00,10.89,0.05,0.012,270,11.32,9.62,72
27000,779,75,40.19,0.03,11.09,0.92,16.29,0.01,0.000,847,39.73,12.24,65
27000,860,70,45.23,0.00,6.41,0.00,17.63,0.00,0.000,197,12.14,1.99,50
27000,856,44,39.60,0.52,9.93,0.00,16.48,0.09,0.023,388,19.79,4.94,40
27000,778,40,45.48,0.65,9.47,0.00,26.23,0.17,0.025,215,16.12,2.09,28
27000,762,39,81.87,0.00,20.21,0.00,21.00,0.00,0.000,943,39.49,10.63,22
27000,810,30,28.33,0.00,5.47,0.00,11.57,0.00,0.000,655,28.14,7.55,23
27000,797,23,35.88,0.43,3.61,1.35,16.52,0.04,0.000,354,17.97,5.07,17
27000,639,12,60.32,0.50,10.83,5.75,36.17,0.33,0.083,2717,155.15,9.00,12
28000,725,651,38.77,0.21,7.89,0.08,13.43,0.04,0.012,375,15.83,8.04,390
28000,767,462,36.89,0.00,8.15,0.80,10.19,0.00,0.000,530,19.23,10.84,313
28000,862,151,38.19,0.30,9.66,0.01,12.36,0.03,0.000,436,17.49,8.63,81
28000,844,145,39.47,0.27,9.10,0.14,14.37,0.02,0.007,514,23.22,9.22,100
28000,779,112,41.37,0.05,10.88,0.76,19.67,0.04,0.018,349,19.98,2.89,78
28000,778,52,29.35,1.02,2.87,0.00,18.08,0.00,0.000,320,20.68,4.69,31
28000,762,49,77.32,0.00,18.47,0.00,20.51,0.00,0.000,976,43.21,9.79,37
28000,860,37,32.01,0.00,6.76,0.00,9.84,0.00,0.000,223,10.44,7.52,26
28000,744,9,78.01,0.00,13.00,0.00,38.56,0.00,0.000,508,29.38,1.32,5
28000,797,8,38.38,0.00,2.88,0.00,19.25,0.00,0.000,335,21.97,4.00,7
28000,876,6,32.88,0.00,10.50,0.00,11.00,0.00,0.000,2526,85.27,48.26,6
29000,725,594,33.42,0.11,7.89,0.01,10.62,0.03,0.008,450,17.55,9.57,376
29000,889,582,41.34,0.24,11.10,0.00,9.24,0.10,0.022,536,19.05,11.72,413
29000,862,374,35.36,0.23,9.93,0.02,10.71,0.05,0.019,304,15.15,6.50,234
29000,767,284,33.12,0.00,8.06,0.68,8.35,0.00,0.000,406,14.45,9.17,199
29000,844,227,38.40,0.09,9.30,0.15,14.08,0.02,0.004,485,21.84,6.32,143
29000,894,80,54.28,0.00,13.49,0.00,22.30,0.00,0.000,694,42.27,17.79,59
29000,906,56,40.98,0.00,11.52,0.00,16.48,0.00,0.000,983,50.30,20.20,42
29000,639,39,61.29,0.18,6.41,4.28,33.18,0.00,0.000,243,28.66,3.62,23
29000,779,34,33.55,0.00,8.74,0.79,15.15,0.00,0.000,777,36.84,7.77,30
29000,762,29,76.96,0.00,19.10,0.00,19.59,0.00,0.000,1218,47.84,16.34,24
29000,888,16,52.58,0.12,9.19,0.25,20.38,0.00,0.000,526,23.24,5.35,11
29000,901,12,44.03,0.00,13.25,0.00,9.50,0.00,0.000,480,13.73,20.26,9
29000,893,9,48.91,0.00,9.78,0.00,22.89,0.00,0.000,974,42.17,5.97,5
29000,744,5,65.87,0.00,12.20,0.00,32.00,0.00,0.000,1517,72.62,5.76,5
30000,889,832,40.94,0.21,9.83,0.01,10.43,0.07,0.018,480,17.82,10.16,578
30000,725,499,36.64,0.07,8.89,0.01,11.17,0.01,0.002,460,18.27,8.80,322
30000,923,279,42.08,0.67,12.35,17.96,24.79,0.47,0.115,342,31.69,4.75,143
30000,894,259,52.48,0.19,12.79,0.07,21.98,0.07,0.023,459,30.67,7.34,165
30000,639,161,55.78,2.48,4.57,5.61,32.28,0.01,0.000,670,58.42,20.56,86
30000,767,146,28.12,0.00,6.38,1.12,7.19,0.00,0.000,340,11.82,8.35,92
30000,862,140,39.06,0.29,11.29,0.01,10.86,0.06,0.000,586,20.59,12.77,88
30000,844,132,35.69,0.00,8.60,0.02,13.60,0.00,0.000,421,18.20,8.49,79
30000,918,117,28.43,0.11,8.11,0.01,6.43,0.08,0.034,584,19.53,9.78,87
30000,906,50,40.83,0.38,9.12,0.00,18.62,0.08,0.040,701,38.37,8.09,39
30000,920,45,38.49,0.11,14.89,0.00,8.67,0.13,0.044,514,17.24,17.55,31
30000,893,42,45.60,0.19,9.60,0.00,21.29,0.07,0.024,674,31.61,17.97,32
30000,888,39,54.81,0.03,11.33,4.18,16.95,0.00,0.000,450,23.93,2.36,26
30000,901,20,41.47,0.00,11.55,0.10,9.90,0.00,0.000,481,17.76,14.61,17
30000,915,18,46.03,0.00,11.67,0.00,19.44,0.00,0.000,390,22.70,2.79,14
30000,762,13,80.18,0.00,16.46,0.00,23.85,0.00,0.000,1734,67.07,19.70,13
30000,779,13,36.64,0.00,9.69,0.00,17.77,0.00,0.000,706,30.91,5.49,10
30000,919,8,100.46,0.00,21.00,0.00,31.62,0.00,0.000,653,34.16,1.82,6
31000,844,694,33.08,0.07,9.15,0.04,10.94,0.02,0.009,298,12.83,11.01,373
31000,725,609,36.81,0.04,7.49,0.05,12.94,0.02,0.003,453,18.92,7.77,405
31000,889,587,40.67,0.19,10.09,0.01,9.95,0.05,0.010,553,18.77,11.71,426
31000,939,440,30.21,0.03,8.24,0.06,7.00,0.01,0.002,400,13.57,9.32,328
31000,862,393,42.64,1.03,10.31,0.07,12.59,0.20,0.056,292,14.67,6.11,243
31000,894,294,44.00,0.49,13.36,0.00,14.84,0.03,0.007,615,35.51,13.34,206
31000,767,285,25.23,0.00,6.68,0.58,5.68,0.00,0.000,339,11.28,8.39,185
31000,918,260,29.42,0.11,7.14,0.00,8.02,0.03,0.008,402,15.31,7.75,178
31000,923,203,40.94,0.84,9.04,24.73,23.40,0.57,0.118,657,52.65,7.07,127
31000,936,189,36.99,0.50,8.19,0.00,10.49,0.07,0.026,417,15.49,8.66,136
31000,906,136,27.15,0.00,8.27,0.03,10.52,0.00,0.000,256,13.90,7.63,105
31000,888,76,45.46,0.89,6.95,0.62,18.80,0.04,0.000,442,23.76,5.26,54
31000,893,73,44.10,0.49,8.36,0.03,20.37,0.12,0.041,426,24.15,8.18,54
31000,901,47,44.98,0.00,14.06,0.04,9.15,0.00,0.000,621,18.17,22.67,27
31000,920,42,39.57,0.05,15.38,0.00,8.95,0.17,0.048,585,20.46,10.69,28
31000,762,25,46.45,0.00,9.44,0.00,13.92,0.00,0.000,1024,44.79,8.77,21
31000,639,21,58.80,1.76,8.71,6.24,28.62,0.00,0.000,1456,98.39,17.37,19
31000,897,20,41.81,0.00,11.80,0.60,8.90,0.00,0.000,459,11.43,13.32,15
31000,938,13,38.75,0.85,8.85,0.00,21.23,0.38,0.077,1055,70.64,19.08,11
31000,932,10,27.12,0.00,8.10,0.00,5.80,0.00,0.000,1836,56.54,24.85,8
31000,779,9,34.18,0.00,6.78,0.11,18.11,0.00,0.000,440,27.25,3.56,9
32000,948,1208,32.48,0.00,7.21,0.22,8.97,0.00,0.000,412,13.64,10.86,597
32000,889,475,43.08,0.16,11.40,0.01,9.88,0.05,0.013,703,22.21,15.71,345
32000,725,328,38.70,0.05,8.51,0.05,12.65,0.02,0.009,557,23.24,7.10,214
32000,923,302,46.91,1.51,6.39,11.75,37.35,0.88,0.159,441,41.25,6.78,133
32000,844,299,35.09,0.11,10.17,0.07,10.65,0.01,0.003,461,16.32,12.90,179
32000,862,245,40.29,0.50,11.81,0.01,10.52,0.09,0.033,597,21.48,13.76,171
32000,936,142,37.35,0.01,9.14,0.00,10.46,0.00,0.000,430,17.73,5.29,99
32000,767,102,26.48,0.00,5.49,0.57,7.50,0.00,0.000,499,17.24,7.48,83
32000,939,79,32.68,0.13,10.95,0.00,5.32,0.04,0.013,625,15.97,14.95,53
32000,918,64,27.56,0.09,7.05,0.16,7.05,0.08,0.016,746,22.42,9.55,55
32000,894,56,57.82,2.39,14.59,0.00,17.41,0.00,0.000,1516,74.62,26.69,42
32000,893,46,46.99,0.00,12.50,0.02,19.93,0.00,0.000,622,34.35,7.69,27
32000,901,38,44.83,0.00,11.18,0.50,11.95,0.00,0.000,639,22.94,12.00,31
32000,920,27,39.89,0.04,13.89,0.00,10.30,0.00,0.000,823,25.60,15.36,23
32000,897,17,29.58,0.00,8.29,0.00,6.53,0.00,0.000,304,13.04,7.29,14
32000,888,13,52.20,0.62,0.92,0.15,32.00,0.00,0.000,937,59.98,22.74,7
32000,906,11,25.19,0.00,9.55,0.00,6.91,0.00,0.000,462,15.12,19.59,10
32000,932,7,31.96,0.00,8.29,0.00,8.29,0.00,0.000,383,13.37,1.42,3
32000,762,6,83.79,0.00,20.33,0.00,22.17,0.00,0.000,802,38.13,4.09,6
33000,948,1090,31.88,0.01,7.46,0.35,8.35,0.00,0.000,425,12.99,10.80,543
33000,844,490,34.29,0.05,9.36,0.03,11.03,0.01,0.000,347,14.90,9.25,261
33000,862,294,46.71,0.37,11.55,0.03,15.52,0.08,0.024,481,21.68,8.48,202
33000,725,219,33.43,0.18,6.98,0.01,10.85,0.04,0.014,571,21.82,7.10,157
33000,923,173,44.60,1.16,9.26,22.24,27.05,0.97,0.197,830,66.47,11.14,110
33000,889,157,49.07,0.08,11.43,0.00,13.04,0.03,0.000,676,24.03,12.10,106
33000,918,111,29.79,0.03,5.02,0.00,10.54,0.01,0.000,341,15.82,4.62,83
33000,901,110,41.91,0.00,12.90,0.08,9.01,0.00,0.000,394,13.52,10.80,78
33000,939,90,37.55,0.04,11.99,0.00,6.88,0.00,0.000,430,11.53,11.98,68
33000,970,70,33.45,0.00,8.07,0.00,9.56,0.00,0.000,402,19.93,8.41,59
33000,894,49,57.51,0.90,14.86,0.06,20.29,0.18,0.082,695,37.34,7.77,41
33000,936,46,32.45,0.04,7.67,0.00,9.17,0.02,0.000,597,22.22,5.24,41
33000,932,25,26.29,0.00,6.56,0.00,7.12,0.00,0.000,538,15.68,8.78,21
33000,975,23,59.79,0.00,11.35,0.00,19.96,0.00,0.000,547,22.90,14.89,16
33000,767,19,40.97,0.00,6.05,0.00,14.47,0.00,0.000,159,11.34,0.65,13
33000,893,15,46.58,0.00,10.47,0.00,20.73,0.00,0.000,1108,49.31,4.27,10
33000,920,11,39.53,0.00,13.27,0.00,10.73,0.00,0.000,921,29.95,4.05,9
34000,948,847,31.18,0.00,7.48,0.23,8.02,0.00,0.000,510,15.93,12.80,480
34000,862,382,38.87,0.52,10.13,0.00,11.68,0.12,0.037,395,17.74,8.69,270
34000,844,282,36.29,0.01,10.24,0.00,10.99,0.01,0.004,502,17.15,11.63,162
34000,889,190,43.59,0.04,11.05,0.00,10.75,0.02,0.005,686,22.75,16.15,160
34000,923,130,49.62,1.68,13.28,21.62,25.89,0.65,0.154,885,66.42,15.11,91
34000,901,68,44.79,0.00,11.34,0.37,11.74,0.00,0.000,570,20.20,10.76,49
34000,893,56,57.89,5.61,7.50,0.00,24.11,0.57,0.179,512,30.91,6.20,37
34000,939,46,38.83,0.00,12.41,0.11,7.20,0.00,0.000,792,22.83,15.15,34
34000,918,38,36.65,0.16,8.08,0.00,10.82,0.16,0.079,700,25.87,6.43,31
34000,936,29,35.39,0.07,7.59,0.00,10.83,0.00,0.000,658,24.77,6.19,21
34000,725,27,33.06,0.00,6.89,0.00,11.44,0.00,0.000,1569,53.89,4.29,24
34000,989,25,28.21,0.00,8.32,0.08,5.76,0.00,0.000,1077,30.17,22.30,20
34000,767,25,34.70,0.00,3.32,1.32,13.48,0.00,0.000,338,19.83,1.81,17
34000,920,19,39.75,0.05,8.68,0.00,14.89,0.11,0.053,533,23.55,3.58,14
34000,970,13,38.80,0.00,6.69,0.00,13.92,0.00,0.000,1144,40.21,10.04,12
34000,992,8,27.19,0.38,0.88,0.00,12.12,0.12,0.000,587,21.27,6.62,7
34000,975,6,66.22,0.00,12.50,0.00,21.83,0.00,0.000,525,18.09,9.17,4
34000,894,5,66.59,5.20,13.80,0.00,16.00,0.40,0.000,1623,50.88,36.81,5
35000,948,1705,33.00,0.01,6.41,0.41,9.95,0.00,0.000,374,13.94,8.85,951
35000,1010,1031,25.95,0.00,7.21,0.01,5.77,0.00,0.000,307,8.85,10.79,526
35000,844,795,34.66,0.17,9.30,0.09,10.60,0.03,0.008,309,13.14,7.19,404
35000,923,244,49.60,5.02,13.72,13.71,23.82,1.57,0.320,531,41.10,8.67,180
35000,862,195,43.37,0.67,10.28,0.03,13.59,0.08,0.021,621,24.37,11.99,142
35000,939,71,37.77,0.00,11.94,0.06,7.13,0.00,0.000,610,21.29,12.19,49
35000,889,55,31.73,0.00,8.82,0.00,7.07,0.00,0.000,755,28.79,14.42,46
35000,975,53,42.63,0.00,7.49,0.00,15.55,0.00,0.000,168,9.84,1.90,33
35000,901,39,37.15,0.00,8.51,0.05,10.64,0.00,0.000,838,29.46,10.37,33
35000,970,32,51.45,0.00,15.16,0.00,13.47,0.00,0.000,525,24.29,6.76,28
35000,725,30,40.34,0.00,6.10,0.40,15.20,0.00,0.000,288,19.21,2.23,20
35000,1012,27,51.00,0.15,11.56,0.00,22.93,0.19,0.037,515,25.24,8.36,22
35000,918,23,32.08,0.04,6.57,0.00,10.00,0.00,0.000,748,26.89,3.94,22
35000,767,10,41.54,0.00,7.60,0.00,13.20,0.00,0.000,732,36.18,1.87,7
