step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
61000,68,48,42.40,2.21,5.79,0.00,26.12,0.92,0.312,206,14.08,1.34,23
61000,98,37,60.48,1.73,24.59,0.00,26.43,0.49,0.108,561,37.32,1.70,26
61000,92,30,52.82,0.00,14.90,0.00,17.77,0.00,0.000,647,30.59,6.71,22
61000,91,21,29.66,1.71,6.76,7.14,12.19,0.76,0.190,1016,50.28,5.28,18
61000,100,15,56.94,0.00,25.27,0.07,14.87,0.00,0.000,1073,57.74,9.95,9
61000,94,9,32.92,0.33,6.56,0.00,18.67,0.00,0.000,876,44.20,0.48,7
62000,100,156,53.23,0.47,17.50,1.29,20.79,0.22,0.064,290,18.27,5.24,102
62000,86,143,66.23,0.00,33.20,0.00,26.65,0.00,0.000,1195,81.41,2.89,81
62000,20,119,39.34,0.00,23.78,0.00,20.13,0.00,0.000,491,35.03,1.43,63
62000,91,116,28.05,0.95,6.77,7.86,12.47,0.43,0.164,327,18.39,2.27,88
62000,92,94,47.77,0.00,15.41,0.00,13.56,0.00,0.000,375,18.02,7.14,55
62000,96,70,40.52,0.29,16.50,0.10,12.03,0.23,0.043,593,25.97,12.83,49
62000,101,59,65.00,0.00,38.76,0.00,26.56,0.00,0.000,1026,76.39,4.70,39
62000,95,45,66.95,0.27,36.60,0.00,25.62,0.16,0.022,1199,85.22,2.04,23
62000,98,26,59.41,3.77,25.31,0.19,20.35,1.85,0.385,733,48.24,1.98,21
62000,104,22,87.47,0.00,26.68,0.00,39.09,0.00,0.000,861,47.23,6.51,10
63000,86,214,65.65,0.23,31.91,0.00,27.73,0.00,0.000,932,64.88,2.77,117
63000,20,154,37.69,0.00,25.36,0.00,17.62,0.00,0.000,425,31.42,1.19,81
63000,101,100,60.94,0.01,35.39,0.18,26.32,0.00,0.000,805,57.86,4.83,60
63000,100,57,67.08,0.11,25.26,0.40,20.47,0.09,0.018,610,29.14,13.25,33
63000,95,40,67.61,0.00,38.25,0.00,24.45,0.00,0.000,1423,98.40,5.27,25
63000,96,34,48.98,0.74,15.97,0.62,14.65,0.35,0.088,918,38.90,14.49,27
63000,92,22,47.39,0.00,15.91,0.00,11.45,0.00,0.000,768,26.44,15.87,11
63000,91,15,29.97,0.07,7.47,9.40,14.40,0.00,0.000,575,31.50,3.71,12
63000,98,9,53.93,1.22,26.89,0.00,20.11,0.89,0.222,1702,106.86,5.31,6
64000,86,128,64.54,0.02,32.02,0.00,26.27,0.02,0.008,1302,87.21,3.25,68
64000,20,91,45.98,0.00,32.11,0.00,18.97,0.00,0.000,760,52.92,1.74,59
64000,101,80,63.64,0.24,29.48,0.00,33.45,0.07,0.013,517,39.01,2.60,44
64000,98,70,67.06,0.16,19.81,0.00,39.74,0.11,0.029,418,26.69,3.70,39
64000,96,67,44.69,1.00,15.69,1.36,13.91,0.61,0.149,414,24.42,5.24,43
64000,91,42,23.31,0.14,7.40,5.81,9.95,0.10,0.024,140,9.63,1.24,24
64000,100,36,61.64,0.25,27.75,0.06,15.17,0.11,0.028,753,39.61,13.48,22
64000,95,25,61.97,0.00,32.60,0.00,25.40,0.00,0.000,1609,115.60,2.86,13
64000,92,14,19.23,0.00,4.64,0.00,6.79,0.00,0.000,298,15.19,1.00,9
65000,20,173,44.18,0.02,26.42,0.00,22.12,0.10,0.017,450,33.81,1.38,81
65000,86,129,67.44,0.04,33.80,0.00,27.03,0.05,0.008,1276,86.55,2.23,64
65000,101,90,55.76,0.42,31.24,0.00,26.43,0.09,0.011,515,38.41,1.95,52
65000,96,81,41.69,1.17,12.62,3.48,12.10,0.73,0.160,707,31.51,9.47,51
65000,100,47,60.62,2.66,20.66,0.02,16.57,0.96,0.213,440,25.17,6.85,37
65000,95,37,67.19,0.00,33.49,0.00,29.03,0.00,0.000,1159,89.86,3.52,19
65000,92,29,23.35,0.48,4.38,0.00,8.34,0.00,0.000,513,18.54,4.28,13
65000,91,16,25.09,2.12,6.50,4.88,8.94,1.00,0.375,519,25.56,2.53,16
66000,96,430,39.96,0.67,11.53,1.67,14.37,0.45,0.112,272,15.38,3.72,273
66000,20,140,39.73,0.01,25.51,0.00,19.48,0.04,0.007,531,40.14,1.57,78
66000,86,138,65.44,0.00,32.58,0.00,25.93,0.00,0.000,988,68.03,3.09,80
66000,95,79,65.96,0.00,32.28,0.00,29.32,0.00,0.000,651,52.95,1.16,35
66000,101,74,50.77,0.01,27.50,0.00,25.99,0.03,0.014,639,46.01,2.74,42
66000,100,15,67.90,2.13,28.47,0.40,12.87,0.27,0.067,508,30.47,14.43,10
66000,92,14,19.92,0.00,5.64,0.00,6.00,0.00,0.000,1016,37.98,3.49,7
66000,91,13,20.83,0.46,4.23,9.08,9.46,0.15,0.000,346,17.71,2.85,10
67000,96,436,36.33,0.32,10.60,1.47,13.85,0.14,0.039,444,20.64,5.98,284
67000,20,251,45.55,0.18,29.75,0.00,20.08,0.07,0.012,492,37.25,1.38,117
67000,86,160,64.08,0.00,31.02,0.00,25.39,0.00,0.000,895,61.02,3.15,76
67000,92,89,31.97,0.00,7.47,0.00,11.52,0.00,0.000,467,19.24,2.31,41
67000,91,60,22.66,0.05,8.23,5.10,9.52,0.02,0.000,264,14.70,2.08,29
67000,95,59,65.78,0.00,31.20,0.00,30.51,0.00,0.000,833,63.53,2.39,26
67000,112,18,47.50,0.00,14.67,0.00,16.44,0.00,0.000,305,17.43,1.87,12
67000,101,12,51.89,0.00,34.83,0.00,22.08,0.00,0.000,1720,123.76,6.30,10
67000,100,9,54.25,3.44,20.56,1.22,8.22,0.22,0.111,1060,45.37,18.82,8
68000,20,165,44.12,0.04,29.25,0.25,19.62,0.07,0.012,731,54.44,1.36,85
68000,96,121,41.36,0.58,14.15,1.60,13.10,0.35,0.091,594,27.59,6.36,88
68000,86,111,68.23,0.17,34.05,0.00,26.63,0.00,0.000,1194,79.68,2.76,49
68000,92,76,38.75,0.00,8.34,0.00,15.13,0.00,0.000,700,27.77,4.29,51
68000,95,36,61.94,0.00,33.58,0.00,24.50,0.00,0.000,1344,98.87,3.19,19
68000,91,24,22.93,0.00,9.21,3.17,9.00,0.00,0.000,556,27.73,2.50,19
68000,112,5,45.96,0.00,15.80,0.00,13.60,0.00,0.000,1364,53.67,7.01,5
69000,20,227,45.10,0.22,29.21,0.22,20.86,0.00,0.000,586,45.58,1.10,107
69000,86,130,65.99,0.02,35.32,0.00,25.02,0.05,0.008,852,63.58,2.22,67
69000,96,79,43.00,0.95,11.81,4.63,12.87,0.37,0.127,915,43.12,8.08,63
69000,92,58,29.82,0.14,6.33,0.00,10.91,0.00,0.000,737,29.16,4.83,35
69000,95,22,63.60,0.00,36.18,0.00,23.27,0.00,0.000,1380,100.66,2.33,9
69000,101,12,53.29,0.00,25.42,0.00,35.17,0.00,0.000,318,26.18,1.40,10
69000,91,6,21.62,0.00,7.67,5.17,9.33,0.00,0.000,1049,59.02,0.77,6
70000,20,179,43.96,0.28,28.23,0.12,19.63,0.03,0.006,845,59.81,2.15,98
70000,96,132,37.75,0.87,10.70,5.03,10.87,0.72,0.159,683,31.55,7.26,93
70000,92,109,28.27,0.13,5.71,0.04,10.54,0.00,0.000,444,18.11,3.17,56
70000,86,101,67.52,0.28,36.21,0.00,26.01,0.04,0.010,1177,81.78,4.13,60
70000,91,42,24.05,0.00,8.74,3.52,10.43,0.00,0.000,554,27.98,4.70,30
70000,118,36,57.03,0.19,25.25,0.03,13.22,0.19,0.056,452,23.11,9.67,28
70000,95,20,62.77,0.00,31.85,0.00,26.40,0.00,0.000,1573,106.30,3.92,15
71000,20,400,49.87,0.04,30.74,0.03,23.58,0.04,0.007,426,34.21,1.27,186
71000,86,126,66.35,0.13,35.90,0.00,24.80,0.14,0.024,955,68.10,2.51,75
71000,91,125,23.12,0.48,7.56,3.34,9.61,0.30,0.144,416,20.67,3.06,100
71000,96,82,39.80,1.02,10.11,6.67,10.67,0.98,0.220,1105,44.72,10.62,68
71000,95,50,72.49,0.00,36.72,0.00,28.48,0.00,0.000,637,44.29,7.09,27
71000,101,45,48.81,0.71,24.18,0.00,28.24,0.00,0.000,268,22.58,2.27,27
71000,92,28,28.76,0.00,7.43,0.00,9.50,0.00,0.000,842,33.63,4.68,13
71000,118,6,63.12,0.83,26.00,0.00,13.83,0.67,0.167,2176,89.64,50.45,4
72000,86,243,63.45,0.87,31.91,0.00,24.36,0.27,0.070,570,41.51,3.37,151
72000,20,211,44.98,0.10,29.08,0.03,20.42,0.04,0.009,860,60.26,2.43,137
72000,92,77,25.91,0.17,5.57,0.00,9.57,0.03,0.013,564,22.92,2.38,34
