step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1110,36.75,0.25,10.72,0.01,9.26,0.00,1.08,0.003,0.257,316188.2,223818.2,2,124,3.72,1.07,1.09,14.1467,502.00,26257.7,0.0719,25.9776,5462,23.3252,1744,8.0020,29730.8,165.42,2.0295,0.0,0.0000,1.000,0.7635,1.9878,2.0311
10000,1,889,40.05,0.57,10.82,0.05,10.74,0.01,1.20,0.007,0.226,303775.6,207816.7,2,147,3.91,1.22,1.22,13.2526,374.75,26512.6,0.0630,25.0975,5461,23.3209,1853,7.1242,26212.8,81.35,14.5386,0.0,0.0000,1.000,0.2025,2.1547,2.0161
10000,2,790,37.83,0.47,11.35,0.02,9.25,0.03,1.14,0.016,0.191,256355.4,164501.7,2,126,3.78,1.18,1.11,10.3196,430.85,28129.4,0.0572,21.0040,5461,23.3209,1542,4.6267,16477.8,53.21,30.5990,0.0,0.0000,1.000,0.0207,1.7740,1.7606
20000,0,1168,30.95,0.05,7.12,0.00,8.29,0.00,1.02,0.000,0.206,187748.4,167320.9,1,135,3.18,1.01,1.02,6.0351,470.60,19300.0,0.0000,18.1517,5462,10.1006,2277,5.2370,11727.8,165.42,0.9573,0.0,0.0000,1.000,0.7635,2.6932,1.8495
20000,1,971,29.82,0.10,7.29,0.00,7.46,0.00,1.03,0.000,0.166,101747.5,84801.6,1,158,3.05,1.02,1.04,2.8405,367.74,23625.3,0.0000,9.9943,5461,10.0988,2224,2.4882,4985.6,81.35,4.5373,0.0,0.0000,1.000,0.2025,2.6712,1.0774
20000,2,697,30.49,0.11,8.43,0.00,6.62,0.00,1.03,0.000,0.120,65138.3,54098.6,1,188,3.13,1.01,1.05,1.6152,241.25,28901.0,0.0000,6.7873,5461,10.0988,2119,1.4768,2759.8,53.21,8.3645,0.0,0.0000,1.000,0.0207,2.6473,0.7548
30000,0,1061,35.91,0.05,7.33,0.00,10.58,0.00,1.01,0.001,0.219,331361.9,353407.5,1,142,3.23,1.01,1.02,13.0522,226.32,18963.3,0.0000,30.3325,5462,24.6220,2185,10.6579,32078.8,165.42,2.3684,0.0,0.0000,1.000,0.7635,2.5827,4.1428
30000,1,985,33.20,0.01,7.08,0.00,9.51,0.00,1.01,0.000,0.188,309950.0,318732.5,3,175,3.17,1.01,1.01,11.9620,192.88,22597.8,0.0000,28.3400,5461,24.6175,2139,10.5276,29940.7,81.35,16.6475,0.0,0.0000,1.000,0.2025,2.5834,3.7660
30000,2,715,37.63,0.00,8.02,0.00,10.80,0.00,1.00,0.000,0.153,244347.7,244703.7,2,191,3.37,1.00,1.00,8.4312,181.89,27298.1,0.0000,22.6595,5461,24.6175,2008,7.5572,19464.9,53.21,34.1877,0.0,0.0000,1.000,0.0207,2.4308,3.1040
40000,0,1192,31.61,0.01,5.75,0.00,10.14,0.00,1.00,0.001,0.215,207466.5,73192.0,4,115,3.11,1.00,1.00,3.5866,146.70,16937.8,0.0000,19.3793,5462,12.2752,1859,5.6515,13719.7,165.42,0.9895,0.0,0.0000,1.000,0.7635,2.1409,1.8756
