step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,3435,1.450,2.530,20.02,82576,69384,0,9986,1213,997358,1028448.6,584268.2,0.132,0.612,0.188,0.068,89,34.44,18.60,1.08,3.21,8.42,6.22,0.24,1.31,8.78,8.51,0.08,0.46,0.257,0.152,2622,0.030,0.023,0.958,0.006,0.014,191733,158667,8,0.242,0.730,0.082,4361320,0.175,3.365,0.296,86.13,80681,355,0.586,0.161,0.341,10804476,1.28,2.48,0.238,0.693,0.042,11.8,31.6,55.4,158.7,63610,0.243,0.00,0.0034,0.064,855,0.683,0.000,0.599,0.577,3.50,4.61,4.60,0.32,0.133,1.32,1.25,1.27,0.704,0.00129,99.67,44.7051,1266.19,67720.4,140215.1,0.416,36.4680,193.566,0.000,1.000,0.000,68.8,82.902,92.331,6188,37711.2,18.64,90.820,6.49,26.473,1389.1,10.618,0.135,2.00,6.8774,23623.8,0.5715,0.3508,18.52,1.815,0.251,1.5299,0.0000,0.875,0.131,0.963,0.0000,5.23,1.03,6,16,32,79,79.2287,0.0037,0.4469,0.0000,0.0000,37.9786,100.00,53.8741,275.3128,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0030,0.0012,0.000001,1,0.2721,0.0186,0.0233,77,289,800,0.0000,0.0000,0.0390,0.111,4.7240,0.0370,1.6969,0.0571,0.2440,0.0377,0.0000,0.00005,0.945,0.0540,0.053,0.009,0.21,0.082,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9713,0.0000,1.8596,0.00000,0.03738,0.7165,0.7156,1.0000,2.368,0.000,1.0000,6.9384,0.0000,0.0000,0.0000,0.0000,0.0000,0.5131,3.2573
20000,3321,1.438,1.873,23.57,43651,38654,0,5052,56,525720,461766.3,269753.6,0.126,0.726,0.113,0.035,100,34.54,19.00,1.41,3.92,7.81,5.65,0.23,1.40,10.30,9.62,0.27,0.89,0.235,0.129,2526,0.017,0.050,0.928,0.003,0.020,58693,39276,5,0.538,0.209,0.061,1222468,0.220,3.016,0.216,42.94,33406,393,0.513,0.167,0.330,5596125,1.36,2.11,0.248,0.713,0.098,12.0,32.0,56.0,159.1,65614,0.250,0.00,0.0013,0.074,884,0.529,0.000,0.534,0.301,3.59,4.65,4.64,0.50,0.175,1.44,1.26,1.37,0.548,0.00142,14.57,10.6869,966.31,78362.9,140215.1,0.057,10.6719,96.079,0.000,1.000,0.025,69.7,41.190,39.941,4772,27719.8,21.03,36.274,5.35,7.862,789.3,2.347,0.134,1.99,7.2322,24018.0,0.5791,0.4073,19.76,1.790,0.367,0.4701,0.0000,0.825,0.175,0.925,0.0000,5.17,1.19,7,16,38,100,37.7184,0.0011,0.4276,0.0000,0.0000,11.5868,100.00,81.9776,207.9993,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0029,0.0012,0.000002,3,0.1263,0.0145,0.0206,83,297,897,0.0000,0.0000,0.0063,0.017,1.8509,0.0160,0.7656,0.0313,0.3518,0.0436,0.0000,-0.00019,0.962,0.0503,0.011,0.002,0.20,0.061,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8996,0.0000,1.5072,0.00000,0.05022,0.7183,0.7173,1.0000,1.766,0.000,1.0000,3.8654,0.0000,0.0000,0.0000,0.0000,0.0000,0.5322,2.9327
30000,3568,1.250,1.653,25.30,119989,99126,0,20446,165,1393786,1058614.8,791191.3,0.031,0.800,0.112,0.057,61,33.17,15.92,1.86,3.95,7.03,4.62,0.16,1.08,11.75,9.93,0.62,1.26,0.227,0.130,2463,0.039,0.043,0.939,0.002,0.017,192101,126989,9,0.157,0.578,0.052,1734731,0.151,2.867,0.187,98.55,116585,308,0.568,0.192,0.236,20445454,1.43,1.39,0.296,0.668,0.219,16.0,32.0,54.0,186.0,74196,0.283,0.00,0.0025,0.058,1044,0.659,0.000,0.587,0.392,3.78,4.76,4.70,0.74,0.264,1.66,1.19,1.44,0.677,0.00207,87.15,35.4766,743.65,74886.0,140215.1,0.002,29.6055,227.764,0.000,1.000,0.000,82.8,93.104,103.182,4327,24462.5,15.65,88.688,4.97,24.506,713.7,10.170,0.135,2.00,8.7811,31330.9,0.6273,0.4298,20.79,1.658,0.430,1.5299,0.0000,0.756,0.200,0.929,0.0000,5.07,1.26,8,16,40,77,87.1700,0.0006,0.4849,0.0000,0.0000,40.4587,100.00,55.1254,281.7614,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0028,0.0011,0.000002,5,0.2506,0.0468,0.0160,65,268,818,0.0000,0.0000,0.0022,0.005,4.9420,0.0214,2.1162,0.0294,0.2635,0.0744,0.0000,-0.00061,0.991,0.0642,0.013,0.003,0.14,0.052,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0018,0.0000,1.8232,0.00000,0.03266,0.7674,0.7663,1.0000,1.564,0.000,1.0000,9.9126,0.0000,0.0000,0.0000,0.0000,0.0000,0.5881,2.7843
40000,2615,1.283,1.060,11.93,25863,25721,0,1062,20,250820,465387.6,153062.3,0.047,0.739,0.112,0.102,136,39.02,13.96,2.17,3.41,8.54,4.59,0.20,1.05,19.44,10.89,1.13,1.54,0.232,0.118,2120,0.037,0.057,0.935,0.002,0.005,35095,25676,6,0.535,0.037,0.064,560325,0.214,2.291,0.113,44.14,17569,615,0.610,0.204,0.121,4948383,1.36,1.21,0.233,0.721,0.376,20.7,39.6,55.3,98.7,79360,0.303,0.00,0.0009,0.067,610,0.553,0.000,0.525,0.324,4.97,5.93,5.78,1.19,0.393,1.65,1.10,1.36,0.562,0.00137,18.04,7.2453,554.41,83469.2,140215.1,0.079,5.0981,95.183,0.000,1.000,0.078,72.4,43.596,38.957,3031,15145.7,17.70,33.528,5.99,3.697,283.4,1.577,0.133,2.01,12.9671,33909.0,0.5761,0.4386,30.35,1.257,0.280,0.4701,0.0000,0.606,0.116,0.915,0.0000,6.16,0.93,14,32,46,81,41.3000,0.0026,0.4952,0.0000,0.0000,11.0611,100.00,89.4390,228.0379,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000002,13,0.4452,0.0853,0.0593,112,361,1430,0.0000,0.0000,0.0029,0.007,0.7968,0.0622,0.3422,0.0470,0.3446,0.0399,0.0000,0.00000,0.999,0.0362,0.006,0.000,0.19,0.064,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5996,0.0000,0.8165,0.00000,0.05968,0.6887,0.6881,1.0000,1.009,0.000,1.0000,2.5721,0.0000,0.0000,0.0000,0.0000,0.0000,0.6014,2.2283
50000,3215,1.206,1.289,20.28,60007,56507,0,2820,38,657473,1012416.1,462168.5,0.035,0.717,0.130,0.119,96,34.17,13.81,2.12,3.37,7.30,4.40,0.15,0.99,13.83,9.70,1.14,1.45,0.224,0.115,2532,0.023,0.050,0.943,0.001,0.007,115002,85801,9,0.266,0.072,0.046,1795782,0.190,2.525,0.142,96.40,54805,572,0.703,0.191,0.161,14543010,1.46,1.32,0.255,0.718,0.419,17.4,32.0,50.5,142.3,75238,0.287,0.00,0.0023,0.066,795,0.692,0.000,0.619,0.494,4.23,5.17,5.06,1.22,0.440,1.79,1.11,1.48,0.702,0.00153,103.50,25.2860,660.53,76652.4,140215.1,0.010,14.9107,212.163,0.000,1.000,0.000,76.7,94.135,101.128,3571,18772.1,15.53,81.209,5.73,13.325,391.7,7.605,0.135,1.99,11.2860,36284.5,0.6987,0.4607,23.40,1.475,0.419,1.5299,0.0000,0.691,0.176,0.922,0.0000,5.44,1.12,10,21,36,64,90.6834,0.0026,0.4821,0.0000,0.0000,37.4237,100.00,59.4577,281.3116,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0021,0.0009,0.000002,42,0.8790,0.0890,0.0586,118,393,1454,0.0000,0.0000,0.0033,0.007,2.3462,0.1304,1.0621,0.0544,0.2435,0.0463,0.0000,-0.00021,0.998,0.0555,0.003,0.000,0.13,0.046,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6886,0.0000,1.0607,0.00000,0.03911,0.7077,0.7071,1.0000,1.225,0.000,1.0000,5.6507,0.0000,0.0000,0.0000,0.0000,0.0000,0.6116,2.4610
60000,2897,1.373,1.176,14.99,25398,24907,0,755,14,268304,462750.5,164589.3,0.042,0.731,0.108,0.119,139,35.85,13.92,1.92,3.34,8.47,5.50,0.22,1.46,15.95,9.77,0.99,1.44,0.243,0.127,2347,0.016,0.061,0.928,0.003,0.007,34456,23778,13,0.326,0.098,0.051,502086,0.210,2.414,0.127,44.74,16967,750,0.613,0.180,0.167,4951588,1.37,1.51,0.242,0.711,0.348,18.0,35.7,52.6,128.0,76964,0.294,0.00,0.0010,0.072,765,0.535,0.000,0.528,0.322,4.51,5.55,5.39,1.05,0.368,1.65,1.09,1.37,0.545,0.00131,18.05,7.3842,632.78,83228.8,140215.1,0.139,4.6667,96.190,0.000,1.000,0.080,72.0,43.779,38.724,3303,16913.3,17.12,32.344,5.84,3.048,316.4,1.379,0.136,2.01,10.9074,31598.8,0.5942,0.4507,26.57,1.340,0.352,0.4701,0.0000,0.641,0.151,0.851,0.0000,5.85,0.96,12,27,42,72,41.3551,0.0010,0.4632,0.0000,0.0000,11.0385,100.00,90.7039,229.4618,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0021,0.0010,0.000001,40,0.5790,0.0611,0.0747,116,376,1633,0.0000,0.0000,0.0036,0.007,0.9816,0.0886,0.4369,0.0404,0.3569,0.0393,0.0000,0.00004,0.961,0.0386,0.010,0.001,0.18,0.051,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5838,0.0000,0.7238,0.00000,0.06534,0.7059,0.7053,1.0000,1.118,0.000,1.0000,2.4907,0.0000,0.0000,0.0000,0.0000,0.0000,0.5928,2.3454
70000,3449,1.138,1.493,26.09,71979,67058,0,4232,80,830732,1032007.6,527983.2,0.030,0.739,0.131,0.100,83,32.97,14.24,1.87,3.60,7.09,4.47,0.15,1.09,11.54,8.63,0.80,1.36,0.227,0.121,2433,0.088,0.052,0.934,0.001,0.013,129369,90253,10,0.346,0.242,0.047,1608355,0.194,2.717,0.167,97.81,66171,486,0.636,0.175,0.174,16161990,1.48,1.40,0.326,0.644,0.280,16.0,32.0,50.0,128.0,71212,0.272,0.00,0.0026,0.062,877,0.679,0.000,0.605,0.460,3.83,4.79,4.71,0.87,0.303,1.76,1.13,1.53,0.691,0.00164,98.61,27.2585,753.42,73534.9,140215.1,0.173,17.6774,217.801,0.000,1.000,0.000,83.8,95.005,102.485,3946,21787.7,12.20,83.084,5.48,15.841,560.4,8.316,0.135,2.00,10.4185,35933.3,0.7352,0.4324,20.65,1.623,0.440,1.5299,0.0000,0.763,0.200,0.891,0.0000,5.10,1.15,9,16,36,78,90.9136,0.0013,0.4975,0.0000,0.0000,38.2331,100.00,58.1222,289.5410,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000002,57,0.8217,0.0847,0.0455,108,361,1242,0.0000,0.0000,0.0040,0.010,3.4803,0.1163,1.4438,0.0452,0.2530,0.0513,0.0000,0.00015,0.979,0.0648,0.006,0.000,0.13,0.047,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7549,0.0000,1.0801,0.00000,0.03811,0.7212,0.7205,1.0000,1.413,0.000,1.0000,6.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.5790,2.6484
80000,2780,1.289,1.215,14.06,27711,27169,0,1128,18,304289,464216.9,172031.0,0.050,0.738,0.104,0.108,126,34.15,14.14,2.23,3.47,8.79,5.94,0.21,1.24,15.25,10.58,1.27,1.57,0.263,0.141,2321,0.015,0.055,0.931,0.002,0.013,36680,25544,11,0.414,0.117,0.055,625683,0.219,2.432,0.131,44.54,18229,684,0.565,0.158,0.197,5071895,1.55,2.01,0.219,0.721,0.425,16.0,33.5,51.6,116.0,73609,0.281,0.00,0.0011,0.060,719,0.539,0.000,0.497,0.307,4.55,5.50,5.44,1.34,0.440,1.85,1.12,1.64,0.549,0.00137,17.61,7.9299,659.97,87681.5,140215.1,0.161,5.5069,96.672,0.000,1.000,0.127,71.1,43.989,39.445,3441,17487.2,19.55,33.404,5.77,3.540,322.7,1.476,0.134,1.99,9.7355,27064.8,0.5314,0.4179,26.48,1.262,0.323,0.4701,0.0000,0.619,0.157,0.805,0.0000,5.97,0.96,11,26,43,81,41.4834,0.0013,0.4687,0.0000,0.0000,11.1677,100.00,88.7958,227.2346,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000002,65,0.6049,0.0453,0.0682,110,354,1466,0.0000,0.0000,0.0017,0.004,1.0260,0.0854,0.4355,0.0525,0.3549,0.0408,0.0000,-0.00014,0.903,0.0320,0.003,0.000,0.18,0.055,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6368,0.0000,0.8388,0.00000,0.06281,0.7051,0.7044,1.0000,1.156,0.000,1.0000,2.7169,0.0000,0.0000,0.0000,0.0000,0.0000,0.5812,2.3710
90000,3554,1.141,1.538,24.97,79093,72802,0,5374,106,943429,1043247.6,553075.7,0.035,0.749,0.119,0.097,80,31.27,13.49,2.02,3.75,7.14,4.79,0.17,1.10,10.58,8.50,0.85,1.39,0.233,0.127,2490,0.085,0.046,0.940,0.003,0.011,138168,98571,14,0.201,0.467,0.044,1297079,0.207,2.754,0.172,99.13,67374,450,0.586,0.178,0.209,16709794,1.60,1.73,0.281,0.658,0.298,14.9,32.0,48.0,140.0,70745,0.270,0.00,0.0028,0.066,846,0.682,0.000,0.592,0.444,3.73,4.70,4.65,0.93,0.317,1.84,1.17,1.73,0.695,0.00163,97.42,28.0071,821.50,74376.6,140215.1,0.092,18.8185,219.156,0.000,1.000,0.012,85.4,94.515,103.594,4116,22537.8,20.88,84.358,5.44,15.530,534.1,7.912,0.135,2.00,9.6453,34279.4,0.7155,0.4118,19.91,1.597,0.434,1.5299,0.0000,0.758,0.213,0.853,0.0000,5.11,1.18,8,16,36,70,90.2213,0.0010,0.4924,0.0000,0.0000,38.4910,100.00,59.2987,291.7534,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0024,0.0010,0.000002,37,0.6440,0.0597,0.0379,96,331,1119,0.0000,0.0000,0.0042,0.010,3.5725,0.0771,1.4738,0.0352,0.2480,0.0528,0.0000,-0.00013,0.890,0.0587,0.007,0.001,0.15,0.044,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8170,0.0000,1.2201,0.00000,0.03895,0.7378,0.7370,1.0000,1.455,0.000,1.0000,7.2802,0.0000,0.0000,0.0000,0.0000,0.0000,0.5778,2.6762
100000,2665,1.502,1.397,10.40,31148,30375,0,1612,21,366784,463654.1,196389.9,0.053,0.749,0.096,0.102,133,37.24,15.12,3.13,4.28,9.56,5.79,0.45,2.19,14.97,9.29,1.48,1.59,0.263,0.137,2188,0.052,0.047,0.940,0.002,0.012,41239,28792,12,0.433,0.080,0.079,748540,0.205,2.624,0.154,44.61,19022,708,0.535,0.127,0.221,5553440,1.87,1.80,0.230,0.722,0.491,17.4,37.8,52.5,142.0,74895,0.286,0.00,0.0012,0.073,705,0.562,0.000,0.521,0.303,4.65,5.69,5.65,1.54,0.499,2.14,1.17,2.13,0.573,0.00149,17.02,8.2414,649.38,86643.8,140215.1,0.181,6.1394,97.446,0.000,1.000,0.102,65.7,43.674,39.789,3770,20375.7,11.11,33.708,5.68,3.981,478.4,1.568,0.139,1.99,9.2432,24633.1,0.4773,0.4129,28.10,1.221,0.193,0.4701,0.0000,0.556,0.115,0.631,0.0000,6.12,0.67,13,30,42,74,40.9648,0.0013,0.4349,0.0000,0.0000,11.2310,100.00,89.5369,238.1220,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0025,0.0011,0.000002,29,0.3958,0.0402,0.0517,105,336,1265,0.0000,0.0000,0.0039,0.009,1.1480,0.0530,0.4907,0.0364,0.3327,0.0447,0.0000,0.00015,0.638,0.0205,0.028,0.002,0.34,0.079,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6895,0.0000,0.9274,0.00000,0.06120,0.7174,0.7167,1.0000,1.328,0.000,1.0000,3.0375,0.0000,0.0000,0.0000,0.0000,0.0000,0.5662,2.5663
