step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,28.69,36,6,9,0,2,3,3.00,0,0.314,4172,0.00,80.50,88.69,1331,1,0,3,3.00,1.33,3.83,5,6,6,27.0,1.213,17,1.247,0.492,6,1.000,4,73.58,63.75,0,0.0000,0.000,0.0000,2543,0.7468
100000,4.51,36,0,1,0,3,0,1.00,14,0.222,3803,1.38,178.49,38.01,1574,1,0,0,1.00,1.00,1.00,1,3,2,27.2,17.717,4,1.128,0.650,6,1.000,9,19.46,-18.25,0,0.0336,0.000,0.0000,2898,1.0000
100000,4.43,36,2,0,0,0,0,4.00,18,0.000,3660,0.00,163.44,23.10,1574,0,0,0,3.00,3.00,6.00,1,1,2,22.6,0.047,2,1.108,0.612,6,1.000,3,28.64,27.50,0,0.0310,0.000,0.0000,2754,1.0000
100000,20.38,31,5,4,0,3,2,2.40,4,0.196,3657,0.00,99.83,51.78,1640,0,0,3,2.83,1.83,2.50,4,4,6,22.1,25.030,12,1.199,0.467,6,1.000,5,16.49,-10.75,0,0.0458,0.000,0.0000,2430,0.8861
100000,16.00,16,0,2,0,6,0,1.00,2,0.125,3416,0.29,96.06,19.06,1552,1,0,0,1.00,1.00,1.00,2,3,4,25.8,15.190,8,2.000,0.984,4,1.000,2,6.75,5.25,0,0.0987,0.000,0.0000,2806,1.0000
100000,21.36,36,0,3,0,14,0,1.00,4,0.140,3282,0.47,152.55,30.17,1437,2,2,0,1.00,1.00,1.00,3,6,4,53.8,45.964,17,1.257,0.708,6,1.000,2,35.96,-22.25,0,0.0496,0.000,0.0000,2211,0.8655
100000,13.84,36,3,2,0,4,1,2.33,6,0.145,3103,-0.00,118.59,17.27,1640,2,2,1,2.50,1.50,2.60,3,5,4,43.0,5.447,9,1.153,0.546,6,1.000,1,10.01,-10.00,0,0.0402,0.000,0.0000,2415,1.0000
100000,3.39,36,0,1,0,2,0,1.00,14,0.295,3013,0.00,88.92,9.49,1640,1,2,0,1.00,1.00,1.00,2,3,2,33.0,4.162,3,1.129,0.536,6,1.000,2,10.78,7.50,0,0.0319,0.000,0.0000,2801,1.0000
100000,14.00,16,0,2,0,5,0,1.00,2,0.143,3012,0.00,77.20,35.12,1552,1,0,0,1.00,1.00,1.00,4,3,4,31.2,4.545,7,2.000,0.973,4,1.000,3,12.08,5.00,0,0.0989,0.000,0.0000,2461,1.0000
100000,6.65,36,3,0,0,0,0,4.50,16,0.000,2994,0.00,122.12,42.61,1574,1,1,0,3.00,3.00,9.00,2,1,3,34.4,3.334,3,1.108,0.612,6,1.000,1,14.43,-6.75,0,0.0310,0.000,0.0000,2381,1.0000
