step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,3390,1.506,2.697,19.62,94953,72028,0,20367,616,1576215,886326.3,748284.3,0.097,0.724,0.081,0.097,85,26.83,14.21,0.17,1.57,7.64,5.77,0.53,1.67,5.41,5.38,0.00,0.11,0.281,0.149,1994,0.039,0.027,0.932,0.010,0.031,189026,145859,1,0.003,0.997,0.195,7054989,0.171,3.459,0.322,74.86,77305,285,0.475,0.143,0.452,10306673,1.06,2.51,0.359,0.630,0.002,7.9,28.4,48.4,148.9,46571,0.178,0.00,0.0048,0.102,968,0.583,0.000,0.555,0.509,2.90,3.79,3.89,0.03,0.016,1.05,1.06,1.07,0.617,0.00222,77.83,40.9302,1704.27,72577.0,140078.7,0.173,33.5486,174.207,0.000,1.000,0.000,55.3,68.783,107.857,6235,40195.4,16.91,78.041,5.93,20.215,1271.3,6.604,0.136,2.00,4.8197,16338.6,0.5878,0.3473,13.74,1.971,0.046,1.5122,0.0000,0.382,0.150,0.203,0.0000,4.47,0.65,4,15,25,64,62.4197,0.0013,0.3451,0.0000,0.0000,44.6834,100.00,63.9565,215.4555,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0033,0.0013,0.000003,1,0.1453,0.0068,0.0139,65,235,642,0.0000,0.0000,0.0135,0.068,3.3700,0.0090,1.3677,0.0171,0.3009,0.0663,0.0000,0.00005,0.232,0.0059,0.998,0.869,0.48,0.195,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1260,0.0000,1.8922,0.00000,0.04821,0.7198,0.7185,1.0000,2.515,0.000,1.0000,7.2028,0.0000,30.0090,0.5461,1.3443,0.2982,0.4224,3.3609
20000,3051,1.202,2.521,27.14,63908,48925,0,15306,13,688126,405869.6,369098.5,0.089,0.843,0.017,0.052,76,24.22,10.46,0.22,0.89,6.69,4.68,0.16,0.83,4.91,4.37,0.00,0.04,0.271,0.146,1621,0.071,0.065,0.888,0.011,0.036,76983,50729,4,0.418,0.382,0.074,1181759,0.089,3.354,0.293,38.15,46098,288,0.536,0.213,0.402,6291974,1.09,1.81,0.382,0.615,0.000,8.0,26.0,32.0,160.1,36546,0.139,0.00,0.0027,0.105,859,0.442,0.000,0.376,0.221,2.79,3.53,3.65,0.15,0.080,1.03,1.11,1.11,0.464,0.00203,10.72,9.6649,987.10,76513.8,140078.7,0.000,11.7733,90.880,0.000,1.000,0.000,55.5,35.637,43.714,6029,37598.9,18.16,32.338,3.85,8.866,1319.2,2.093,0.137,1.99,5.5928,17063.7,0.6904,0.4685,11.98,2.000,0.001,0.4878,0.0000,0.582,0.198,0.683,0.0000,4.04,0.27,4,13,16,81,31.0207,0.0002,0.4156,0.0000,0.0000,14.0073,100.00,81.0133,157.6132,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0031,0.0013,0.000003,3,0.0718,0.0108,0.0087,51,199,629,0.0000,0.0000,0.0008,0.002,0.9636,0.0038,0.5578,0.0131,0.4108,0.0791,0.0000,0.00020,0.632,0.0263,1.000,0.979,0.15,0.074,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2861,0.0000,1.9303,0.00000,0.05085,0.8065,0.8049,1.0000,2.380,0.000,1.0000,4.8925,0.0000,8.1753,0.4198,1.1465,0.2076,0.3655,3.2811
30000,3637,1.080,2.168,33.09,122682,95067,0,26933,51,1148112,921955.7,645885.9,0.076,0.847,0.018,0.060,57,28.22,7.90,0.07,0.58,6.14,3.75,0.28,1.39,7.68,4.01,0.00,0.00,0.216,0.119,1242,0.108,0.094,0.891,0.003,0.011,164348,109735,4,0.528,0.152,0.126,5055784,0.097,3.208,0.253,84.89,109170,255,0.563,0.228,0.159,19717134,1.03,0.74,0.608,0.382,0.000,16.0,32.0,32.0,124.0,51570,0.197,0.00,0.0033,0.107,967,0.635,0.000,0.456,0.283,2.88,3.83,3.86,0.02,0.008,1.01,1.04,1.04,0.651,0.00217,58.31,22.2465,497.11,60673.9,140078.7,0.000,29.8057,198.955,0.000,1.000,0.000,78.1,82.507,113.747,5355,32634.2,15.16,76.476,3.87,29.008,1165.1,8.660,0.136,2.00,10.4008,37827.8,0.8852,0.4546,14.18,2.000,0.000,1.5122,0.0000,0.536,0.175,0.634,0.0000,4.03,0.22,8,16,16,62,76.3094,0.0028,0.4839,0.0000,0.0000,49.6106,100.00,49.2698,228.6300,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0028,0.0012,0.000002,45,0.7822,0.1166,0.0171,53,211,685,0.0000,0.0000,0.0007,0.001,1.2988,0.0933,0.8314,0.0236,0.2798,0.0814,0.0000,-0.00015,0.671,0.0462,1.000,0.987,0.25,0.126,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2154,0.0000,2.1311,0.00000,0.03211,0.7847,0.7834,1.0000,2.066,0.000,1.0000,9.5067,0.0000,25.9458,0.5820,1.5790,0.2432,0.4421,3.1358
40000,2951,1.215,2.064,33.40,35969,32888,0,3561,16,213017,424420.2,130633.6,0.102,0.803,0.021,0.074,88,30.01,9.74,0.04,0.46,6.08,3.38,0.42,1.69,8.63,4.41,0.00,0.00,0.203,0.101,1118,0.161,0.118,0.867,0.002,0.013,36418,23046,11,0.177,0.242,0.217,2013326,0.113,3.140,0.237,40.29,27589,255,0.613,0.268,0.106,6397462,1.02,0.70,0.627,0.368,0.000,18.0,32.0,35.0,163.0,44776,0.171,0.00,0.0017,0.115,743,0.535,0.000,0.271,0.142,2.96,3.94,3.98,0.02,0.013,1.00,1.02,1.02,0.542,0.00119,10.32,6.9781,428.39,65181.9,140078.7,0.006,9.5514,86.787,0.000,1.000,0.000,60.0,39.880,44.717,5151,31070.1,14.71,33.586,3.99,8.690,1008.2,2.286,0.132,2.01,12.0842,35660.5,0.9599,0.4330,15.17,2.000,0.000,0.4878,0.0000,0.523,0.179,0.590,0.0000,4.14,0.43,9,16,17,92,37.4373,0.0021,0.4517,0.0000,0.0000,14.1895,100.00,76.4245,197.6476,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0023,0.0010,0.000001,190,1.1967,0.1010,0.0557,79,258,1087,0.0000,0.0000,0.0016,0.003,0.1863,0.2020,0.2458,0.0190,0.3752,0.0415,0.0000,-0.00010,0.799,0.0501,1.000,0.984,0.37,0.217,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9717,0.0000,1.4273,0.00000,0.03831,0.7551,0.7543,1.0000,1.977,0.000,1.0000,3.2888,0.0000,6.4196,0.5040,1.4017,0.2273,0.3947,3.0804
50000,3394,1.083,1.629,33.57,80560,71206,0,8390,68,532263,967386.8,331812.8,0.040,0.862,0.039,0.059,70,33.53,13.20,0.05,0.52,6.75,3.94,0.63,2.05,9.59,4.89,0.00,0.02,0.202,0.090,1422,0.180,0.080,0.907,0.001,0.011,96816,61171,20,0.369,0.135,0.346,8371372,0.095,2.834,0.184,89.92,68330,209,0.623,0.262,0.070,18673442,1.02,0.62,0.598,0.392,0.000,20.0,32.0,49.0,166.0,57787,0.220,0.00,0.0030,0.111,954,0.647,0.000,0.356,0.223,3.17,4.18,4.21,0.03,0.013,1.01,1.02,1.02,0.655,0.00186,65.61,19.1221,665.35,58582.4,140078.7,0.051,17.6219,197.974,0.000,1.000,0.000,78.4,89.635,120.950,4239,24104.4,17.06,77.683,4.18,17.994,629.6,7.382,0.135,2.00,14.3697,48770.6,1.0206,0.3972,17.03,2.000,0.000,1.5122,0.0000,0.439,0.165,0.339,0.0000,4.35,0.61,10,16,25,81,85.2113,0.0058,0.5192,0.0000,0.0000,48.3613,100.00,44.7557,248.3264,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0023,0.0010,0.000002,453,2.9204,0.1942,0.0516,77,257,1010,0.0000,0.0000,0.0019,0.004,0.5858,0.5109,0.6630,0.0380,0.2882,0.0598,0.0000,-0.00006,0.811,0.0444,1.000,0.980,0.55,0.346,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9016,0.0000,1.3237,0.00000,0.03135,0.7308,0.7300,1.0000,1.550,0.000,1.0000,7.1206,0.0000,25.8278,0.6715,1.7036,0.3100,0.4837,2.7749
60000,3170,1.269,1.612,33.17,27087,24927,0,1966,23,149614,431806.4,111452.9,0.057,0.831,0.034,0.077,102,32.29,12.26,0.10,0.77,6.31,3.55,0.69,2.51,9.30,4.97,0.00,0.06,0.197,0.091,1200,0.202,0.120,0.867,0.001,0.013,26557,16442,15,0.447,0.069,0.305,4262324,0.097,2.809,0.184,41.60,20487,277,0.745,0.283,0.061,6092340,1.04,0.60,0.656,0.340,0.001,20.0,32.0,48.0,190.0,51966,0.198,0.00,0.0015,0.101,847,0.531,0.000,0.273,0.130,3.16,4.09,4.10,0.05,0.028,1.02,1.05,1.04,0.536,0.00116,11.85,9.5292,544.58,59762.9,140078.7,0.000,8.3325,85.868,0.000,1.000,0.000,60.0,38.810,46.631,4230,23956.3,20.80,33.751,4.30,5.424,537.7,1.665,0.132,2.00,15.0728,47780.9,1.1013,0.4137,16.39,2.000,0.000,0.4878,0.0000,0.422,0.159,0.364,0.0000,4.24,0.55,10,16,25,95,36.3741,0.0028,0.4341,0.0000,0.0000,14.0079,100.00,76.6629,198.2339,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0019,0.0009,0.000001,395,2.0645,0.1218,0.0897,85,281,1822,0.0000,0.0000,0.0021,0.005,0.1830,0.4357,0.3441,0.0271,0.3812,0.0356,0.0000,0.00015,0.845,0.0510,1.000,0.963,0.56,0.305,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9455,0.0000,1.2855,0.00000,0.04373,0.7168,0.7162,1.0000,1.546,0.000,1.0000,2.4927,0.0000,7.0295,0.5734,1.4853,0.2695,0.4493,2.7560
70000,3583,0.906,1.271,33.04,60132,53705,0,4953,58,334657,989099.8,277484.2,0.035,0.812,0.045,0.107,84,29.59,9.40,0.11,0.74,5.96,2.91,0.20,1.41,8.50,3.64,0.00,0.02,0.202,0.088,1441,0.159,0.068,0.925,0.001,0.007,69471,43913,24,0.208,0.238,0.105,5832233,0.104,2.460,0.136,93.49,48904,216,0.829,0.270,0.035,17341583,1.04,0.60,0.579,0.418,0.001,18.0,32.0,34.0,120.0,52972,0.202,0.00,0.0032,0.091,1030,0.637,0.000,0.291,0.198,3.15,3.95,3.96,0.08,0.047,1.02,1.05,1.04,0.641,0.00178,65.82,25.2062,1199.76,45366.6,140078.7,3.961,15.8867,196.558,0.000,1.000,0.000,77.2,86.504,129.214,3494,17773.5,20.28,78.529,4.11,10.344,278.5,4.749,0.133,2.00,19.1033,68447.1,1.5562,0.3872,14.78,2.000,0.000,1.5122,0.0000,0.314,0.183,0.158,0.0000,4.10,0.34,9,16,16,60,82.2600,0.0210,0.5121,0.0000,0.0000,48.0948,100.00,33.6149,246.6163,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0017,0.0008,0.000001,1003,4.9502,0.2975,0.0872,82,261,1622,0.0000,0.0000,0.0018,0.003,0.3767,0.9261,0.8181,0.0692,0.2942,0.0576,0.0000,0.00008,0.768,0.0346,1.000,0.963,0.17,0.105,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9638,0.0000,1.3586,0.00000,0.03931,0.7350,0.7344,1.0000,1.181,0.000,1.0000,5.3705,0.0000,26.0568,0.6124,1.4925,0.3031,0.5021,2.3753
80000,2980,1.090,1.379,32.75,22465,21096,0,1033,10,87414,449547.7,116550.6,0.054,0.729,0.037,0.180,120,29.70,7.81,0.10,0.79,5.60,2.96,0.20,1.46,8.94,3.41,0.00,0.06,0.188,0.089,1126,0.112,0.109,0.882,0.001,0.008,21446,14167,19,0.233,0.068,0.088,966174,0.123,2.551,0.151,44.00,16717,326,1.333,0.265,0.057,5596102,1.04,0.49,0.647,0.352,0.001,20.0,32.0,32.0,125.0,44246,0.169,0.00,0.0017,0.090,781,0.498,0.000,0.216,0.113,3.14,3.92,3.95,0.05,0.027,1.03,1.04,1.05,0.501,0.00114,12.68,15.0895,607.95,58378.1,140078.7,0.003,9.2565,89.753,0.000,1.000,0.000,54.6,38.926,47.852,3872,20000.1,21.49,34.618,4.00,2.881,355.1,0.955,0.132,2.00,18.1300,54027.3,1.4220,0.4425,14.85,2.000,0.000,0.4878,0.0000,0.329,0.234,0.175,0.0000,4.06,0.26,10,16,16,64,36.8496,0.0143,0.4513,0.0000,0.0000,13.9002,100.00,74.4148,196.9928,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0014,0.0007,0.000001,929,3.2383,0.1698,0.1534,98,294,4198,0.0000,0.0000,0.0007,0.001,0.0843,0.6460,0.4715,0.0399,0.4096,0.0391,0.0000,-0.00003,0.583,0.0191,1.000,0.945,0.18,0.088,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9832,0.0000,1.3469,0.00000,0.05115,0.7526,0.7521,1.0000,1.321,0.000,1.0000,2.1096,0.0000,6.4444,0.4989,1.2832,0.2582,0.4278,2.5021
90000,3708,0.838,1.066,32.82,49501,44995,0,2037,4,192800,995964.8,274155.5,0.041,0.753,0.042,0.164,100,28.05,8.14,0.10,0.85,4.98,2.52,0.04,0.43,8.83,3.32,0.00,0.04,0.179,0.086,1551,0.082,0.069,0.921,0.001,0.008,55778,36195,23,0.286,0.075,0.016,1314604,0.140,2.214,0.107,96.20,39358,269,1.422,0.250,0.029,15391239,1.04,0.63,0.555,0.445,0.002,16.0,32.0,32.0,91.0,51726,0.197,0.00,0.0030,0.090,1085,0.591,0.000,0.259,0.180,3.12,3.86,3.87,0.03,0.021,1.03,1.04,1.04,0.594,0.00164,66.46,33.7450,1484.58,42322.1,140078.7,6.314,16.4965,198.073,0.000,1.000,0.000,77.2,83.602,133.091,3056,14140.9,17.30,78.503,3.98,5.508,166.3,2.818,0.134,2.00,20.2334,75025.3,1.7403,0.3947,13.95,2.000,0.000,1.5122,0.0000,0.322,0.241,0.192,0.0000,4.02,0.14,8,16,16,25,79.7954,0.0364,0.5097,0.0000,0.0000,47.8104,100.00,26.6328,242.3929,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0014,0.0006,0.000001,1737,6.6768,0.3476,0.1270,96,268,3782,0.0000,0.0000,0.0003,0.001,0.2069,1.2553,0.9546,0.0906,0.3365,0.0559,0.0000,0.00023,0.531,0.0173,1.000,0.944,0.04,0.016,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9473,0.0000,1.2155,0.00000,0.04150,0.7529,0.7524,1.0000,0.965,0.000,1.0000,4.4995,0.0000,25.4791,0.5993,1.4326,0.3125,0.5112,2.0992
100000,3182,1.062,1.234,32.60,21693,20453,0,599,3,70389,450658.3,120984.1,0.044,0.727,0.034,0.196,133,29.49,8.63,0.13,1.03,5.18,2.79,0.11,0.93,9.24,4.00,0.00,0.09,0.177,0.088,1155,0.064,0.103,0.885,0.001,0.011,20588,13508,25,0.215,0.094,0.041,302592,0.178,2.412,0.131,44.30,15973,349,1.719,0.264,0.045,5447926,1.05,0.46,0.651,0.349,0.002,20.0,32.0,32.0,204.0,46670,0.178,0.00,0.0015,0.085,819,0.478,0.000,0.214,0.109,3.22,3.91,3.92,0.06,0.031,1.04,1.06,1.06,0.480,0.00102,13.23,16.8092,724.52,57904.7,140078.7,0.000,9.3932,90.592,0.000,1.000,0.000,57.5,38.863,46.924,3552,17555.8,22.94,33.915,3.99,2.398,294.8,0.801,0.135,1.99,17.8000,56639.6,1.4155,0.4313,14.67,2.000,0.000,0.4878,0.0000,0.336,0.260,0.239,0.0000,4.03,0.26,10,16,16,96,36.9365,0.0174,0.4466,0.0000,0.0000,13.7748,100.00,75.5365,196.5133,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0014,0.0006,0.000001,1164,3.5885,0.1590,0.1714,105,300,4352,0.0000,0.0000,0.0002,0.000,0.0690,0.7080,0.5103,0.0349,0.4334,0.0355,0.0000,0.00002,0.454,0.0156,1.000,0.951,0.09,0.041,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9197,0.0000,1.2188,0.00000,0.04811,0.7587,0.7582,1.0000,1.172,0.000,1.0000,2.0453,0.0000,6.2103,0.5182,1.3066,0.2663,0.4553,2.3452
