step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,903,0.5770,8353.9,539,362,349,192,6,3,2,20362,21449,25260,0,0,0,1.000,1.000,1.000,288,99,5,0.7322,0.0420,0.7914,0.0239
2000,2112,0.4683,20218.8,409,855,738,519,26,26,23,23799,24879,29168,0,0,0,1.000,1.000,1.000,610,196,5,0.4271,0.0974,0.5417,0.0462
3000,2987,0.4818,29303.2,431,1144,1002,841,51,59,45,22735,24369,28476,0,0,0,1.000,1.000,1.000,862,274,9,0.3228,0.1663,0.4672,0.0544
4000,5622,0.4063,24739.1,228,2090,2002,1530,207,204,258,24100,24186,28674,0,0,0,1.000,1.000,1.000,1628,648,14,0.3678,0.1280,0.5628,0.0517
5000,5192,0.3908,23819.8,222,1671,2046,1475,165,198,235,22646,19275,24883,0,0,0,1.000,1.000,1.000,1255,620,22,0.5052,0.0941,0.6310,0.0395
6000,5856,0.4069,27718.5,225,2086,2107,1663,171,148,217,24112,18215,23519,0,0,0,1.000,1.000,1.000,1539,687,26,0.4430,0.1126,0.5758,0.0427
7000,5354,0.3777,26144.9,252,1992,1793,1569,164,152,208,23310,17955,23271,0,0,0,1.000,1.000,1.000,1490,546,18,0.4753,0.1003,0.6271,0.0416
8000,4426,0.3344,19585.2,204,1816,1440,1170,119,129,159,21440,16114,20051,0,0,0,1.000,1.000,1.000,1368,491,18,0.6378,0.0694,0.7407,0.0321
9000,4170,0.3336,20572.1,220,1585,1427,1158,112,120,148,20905,18011,20651,0,0,0,1.000,1.000,1.000,1162,458,15,0.5965,0.0783,0.7196,0.0354
10000,3352,0.3669,19689.5,277,1362,1101,889,87,120,114,21862,20134,23443,0,0,0,1.000,1.000,1.000,1009,344,14,0.6000,0.0667,0.7199,0.0340
11000,2725,0.3846,16539.0,278,1094,889,742,73,90,108,23524,24049,26209,0,0,0,1.000,1.000,1.000,848,328,18,0.5818,0.0774,0.7325,0.0368
12000,2084,0.4501,14797.2,350,909,663,512,67,68,77,24670,27372,29852,0,0,0,1.000,1.000,1.000,700,208,8,0.5426,0.0894,0.7349,0.0369
13000,1609,0.4842,12846.7,421,828,454,327,55,62,43,26491,31692,34466,0,0,0,1.000,1.000,1.000,643,169,9,0.4251,0.1518,0.7114,0.0454
14000,1108,0.5650,9480.5,528,706,246,156,38,34,35,28006,37419,40144,0,0,0,1.000,1.000,1.000,547,85,8,0.2173,0.2192,0.6764,0.0582
15000,697,0.4605,6314.9,538,547,99,51,17,31,19,26778,40955,43896,0,0,0,1.000,1.000,1.000,428,31,0,0.1724,0.2150,0.6200,0.0647
16000,658,0.5152,6613.0,597,514,107,37,14,42,14,26083,43981,47388,0,0,0,1.000,1.000,1.000,443,25,0,0.1275,0.2249,0.6701,0.0887
17000,919,0.4766,8938.4,536,668,222,29,23,68,17,22457,42067,46805,0,0,0,1.000,1.000,1.000,537,107,1,0.2791,0.1561,0.8007,0.0722
18000,1750,0.4246,15973.3,463,828,504,418,52,98,83,19869,39100,45465,0,0,0,1.000,1.000,1.000,638,171,5,0.2224,0.1679,0.6564,0.0821
19000,2288,0.3977,19347.1,425,973,785,530,66,122,109,17432,35159,43057,0,0,0,1.000,1.000,1.000,759,281,14,0.2974,0.1523,0.6735,0.0689
20000,3034,0.3985,22701.3,377,1217,1022,795,88,140,136,15171,30069,38740,0,0,0,1.000,1.000,1.000,960,306,9,0.3768,0.1110,0.6467,0.0554
