step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,976,30.02,0.07,6.02,0.49,8.60,0.00,1.03,0.000,0.171,121884.0,35228.9,10,200,2.99,1.01,1.03,1.9985,149.77,21215.9,0.0000,11.6893,5461,13.2925,1689,2.3798,5818.0,80.07,5.0487,0.0,0.0000,1.000,0.1979,1.9374,0.9502
40000,2,743,30.55,0.04,6.14,0.43,8.84,0.00,1.02,0.000,0.131,83706.5,23822.1,10,175,2.96,1.01,1.02,1.4750,94.73,32048.8,0.0000,7.9438,5461,13.2925,1648,1.6976,3558.8,59.33,7.4100,0.0,0.0000,1.000,0.0179,1.9394,0.6497
50000,0,1341,33.37,0.04,6.74,0.72,9.50,0.00,1.02,0.001,0.261,346760.0,123372.2,15,193,3.15,1.01,1.02,6.9999,247.13,16296.2,0.0333,32.0942,5462,29.8820,1446,6.6366,27613.7,160.59,3.6010,0.0,0.0000,1.000,0.7105,1.5882,2.6005
50000,1,1099,33.06,0.07,6.71,0.48,9.43,0.00,1.03,0.000,0.210,332526.7,115485.8,16,185,3.15,1.01,1.03,6.6929,211.02,17614.1,0.0177,30.8475,5461,29.8765,1408,6.1735,25888.7,80.07,15.9431,0.0,0.0000,1.000,0.1979,1.5782,2.4616
50000,2,954,34.30,0.05,6.82,0.67,9.90,0.00,1.02,0.000,0.190,288942.4,93385.7,13,160,3.23,1.01,1.02,5.4293,207.20,24672.1,0.0000,26.9808,5461,29.8765,1385,5.1842,20321.0,59.33,28.8172,0.0,0.0000,1.000,0.0179,1.4848,2.0585
60000,0,1289,31.99,0.11,6.24,0.49,9.29,0.00,1.04,0.001,0.239,220852.5,59226.8,15,122,3.16,1.02,1.06,4.6269,262.84,11413.9,0.0001,21.1782,5462,12.9382,1408,2.9004,9812.5,160.59,1.7262,0.0,0.0000,1.000,0.7105,1.5323,1.2865
60000,1,1034,31.85,0.07,6.35,0.87,9.00,0.00,1.03,0.000,0.193,124699.6,30998.3,15,199,3.17,1.01,1.04,2.8491,179.52,19156.6,0.0000,12.0784,5461,12.9359,1405,1.5225,4263.0,80.07,4.9878,0.0,0.0000,1.000,0.1979,1.5329,0.7059
60000,2,847,33.29,0.11,6.35,0.78,9.68,0.00,1.04,0.001,0.163,84921.3,21178.8,11,167,3.17,1.04,1.04,2.0531,102.23,29192.4,0.0000,8.3440,5461,12.9359,1417,1.0009,2579.1,59.33,7.2939,0.0,0.0000,1.000,0.0179,1.5715,0.5003
70000,0,1389,29.30,0.13,5.80,0.16,8.52,0.00,1.04,0.001,0.231,352101.4,100105.8,20,171,3.17,1.03,1.05,9.5586,420.65,12473.1,2.4126,33.3934,5462,28.8382,1135,3.3366,15918.3,160.59,3.5063,0.0,0.0000,1.000,0.7105,1.1258,1.8830
70000,1,1164,29.18,0.13,5.96,0.15,8.29,0.00,1.04,0.001,0.195,339084.4,96293.6,20,155,3.18,1.02,1.05,8.8567,444.95,13536.8,1.4621,32.0774,5461,28.8329,1156,3.5896,16707.2,80.07,15.8378,0.0,0.0000,1.000,0.1979,1.1658,1.8330
70000,2,1030,30.45,0.08,6.19,0.33,8.72,0.00,1.02,0.000,0.180,295703.1,81499.5,16,154,3.09,1.00,1.04,6.7909,334.17,19356.7,0.0865,28.0158,5461,28.8329,1203,3.4176,14860.6,59.33,28.7507,0.0,0.0000,1.000,0.0179,1.2503,1.6545
80000,0,1220,29.03,0.10,5.29,0.06,8.99,0.00,1.04,0.001,0.201,231978.0,59528.6,17,84,3.16,1.03,1.05,8.0109,238.14,11007.8,0.0035,22.7138,5462,12.9770,1238,1.2900,5176.5,160.59,1.7014,0.0,0.0000,1.000,0.7105,1.2271,1.0366
80000,1,979,29.64,0.09,5.56,0.14,9.01,0.00,1.04,0.002,0.166,128549.9,33098.6,19,184,3.14,1.03,1.04,4.4148,247.00,18569.6,0.0000,12.7182,5461,12.9746,1331,0.8451,2575.8,80.07,4.9437,0.0,0.0000,1.000,0.1979,1.3593,0.6058
80000,2,781,30.81,0.12,6.13,0.51,8.77,0.00,1.05,0.001,0.139,86282.1,23734.2,13,114,3.10,1.04,1.04,2.6638,122.81,28800.7,0.0000,8.5685,5461,12.9746,1303,0.7461,1798.9,59.33,7.2551,0.0,0.0000,1.000,0.0179,1.3756,0.4672
90000,0,1391,27.87,0.10,4.82,0.02,8.89,0.00,1.04,0.004,0.220,355493.8,100908.4,19,173,3.15,1.04,1.04,12.9221,594.24,10941.5,2.9428,34.2945,5462,27.8706,1138,1.7269,9426.0,160.59,3.5013,0.0,0.0000,1.000,0.7105,1.0535,1.5874
90000,1,1232,27.85,0.08,4.97,0.05,8.76,0.00,1.03,0.001,0.195,341409.4,94316.7,18,159,3.09,1.03,1.04,11.6005,514.68,12500.0,2.9757,32.7680,5461,27.8655,996,1.8740,9787.7,80.07,15.7968,0.0,0.0000,1.000,0.1979,0.9590,1.5339
90000,2,1085,28.53,0.11,5.19,0.06,8.84,0.00,1.04,0.001,0.177,303872.6,79076.1,15,128,3.12,1.04,1.04,9.2225,375.65,18880.6,0.3958,29.1335,5461,27.8655,922,1.9068,8968.2,59.33,28.5123,0.0,0.0000,1.000,0.0179,0.8836,1.3782
100000,0,1315,28.78,0.12,5.01,0.10,9.08,0.00,1.05,0.002,0.216,232593.3,63135.5,25,108,3.18,1.05,1.06,8.8841,403.98,11008.4,0.0004,22.7666,5462,12.9558,1117,1.0935,4522.8,160.59,1.6950,0.0,0.0000,1.000,0.7105,1.0715,1.0203
100000,1,1048,29.72,0.12,5.02,0.07,9.57,0.01,1.05,0.004,0.178,128781.5,32618.8,25,161,3.24,1.04,1.06,4.6184,242.51,18439.4,0.0000,12.8011,5461,12.9534,1230,0.7081,2105.6,80.07,4.9369,0.0,0.0000,1.000,0.1979,1.2153,0.5816
100000,2,819,30.32,0.16,5.65,0.17,9.09,0.00,1.05,0.001,0.141,86414.9,24868.2,12,102,3.27,1.04,1.06,3.3068,78.03,28456.9,0.0000,8.7321,5461,12.9534,1205,0.5961,1384.8,59.33,7.1429,0.0,0.0000,1.000,0.0179,1.2294,0.4434
