step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,54.69,49,18,8,0,2,3,5.50,0,0.146,5415,0.00,126.28,55.41,250,0,0,3,5.43,7.00,4.79,5,7,7,20.0,9.442,28,1.189,0.595,7,1.000,7,36.21,-35.75,0,0.0029,0.000,0.0000,2425,0.5409
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,4234,0.00,58.07,132.07,647,0,0,0,1.00,1.00,1.00,2,3,1,6.0,3.374,3,2.000,0.466,4,1.000,9,24.14,-20.50,0,0.0996,0.000,0.0000,3364,1.0000
100000,18.48,36,1,1,0,13,0,1.27,2,0.054,3968,1.99,155.44,11.59,250,2,0,0,1.40,1.40,1.17,5,6,5,50.7,20.410,15,1.155,0.638,6,1.000,5,25.77,-8.00,0,0.0021,0.000,0.0000,2829,0.9305
100000,12.71,36,4,3,0,0,1,2.79,10,0.236,3876,0.00,102.58,31.65,250,0,0,1,3.25,2.75,2.50,4,3,4,19.4,5.776,7,1.155,0.638,6,1.000,6,38.54,37.75,0,0.0021,0.000,0.0000,2926,1.0000
100000,5.78,36,0,0,0,5,0,1.00,12,0.000,3803,0.00,164.93,32.32,250,2,0,0,1.00,1.00,1.00,2,3,3,46.3,1.102,5,1.155,0.638,6,1.000,3,22.11,2.25,0,0.0021,0.000,0.0000,2882,1.0000
100000,55.59,36,15,8,0,8,3,6.00,0,0.144,3746,0.00,95.07,35.82,250,1,0,3,4.83,6.00,6.58,6,6,6,34.2,36.233,31,1.209,0.692,6,1.000,2,16.10,-14.50,0,0.0033,0.000,0.0000,1959,0.5365
100000,21.95,36,1,5,0,12,3,1.17,0,0.228,3724,-0.00,124.49,18.76,250,1,1,3,1.33,1.00,1.17,4,6,6,35.6,11.252,18,1.155,0.638,6,1.000,2,14.55,7.00,0,0.0021,0.000,0.0000,2776,0.8539
100000,34.65,36,1,7,0,21,3,1.17,0,0.202,3717,0.06,195.86,25.97,250,2,1,3,1.33,1.00,1.17,6,6,6,42.7,73.834,29,1.155,0.638,6,1.000,2,13.19,2.25,0,0.0021,0.000,0.0000,2357,0.6795
100000,3.47,36,0,0,0,3,0,1.00,16,0.000,3632,0.00,136.25,39.31,250,0,1,0,1.00,1.00,1.00,2,2,2,19.9,2.959,3,1.155,0.638,6,1.000,3,12.86,-11.50,0,0.0021,0.000,0.0000,2843,1.0000
100000,17.00,16,0,4,1,4,0,1.00,2,0.235,3476,0.00,54.36,74.76,849,0,0,0,1.00,1.00,1.00,1,3,4,18.6,12.632,9,2.000,0.468,4,1.000,3,63.61,-63.25,1,0.0996,0.000,0.0000,2725,0.9701
100000,39.89,49,6,11,0,13,4,2.71,0,0.276,3421,0.00,165.05,38.23,250,1,0,4,2.86,1.71,3.14,5,7,7,38.1,61.059,30,1.108,0.701,7,1.000,1,28.06,12.75,0,0.0098,0.000,0.0000,1943,0.6333
100000,2.31,36,0,0,0,2,0,1.00,16,0.000,3336,0.00,137.16,48.39,250,2,0,0,1.00,1.00,1.00,2,2,2,40.7,6.645,2,1.155,0.638,6,1.000,2,27.54,-13.50,0,0.0021,0.000,0.0000,2439,1.0000
100000,11.55,36,1,3,0,5,3,1.38,8,0.260,3316,0.00,131.19,26.44,250,0,0,3,2.00,1.00,1.33,4,6,2,13.9,25.068,9,1.155,0.638,6,1.000,3,45.31,45.00,0,0.0021,0.000,0.0000,2585,1.0000
100000,6.93,36,0,1,0,5,0,1.00,12,0.144,3267,0.17,136.47,20.81,250,2,1,0,1.00,1.00,1.00,2,2,4,42.2,18.951,6,1.155,0.638,6,1.000,2,15.24,11.50,0,0.0021,0.000,0.0000,2340,1.0000
100000,4.62,36,1,1,0,1,0,1.80,14,0.216,3267,0.00,132.33,15.11,250,0,0,0,1.67,1.67,2.00,1,2,3,15.2,9.118,3,1.155,0.638,6,1.000,1,6.25,6.25,0,0.0021,0.000,0.0000,2417,1.0000
