step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,3386,1.938,2.780,23.45,89203,69799,0,16845,653,1795683,1047940.2,875273.4,0.110,0.647,0.133,0.110,82,36.36,21.01,0.40,2.35,10.82,9.41,0.03,0.51,7.34,7.87,0.08,0.53,0.287,0.157,2370,0.015,0.022,0.944,0.011,0.023,219026,172489,7,0.034,0.925,0.010,2135166,0.217,3.443,0.329,88.20,99036,333,0.487,0.129,0.460,10788570,1.13,3.12,0.336,0.655,0.025,10.0,33.8,59.9,153.1,62966,0.240,0.00,0.0042,0.065,908,0.648,0.000,0.542,0.600,3.39,4.41,4.59,0.10,0.033,1.14,1.11,1.15,0.683,0.00203,100.61,57.2433,2637.19,66107.7,140496.8,0.220,44.7147,195.083,0.000,1.000,0.000,58.1,76.433,92.938,6564,40354.5,26.12,93.388,6.36,26.336,1419.2,10.436,0.134,2.00,5.8332,19751.2,0.5572,0.3364,18.60,1.944,0.163,1.5414,0.0000,0.508,0.230,0.461,0.0000,5.28,0.91,5,17,34,73,70.4344,0.0033,0.3438,0.0000,0.0000,37.1742,100.00,52.0056,274.6955,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0031,0.0012,0.000002,2,0.1847,0.0106,0.0177,73,276,755,0.0000,0.0000,0.0110,0.042,4.9967,0.0177,1.6618,0.0233,0.2617,0.0470,0.0000,0.00004,0.025,0.0005,0.937,0.637,0.02,0.010,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0834,0.0000,2.2133,0.00000,0.05138,0.6889,0.6878,1.0000,2.533,0.000,1.0000,6.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.4996,3.2907
20000,2779,1.798,1.970,15.26,43876,37616,0,6864,2,830549,438608.8,355689.6,0.060,0.739,0.124,0.076,95,39.55,20.45,3.10,5.08,9.74,7.25,0.15,1.10,13.78,10.45,1.08,1.73,0.256,0.165,2258,0.010,0.045,0.946,0.002,0.008,63630,43226,8,0.612,0.293,0.034,391919,0.140,3.069,0.226,40.75,36591,338,0.428,0.147,0.328,5131228,1.96,2.23,0.297,0.684,0.323,14.8,37.9,62.7,200.0,74404,0.284,0.00,0.0011,0.067,769,0.542,0.000,0.432,0.349,4.36,5.45,5.52,1.15,0.337,2.19,1.32,2.25,0.572,0.00187,14.85,13.2938,1169.17,79927.1,140496.8,0.179,13.2229,91.385,0.000,1.000,0.000,57.5,36.931,38.263,4944,28917.7,16.06,35.215,5.61,8.019,925.8,2.117,0.134,2.00,7.5735,21046.6,0.4344,0.3546,26.77,1.363,0.323,0.4586,0.0000,0.369,0.129,0.116,0.0000,6.04,0.91,10,25,44,100,32.7107,0.0001,0.3883,0.0000,0.0000,11.3392,100.00,73.5852,175.2167,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0032,0.0013,0.000002,1,0.0961,0.0209,0.0160,76,272,798,0.0000,0.0000,0.0011,0.004,2.4098,0.0144,0.7877,0.0245,0.3395,0.0446,0.0000,-0.00004,0.230,0.0030,0.295,0.136,0.12,0.034,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9636,0.0000,1.6118,0.00000,0.07062,0.6750,0.6740,1.0000,1.842,0.000,1.0000,3.7616,0.0000,0.0000,0.0000,0.0000,0.0000,0.5394,2.9746
30000,2991,1.448,2.026,15.12,80828,73668,0,6932,12,1422321,975998.1,674264.6,0.042,0.799,0.095,0.064,94,41.80,17.54,4.53,5.35,8.81,6.55,0.11,0.82,14.15,9.41,1.42,1.78,0.212,0.141,2537,0.008,0.033,0.958,0.003,0.006,151372,112483,33,0.065,0.574,0.028,680012,0.129,3.116,0.233,90.42,74187,366,0.474,0.153,0.223,15202300,2.37,1.56,0.262,0.695,0.455,20.0,41.6,61.7,159.8,82552,0.315,0.00,0.0023,0.059,846,0.686,0.000,0.547,0.479,4.47,5.48,5.66,1.56,0.483,2.71,1.42,2.80,0.706,0.00188,98.78,33.6612,928.47,73114.1,140496.8,0.008,31.0416,201.340,0.000,1.000,0.000,72.8,83.917,96.024,5150,30167.6,23.82,82.131,5.72,25.215,997.7,9.930,0.136,1.99,9.1200,27278.0,0.4768,0.3517,27.60,1.359,0.311,1.5414,0.0000,0.337,0.129,0.086,0.0000,5.96,0.74,12,27,42,81,79.2209,0.0030,0.4898,0.0000,0.0000,38.1160,100.00,52.1903,267.0854,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0029,0.0011,0.000002,4,0.2233,0.0371,0.0224,98,335,933,0.0000,0.0000,0.0012,0.004,5.8054,0.0249,1.8941,0.0247,0.2539,0.0465,0.0000,-0.00011,0.276,0.0041,0.217,0.112,0.10,0.028,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9253,0.0000,1.8033,0.00000,0.03366,0.6776,0.6767,1.0000,1.909,0.000,1.0000,7.3668,0.0000,0.0000,0.0000,0.0000,0.0000,0.5977,3.0189
40000,2945,1.906,1.986,15.68,33961,31560,0,2438,5,583108,428000.0,247169.7,0.050,0.808,0.098,0.044,121,41.08,21.28,2.38,4.29,9.34,7.98,0.18,0.98,14.45,10.08,0.90,1.66,0.227,0.154,2470,0.008,0.052,0.935,0.003,0.010,48057,34728,14,0.137,0.444,0.052,315223,0.115,3.095,0.228,40.88,25011,393,0.424,0.168,0.311,5115752,1.73,2.44,0.250,0.698,0.269,16.3,38.5,66.9,196.1,77570,0.296,0.00,0.0010,0.065,773,0.569,0.000,0.516,0.340,4.34,5.37,5.51,0.94,0.278,1.87,1.20,2.01,0.589,0.00135,15.35,9.7281,1400.38,78069.9,140496.8,1.208,9.1596,88.957,0.000,1.000,0.010,62.0,38.761,39.294,4970,28998.3,14.74,33.443,6.00,6.548,988.7,2.007,0.134,2.01,7.4004,21794.1,0.4484,0.3376,26.34,1.485,0.304,0.4586,0.0000,0.379,0.140,0.211,0.0000,6.05,1.01,10,25,45,104,35.7014,0.0000,0.3966,0.0000,0.0000,11.1524,100.00,79.3112,194.0795,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0031,0.0013,0.000001,4,0.1341,0.0231,0.0291,100,321,995,0.0000,0.0000,0.0026,0.010,2.1789,0.0101,0.6758,0.0306,0.3383,0.0310,0.0000,0.00033,0.084,0.0008,0.453,0.138,0.17,0.052,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7526,0.0000,1.1902,0.00000,0.05420,0.6531,0.6523,1.0000,1.840,0.000,1.0000,3.1560,0.0000,0.0000,0.0000,0.0000,0.0000,0.5594,2.9807
50000,2919,1.606,1.890,11.90,99906,87880,0,12020,31,1883686,1012578.0,837386.5,0.034,0.890,0.050,0.026,87,38.90,16.44,4.58,4.50,9.03,7.13,0.18,1.14,14.14,9.32,1.78,1.86,0.228,0.158,2537,0.009,0.026,0.962,0.001,0.011,183011,132993,16,0.408,0.444,0.045,1543763,0.088,3.026,0.217,94.05,88563,305,0.445,0.151,0.282,18872672,2.46,2.02,0.228,0.734,0.565,17.1,39.4,58.3,129.9,81540,0.311,0.00,0.0025,0.059,791,0.689,0.000,0.629,0.466,4.56,5.59,5.75,1.84,0.577,2.66,1.33,3.10,0.710,0.00232,95.83,39.4960,1229.59,79726.2,140496.8,0.150,32.6287,212.545,0.000,1.000,0.000,71.4,85.568,99.361,4810,27745.8,19.07,85.738,5.61,23.983,846.8,9.768,0.133,2.00,7.8023,22774.8,0.4173,0.3367,27.93,1.227,0.221,1.5414,0.0000,0.287,0.129,0.062,0.0000,6.18,0.70,11,29,44,69,79.7185,0.0021,0.4388,0.0000,0.0000,38.5285,100.00,54.9972,274.4919,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0032,0.0012,0.000002,1,0.1890,0.0226,0.0168,87,296,794,0.0000,0.0000,0.0028,0.009,7.9224,0.0158,2.5821,0.0236,0.2484,0.0620,0.0000,-0.00007,0.081,0.0011,0.489,0.103,0.16,0.045,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9599,0.0000,1.9481,0.00000,0.03161,0.7088,0.7077,1.0000,1.763,0.000,1.0000,8.7880,0.0000,0.0000,0.0000,0.0000,0.0000,0.5878,2.9156
60000,2711,1.572,1.698,11.65,36561,34478,0,2281,8,652717,437606.5,262260.5,0.051,0.831,0.060,0.058,124,39.79,17.38,4.94,5.17,9.15,7.25,0.26,1.48,14.59,10.22,1.61,1.79,0.227,0.161,2251,0.015,0.039,0.949,0.002,0.010,51191,38066,7,0.561,0.205,0.057,470939,0.141,2.861,0.191,41.81,23567,344,0.402,0.197,0.298,5362637,2.55,2.03,0.253,0.693,0.513,17.3,39.9,61.7,147.0,78462,0.299,0.00,0.0011,0.066,724,0.562,0.000,0.526,0.333,4.63,5.62,5.81,1.68,0.532,2.80,1.38,3.20,0.583,0.00149,16.08,9.9557,1000.22,84832.3,140496.8,0.876,8.2946,91.560,0.000,1.000,0.013,66.8,39.302,39.608,4446,24810.1,13.83,33.883,5.99,5.278,666.4,1.744,0.135,2.00,7.8770,21354.6,0.4057,0.3222,28.94,1.208,0.208,0.4586,0.0000,0.263,0.085,0.016,0.0000,6.23,0.74,12,30,47,81,36.1594,0.0014,0.4471,0.0000,0.0000,11.0989,100.00,81.9093,191.1661,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0033,0.0014,0.000002,2,0.1191,0.0229,0.0243,95,296,900,0.0000,0.0000,0.0006,0.001,2.3122,0.0104,0.7145,0.0232,0.3444,0.0359,0.0000,-0.00009,0.110,0.0010,0.465,0.048,0.21,0.057,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7523,0.0000,1.2828,0.00000,0.05558,0.6703,0.6693,1.0000,1.596,0.000,1.0000,3.4478,0.0000,0.0000,0.0000,0.0000,0.0000,0.5646,2.7814
70000,3006,1.639,1.821,12.55,82715,75882,0,6532,5,1560763,1003101.1,702082.6,0.028,0.831,0.060,0.081,98,39.45,16.51,4.62,4.86,8.97,6.90,0.10,0.75,13.86,9.14,1.54,1.75,0.222,0.150,2582,0.008,0.031,0.955,0.003,0.011,159848,123903,19,0.384,0.355,0.036,713434,0.142,2.959,0.209,93.85,69406,341,0.450,0.188,0.285,15668862,2.42,1.99,0.243,0.730,0.510,17.7,39.6,60.5,135.4,82824,0.316,0.00,0.0024,0.055,910,0.686,0.000,0.619,0.495,4.52,5.49,5.69,1.60,0.530,2.69,1.34,2.98,0.706,0.00190,100.67,35.3925,1174.99,78552.3,140496.8,0.026,27.7389,206.468,0.000,1.000,0.000,70.5,85.861,99.408,4746,26740.3,17.05,84.176,5.84,20.377,775.7,8.880,0.136,2.00,8.2318,24744.8,0.4551,0.3308,27.55,1.278,0.291,1.5414,0.0000,0.293,0.094,0.030,0.0000,6.09,0.71,11,28,44,64,81.0736,0.0003,0.4325,0.0000,0.0000,37.6135,100.00,56.4571,272.1131,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0031,0.0012,0.000002,1,0.2215,0.0273,0.0233,97,323,903,0.0000,0.0000,0.0008,0.002,5.5100,0.0176,1.7736,0.0243,0.2549,0.0472,0.0000,-0.00008,0.155,0.0025,0.508,0.065,0.10,0.036,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8927,0.0000,1.7790,0.00000,0.03584,0.6859,0.6849,1.0000,1.702,0.000,1.0000,7.5882,0.0000,0.0000,0.0000,0.0000,0.0000,0.6012,2.8602
80000,2863,1.695,1.634,12.06,34902,32848,0,2195,2,636973,435240.2,263150.9,0.040,0.792,0.087,0.082,122,40.04,17.47,4.03,4.70,9.45,7.05,0.16,1.47,14.91,9.44,1.50,1.75,0.231,0.150,2441,0.005,0.048,0.943,0.001,0.008,49201,36687,10,0.191,0.289,0.023,207014,0.169,2.808,0.184,41.70,21659,384,0.413,0.153,0.301,5083485,2.24,2.46,0.227,0.740,0.482,16.3,40.6,62.3,138.1,81742,0.312,0.00,0.0010,0.060,720,0.563,0.000,0.566,0.337,4.64,5.61,5.80,1.53,0.489,2.46,1.29,2.81,0.585,0.00140,16.34,10.0176,1140.00,83937.9,140496.8,1.099,8.0415,91.309,0.000,1.000,0.015,64.4,39.109,39.722,4283,23740.6,16.19,33.682,6.02,4.909,583.5,1.613,0.134,1.99,7.8876,22582.3,0.4235,0.3307,28.55,1.261,0.218,0.4586,0.0000,0.272,0.117,0.077,0.0000,6.32,0.63,11,29,48,64,35.9950,0.0009,0.4240,0.0000,0.0000,11.0868,100.00,81.5025,194.6854,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0032,0.0013,0.000001,0,0.1231,0.0258,0.0273,102,310,962,0.0000,0.0000,0.0003,0.001,2.6776,0.0110,0.7754,0.0307,0.3414,0.0329,0.0000,-0.00007,0.189,0.0015,0.609,0.138,0.11,0.023,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7428,0.0000,1.2246,0.00000,0.05900,0.6657,0.6648,1.0000,1.529,0.000,1.0000,3.2848,0.0000,0.0000,0.0000,0.0000,0.0000,0.5889,2.7257
90000,3254,1.524,1.683,12.54,86160,77888,0,7862,17,1678238,1011039.6,762013.6,0.025,0.799,0.083,0.093,93,36.66,15.76,4.49,4.74,8.31,6.81,0.04,0.40,12.91,8.79,1.44,1.70,0.220,0.159,2774,0.009,0.036,0.949,0.002,0.013,166243,125855,20,0.208,0.501,0.013,602775,0.169,2.860,0.191,95.06,72622,359,0.454,0.155,0.311,15620659,2.44,2.21,0.221,0.723,0.477,15.7,37.2,55.7,106.6,83800,0.320,0.00,0.0024,0.054,887,0.681,0.000,0.666,0.493,4.32,5.28,5.53,1.53,0.507,2.65,1.37,3.09,0.703,0.00188,100.84,37.6052,1142.74,80532.4,140496.8,0.026,27.8128,210.022,0.000,1.000,0.000,77.1,85.856,100.476,4399,24591.3,19.24,85.005,5.79,18.945,612.5,8.483,0.134,2.00,7.6749,24974.3,0.4557,0.3374,25.75,1.278,0.307,1.5414,0.0000,0.313,0.119,0.079,0.0000,5.96,0.79,10,25,39,64,80.6632,0.0017,0.4407,0.0000,0.0000,37.6698,100.00,57.2382,272.4354,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0030,0.0012,0.000001,2,0.2025,0.0197,0.0213,100,324,892,0.0000,0.0000,0.0011,0.004,6.5766,0.0190,2.0756,0.0283,0.2553,0.0471,0.0000,-0.00004,0.337,0.0057,0.639,0.147,0.04,0.013,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8900,0.0000,1.6391,0.00000,0.03601,0.6910,0.6901,1.0000,1.575,0.000,1.0000,7.7888,0.0000,0.0000,0.0000,0.0000,0.0000,0.6141,2.7708
100000,2770,1.642,1.649,10.17,36340,34287,0,2528,7,672467,437909.0,269558.1,0.028,0.836,0.059,0.077,118,39.72,16.97,4.72,4.61,9.74,7.35,0.06,0.93,15.62,10.11,1.77,1.76,0.241,0.167,2316,0.012,0.039,0.951,0.001,0.009,50925,37794,10,0.695,0.109,0.008,176108,0.132,2.837,0.187,42.10,21168,342,0.401,0.183,0.298,5496778,2.40,2.36,0.206,0.714,0.584,16.3,40.2,60.4,121.7,83507,0.319,0.00,0.0010,0.065,736,0.565,0.000,0.588,0.330,4.79,5.80,6.01,1.81,0.590,2.66,1.32,3.05,0.586,0.00152,15.98,10.1836,1006.67,85092.9,140496.8,0.640,8.3486,92.330,0.000,1.000,0.016,68.1,39.512,39.430,4324,24138.5,14.19,33.786,6.02,5.309,637.5,1.773,0.136,2.00,7.7856,21566.0,0.3897,0.3215,30.15,1.158,0.192,0.4586,0.0000,0.321,0.081,0.021,0.0000,6.49,0.60,12,32,49,67,36.2428,0.0003,0.4422,0.0000,0.0000,11.1183,100.00,82.1191,189.5945,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0032,0.0013,0.000002,2,0.1097,0.0217,0.0238,97,301,913,0.0000,0.0000,0.0012,0.004,2.9383,0.0142,0.8624,0.0256,0.3381,0.0375,0.0000,-0.00012,0.649,0.0095,0.668,0.084,0.03,0.008,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7450,0.0000,1.1891,0.00000,0.05731,0.6776,0.6766,1.0000,1.549,0.000,1.0000,3.4287,0.0000,0.0000,0.0000,0.0000,0.0000,0.5842,2.7556
