step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,3337,1.581,2.959,18.69,144480,112813,0,28697,1098,1824211,1052979.8,906866.3,0.104,0.717,0.092,0.087,72,31.90,19.85,0.73,3.21,7.27,6.44,0.23,1.25,7.83,8.90,0.09,0.52,0.247,0.173,2297,0.032,0.027,0.935,0.008,0.030,259143,206305,3,0.054,0.925,0.073,3994299,0.133,3.529,0.351,91.32,112034,237,0.497,0.180,0.351,15360126,1.25,3.31,0.272,0.621,0.036,9.9,30.5,50.3,195.1,53582,0.204,0.00,0.0040,0.072,898,0.609,0.000,0.594,0.453,3.10,4.24,4.16,0.16,0.065,1.32,1.22,1.24,0.640,0.00228,85.72,48.1906,1758.09,66130.2,140221.4,0.397,38.8431,215.077,0.000,1.000,0.000,62.9,84.402,101.247,6916,43781.0,24.17,93.754,5.73,25.311,1843.0,9.027,0.135,2.00,5.4382,18147.4,0.5727,0.3671,16.06,1.941,0.134,1.5308,0.0000,0.601,0.221,0.674,0.0000,5.03,1.02,5,16,25,115,77.9006,0.0099,0.4061,0.0000,0.0000,48.0589,100.00,59.2595,250.5374,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0036,0.0014,0.000003,1,0.1479,0.0108,0.0095,56,202,565,0.0000,0.0000,0.0275,0.061,7.6290,0.0138,3.2789,0.0282,0.2893,0.0849,0.0000,0.00025,0.731,0.0310,0.629,0.207,0.20,0.073,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1599,0.0000,2.2542,0.00000,0.04205,0.7903,0.7889,1.0000,2.739,0.000,1.0000,11.2813,0.0000,0.0000,0.0000,0.0000,0.0000,0.4451,3.4035
20000,3063,1.420,3.269,27.69,59173,46885,0,12544,12,762477,420298.8,363404.5,0.061,0.734,0.174,0.030,84,25.29,14.57,0.27,2.25,6.63,5.24,0.82,1.94,7.06,9.26,0.02,0.20,0.268,0.179,1568,0.033,0.031,0.929,0.010,0.030,82181,59580,7,0.033,0.942,0.325,1956928,0.135,3.610,0.386,40.16,50355,254,0.477,0.285,0.403,5208038,1.09,1.94,0.448,0.539,0.011,8.0,27.0,32.0,291.9,45293,0.173,0.00,0.0019,0.092,759,0.478,0.000,0.389,0.311,2.80,3.91,3.93,0.04,0.022,1.10,1.09,1.09,0.508,0.00166,11.68,13.3507,1825.32,65007.0,140221.4,0.002,15.9768,87.351,0.000,1.000,0.000,54.1,34.876,39.083,7512,48437.6,24.50,34.785,4.77,10.804,2081.4,2.353,0.132,2.01,5.1271,15704.4,0.5848,0.4018,14.79,1.849,0.384,0.4692,0.0000,0.922,0.141,0.977,0.0000,4.40,0.90,4,16,25,81,30.9791,0.0023,0.3621,0.0000,0.0000,14.2238,100.00,78.3750,169.7882,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0035,0.0014,0.000002,6,0.0913,0.0082,0.0115,42,195,660,0.0000,0.0000,0.0033,0.008,1.6970,0.0066,0.7192,0.0104,0.3835,0.0552,0.0000,0.00057,0.639,0.0234,0.736,0.370,0.75,0.325,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2584,0.0000,2.5439,0.00000,0.05574,0.7431,0.7417,1.0000,3.030,0.000,1.0000,4.6885,0.0000,0.0000,0.0000,0.0000,0.0000,0.3706,3.4896
30000,3607,1.086,2.279,30.38,146933,120637,0,25569,161,1695840,1086040.2,815762.9,0.033,0.804,0.129,0.033,55,27.95,9.14,0.29,1.85,6.17,4.59,0.48,1.51,9.06,6.62,0.03,0.29,0.221,0.155,1669,0.053,0.070,0.918,0.004,0.009,251757,181330,14,0.137,0.683,0.207,8082628,0.114,3.262,0.264,100.08,150173,205,0.481,0.261,0.271,20431786,1.07,0.95,0.589,0.397,0.012,14.6,31.0,32.0,120.0,57709,0.220,0.00,0.0033,0.098,875,0.653,0.000,0.428,0.431,2.78,4.09,4.09,0.06,0.026,1.07,1.08,1.06,0.674,0.00198,67.30,40.0979,600.54,67249.9,140221.4,0.021,36.6226,226.715,0.000,1.000,0.000,81.1,94.335,110.888,5578,34144.3,17.50,94.360,4.84,30.653,1356.6,10.525,0.134,2.00,8.2099,29613.0,0.6769,0.3462,16.00,1.834,0.373,1.5308,0.0000,0.874,0.155,0.977,0.0000,4.32,0.76,9,16,23,64,88.6847,0.0047,0.4960,0.0000,0.0000,52.7556,100.00,53.9726,271.7804,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0034,0.0014,0.000002,22,0.5116,0.0604,0.0142,48,202,579,0.0000,0.0000,0.0022,0.005,5.0310,0.0573,1.9741,0.0133,0.2701,0.0744,0.0000,0.00056,0.133,0.0034,0.470,0.196,0.45,0.207,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0863,0.0000,2.3841,0.00000,0.03239,0.7890,0.7876,1.0000,2.160,0.000,1.0000,12.0637,0.0000,0.0000,0.0000,0.0000,0.0000,0.4354,3.1795
40000,3239,1.265,1.719,27.03,48886,44101,0,5088,5,508449,472565.4,233284.1,0.042,0.777,0.111,0.070,98,28.55,10.53,0.41,2.07,6.73,4.23,0.77,2.05,10.95,9.91,0.03,0.29,0.238,0.137,1648,0.088,0.069,0.909,0.007,0.015,62664,42379,15,0.215,0.124,0.314,3320272,0.128,2.883,0.194,44.39,38844,242,0.459,0.305,0.314,6539943,1.09,1.45,0.548,0.441,0.012,13.3,31.0,36.7,98.5,61095,0.233,0.00,0.0013,0.110,765,0.544,0.000,0.349,0.280,3.23,4.42,4.40,0.11,0.042,1.11,1.09,1.09,0.560,0.00119,11.66,9.4272,700.47,77024.8,140221.4,0.023,8.2673,98.701,0.000,1.000,0.000,69.6,43.660,42.514,4507,25357.6,13.89,36.324,5.00,6.560,739.8,2.117,0.135,1.99,8.9582,29015.5,0.6980,0.3484,18.86,1.677,0.461,0.4692,0.0000,0.747,0.200,0.850,0.0000,4.77,1.16,9,16,36,81,40.7591,0.0056,0.4230,0.0000,0.0000,14.2356,100.00,88.1410,206.5691,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0031,0.0013,0.000001,60,0.5872,0.0540,0.0319,60,225,778,0.0000,0.0000,0.0002,0.000,1.5502,0.0843,0.6326,0.0154,0.3558,0.0425,0.0000,0.00005,0.133,0.0022,0.302,0.112,0.70,0.314,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7824,0.0000,1.3516,0.00000,0.05126,0.7696,0.7685,1.0000,1.631,0.000,1.0000,4.4101,0.0000,0.0000,0.0000,0.0000,0.0000,0.4646,2.8179
50000,3772,1.055,2.215,34.02,118309,101643,0,15913,1,1040338,1086711.5,551570.2,0.030,0.873,0.057,0.040,57,28.23,7.65,0.15,0.91,6.13,3.60,0.46,1.28,7.96,4.92,0.02,0.21,0.216,0.120,1431,0.108,0.067,0.922,0.001,0.009,166082,112457,23,0.429,0.199,0.296,8593479,0.126,3.198,0.259,102.61,108454,190,0.530,0.325,0.125,23605759,1.04,0.63,0.619,0.376,0.010,16.0,31.0,32.0,80.2,55425,0.211,0.00,0.0036,0.100,1039,0.685,0.000,0.422,0.319,2.93,3.93,3.93,0.03,0.017,1.04,1.04,1.04,0.697,0.00166,68.62,26.0886,788.57,51707.9,140221.4,1.745,24.0722,228.727,0.000,1.000,0.000,84.1,100.906,117.307,5560,33247.4,18.32,90.956,4.35,24.897,1071.3,10.241,0.134,2.00,12.2054,46038.6,1.0128,0.3730,14.69,1.967,0.170,1.5308,0.0000,0.872,0.189,0.940,0.0000,4.09,0.46,8,16,16,81,95.8476,0.0090,0.5066,0.0000,0.0000,52.9329,100.00,45.4841,279.6253,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0028,0.0012,0.000001,219,1.8412,0.1384,0.0305,49,228,760,0.0000,0.0000,0.0002,0.000,2.1180,0.2885,1.0890,0.0334,0.2560,0.0592,0.0000,0.00012,0.014,0.0003,0.130,0.041,0.43,0.296,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9544,0.0000,2.0624,0.00000,0.02926,0.7630,0.7619,1.0000,2.101,0.000,1.0000,10.1643,0.0000,0.0000,0.0000,0.0000,0.0000,0.4707,3.1217
60000,3362,1.154,1.679,30.15,36172,33383,0,2916,0,221615,464593.6,138681.6,0.047,0.796,0.123,0.034,87,29.71,9.19,0.51,1.78,6.23,3.95,0.26,1.06,10.03,6.52,0.02,0.20,0.209,0.120,1593,0.117,0.077,0.907,0.001,0.015,38162,26449,11,0.294,0.112,0.125,3619598,0.183,2.833,0.190,43.63,27940,212,0.626,0.391,0.122,7455773,1.08,0.82,0.570,0.420,0.011,18.0,32.0,35.7,113.0,57262,0.218,0.00,0.0014,0.093,751,0.596,0.000,0.266,0.164,3.18,4.22,4.23,0.10,0.050,1.07,1.09,1.07,0.602,0.00095,11.35,8.9859,563.50,65803.7,140221.4,0.502,9.2552,93.961,0.000,1.000,0.000,71.3,42.911,43.736,4431,24875.3,13.26,37.144,4.25,7.126,642.9,2.127,0.135,2.01,12.1845,40964.4,0.9264,0.4104,17.03,1.828,0.350,0.4692,0.0000,0.846,0.184,0.943,0.0000,4.43,0.89,10,16,30,64,40.5275,0.0057,0.4619,0.0000,0.0000,14.2673,100.00,75.0123,218.4818,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0023,0.0010,0.000001,283,1.5156,0.1011,0.0672,61,258,1246,0.0000,0.0000,0.0001,0.000,0.3289,0.2724,0.3459,0.0244,0.3270,0.0327,0.0000,-0.00007,0.043,0.0007,0.123,0.029,0.24,0.125,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9815,0.0000,1.9640,0.00000,0.04117,0.7524,0.7516,1.0000,1.605,0.000,1.0000,3.3383,0.0000,0.0000,0.0000,0.0000,0.0000,0.4826,2.7823
70000,4048,0.932,1.563,35.34,86734,77750,0,7595,1,552955,1109904.0,370806.9,0.022,0.803,0.137,0.038,65,28.26,6.80,0.06,0.60,5.74,2.95,0.22,0.93,8.22,3.22,0.02,0.20,0.201,0.098,1639,0.083,0.076,0.918,0.001,0.005,106641,70860,19,0.424,0.353,0.116,4930012,0.179,2.713,0.174,106.48,75053,182,0.671,0.389,0.047,21789368,1.02,0.50,0.599,0.395,0.008,18.0,32.0,32.0,50.0,57643,0.220,0.00,0.0033,0.092,1041,0.680,0.000,0.309,0.235,3.08,3.89,3.88,0.03,0.015,1.02,1.02,1.01,0.687,0.00147,70.85,24.6439,841.30,42601.9,140221.4,6.085,17.3569,229.002,0.000,1.000,0.000,86.3,102.127,126.775,4317,22928.5,12.15,91.954,4.12,15.322,462.3,7.277,0.134,2.01,16.2713,65866.3,1.3434,0.3961,14.24,1.995,0.065,1.5308,0.0000,0.934,0.107,0.990,0.0000,4.01,0.16,9,16,16,36,97.6708,0.0169,0.5111,0.0000,0.0000,52.0661,100.00,33.9290,275.7010,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0021,0.0009,0.000001,702,3.8902,0.2414,0.0618,55,252,1145,0.0000,0.0000,0.0000,0.000,0.8190,0.6613,0.9077,0.0553,0.2615,0.0507,0.0000,0.00012,0.046,0.0014,0.081,0.015,0.21,0.116,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9553,0.0000,1.7970,0.00000,0.03374,0.7542,0.7535,1.0000,1.483,0.000,1.0000,7.7750,0.0000,0.0000,0.0000,0.0000,0.0000,0.5307,2.6601
80000,3464,1.042,1.545,35.67,29219,27665,0,1483,0,124396,471148.8,119655.8,0.027,0.704,0.251,0.018,107,28.56,6.70,0.15,0.86,5.59,2.98,0.34,1.11,8.23,3.25,0.04,0.29,0.195,0.099,1403,0.062,0.087,0.899,0.003,0.012,27924,18165,32,0.137,0.202,0.182,2169044,0.185,2.701,0.173,45.57,22771,275,0.962,0.359,0.077,6437207,1.05,0.48,0.637,0.353,0.023,19.0,32.0,32.0,60.0,49546,0.189,0.00,0.0017,0.088,861,0.553,0.000,0.179,0.114,3.05,3.88,3.88,0.07,0.038,1.05,1.05,1.05,0.557,0.00085,11.76,12.0479,632.80,57086.2,140221.4,0.684,8.6258,95.218,0.000,1.000,0.000,68.9,42.850,46.444,4282,22782.2,20.68,37.382,3.97,4.459,449.5,1.445,0.134,1.99,15.0596,52166.5,1.2218,0.4451,14.30,2.000,0.000,0.4692,0.0000,0.916,0.126,0.977,0.0000,4.00,0.00,10,16,16,16,40.8100,0.0161,0.4576,0.0000,0.0000,14.4044,100.00,73.2220,216.7483,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0018,0.0008,0.000001,655,2.5846,0.1212,0.1135,77,284,2600,0.0000,0.0000,0.0000,0.000,0.1555,0.4874,0.4316,0.0300,0.3683,0.0298,0.0000,0.00002,0.178,0.0060,0.151,0.038,0.33,0.182,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9869,0.0000,1.6926,0.00000,0.04724,0.7589,0.7583,1.0000,1.479,0.000,1.0000,2.7665,0.0000,0.0000,0.0000,0.0000,0.0000,0.4694,2.6467
90000,4138,0.891,1.232,35.98,57944,53079,0,2719,0,249060,1087767.4,291054.7,0.015,0.731,0.235,0.019,87,27.72,7.34,0.10,0.78,5.21,2.47,0.31,0.87,8.29,2.98,0.02,0.22,0.186,0.083,1883,0.054,0.064,0.928,0.001,0.007,63641,37833,51,0.266,0.241,0.223,7356455,0.173,2.373,0.131,105.03,48210,251,1.169,0.371,0.036,17210717,1.03,0.57,0.559,0.438,0.010,18.0,31.0,32.0,57.0,57564,0.220,0.00,0.0032,0.094,1080,0.612,0.000,0.223,0.161,3.01,3.86,3.86,0.04,0.020,1.04,1.04,1.03,0.616,0.00148,64.16,31.3693,1446.01,34354.7,140221.4,21.369,16.0621,219.191,0.000,1.000,0.000,87.6,94.589,141.828,3588,17007.3,21.11,87.566,3.97,7.891,235.7,4.217,0.133,2.00,19.2396,79613.7,1.6477,0.4122,13.91,2.000,0.000,1.5308,0.0000,0.942,0.072,0.995,0.0000,4.00,0.00,9,16,16,16,90.3437,0.0292,0.4947,0.0000,0.0000,52.3533,100.00,21.8123,246.4393,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0015,0.0006,0.000001,1472,6.4122,0.3127,0.1155,77,268,2663,0.0000,0.0000,0.0000,0.000,0.3475,1.1916,1.0258,0.0756,0.3195,0.0510,0.0000,0.00013,0.280,0.0085,0.163,0.039,0.30,0.223,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9335,0.0000,1.3164,0.00000,0.04180,0.7575,0.7570,1.0000,1.129,0.000,1.0000,5.3079,0.0000,0.0000,0.0000,0.0000,0.0000,0.5483,2.2701
100000,3450,1.054,1.349,36.23,24685,23564,0,749,0,91307,476283.3,123171.2,0.017,0.689,0.280,0.015,112,29.04,6.42,0.23,1.20,5.35,2.54,0.40,0.97,8.51,2.98,0.03,0.26,0.185,0.086,1322,0.061,0.101,0.890,0.000,0.009,22843,13762,35,0.239,0.178,0.284,3688251,0.142,2.514,0.148,46.65,19010,270,1.349,0.366,0.045,5736883,1.08,0.38,0.656,0.340,0.018,21.0,31.0,32.0,64.0,50013,0.191,0.00,0.0016,0.108,848,0.497,0.000,0.184,0.097,3.04,3.91,3.90,0.06,0.033,1.08,1.09,1.09,0.500,0.00093,11.68,15.6843,655.51,51943.3,140221.4,0.794,9.6012,96.182,0.000,1.000,0.000,66.1,42.101,47.842,3902,19648.4,22.75,37.575,3.97,3.297,324.1,1.176,0.138,2.00,17.5271,60468.5,1.3669,0.4452,14.50,2.000,0.000,0.4692,0.0000,0.948,0.057,1.000,0.0000,4.00,0.02,10,16,16,16,39.8916,0.0171,0.4423,0.0000,0.0000,14.4549,100.00,71.3937,217.9669,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0015,0.0007,0.000000,1060,3.4260,0.1386,0.1565,91,296,4175,0.0000,0.0000,0.0001,0.000,0.1256,0.6522,0.5205,0.0293,0.4150,0.0329,0.0000,0.00020,0.350,0.0121,0.237,0.065,0.40,0.284,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9645,0.0000,1.3045,0.00000,0.04707,0.7637,0.7632,1.0000,1.289,0.000,1.0000,2.3564,0.0000,0.0000,0.0000,0.0000,0.0000,0.4753,2.4619
