step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,576,0.6233,5379.5,580,232,218,126,10,6,3,25526,25264,27586,0,0,0,1.000,1.000,1.000,179,101,12,0.7439,0.0450,0.8422,0.0267
2000,1634,0.4731,14719.3,366,572,687,375,49,48,35,28926,28126,30012,0,0,0,1.000,1.000,1.000,479,255,17,0.4741,0.0973,0.6462,0.0432
3000,2555,0.4728,21597.4,349,864,929,762,52,66,61,27987,26581,29570,0,0,0,1.000,1.000,1.000,701,312,33,0.3792,0.1230,0.5591,0.0530
4000,2957,0.4386,22411.2,328,1087,972,898,88,73,87,25418,24896,28264,0,0,0,1.000,1.000,1.000,879,399,32,0.4288,0.1164,0.6024,0.0492
5000,2890,0.4543,23842.7,370,1016,1020,854,82,94,76,25213,24296,28300,0,0,0,1.000,1.000,1.000,833,366,41,0.4246,0.1284,0.5974,0.0495
6000,3160,0.4177,24237.4,356,1091,1147,922,88,92,92,24591,23913,27066,0,0,0,1.000,1.000,1.000,886,410,42,0.4309,0.1241,0.5991,0.0486
7000,3011,0.4324,23048.3,372,1123,1010,878,111,107,108,25856,24070,27305,0,0,0,1.000,1.000,1.000,903,364,33,0.4280,0.1079,0.6143,0.0473
8000,3140,0.4080,24713.3,370,1062,1164,914,113,103,124,23842,23939,27069,0,0,0,1.000,1.000,1.000,829,423,35,0.4308,0.1052,0.6122,0.0471
9000,2892,0.4174,23543.6,407,1080,941,871,103,113,115,23211,23925,27287,0,0,0,1.000,1.000,1.000,862,346,35,0.4688,0.1013,0.6417,0.0447
10000,2599,0.4313,22038.3,437,1026,939,634,108,105,93,24339,25533,28910,0,0,0,1.000,1.000,1.000,839,334,36,0.4628,0.0994,0.6525,0.0462
11000,2333,0.4389,18798.9,418,878,774,681,88,110,100,24597,26626,31727,0,0,0,1.000,1.000,1.000,701,282,24,0.4728,0.0991,0.6776,0.0434
12000,1742,0.4650,14528.0,445,772,533,437,62,92,101,25317,29531,34092,0,0,0,1.000,1.000,1.000,635,195,14,0.5096,0.0881,0.7326,0.0421
13000,1262,0.5214,11548.2,483,601,456,205,37,75,63,26467,33516,37482,0,0,0,1.000,1.000,1.000,475,157,5,0.4371,0.1393,0.7403,0.0478
14000,1060,0.4915,10865.9,534,595,261,204,35,56,54,25942,36411,40690,0,0,0,1.000,1.000,1.000,497,122,11,0.2281,0.1956,0.6608,0.0565
15000,772,0.5181,8126.0,638,580,134,58,16,60,18,26750,40164,44695,0,0,0,1.000,1.000,1.000,467,54,2,0.1669,0.2107,0.5785,0.0717
16000,584,0.4435,6988.2,655,429,137,18,8,67,10,25269,40891,45914,0,0,0,1.000,1.000,1.000,339,55,0,0.2067,0.1803,0.6738,0.0676
17000,982,0.4175,11151.6,525,700,204,78,31,57,32,23400,38723,44480,0,0,0,1.000,1.000,1.000,582,81,1,0.3058,0.2439,0.7683,0.0676
18000,1483,0.4491,16506.9,499,664,440,379,50,101,92,21837,36263,42664,0,0,0,1.000,1.000,1.000,548,149,29,0.2599,0.1902,0.6625,0.0727
19000,1904,0.3829,19848.2,478,899,582,423,67,117,117,20814,32555,39190,0,0,0,1.000,1.000,1.000,706,218,18,0.3330,0.1262,0.6558,0.0639
20000,2256,0.4007,19061.5,407,954,723,579,99,105,114,19479,29907,36771,0,0,0,1.000,1.000,1.000,776,258,26,0.4335,0.1119,0.6810,0.0502
21000,2773,0.3621,21135.6,353,1062,934,777,111,116,141,18827,26914,32821,0,0,0,1.000,1.000,1.000,850,295,33,0.4584,0.1131,0.6587,0.0459
22000,3323,0.3846,23650.4,339,1163,1173,987,102,99,184,17982,23841,30424,0,0,0,1.000,1.000,1.000,895,406,43,0.4769,0.1017,0.6518,0.0441
23000,3733,0.3900,25577.2,332,1329,1295,1109,126,125,140,16439,21223,26238,0,0,0,1.000,1.000,1.000,1023,440,48,0.5248,0.0859,0.6582,0.0373
24000,3749,0.4188,23772.5,321,1203,1333,1213,107,108,148,18168,21794,26479,0,0,0,1.000,1.000,1.000,964,506,41,0.5342,0.0836,0.6689,0.0373
25000,3497,0.4538,21413.5,312,1108,1246,1143,105,98,158,21401,22841,26908,0,0,0,1.000,1.000,1.000,898,476,45,0.5325,0.0933,0.6855,0.0387
26000,3703,0.4332,23624.0,289,1199,1470,1034,99,124,140,21621,22955,26471,0,0,0,1.000,1.000,1.000,908,527,43,0.4806,0.0975,0.6425,0.0438
27000,3448,0.4176,23543.6,319,1316,1205,927,116,98,121,23349,24413,28886,0,0,0,1.000,1.000,1.000,1077,452,41,0.4424,0.1055,0.6105,0.0472
28000,3448,0.4617,23334.2,348,1288,1256,904,109,98,141,24488,26091,29335,0,0,0,1.000,1.000,1.000,1006,457,44,0.4216,0.1163,0.6230,0.0506
29000,3288,0.4221,21470.8,318,1217,1098,973,95,90,141,24271,26017,30231,0,0,0,1.000,1.000,1.000,960,416,38,0.4423,0.1186,0.6350,0.0478
30000,2705,0.4743,18959.3,348,1092,903,710,75,93,115,27088,30114,35075,0,0,0,1.000,1.000,1.000,877,299,24,0.3438,0.1303,0.6126,0.0573
31000,2215,0.4695,16700.3,377,919,768,528,73,85,101,28720,33314,37393,0,0,0,1.000,1.000,1.000,735,268,21,0.2993,0.1298,0.6490,0.0679
32000,1833,0.4965,14530.7,414,927,581,325,51,61,64,29554,35374,39617,0,0,0,1.000,1.000,1.000,737,226,14,0.2624,0.1540,0.6561,0.0751
33000,1250,0.4944,12109.2,500,645,380,225,31,67,49,30114,38757,43031,0,0,0,1.000,1.000,1.000,537,149,9,0.1733,0.2415,0.6813,0.0942
34000,803,0.5006,9761.3,641,577,156,70,24,46,26,29635,41700,46098,0,0,0,1.000,1.000,1.000,466,71,5,0.0881,0.3206,0.7439,0.1140
35000,617,0.5138,7676.9,632,492,98,27,12,37,11,28682,43616,48257,0,0,0,1.000,1.000,1.000,410,37,2,0.0923,0.3109,0.7081,0.1212
36000,633,0.4913,7101.0,632,508,106,19,14,54,12,27440,44129,49328,0,0,0,1.000,1.000,1.000,407,37,0,0.1055,0.3326,0.7977,0.1187
37000,822,0.4586,8901.2,523,589,174,59,24,63,37,24582,41502,47340,0,0,0,1.000,1.000,1.000,498,71,0,0.2118,0.2032,0.7855,0.0815
38000,1338,0.4895,13338.0,467,637,403,298,49,87,81,23259,38841,45231,0,0,0,1.000,1.000,1.000,537,153,16,0.2388,0.1621,0.6936,0.0779
39000,1911,0.4249,13241.8,326,858,588,465,76,90,113,21743,35249,41772,0,0,0,1.000,1.000,1.000,680,230,17,0.3912,0.1088,0.7090,0.0572
40000,2327,0.4353,16340.6,334,948,805,574,95,96,98,21485,33510,40244,0,0,0,1.000,1.000,1.000,731,283,27,0.3690,0.1222,0.6725,0.0570
41000,2963,0.4502,19864.4,336,1136,986,841,101,110,128,21958,30847,37632,0,0,0,1.000,1.000,1.000,908,359,42,0.3519,0.1494,0.6332,0.0580
42000,3240,0.4559,21135.0,333,1138,1127,975,107,128,140,21380,29062,34726,0,0,0,1.000,1.000,1.000,890,434,47,0.3945,0.1287,0.6355,0.0524
43000,3426,0.4460,23613.5,335,1174,1245,1007,117,125,118,21583,27195,32459,0,0,0,1.000,1.000,1.000,910,390,43,0.3958,0.1250,0.6085,0.0508
44000,3738,0.4259,25637.9,362,1373,1249,1116,114,120,120,22842,26220,31761,0,0,0,1.000,1.000,1.000,1115,458,40,0.3616,0.1404,0.5806,0.0540
45000,3772,0.4549,25489.9,371,1292,1377,1103,138,124,154,23465,25571,31572,0,0,0,1.000,1.000,1.000,1043,474,32,0.3698,0.1282,0.5845,0.0543
