step,event,lineage,other,size
5000,birth,2,0,102
5000,birth,3,0,1795
5000,birth,4,0,16
5000,birth,6,0,9
5000,birth,7,0,70
5000,birth,8,0,103
5000,birth,20,0,49
6000,split,21,8,102
6000,birth,22,0,211
6000,birth,24,0,25
6000,split,28,8,111
7000,extinct,20,0,12
8000,split,42,21,30
8000,extinct,4,0,11
8000,extinct,24,0,10
9000,split,40,21,6
9000,split,50,22,1118
9000,split,51,8,6
9000,split,53,28,22
9000,split,55,8,15
10000,extinct,6,0,6
10000,extinct,7,0,27
10000,extinct,8,0,20
10000,extinct,51,0,6
10000,extinct,55,0,15
11000,extinct,2,0,32
11000,extinct,22,0,39
11000,extinct,53,0,22
12000,split,93,28,5
12000,split,95,62,13
12000,extinct,21,0,6
13000,extinct,93,0,5
14000,split,102,3,77
14000,extinct,40,0,6
14000,extinct,42,0,12
15000,split,199,28,43
15000,extinct,50,0,27
16000,split,216,28,11
16000,split,217,28,20
16000,split,223,150,151
16000,split,229,28,7
17000,split,241,28,12
17000,extinct,95,0,7
18000,split,123,50,51
18000,split,250,242,71
19000,extinct,241,0,12
20000,split,262,199,47
20000,extinct,199,0,14
21000,extinct,216,0,10
21000,extinct,250,0,16
23000,extinct,28,0,17
23000,extinct,229,0,7
24000,extinct,217,0,27
24000,extinct,262,0,7
25000,split,295,223,341
25000,split,297,3,181
25000,split,298,223,14
25000,split,330,3,5
26000,split,335,295,10
26000,split,336,223,92
26000,split,337,102,41
26000,merge,297,3,181
26000,extinct,330,0,5
27000,split,375,223,104
27000,extinct,337,0,41
28000,split,409,295,73
28000,split,434,298,14
28000,extinct,298,0,19
28000,extinct,335,0,10
28000,extinct,336,0,92
29000,split,463,102,14
29000,split,476,309,34
29000,extinct,434,0,14
30000,split,501,295,122
30000,split,506,295,76
30000,split,512,409,12
30000,split,514,336,43
30000,extinct,295,0,11
31000,extinct,375,0,9
31000,extinct,463,0,14
31000,extinct,512,0,12
32000,split,555,123,52
32000,split,560,514,13
33000,extinct,102,0,11
33000,extinct,506,0,24
34000,split,593,123,74
34000,extinct,409,0,20
35000,extinct,476,0,7
35000,extinct,555,0,32
36000,split,617,123,37
36000,split,618,123,80
36000,split,620,123,11
36000,split,621,3,54
36000,split,622,123,7
36000,split,630,123,46
36000,extinct,223,0,17
36000,extinct,501,0,12
36000,extinct,560,0,10
37000,split,634,3,31
37000,extinct,620,0,11
37000,extinct,622,0,7
39000,split,644,617,146
39000,split,645,3,200
39000,split,646,630,206
39000,extinct,617,0,11
40000,split,647,3,98
40000,extinct,514,0,6
41000,split,649,630,99
41000,split,651,617,18
41000,merge,647,3,98
42000,extinct,621,0,140
44000,split,658,123,51
44000,extinct,651,0,13
45000,split,667,649,199
45000,split,668,658,16
45000,split,670,649,14
45000,split,684,645,15
45000,merge,645,3,10
46000,split,686,3,117
46000,split,687,618,8
46000,split,689,630,8
46000,split,692,667,104
46000,split,693,668,65
46000,split,694,3,10
46000,split,695,646,22
46000,split,700,667,5
46000,extinct,123,0,17
46000,extinct,684,0,15
47000,split,704,3,47
47000,split,712,3,14
47000,extinct,618,0,23
47000,extinct,658,0,9
48000,split,725,649,18
48000,extinct,630,0,8
48000,extinct,668,0,28
48000,extinct,689,0,8
49000,split,735,3,10
49000,split,760,3,13
49000,extinct,686,0,77
49000,extinct,687,0,8
49000,extinct,700,0,5
50000,split,768,3,22
50000,split,780,668,59
50000,extinct,646,0,5
50000,extinct,712,0,21
50000,extinct,725,0,18
51000,split,785,692,9
51000,split,787,593,24
51000,split,788,704,74
51000,split,797,768,30
51000,extinct,670,0,15
51000,extinct,692,0,5
51000,extinct,694,0,5
51000,extinct,704,0,10
52000,split,811,667,5
52000,split,813,692,6
52000,split,814,3,5
52000,split,817,667,35
52000,split,821,3,41
52000,split,822,3,34
52000,extinct,760,0,6
52000,extinct,780,0,23
53000,split,850,3,123
53000,split,855,760,53
53000,split,859,3,19
53000,extinct,693,0,5
53000,extinct,735,0,7
53000,extinct,768,0,19
53000,extinct,785,0,9
53000,extinct,787,0,5
53000,extinct,797,0,8
53000,extinct,813,0,6
54000,split,883,822,6
54000,merge,3,850,40
54000,extinct,811,0,5
55000,extinct,644,0,8
55000,extinct,814,0,6
55000,extinct,859,0,19
56000,extinct,649,0,6
56000,extinct,667,0,8
56000,extinct,883,0,6
61000,split,919,817,254
61000,split,920,821,146
61000,extinct,788,0,7
61000,extinct,822,0,10
61000,extinct,855,0,7
63000,split,929,817,23
63000,extinct,821,0,5
64000,split,933,817,34
64000,split,937,919,67
64000,extinct,817,0,6
65000,split,949,919,31
65000,extinct,695,0,17
66000,split,957,947,26
66000,split,961,947,22
66000,split,963,919,11
66000,extinct,933,0,34
67000,split,971,919,39
67000,split,974,947,61
67000,split,977,947,23
67000,split,986,947,20
67000,split,989,919,18
67000,split,990,919,6
67000,extinct,937,0,9
67000,extinct,963,0,11
68000,split,998,958,22
68000,split,1002,975,57
68000,extinct,929,0,10
69000,split,1016,995,66
69000,split,1018,919,12
69000,extinct,949,0,6
69000,extinct,961,0,6
69000,extinct,989,0,18
69000,extinct,990,0,6
70000,split,1041,919,18
70000,extinct,957,0,13
70000,extinct,998,0,8
71000,split,1058,1018,7
71000,split,1059,1040,24
71000,split,1062,1040,7
72000,split,1075,1002,17
72000,split,1076,593,8
72000,extinct,974,0,10
72000,extinct,986,0,18
72000,extinct,1018,0,12
73000,extinct,920,0,10
73000,extinct,971,0,6
73000,extinct,1058,0,7
74000,split,1111,593,190
74000,split,1114,977,34
74000,split,1117,986,12
74000,extinct,1062,0,7
76000,extinct,1059,0,8
76000,extinct,1076,0,27
76000,extinct,1117,0,12
77000,split,1136,1111,127
77000,extinct,1002,0,5
77000,extinct,1041,0,8
78000,split,1149,1111,49
78000,split,1150,1111,53
78000,merge,1111,593,36
78000,merge,1136,593,127
79000,split,1152,593,36
79000,split,1153,1075,6
79000,extinct,1016,0,11
80000,split,1157,1111,98
81000,split,1160,919,26
81000,extinct,634,0,7
82000,split,1163,919,30
82000,extinct,919,0,6
82000,extinct,1153,0,5
84000,split,1170,919,29
84000,split,1171,919,59
84000,split,1174,919,12
84000,split,1176,919,269
84000,split,1178,1160,35
85000,extinct,977,0,7
