step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,3348,1.376,2.741,19.35,114210,87042,0,24290,1011,1628146,923107.8,804533.4,0.080,0.768,0.077,0.076,86,23.53,13.83,0.28,1.62,6.88,4.79,0.14,0.98,4.36,5.23,0.02,0.21,0.295,0.142,1845,0.068,0.032,0.917,0.007,0.044,212560,168438,2,0.301,0.699,0.042,1717523,0.224,3.458,0.327,77.73,87113,250,0.494,0.175,0.447,12626578,1.13,2.67,0.220,0.658,0.010,8.0,23.8,34.0,158.1,39053,0.149,0.00,0.0063,0.081,944,0.591,0.000,0.584,0.473,2.76,3.59,3.66,0.06,0.026,1.15,1.10,1.14,0.623,0.00226,80.24,44.6252,1620.63,73597.7,140496.8,0.179,36.6522,183.157,0.000,1.000,0.000,55.3,71.280,108.059,6379,40843.7,15.32,81.238,6.42,22.846,1330.5,7.662,0.135,2.00,4.7061,15755.9,0.6838,0.3588,11.66,1.988,0.045,1.5414,0.0000,0.041,0.040,0.000,0.0000,4.29,0.67,4,11,16,81,64.7659,0.0037,0.3545,0.0000,0.0000,40.5525,100.00,59.1086,223.5763,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0035,0.0014,0.000003,1,0.1304,0.0069,0.0106,55,212,598,0.0000,0.0000,0.0199,0.065,8.1040,0.0097,2.7762,0.0436,0.2976,0.0789,0.0000,-0.00014,0.011,0.0002,0.942,0.606,0.13,0.042,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1297,0.0000,2.1809,0.00000,0.04448,0.7536,0.7521,1.0000,2.561,0.000,1.0000,8.7042,0.0000,30.9974,0.4505,1.0931,0.2563,0.3987,3.3630
20000,3122,1.424,2.838,23.98,48654,38772,0,10031,72,473667,372127.8,264119.2,0.025,0.816,0.051,0.109,81,29.48,20.63,0.75,2.88,5.60,5.03,0.13,1.20,8.10,10.52,0.03,0.24,0.223,0.165,1844,0.046,0.051,0.907,0.011,0.032,58042,39464,9,0.635,0.241,0.026,450526,0.157,3.502,0.331,35.37,33567,313,0.558,0.197,0.296,5812422,1.28,2.09,0.265,0.603,0.015,10.0,28.0,50.0,253.0,45490,0.174,0.00,0.0015,0.065,879,0.498,0.000,0.378,0.219,3.07,3.99,3.98,0.14,0.059,1.33,1.25,1.28,0.516,0.00148,10.23,9.2274,1148.15,69776.2,140496.8,0.463,13.3908,78.897,0.000,1.000,0.000,59.3,31.863,39.364,6664,42358.6,21.46,30.349,4.43,10.266,1831.6,2.032,0.136,2.00,5.7244,17871.6,0.6663,0.4733,14.57,1.977,0.094,0.4586,0.0000,0.027,0.079,0.001,0.0000,4.51,1.07,5,13,25,100,28.4235,0.0014,0.4209,0.0000,0.0000,11.9376,100.00,71.0985,155.7809,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0029,0.0012,0.000002,5,0.0921,0.0112,0.0126,58,229,726,0.0000,0.0000,0.0168,0.025,2.0611,0.0138,1.0181,0.0356,0.3723,0.0571,0.0000,0.00021,0.009,0.0001,0.957,0.654,0.10,0.026,0.000,0.000,0.0000,0.000,0.000,0.0000,1.3576,0.0000,2.1917,0.00000,0.05158,0.7875,0.7863,1.0000,2.657,0.000,1.0000,3.8772,0.0000,6.8758,0.5024,1.5077,0.1872,0.3932,3.4055
30000,3277,1.309,2.510,31.70,129213,105491,0,22894,666,1116542,922366.6,646554.2,0.045,0.743,0.077,0.135,59,33.38,17.45,0.38,2.19,6.04,5.45,0.03,0.49,9.89,8.22,0.04,0.32,0.193,0.151,1670,0.044,0.054,0.925,0.003,0.018,181487,126705,13,0.368,0.355,0.009,270995,0.212,3.382,0.293,84.75,113472,265,0.579,0.238,0.183,16387991,1.13,1.02,0.507,0.425,0.016,16.0,32.0,50.0,210.0,53549,0.204,0.00,0.0028,0.060,881,0.606,0.000,0.338,0.313,3.12,4.15,4.14,0.09,0.036,1.17,1.09,1.13,0.623,0.00198,63.74,28.4256,539.03,66018.2,140496.8,0.071,35.3178,197.504,0.000,1.000,0.000,66.7,82.317,110.188,6042,37762.2,10.12,77.690,4.25,33.259,1678.0,9.982,0.134,2.00,8.1790,26802.7,0.7056,0.4364,16.34,1.999,0.011,1.5414,0.0000,0.006,0.028,0.001,0.0000,4.40,0.80,8,16,25,103,77.3043,0.0017,0.4815,0.0000,0.0000,44.4614,100.00,51.0787,245.2924,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0031,0.0013,0.000003,7,0.2423,0.0452,0.0117,61,241,662,0.0000,0.0000,0.0340,0.051,2.9982,0.0218,1.4721,0.0232,0.3155,0.0732,0.0000,0.00055,0.001,0.0001,0.965,0.765,0.03,0.009,0.000,0.000,0.0000,0.000,0.000,0.0000,1.0516,0.0000,1.9844,0.00000,0.03265,0.7753,0.7741,1.0000,2.375,0.000,1.0000,10.5491,0.0000,26.2568,0.6005,1.6882,0.2183,0.4412,3.2871
40000,2605,1.874,2.036,30.90,31600,29861,0,2173,189,203369,386693.1,124448.6,0.039,0.633,0.111,0.217,94,52.03,36.72,0.58,2.63,9.55,10.78,0.05,0.63,15.41,14.09,0.03,0.25,0.182,0.128,1736,0.036,0.080,0.898,0.003,0.019,35979,26225,14,0.205,0.186,0.019,187990,0.200,3.131,0.233,36.02,24725,418,0.612,0.261,0.146,3872793,1.18,1.20,0.415,0.501,0.017,20.0,42.0,98.0,306.0,66658,0.254,0.00,0.0010,0.068,663,0.526,0.000,0.203,0.214,4.25,5.14,5.14,0.13,0.055,1.22,1.17,1.18,0.536,0.00097,11.75,6.7226,779.87,67331.7,140496.8,1.208,10.1149,76.283,0.000,1.000,0.000,54.1,35.000,40.100,5100,30285.9,23.88,31.139,4.92,8.961,1059.6,2.131,0.131,2.02,12.3487,32168.5,0.7105,0.4417,25.59,1.990,0.056,0.4586,0.0000,0.013,0.046,0.001,0.0000,5.44,1.60,10,21,49,153,33.1129,0.0006,0.4572,0.0000,0.0000,11.7192,100.00,70.8010,179.8204,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0027,0.0012,0.000001,49,0.4184,0.0514,0.0361,104,322,1030,0.0000,0.0000,0.0310,0.061,0.4180,0.0686,0.2246,0.0265,0.3955,0.0250,0.0000,0.00017,0.003,0.0001,0.983,0.769,0.05,0.019,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8512,0.0000,1.4091,0.00000,0.05251,0.6755,0.6748,1.0000,1.923,0.000,1.0000,2.9861,0.0000,5.4770,0.7517,1.9968,0.2567,0.5057,3.0384
50000,2843,1.381,1.987,32.66,46542,40969,0,4855,210,422195,790226.1,285122.8,0.018,0.616,0.175,0.191,89,50.81,32.44,0.23,2.09,10.93,9.42,0.01,0.13,14.02,11.95,0.01,0.21,0.219,0.121,1524,0.062,0.052,0.937,0.000,0.011,67619,49745,5,0.518,0.065,0.004,99847,0.200,3.088,0.231,71.16,44579,434,0.675,0.206,0.050,8609453,1.06,0.71,0.527,0.427,0.004,24.0,44.0,92.0,372.0,71587,0.273,0.00,0.0020,0.061,739,0.657,0.000,0.233,0.351,4.33,5.07,5.10,0.04,0.017,1.08,1.03,1.06,0.667,0.00148,89.31,21.2804,991.51,45363.8,140496.8,5.231,25.2698,154.239,0.000,1.000,0.000,64.5,67.623,103.384,5042,29600.6,18.05,63.679,5.40,23.934,874.7,9.380,0.130,2.00,19.5928,55702.4,1.0472,0.4275,25.18,2.000,0.001,1.5414,0.0000,0.002,0.010,0.000,0.0000,5.26,1.45,12,22,46,144,64.4760,0.0129,0.5287,0.0000,0.0000,39.4304,100.00,32.2699,238.8888,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0021,0.0008,0.000001,270,2.1026,0.2188,0.0545,98,355,1338,0.0000,0.0000,0.0325,0.094,1.0189,0.5219,0.6151,0.0637,0.2845,0.0302,0.0000,-0.00005,0.002,0.0000,0.989,0.772,0.01,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9293,0.0000,1.6507,0.00000,0.06739,0.6187,0.6182,1.0000,1.873,0.000,1.0000,4.0969,0.0000,23.4819,0.8407,2.0892,0.2962,0.5815,3.0035
60000,2457,1.853,2.109,31.88,21997,20796,0,1242,63,116319,367750.8,90707.6,0.032,0.486,0.241,0.241,103,51.61,42.74,0.35,2.28,9.72,12.73,0.03,0.32,15.37,15.25,0.01,0.13,0.183,0.128,1427,0.035,0.069,0.910,0.001,0.020,24118,18622,9,0.226,0.459,0.011,51449,0.269,3.146,0.242,35.29,17093,356,0.780,0.223,0.106,2754450,1.10,1.12,0.449,0.396,0.004,18.0,32.0,98.0,379.8,62588,0.239,0.00,0.0010,0.048,503,0.547,0.000,0.124,0.202,4.33,5.11,5.14,0.05,0.022,1.13,1.07,1.09,0.555,0.00080,13.87,9.7323,688.81,66443.5,140496.8,1.961,11.2621,72.864,0.000,1.000,0.002,49.9,33.894,39.960,5390,31529.9,15.69,29.909,5.20,7.763,1110.4,1.886,0.133,2.00,13.1691,32356.6,0.7880,0.4074,25.47,2.000,0.004,0.4586,0.0000,0.005,0.019,0.000,0.0000,5.41,1.86,9,16,49,190,32.5164,0.0106,0.4294,0.0000,0.0000,11.2973,100.00,63.2937,195.8702,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0021,0.0009,0.000001,282,1.6706,0.0753,0.0887,110,361,1853,0.0000,0.0000,0.0308,0.074,0.2252,0.5285,0.3089,0.0265,0.3783,0.0174,0.0000,0.00013,0.001,0.0000,0.963,0.763,0.03,0.011,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9223,0.0000,1.6023,0.00000,0.08725,0.6428,0.6423,1.0000,1.999,0.000,1.0000,2.0796,0.0000,4.9579,0.7030,1.8485,0.2612,0.5033,3.0592
70000,2926,1.352,1.869,32.68,45988,41166,0,3669,268,302247,794747.8,232739.2,0.018,0.602,0.179,0.201,94,45.55,30.23,0.23,2.10,9.25,7.59,0.01,0.20,13.05,11.23,0.01,0.16,0.213,0.113,1527,0.079,0.060,0.922,0.000,0.018,61316,46843,8,0.458,0.131,0.004,86835,0.265,2.985,0.214,72.12,40995,372,0.770,0.255,0.036,8543875,1.07,0.79,0.503,0.404,0.001,22.0,32.0,80.0,256.0,65971,0.252,0.00,0.0021,0.059,764,0.639,0.000,0.192,0.305,4.07,4.85,4.87,0.03,0.012,1.09,1.05,1.07,0.646,0.00134,87.26,20.7543,1114.98,45416.9,140496.8,11.330,22.0931,154.954,0.000,1.000,0.000,61.4,68.547,109.185,4866,27528.2,18.86,63.431,5.25,20.623,785.2,8.681,0.133,2.01,19.7459,57776.5,1.1718,0.4226,22.55,2.000,0.000,1.5414,0.0000,0.002,0.006,0.000,0.0000,5.05,1.49,11,16,39,128,65.8005,0.0141,0.5017,0.0000,0.0000,39.1552,100.00,31.1135,246.9740,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0020,0.0008,0.000001,416,2.6394,0.2327,0.0636,93,333,1400,0.0000,0.0000,0.0456,0.130,0.6567,0.8406,0.5910,0.0632,0.3007,0.0307,0.0000,-0.00017,0.000,0.0000,0.995,0.847,0.01,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9028,0.0000,1.6619,0.00000,0.06179,0.6417,0.6412,1.0000,1.753,0.000,1.0000,4.1166,0.0000,22.0488,0.7668,1.8923,0.2915,0.5701,2.8923
80000,2405,2.020,1.856,32.41,21010,20075,0,967,90,105216,370051.9,87359.9,0.017,0.492,0.235,0.256,111,59.38,46.93,0.28,2.83,9.49,8.74,0.01,0.25,19.65,19.52,0.01,0.18,0.175,0.115,1222,0.028,0.066,0.917,0.002,0.015,22311,17233,12,0.211,0.115,0.004,38977,0.291,3.006,0.210,35.49,16150,315,0.830,0.263,0.084,2713349,1.07,0.77,0.495,0.338,0.003,24.0,38.0,114.0,392.0,70785,0.270,0.00,0.0008,0.059,494,0.537,0.000,0.117,0.192,4.62,5.39,5.39,0.02,0.007,1.11,1.05,1.08,0.543,0.00083,14.01,10.4433,645.51,64462.5,140496.8,2.840,10.8272,72.488,0.000,1.000,0.007,47.0,33.409,40.790,4789,27521.8,19.72,29.853,5.32,6.837,961.6,1.691,0.136,2.00,15.7451,37866.9,0.7800,0.3773,29.43,2.000,0.006,0.4586,0.0000,0.005,0.024,0.000,0.0000,5.58,1.86,12,18,55,196,32.0526,0.0097,0.4333,0.0000,0.0000,11.1933,100.00,63.9911,216.2529,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0021,0.0009,0.000001,399,1.7952,0.0748,0.0990,106,360,2159,0.0000,0.0000,0.0277,0.071,0.1814,0.5633,0.3129,0.0283,0.3862,0.0184,0.0000,0.00001,0.005,0.0001,0.945,0.709,0.01,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9060,0.0000,1.6338,0.00000,0.07770,0.6449,0.6444,1.0000,1.758,0.000,1.0000,2.0075,0.0000,4.7648,0.7987,2.0817,0.2790,0.5267,2.9172
90000,2798,1.265,1.570,32.85,40503,36545,0,2733,297,248267,795872.8,207674.8,0.014,0.646,0.151,0.189,109,49.71,30.03,0.07,1.03,9.42,6.80,0.00,0.03,15.30,11.38,0.00,0.00,0.198,0.098,1476,0.059,0.059,0.926,0.000,0.015,52861,40646,12,0.335,0.064,0.001,39930,0.226,2.790,0.174,73.04,35482,309,0.836,0.254,0.032,8821935,1.02,0.68,0.427,0.404,0.000,24.0,32.0,88.0,272.0,69358,0.265,0.00,0.0019,0.058,738,0.650,0.000,0.178,0.294,4.36,5.10,5.12,0.00,0.002,1.02,1.02,1.02,0.655,0.00149,92.21,21.7212,897.21,48624.7,140496.8,10.144,19.2790,154.609,0.000,1.000,0.000,66.5,68.843,108.776,4185,22947.6,21.07,63.450,5.45,16.668,620.4,7.634,0.135,2.00,21.3609,59767.7,1.1743,0.3768,24.79,2.000,0.000,1.5414,0.0000,0.002,0.004,0.000,0.0000,5.28,1.50,12,16,44,136,66.1106,0.0098,0.5332,0.0000,0.0000,37.5314,100.00,30.4440,241.3589,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0019,0.0007,0.000001,535,3.4068,0.2706,0.0777,91,334,1594,0.0000,0.0000,0.0353,0.096,0.5142,1.0237,0.6155,0.0697,0.2919,0.0313,0.0000,-0.00001,0.000,0.0000,0.974,0.678,0.00,0.001,0.000,0.000,-0.0000,0.000,0.000,0.0000,0.8393,0.0000,1.6372,0.00000,0.05202,0.6171,0.6167,1.0000,1.477,0.000,1.0000,3.6545,0.0000,22.9503,0.8119,1.9203,0.3125,0.5809,2.6939
100000,2324,1.929,1.736,33.42,19037,17984,0,911,179,98399,370262.2,85444.8,0.027,0.541,0.188,0.244,127,60.12,35.29,0.15,1.87,10.22,8.61,0.00,0.02,19.54,14.58,0.00,0.00,0.180,0.111,1186,0.061,0.076,0.895,0.001,0.028,20150,15445,11,0.650,0.092,0.000,12214,0.244,2.934,0.198,35.97,14550,278,0.868,0.296,0.058,2855845,1.04,1.14,0.294,0.327,0.000,26.0,58.0,98.0,268.0,69520,0.265,0.00,0.0008,0.055,586,0.537,0.000,0.130,0.189,5.03,5.71,5.79,0.02,0.007,1.04,1.03,1.04,0.543,0.00099,14.78,10.9942,766.54,63372.0,140496.8,2.599,9.8234,72.223,0.000,1.000,0.000,47.9,33.081,41.183,4471,25601.7,24.46,29.340,5.58,5.463,808.6,1.449,0.133,2.00,17.7932,41351.5,0.8407,0.3446,29.91,2.000,0.000,0.4586,0.0000,0.004,0.019,0.000,0.0000,6.04,1.63,13,29,49,133,31.5499,0.0088,0.4505,0.0000,0.0000,11.1855,100.00,66.2452,206.0151,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3798,0.0000,0.0000,0.0019,0.0009,0.000001,437,2.1220,0.1157,0.1158,98,360,2745,0.0000,0.0000,0.0477,0.118,0.2468,0.7286,0.3742,0.0443,0.3846,0.0203,0.0000,0.00015,0.001,0.0000,0.877,0.443,0.00,0.000,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8466,0.0000,1.5746,0.00000,0.06545,0.6260,0.6256,1.0000,1.640,0.000,1.0000,1.7984,0.0000,5.1421,0.7841,1.9033,0.2875,0.5493,2.8416
