step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,80.00,95,0,7,0,33,0,1.00,0,0.087,10239,0.00,429.14,65.89,1605,1,1,0,1.00,1.00,1.00,8,10,10,33.7,57.346,40,2.000,0.002,10,1.000,45,21.75,-21.75,0,0.0000,0.195,0.0000,3141,0.4472
100000,2.00,64,0,0,0,1,0,1.00,28,0.000,8627,0.00,322.94,121.39,1605,0,1,0,1.00,1.00,1.00,1,1,1,13.2,2.912,1,2.000,0.001,8,1.000,45,33.75,33.75,0,0.0000,0.000,0.0000,3534,1.0000
100000,60.00,53,0,8,0,22,0,1.00,0,0.133,7201,6.45,325.71,55.12,1605,1,1,0,1.00,1.00,1.00,6,8,8,28.7,92.897,30,2.000,0.001,8,1.000,21,23.73,-8.25,0,0.0000,0.344,0.0000,2886,0.5164
100000,38.00,54,0,15,0,4,0,1.00,6,0.395,6629,0.38,223.26,78.16,1605,0,1,0,1.00,1.00,1.00,5,8,5,24.5,23.289,19,2.000,0.001,8,1.000,18,8.68,8.50,0,0.0000,0.242,0.0000,2643,0.6489
100000,74.00,47,0,8,0,29,0,1.00,0,0.108,6251,0.00,234.66,42.93,1605,0,0,0,1.00,1.00,1.00,9,7,7,23.1,38.194,37,2.000,0.001,7,1.000,10,15.32,-7.25,0,0.0000,0.144,0.0000,2626,0.4650
100000,64.00,44,0,10,0,22,0,1.00,0,0.156,6133,0.00,206.68,60.41,1605,0,0,0,1.00,1.00,1.00,7,7,7,20.0,92.854,32,2.000,0.001,7,1.000,12,3.91,3.00,0,0.0000,0.283,0.0000,2697,0.5000
100000,12.00,42,0,0,0,6,0,1.00,14,0.000,6016,0.29,215.35,80.79,1605,0,0,0,1.00,1.00,1.00,2,4,3,24.1,18.596,6,2.000,0.001,7,1.000,19,17.84,-17.75,0,0.0000,0.165,0.0000,2756,1.0000
100000,30.00,35,0,5,0,10,0,1.00,0,0.167,5886,1.37,214.57,49.89,1605,2,0,0,1.00,1.00,1.00,3,6,6,40.0,33.527,15,2.000,0.001,6,1.000,18,21.71,-3.00,0,0.0000,0.440,0.0000,2957,0.7303
100000,42.00,35,0,8,0,13,0,1.00,0,0.190,5694,4.07,213.70,15.84,1605,0,0,0,1.00,1.00,1.00,4,6,6,19.5,36.065,21,2.000,0.001,6,1.000,14,9.92,-7.50,0,0.0000,0.440,0.0000,2801,0.6172
100000,12.00,36,0,0,0,6,0,1.00,8,0.000,5688,0.19,171.45,53.36,1600,0,0,0,1.00,1.00,1.00,2,5,3,7.7,26.075,6,2.000,0.001,6,1.000,21,14.67,12.75,0,0.0000,0.667,0.0000,3015,1.0000
100000,58.00,45,0,9,0,20,0,1.00,0,0.155,5641,2.44,235.18,57.61,1605,2,0,0,1.00,1.00,1.00,8,7,7,40.1,102.410,29,2.000,0.001,7,1.000,15,22.50,0.25,0,0.0000,0.258,0.0000,2462,0.5252
100000,26.00,37,0,3,0,10,0,1.00,8,0.115,5533,3.04,194.61,74.78,1605,0,0,0,1.00,1.00,1.00,2,7,3,21.8,26.513,13,2.000,0.001,7,1.000,10,3.91,3.00,0,0.0000,0.194,0.0000,2709,0.7845
100000,24.00,37,0,10,0,2,0,1.00,6,0.417,5499,0.00,210.38,50.43,1605,1,0,0,1.00,1.00,1.00,3,4,7,33.8,32.788,12,2.000,0.001,7,1.000,15,26.34,-9.00,0,0.0000,0.194,0.0000,2753,0.8165
100000,58.00,37,0,13,0,16,0,1.00,0,0.224,5152,0.00,281.28,39.03,1605,2,0,0,1.00,1.00,1.00,8,7,7,40.8,49.499,29,2.000,0.001,7,1.000,8,41.47,-34.00,0,0.0000,0.194,0.0000,2484,0.5252
100000,70.00,41,0,14,0,21,0,1.00,0,0.200,5072,0.00,185.23,75.73,1605,0,0,0,1.00,1.00,1.00,4,7,7,15.3,53.951,35,2.000,0.001,7,1.000,6,11.23,-2.25,0,0.0000,0.184,0.0000,2265,0.4781
100000,86.00,46,0,13,0,30,0,1.00,0,0.151,4960,0.00,179.85,5.12,1605,1,1,0,1.00,1.00,1.00,9,7,7,36.8,48.347,43,2.000,0.002,7,1.000,3,13.76,4.50,0,0.0000,0.865,0.0000,2077,0.4313
100000,60.00,36,0,13,0,17,0,1.00,0,0.217,4939,0.00,146.01,58.59,1582,0,0,0,1.00,1.00,1.00,6,6,6,23.8,52.804,30,2.000,0.001,6,1.000,6,16.32,10.50,0,0.0000,0.690,0.0000,2365,0.5164
100000,126.00,64,0,13,0,50,0,1.00,0,0.103,4939,1.84,218.97,13.96,1605,1,0,0,1.00,1.00,1.00,9,8,8,28.6,58.279,63,2.000,0.001,8,1.000,1,12.52,12.50,0,0.0000,0.142,0.0000,1759,0.3563
100000,86.00,46,0,12,0,31,0,1.00,0,0.140,4822,0.00,155.51,23.79,1605,1,2,0,1.00,1.00,1.00,6,7,7,34.5,44.031,43,2.000,0.002,7,1.000,3,8.98,8.75,0,0.0000,0.865,0.0000,2023,0.4313
100000,12.00,25,0,0,0,6,0,1.00,6,0.000,4778,2.24,152.00,30.37,194,0,0,0,1.00,1.00,1.00,3,2,5,5.0,15.069,6,2.000,0.001,5,1.000,14,0.79,0.25,0,0.0000,0.986,0.0000,2857,1.0000
100000,78.00,41,0,16,0,23,0,1.00,0,0.205,4754,0.00,175.67,47.45,1605,0,0,0,1.00,1.00,1.00,6,7,7,28.0,88.457,39,2.000,0.001,7,1.000,2,14.25,13.75,0,0.0000,0.184,0.0000,2100,0.4529
100000,78.00,41,0,17,0,22,0,1.00,0,0.218,4674,0.00,239.59,64.28,1605,1,0,0,1.00,1.00,1.00,6,7,7,35.4,130.528,39,2.000,0.001,7,1.000,2,12.55,8.75,0,0.0000,0.184,0.0000,2082,0.4529
100000,74.00,42,0,17,0,20,0,1.00,0,0.230,4662,4.98,206.62,44.11,1605,0,0,0,1.00,1.00,1.00,4,7,7,24.7,83.212,37,2.000,0.001,7,1.000,5,6.80,-6.50,0,0.0000,0.296,0.0000,2070,0.4650
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4606,0.00,136.96,14.81,194,0,0,0,1.00,1.00,1.00,1,1,1,2.6,1.581,1,2.000,0.001,4,1.000,13,8.25,8.25,0,0.0000,0.956,0.0000,3452,1.0000
100000,66.00,38,0,14,0,19,0,1.00,0,0.212,4577,0.00,161.89,30.10,1605,0,1,0,1.00,1.00,1.00,6,7,7,22.1,53.405,33,2.000,0.001,7,1.000,5,7.29,-3.75,0,0.0000,0.192,0.0000,2124,0.4924
100000,66.00,36,0,15,0,18,0,1.00,0,0.227,4572,8.46,180.99,14.72,1600,0,0,0,1.00,1.00,1.00,9,6,6,8.2,64.654,33,2.000,0.000,6,1.000,3,5.94,5.75,0,0.0000,0.643,0.0000,2172,0.4924
100000,76.00,41,0,16,0,22,0,1.00,0,0.211,4570,6.94,249.30,78.06,1605,2,1,0,1.00,1.00,1.00,9,7,7,40.0,121.957,38,2.000,0.001,7,1.000,3,26.39,-4.50,0,0.0000,0.184,0.0000,2049,0.4588
