step,event,lineage,other,size
5000,birth,1,0,2020
5000,birth,3,0,668
5000,birth,10,0,68
5000,birth,12,0,66
7000,extinct,12,0,57
9000,split,30,10,57
10000,split,37,1,197
10000,extinct,10,0,7
12000,split,66,1,431
14000,extinct,30,0,8
16000,split,120,66,25
16000,split,124,3,8
16000,extinct,3,0,6
17000,split,138,66,23
18000,split,144,3,17
18000,split,147,124,41
18000,split,150,122,40
18000,extinct,1,0,5
18000,extinct,66,0,46
20000,split,148,66,41
20000,split,153,143,417
25000,split,162,147,8
25000,extinct,120,0,46
27000,split,170,153,29
27000,extinct,144,0,18
28000,split,175,150,7
28000,split,178,153,18
28000,extinct,124,0,11
28000,extinct,147,0,7
28000,extinct,148,0,6
28000,extinct,162,0,5
29000,split,186,153,63
29000,split,187,153,36
29000,split,190,150,150
29000,split,192,153,169
29000,extinct,170,0,7
30000,split,182,170,27
30000,split,204,190,39
30000,extinct,175,0,7
31000,split,212,188,13
31000,extinct,138,0,7
31000,extinct,178,0,20
32000,split,215,153,129
33000,extinct,153,0,11
34000,split,228,192,23
34000,extinct,182,0,8
34000,extinct,186,0,15
35000,extinct,150,0,6
35000,extinct,187,0,26
35000,extinct,204,0,6
35000,extinct,212,0,5
36000,extinct,192,0,11
37000,split,251,192,9
40000,extinct,228,0,10
44000,split,257,215,134
44000,split,258,251,53
44000,extinct,190,0,11
46000,split,275,258,17
48000,split,287,257,54
48000,split,291,251,62
48000,split,292,251,14
49000,split,305,279,64
49000,split,306,251,33
49000,split,309,287,62
49000,split,316,257,50
49000,split,322,257,38
50000,split,328,288,7
51000,split,342,305,25
51000,extinct,287,0,12
51000,extinct,292,0,14
52000,extinct,251,0,8
53000,split,360,322,25
53000,split,361,305,16
53000,extinct,257,0,6
53000,extinct,322,0,6
55000,extinct,305,0,11
55000,extinct,306,0,12
55000,extinct,328,0,7
55000,extinct,342,0,7
55000,extinct,361,0,9
56000,split,378,291,121
56000,extinct,215,0,7
56000,extinct,291,0,10
56000,extinct,316,0,6
58000,extinct,258,0,8
59000,split,390,275,11
60000,extinct,275,0,17
60000,extinct,309,0,12
61000,split,393,378,423
63000,split,398,393,23
63000,extinct,390,0,10
64000,split,400,378,10
65000,extinct,378,0,16
65000,extinct,398,0,7
66000,split,421,393,96
66000,split,422,393,10
66000,split,423,393,6
67000,split,438,421,9
67000,extinct,393,0,12
67000,extinct,400,0,10
67000,extinct,422,0,10
68000,split,455,393,12
68000,split,460,438,63
68000,extinct,360,0,10
68000,extinct,438,0,9
69000,split,473,421,232
69000,split,477,437,5
69000,split,480,421,6
70000,extinct,423,0,8
70000,extinct,455,0,12
70000,extinct,477,0,5
70000,extinct,480,0,6
71000,split,503,473,40
71000,extinct,421,0,5
72000,split,514,473,77
72000,split,516,473,88
72000,extinct,460,0,5
73000,split,522,514,5
75000,extinct,522,0,5
76000,extinct,514,0,10
81000,extinct,473,0,5
85000,split,570,503,73
85000,extinct,503,0,17
86000,split,585,503,11
87000,split,591,516,64
87000,split,592,516,7
87000,split,593,516,79
88000,split,602,516,6
88000,extinct,585,0,11
89000,split,610,602,6
89000,extinct,602,0,6
90000,split,622,593,12
90000,extinct,570,0,27
92000,extinct,591,0,6
92000,extinct,610,0,10
92000,extinct,622,0,12
93000,split,668,516,32
94000,extinct,592,0,8
95000,split,680,37,8
96000,split,683,37,86
96000,split,684,516,6
97000,split,687,516,5
97000,merge,680,37,8
98000,split,690,516,16
98000,split,692,516,10
98000,merge,683,37,98
99000,split,696,516,56
99000,extinct,593,0,5
100000,split,700,516,8
100000,extinct,668,0,5
100000,extinct,690,0,5
100000,extinct,692,0,10
