step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1070,34.60,0.52,7.91,0.45,9.45,0.07,1.15,0.028,0.222,335403.1,269359.5,4,115,3.37,1.15,1.14,15.0872,322.15,25690.1,0.0644,28.0565,5462,24.5568,1889,7.7651,26976.6,166.47,2.6439,0.0,0.0000,1.000,0.7549,2.2295,3.1478
10000,1,937,31.96,1.03,7.60,0.58,9.17,0.14,1.30,0.060,0.200,323818.3,257215.2,4,130,3.41,1.36,1.25,14.3550,318.19,28036.0,0.0635,26.9412,5461,24.5523,1696,7.0900,24572.0,81.57,14.8898,0.0,0.0000,1.000,0.1939,1.9667,3.0104
10000,2,746,31.28,0.92,7.43,0.57,11.12,0.10,1.21,0.051,0.171,265125.4,187988.7,4,142,3.44,1.26,1.12,10.5889,241.37,28596.1,0.0577,21.8284,5461,24.5523,1445,4.8811,15522.6,51.95,32.1888,0.0,0.0000,1.000,0.0059,1.6924,2.5518
20000,0,841,36.36,3.57,8.39,0.35,21.25,1.04,1.58,0.346,0.324,206277.4,89717.8,9,86,5.22,1.74,1.25,3.9362,220.03,25356.4,0.0000,19.3018,5462,12.1609,962,2.3841,7487.6,166.47,1.1694,0.0,0.0000,1.000,0.7549,0.9349,1.5425
20000,1,758,34.07,2.02,8.34,0.35,19.71,0.52,1.28,0.170,0.264,116681.7,50639.0,9,98,4.91,1.36,1.14,2.0631,208.12,33239.7,0.0000,10.8404,5461,12.1587,1000,1.4188,3492.1,81.57,4.3071,0.0,0.0000,1.000,0.1939,0.9924,0.9676
20000,2,554,36.07,2.27,10.16,0.59,18.82,0.67,1.37,0.204,0.201,77094.3,30056.3,9,99,5.12,1.45,1.15,1.2463,105.01,36371.2,0.0000,7.2375,5461,12.1587,1021,0.7322,1749.3,51.95,8.3630,0.0,0.0000,1.000,0.0059,1.0489,0.6282
30000,0,936,32.57,2.30,7.80,0.13,17.70,0.66,1.39,0.235,0.298,308108.6,154210.2,9,83,4.57,1.47,1.24,8.3382,269.36,29792.3,0.0000,29.7085,5462,25.6231,1043,2.7591,15018.4,166.47,2.4387,0.0,0.0000,1.000,0.7549,1.0746,1.8847
30000,1,786,33.70,3.03,7.98,0.21,19.24,0.80,1.53,0.289,0.273,297226.9,157605.8,10,98,4.97,1.70,1.31,8.3307,221.81,33023.6,0.0000,28.4745,5461,25.6185,941,2.9813,15249.4,81.57,14.0989,0.0,0.0000,1.000,0.1939,0.9122,1.8980
30000,2,551,35.88,3.44,8.32,0.05,21.62,0.93,1.58,0.343,0.213,239035.0,102029.6,9,85,5.27,1.77,1.27,5.2373,118.01,34603.9,0.0000,23.0648,5461,25.6185,724,1.8437,8738.9,51.95,30.8132,0.0,0.0000,1.000,0.0059,0.7170,1.4792
40000,0,851,35.78,2.69,9.24,0.35,20.76,0.72,1.46,0.260,0.321,197690.0,68797.6,4,81,5.23,1.67,1.23,3.4421,378.55,25768.2,0.0000,19.3932,5462,11.9262,1021,0.9789,4305.1,166.47,1.1498,0.0,0.0000,1.000,0.7549,1.0011,1.0632
