step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,582,0.7457,5703.8,695,180,217,185,5,0,4,25147,25842,27503,0,0,0,1.000,1.000,1.000,138,72,29,0.7433,0.0462,0.8442,0.0265
2000,1406,0.5989,13499.9,464,398,600,408,33,28,32,30091,29775,30393,0,0,0,1.000,1.000,1.000,307,264,60,0.4996,0.0833,0.6772,0.0433
3000,2532,0.4139,21861.9,369,790,942,800,54,62,102,28741,27102,28222,0,0,0,1.000,1.000,1.000,554,328,103,0.3659,0.1247,0.5517,0.0582
4000,3066,0.3989,21201.2,281,1036,1091,939,77,87,135,28942,26015,25922,0,0,0,1.000,1.000,1.000,724,354,132,0.3945,0.1219,0.5864,0.0547
5000,3240,0.3997,22762.1,302,1126,1169,945,87,70,94,26769,22905,23214,0,0,0,1.000,1.000,1.000,800,433,120,0.4608,0.1146,0.5996,0.0473
6000,3829,0.3651,22423.4,275,1366,1395,1068,125,89,105,26368,22784,23463,0,0,0,1.000,1.000,1.000,940,481,134,0.4567,0.1179,0.6241,0.0458
7000,4223,0.3632,19798.7,219,1540,1472,1211,138,142,158,22818,20373,22166,0,0,0,1.000,1.000,1.000,1084,539,144,0.5882,0.0744,0.7165,0.0348
8000,4288,0.3626,19662.3,232,1455,1596,1237,136,165,205,22657,19672,21622,0,0,0,1.000,1.000,1.000,1077,508,189,0.6281,0.0733,0.7356,0.0318
9000,4179,0.3810,18734.7,231,1582,1394,1203,180,170,214,25848,23603,25031,0,0,0,1.000,1.000,1.000,1144,497,196,0.5491,0.0861,0.7269,0.0362
10000,3348,0.3545,15755.9,224,1239,1165,944,142,129,186,23825,23716,26057,0,0,0,1.000,1.000,1.000,954,461,185,0.6190,0.0726,0.7749,0.0333
11000,2634,0.3880,13790.7,270,1142,821,671,108,103,147,24542,24919,26747,0,0,0,1.000,1.000,1.000,850,310,75,0.6493,0.0651,0.7937,0.0317
12000,1902,0.4406,10675.0,311,781,636,485,70,120,109,23444,27626,29546,0,0,0,1.000,1.000,1.000,575,260,69,0.6713,0.0790,0.8223,0.0309
13000,1378,0.4623,9481.1,396,804,316,258,44,75,63,23358,29649,31489,0,0,0,1.000,1.000,1.000,620,79,31,0.6299,0.0846,0.8107,0.0310
14000,1249,0.5044,9400.4,462,608,395,246,34,82,61,23608,34016,35691,0,0,0,1.000,1.000,1.000,474,159,51,0.3260,0.1716,0.6788,0.0384
15000,918,0.5621,7576.2,536,662,185,71,23,54,15,25095,39042,40996,0,0,0,1.000,1.000,1.000,517,60,4,0.1979,0.2206,0.5641,0.0510
16000,706,0.4405,5775.9,514,569,108,29,8,45,13,23122,40088,42823,0,0,0,1.000,1.000,1.000,431,39,2,0.2493,0.1808,0.6300,0.0495
17000,1000,0.4050,7979.6,447,823,129,48,20,61,23,20349,37599,41458,0,0,0,1.000,1.000,1.000,642,45,5,0.5274,0.1057,0.8557,0.0441
18000,1440,0.4104,12420.8,481,679,431,330,29,80,89,16061,32235,37140,0,0,0,1.000,1.000,1.000,541,208,59,0.6288,0.0729,0.7889,0.0348
19000,2482,0.4521,16176.0,387,1197,773,512,84,96,101,15736,29198,35162,0,0,0,1.000,1.000,1.000,811,283,66,0.6003,0.0698,0.7603,0.0367
20000,3122,0.4209,17871.6,305,1143,1100,879,94,109,139,12968,25390,31418,0,0,0,1.000,1.000,1.000,850,468,238,0.6336,0.0624,0.7479,0.0319
21000,4049,0.3969,22782.1,290,1525,1405,1119,94,106,179,12901,23019,28740,0,0,0,1.000,1.000,1.000,1100,497,178,0.5931,0.0711,0.7106,0.0325
22000,4022,0.4167,21787.3,298,1408,1448,1166,111,128,162,13446,21701,27796,0,0,0,1.000,1.000,1.000,1004,544,179,0.6144,0.0714,0.7181,0.0314
23000,4503,0.4475,22367.5,280,1567,1452,1484,104,119,136,15793,21755,27646,0,0,0,1.000,1.000,1.000,1096,500,227,0.5793,0.0723,0.6928,0.0335
24000,4868,0.4468,25886.9,302,1654,1798,1416,107,115,137,15487,20853,25252,0,0,0,1.000,1.000,1.000,1213,613,190,0.5343,0.0792,0.6493,0.0346
25000,4809,0.4560,27094.3,315,1605,1721,1483,102,101,106,16028,19627,23677,0,0,0,1.000,1.000,1.000,1142,601,141,0.5493,0.0800,0.6391,0.0347
26000,4747,0.4668,28041.4,342,1708,1768,1271,104,105,155,16860,18725,23961,0,0,0,1.000,1.000,1.000,1174,635,161,0.5289,0.0810,0.6366,0.0350
27000,4573,0.4522,29687.1,377,1514,1692,1367,130,98,161,17120,17269,23459,0,0,0,1.000,1.000,1.000,1083,576,217,0.5422,0.0761,0.6447,0.0348
28000,3957,0.4789,28043.8,475,1294,1515,1148,125,120,137,19204,18110,23539,0,0,0,1.000,1.000,1.000,833,575,159,0.5574,0.0703,0.6633,0.0342
29000,4172,0.4760,29331.5,477,1415,1465,1292,102,121,122,20793,19498,25512,0,0,0,1.000,1.000,1.000,960,519,180,0.4963,0.0911,0.6317,0.0386
30000,3277,0.4815,26802.7,537,1258,1138,881,85,110,138,20549,20132,25338,0,0,0,1.000,1.000,1.000,914,458,169,0.5597,0.0766,0.6800,0.0342
31000,2755,0.4998,23552.2,599,1202,844,709,63,92,110,22681,24054,29421,0,0,0,1.000,1.000,1.000,791,281,86,0.5138,0.0857,0.6910,0.0391
32000,1851,0.5165,18361.7,719,904,542,405,47,68,87,22755,27238,32346,0,0,0,1.000,1.000,1.000,734,174,77,0.5461,0.0817,0.7463,0.0378
33000,1540,0.4974,15898.9,700,792,437,311,38,77,47,22720,31091,35069,0,0,0,1.000,1.000,1.000,549,200,55,0.4941,0.1272,0.7407,0.0419
34000,858,0.6247,10487.4,907,544,158,156,14,36,18,22792,35811,39646,0,0,0,1.000,1.000,1.000,409,42,21,0.3371,0.1724,0.7755,0.0447
35000,759,0.5257,8623.6,833,572,104,83,16,36,13,21973,38775,42687,0,0,0,1.000,1.000,1.000,424,36,5,0.2086,0.2028,0.6970,0.0509
36000,651,0.5868,7840.1,806,564,61,26,4,25,5,21221,40082,44368,0,0,0,1.000,1.000,1.000,453,16,2,0.2585,0.1772,0.7577,0.0529
37000,762,0.4173,8937.9,722,650,102,10,9,28,8,18320,37162,42178,0,0,0,1.000,1.000,1.000,493,41,1,0.5182,0.1182,0.8542,0.0426
38000,1200,0.4225,14764.3,673,711,330,159,35,69,51,14429,31219,36736,0,0,0,1.000,1.000,1.000,520,143,23,0.6146,0.0696,0.7901,0.0344
39000,2476,0.4729,27384.1,566,919,838,719,58,84,104,12950,28357,35206,0,0,0,1.000,1.000,1.000,649,327,102,0.4341,0.1038,0.6350,0.0461
40000,2605,0.4572,32168.5,659,1063,879,663,87,90,98,11172,24306,31854,0,0,0,1.000,1.000,1.000,780,322,87,0.4615,0.1009,0.6274,0.0442
41000,2957,0.4518,38102.6,685,1025,1023,909,71,91,118,9826,20967,27926,0,0,0,1.000,1.000,1.000,736,383,118,0.4589,0.1033,0.6011,0.0425
42000,3146,0.5000,46400.9,790,1107,1104,935,82,102,103,8949,18064,24098,0,0,0,1.000,1.000,1.000,769,406,119,0.4055,0.1283,0.5598,0.0459
43000,3140,0.4895,51293.1,914,1184,1099,857,84,85,98,7117,15092,20349,0,0,0,1.000,1.000,1.000,821,425,105,0.4427,0.1142,0.5685,0.0410
44000,3199,0.5080,56059.9,1021,1154,1103,942,83,98,118,6101,13226,18616,0,0,0,1.000,1.000,1.000,817,404,118,0.4395,0.1076,0.5622,0.0416
45000,3260,0.5172,60650.1,1146,1203,1125,932,111,101,119,5569,11245,15968,0,0,0,1.000,1.000,1.000,832,382,132,0.4316,0.1058,0.5571,0.0418
46000,3421,0.5279,64425.5,1214,1215,1154,1052,99,90,95,4964,10672,15411,0,0,0,1.000,1.000,1.000,900,381,145,0.4080,0.1234,0.5319,0.0432
47000,3471,0.4863,64667.4,1278,1245,1185,1041,104,101,106,5532,10973,15158,0,0,0,1.000,1.000,1.000,869,405,155,0.4039,0.1313,0.5347,0.0457
48000,3246,0.4744,63409.9,1379,1165,1127,954,104,92,115,5694,11580,14977,0,0,0,1.000,1.000,1.000,806,375,147,0.4305,0.1084,0.5571,0.0467
49000,2978,0.5225,59705.1,1486,1151,984,843,90,95,100,7108,13251,17009,0,0,0,1.000,1.000,1.000,810,345,109,0.4313,0.1110,0.5786,0.0440
50000,2843,0.5287,55702.4,1491,1115,989,739,82,91,95,8494,16514,20357,0,0,0,1.000,1.000,1.000,800,346,112,0.4100,0.1179,0.5855,0.0448
51000,2619,0.5254,48567.3,1470,1072,880,667,79,81,94,10632,19751,24173,0,0,0,1.000,1.000,1.000,766,313,105,0.3981,0.1089,0.6044,0.0470
52000,2001,0.5217,38294.6,1627,924,628,449,63,70,65,13653,24729,29225,0,0,0,1.000,1.000,1.000,683,242,70,0.4261,0.0998,0.6813,0.0476
53000,1444,0.5963,27736.6,1776,791,390,263,42,49,48,16571,30308,34146,0,0,0,1.000,1.000,1.000,589,139,49,0.4113,0.1270,0.7189,0.0499
54000,970,0.5670,18355.3,1670,657,198,115,28,35,33,18417,34934,38481,0,0,0,1.000,1.000,1.000,502,87,26,0.2942,0.1554,0.7607,0.0483
55000,616,0.5812,12824.5,1744,506,62,48,15,11,16,18999,37837,41538,0,0,0,1.000,1.000,1.000,402,32,10,0.2076,0.1793,0.7169,0.0486
56000,705,0.5177,11444.7,1163,625,68,12,12,24,5,19080,38634,42775,0,0,0,1.000,1.000,1.000,435,22,2,0.2491,0.1819,0.7381,0.0497
57000,736,0.4389,10705.1,964,646,81,9,6,26,5,17219,36312,41064,0,0,0,1.000,1.000,1.000,523,43,0,0.5639,0.0898,0.8659,0.0408
58000,1047,0.3801,13611.9,769,724,264,59,13,41,15,12839,29314,35155,0,0,0,1.000,1.000,1.000,495,110,3,0.6982,0.0534,0.8400,0.0300
59000,2548,0.4290,28066.9,542,907,807,834,28,52,62,10739,26322,33222,0,0,0,1.000,1.000,1.000,622,328,190,0.4431,0.0926,0.6180,0.0427
60000,2457,0.4294,32356.6,720,1100,854,503,44,73,66,10364,23702,32377,0,0,0,1.000,1.000,1.000,780,287,80,0.4594,0.0921,0.6432,0.0423
61000,2962,0.4419,43987.2,764,1180,983,799,69,88,104,7892,20231,28559,0,0,0,1.000,1.000,1.000,839,336,104,0.4019,0.1208,0.5771,0.0474
62000,3180,0.4881,52636.4,898,1264,1074,842,78,99,111,5468,16205,23919,0,0,0,1.000,1.000,1.000,891,353,94,0.4050,0.1311,0.5532,0.0460
63000,3399,0.4987,60357.5,1022,1212,1205,982,77,106,119,4113,13250,22188,0,0,0,1.000,1.000,1.000,840,374,128,0.3736,0.1373,0.5212,0.0486
64000,3284,0.5171,64016.1,1202,1185,1187,912,98,122,115,3392,11117,20083,0,0,0,1.000,1.000,1.000,820,381,122,0.3949,0.1245,0.5248,0.0470
65000,3262,0.5279,66146.6,1353,1242,1156,864,97,103,107,3186,10290,18647,0,0,0,1.000,1.000,1.000,874,408,95,0.4006,0.1376,0.5330,0.0474
66000,3390,0.5322,67167.7,1391,1223,1183,984,100,89,124,3417,10521,18700,0,0,0,1.000,1.000,1.000,867,402,112,0.3854,0.1590,0.5286,0.0476
67000,3427,0.5031,66418.3,1379,1275,1147,1005,106,99,110,3479,10862,19553,0,0,0,1.000,1.000,1.000,887,385,111,0.3853,0.1392,0.5384,0.0488
68000,3293,0.5387,64521.8,1429,1200,1180,913,105,95,95,4151,12005,20317,0,0,0,1.000,1.000,1.000,853,380,110,0.3904,0.1349,0.5437,0.0480
69000,3349,0.5133,63995.3,1399,1215,1217,917,103,98,95,4611,13000,21353,0,0,0,1.000,1.000,1.000,869,397,127,0.3683,0.1267,0.5468,0.0518
70000,2926,0.5017,57776.5,1516,1169,993,764,82,92,92,5773,15320,24324,0,0,0,1.000,1.000,1.000,813,356,114,0.3986,0.1217,0.5927,0.0479
71000,2606,0.5464,52691.1,1596,1091,853,662,89,71,90,8237,19736,27862,0,0,0,1.000,1.000,1.000,804,306,89,0.3527,0.1275,0.6013,0.0536
