step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,1053,41.86,2.50,9.27,0.16,14.95,0.96,1.76,0.278,0.325,121960.7,69638.6,12,105,4.41,1.92,1.21,2.7276,544.10,28187.4,0.0000,11.8344,5461,12.9194,1723,1.7483,5116.8,90.55,2.9899,0.0,0.0000,1.000,0.3296,1.9114,0.9043
40000,2,773,42.69,1.97,10.51,0.18,15.24,0.95,1.58,0.266,0.247,90857.2,49912.9,11,133,4.51,1.70,1.16,1.8239,350.49,35447.6,0.0000,8.7884,5461,12.9194,1514,1.1487,3146.1,61.79,6.7617,0.0,0.0000,1.000,0.1150,1.7061,0.6876
50000,0,1109,39.23,4.52,9.14,0.19,14.17,1.77,2.43,0.560,0.356,360896.1,299343.1,11,84,4.59,2.64,1.31,14.2145,563.77,24679.5,0.1503,33.2513,5462,28.5262,1691,8.5133,35191.8,147.65,2.8786,0.0,0.0000,1.000,0.6946,1.8175,3.1207
50000,1,1019,39.15,4.87,9.14,0.09,14.08,1.85,2.56,0.603,0.328,358905.7,300206.5,10,88,4.59,2.76,1.36,14.3322,405.96,25678.3,0.0000,32.8502,5461,28.5210,1670,9.0442,37537.9,90.55,10.1067,0.0,0.0000,1.000,0.3296,1.8440,3.0571
50000,2,791,38.11,4.29,8.75,0.28,14.18,1.72,2.36,0.522,0.250,299902.5,243051.4,9,82,4.47,2.54,1.33,10.9493,259.85,29368.4,0.0000,27.9469,5461,28.5210,1449,6.4254,24946.7,61.79,25.5432,0.0,0.0000,1.000,0.1150,1.6282,2.6102
60000,0,1011,41.24,5.61,9.31,0.26,15.08,1.95,2.73,0.626,0.350,217566.8,139890.6,7,83,4.74,3.04,1.35,5.5005,349.26,16987.0,0.8755,20.8500,5462,13.1023,1541,2.8214,9949.3,147.65,1.3780,0.0,0.0000,1.000,0.6946,1.6561,1.7004
60000,1,976,38.75,4.69,8.93,0.17,14.18,1.45,2.49,0.462,0.314,125289.4,71501.3,7,97,4.55,2.70,1.41,2.6708,337.37,30488.7,0.0000,11.9956,5461,13.0999,1494,1.4561,4612.7,90.55,2.9839,0.0,0.0000,1.000,0.3296,1.5908,0.9911
60000,2,724,39.17,4.35,9.22,0.37,14.48,1.36,2.37,0.424,0.234,92368.7,50958.4,6,94,4.61,2.59,1.38,1.7843,313.59,37356.6,0.0000,8.9624,5461,13.0999,1411,1.0004,2877.2,61.79,6.7370,0.0,0.0000,1.000,0.1150,1.5424,0.7563
70000,0,1066,38.41,4.74,8.65,0.09,13.53,1.51,2.50,0.507,0.327,353283.7,245705.8,12,86,4.50,2.72,1.38,12.6686,424.03,23765.8,0.0259,32.9004,5462,28.6237,1698,7.3857,31810.2,147.65,2.7815,0.0,0.0000,1.000,0.6946,1.8566,2.6813
70000,1,1030,39.77,4.67,8.96,0.09,14.20,1.54,2.41,0.517,0.329,356984.8,250577.7,18,80,4.51,2.69,1.35,13.0521,444.79,25189.6,0.0000,33.0394,5461,28.6185,1704,7.7810,34263.5,90.55,9.8684,0.0,0.0000,1.000,0.3296,1.8449,2.6584
70000,2,910,40.29,4.44,9.34,0.13,13.86,1.60,2.33,0.505,0.292,298315.9,209234.0,14,103,4.55,2.66,1.26,9.6718,306.16,29596.9,0.0000,27.9108,5461,28.6185,1344,5.2102,22726.7,61.79,24.9635,0.0,0.0000,1.000,0.1150,1.4034,2.2485
80000,0,1153,39.70,4.37,9.29,0.14,13.79,1.49,2.37,0.493,0.365,217081.5,136925.8,9,68,4.59,2.61,1.30,5.4103,519.13,16378.0,1.0989,20.8102,5462,13.0380,1558,2.7025,9404.9,147.65,1.3903,0.0,0.0000,1.000,0.6946,1.6122,1.6454
80000,1,990,40.53,4.05,9.49,0.21,15.25,1.49,2.25,0.467,0.326,124959.3,74999.6,10,103,4.66,2.44,1.33,2.8161,392.09,30157.7,0.0000,11.9487,5461,13.0356,1370,1.3125,4170.1,90.55,2.9528,0.0,0.0000,1.000,0.3296,1.4827,0.9391
80000,2,720,39.92,3.45,9.66,0.13,16.22,1.53,2.00,0.488,0.244,90958.6,51365.7,9,104,4.69,2.24,1.21,1.7912,228.78,37402.1,0.0000,8.9439,5461,13.0356,1355,0.8944,2555.5,61.79,6.7438,0.0,0.0000,1.000,0.1150,1.4906,0.7003
90000,0,1267,36.52,4.45,8.13,0.04,13.28,1.39,2.44,0.455,0.374,357850.0,268739.7,14,85,4.32,2.62,1.41,13.6812,535.91,25627.4,0.0259,33.3671,5462,28.6222,1473,6.7733,30047.0,147.65,2.7739,0.0,0.0000,1.000,0.6946,1.5641,2.7102
90000,1,1100,36.49,4.52,8.38,0.04,12.31,1.43,2.46,0.484,0.318,360193.3,279240.1,19,91,4.29,2.69,1.37,13.8960,336.20,25707.3,0.0000,33.4286,5461,28.6169,1509,7.1490,32925.3,90.55,9.7834,0.0,0.0000,1.000,0.3296,1.5998,2.7330
90000,2,887,37.08,4.51,8.50,0.04,13.15,1.50,2.39,0.499,0.268,299895.6,218493.8,12,89,4.36,2.62,1.30,10.0280,270.63,29197.7,0.0000,28.2683,5461,28.6169,1417,5.0230,21860.7,61.79,25.1126,0.0,0.0000,1.000,0.1150,1.5624,2.3456
100000,0,1109,40.39,4.48,9.81,0.13,15.62,1.72,2.30,0.553,0.380,218627.7,142356.2,10,92,4.77,2.56,1.30,5.7304,463.03,17415.0,0.6399,21.0486,5462,13.1722,1480,2.9874,10415.8,147.65,1.3847,0.0,0.0000,1.000,0.6946,1.5689,1.6892
100000,1,925,39.40,4.76,9.22,0.01,16.15,1.68,2.43,0.584,0.321,124457.5,74480.0,7,88,4.79,2.69,1.34,2.6676,333.34,30447.6,0.0000,12.0618,5461,13.1698,1457,1.3630,4436.0,90.55,2.9774,0.0,0.0000,1.000,0.3296,1.5687,0.9943
100000,2,736,39.12,5.06,10.30,0.00,14.98,1.95,2.52,0.630,0.255,92419.6,52818.1,6,119,4.80,2.79,1.32,1.7856,210.30,37230.3,0.0000,8.9854,5461,13.1698,1387,0.9582,2879.7,61.79,6.7562,0.0,0.0000,1.000,0.1150,1.5091,0.7452
