step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1865,32.3,0.6,10.7,2.1,11.6,0.0,1.14,3.1,1338,312,12.84,10.97,611,681,573,0.1,1.13,1.11,1.17,4.39,5.14,5.40,30.4,1.323,0.424,6.05
5000,7,91,39.4,5.5,6.3,0.1,15.6,0.0,2.47,2.6,76,1061,45.05,11.74,19,54,18,1.0,1.76,3.32,2.43,4.80,5.56,5.69,30.9,1.201,0.309,6.29
6000,1,2956,28.7,0.3,9.9,0.8,7.6,0.0,1.07,3.0,2176,199,6.50,10.28,966,1063,927,0.2,1.03,1.10,1.09,3.49,4.50,4.64,30.9,1.554,0.321,5.31
6000,7,38,31.7,4.2,4.2,0.0,12.9,0.0,2.49,4.6,35,824,32.83,8.24,6,19,13,0.6,2.01,3.22,2.42,3.95,4.95,4.89,33.3,1.242,0.293,6.08
7000,1,1547,36.3,0.3,9.9,0.8,9.5,0.0,1.10,2.9,1216,247,8.07,12.81,404,508,635,0.1,1.06,1.09,1.12,3.56,4.63,4.79,34.5,1.770,0.162,5.44
7000,17,21,28.9,1.0,6.0,0.0,11.5,0.0,1.34,7.2,19,437,18.62,10.85,6,13,2,0.6,1.31,1.55,1.27,3.57,4.52,4.43,27.3,1.484,0.620,6.29
8000,1,278,33.4,1.2,6.7,1.1,8.4,0.0,1.39,4.1,255,417,11.92,14.68,138,77,63,0.4,1.31,1.37,1.47,3.31,4.22,4.64,27.3,1.848,0.143,5.46
9000,1,25,26.2,1.2,3.7,0.2,8.8,0.2,1.35,3.5,24,349,15.02,4.79,7,13,5,0.4,1.26,1.35,1.39,2.76,4.04,4.12,30.3,1.749,0.065,4.96
11000,41,629,26.5,0.0,7.9,0.8,4.9,0.0,1.00,2.2,413,274,6.88,12.02,336,157,136,0.0,1.00,1.00,1.00,2.85,3.78,3.83,27.3,1.993,0.462,4.36
12000,41,15,15.8,0.0,3.1,0.5,4.6,0.0,1.00,5.5,15,772,23.98,14.18,3,2,10,0.0,1.00,1.00,1.00,2.40,3.33,2.87,40.5,1.993,0.628,4.47
15000,154,492,25.9,0.0,6.9,0.1,5.9,0.0,1.01,1.2,276,363,10.57,9.30,293,147,52,0.0,1.01,1.01,1.01,2.66,3.67,3.76,22.3,1.999,0.613,4.01
16000,154,199,29.0,0.0,4.3,0.0,10.2,0.0,1.00,0.6,95,316,12.34,2.96,182,17,0,0.0,1.00,1.00,1.00,3.35,3.90,3.89,14.1,2.000,0.816,4.05
17000,154,76,27.5,0.0,4.6,0.2,9.0,0.0,1.00,0.7,48,660,21.43,6.38,49,19,8,0.0,1.00,1.00,1.00,2.75,3.83,3.86,20.3,2.000,0.821,4.01
18000,154,37,29.0,0.0,4.2,0.0,10.3,0.0,1.00,0.3,27,770,28.94,4.43,5,8,24,0.0,1.00,1.00,1.00,2.81,3.97,3.89,42.6,2.000,0.771,4.00
19000,218,861,26.0,0.4,6.2,0.1,6.1,0.0,1.12,1.3,500,414,11.96,9.50,311,311,239,0.4,1.02,1.19,1.15,2.86,3.67,3.76,30.7,2.000,0.416,4.05
19000,154,42,27.4,0.0,3.1,0.2,10.5,0.0,1.00,1.1,26,128,8.88,0.64,36,6,0,0.0,1.00,1.00,1.00,2.76,3.88,3.83,16.5,1.999,0.668,4.14
20000,218,1158,24.5,0.3,7.7,0.1,3.8,0.0,1.14,1.6,610,305,7.13,11.47,518,382,258,0.3,1.05,1.19,1.18,2.79,3.53,3.68,28.3,2.000,0.521,4.00
20000,227,555,23.4,0.0,6.4,0.4,5.1,0.0,1.01,1.8,305,301,7.59,11.33,239,160,156,0.0,1.00,1.02,1.01,2.81,3.52,3.59,28.2,2.000,0.611,4.00
20000,230,6,15.0,0.7,1.5,0.0,4.7,0.0,1.31,5.3,6,1157,31.38,20.92,0,4,2,0.3,1.17,1.50,1.31,1.83,2.83,2.50,36.4,2.000,0.532,4.00
21000,227,1496,24.0,0.0,6.6,0.5,5.1,0.0,1.02,1.5,674,222,6.43,9.07,549,457,490,0.0,1.01,1.02,1.02,2.78,3.58,3.67,30.3,2.000,0.626,4.00
21000,218,433,22.1,0.2,7.2,0.1,3.4,0.0,1.08,2.2,297,370,7.05,15.56,167,198,68,0.1,1.03,1.12,1.09,2.46,3.45,3.48,27.3,2.000,0.639,4.03
22000,227,735,23.4,0.0,6.6,0.8,4.6,0.0,1.01,1.6,420,348,8.04,13.89,242,264,229,0.0,1.00,1.01,1.01,2.76,3.56,3.64,30.5,2.000,0.666,4.00
22000,218,5,25.6,0.0,1.6,1.6,10.4,0.0,1.00,1.2,5,279,13.83,0.81,0,5,0,0.0,1.00,1.00,1.00,3.20,3.60,3.80,28.0,2.000,0.511,4.00
23000,227,237,28.5,0.2,6.5,0.0,7.3,0.0,1.09,0.7,103,328,9.65,11.94,104,79,54,0.1,1.03,1.11,1.11,2.77,3.81,3.82,27.4,2.000,0.822,4.00
24000,284,2200,26.8,0.0,8.0,0.2,5.2,0.0,1.01,1.1,769,482,11.05,16.89,984,679,537,0.0,1.00,1.01,1.01,2.69,3.70,3.78,28.2,2.000,0.500,4.02
24000,227,318,28.8,0.4,5.8,0.0,7.8,0.0,1.17,0.8,139,370,12.21,9.14,101,54,163,0.1,1.15,1.17,1.19,2.96,3.81,3.81,33.7,2.000,0.813,4.00
25000,284,700,28.6,0.0,7.5,0.0,6.7,0.0,1.00,0.7,184,271,7.95,11.34,375,317,8,0.0,1.00,1.00,1.00,2.92,3.80,3.83,20.9,2.000,0.502,4.00
