step,measure,value,count
50000,hamming,0,488
50000,hamming,1,1131
50000,hamming,2,1723
50000,hamming,3,2092
50000,hamming,4,2429
50000,hamming,5,2851
50000,hamming,6,3287
50000,hamming,7,3740
50000,hamming,8,4033
50000,hamming,9,4567
50000,hamming,10,5136
50000,hamming,11,5685
50000,hamming,12,6229
50000,hamming,13,6854
50000,hamming,14,7695
50000,hamming,15,8613
50000,hamming,16,9795
50000,hamming,17,10983
50000,hamming,18,12113
50000,hamming,19,13655
50000,hamming,20,15347
50000,hamming,21,17018
50000,hamming,22,18910
50000,hamming,23,21590
50000,hamming,24,24744
50000,hamming,25,27621
50000,hamming,26,31543
50000,hamming,27,35921
50000,hamming,28,40124
50000,hamming,29,44688
50000,hamming,30,48499
50000,hamming,31,51905
50000,hamming,32,55850
50000,hamming,33,58101
50000,hamming,34,60468
50000,hamming,35,62437
50000,hamming,36,65504
50000,hamming,37,65825
50000,hamming,38,67366
50000,hamming,39,67910
50000,hamming,40,68323
50000,hamming,41,67289
50000,hamming,42,66684
50000,hamming,43,65118
50000,hamming,44,62915
50000,hamming,45,59623
50000,hamming,46,57392
50000,hamming,47,54374
50000,hamming,48,50853
50000,hamming,49,47590
50000,hamming,50,44883
50000,hamming,51,41932
50000,hamming,52,39341
50000,hamming,53,36760
50000,hamming,54,34129
50000,hamming,55,31415
50000,hamming,56,28843
50000,hamming,57,26886
50000,hamming,58,24859
50000,hamming,59,22912
50000,hamming,60,21583
50000,hamming,61,20428
50000,hamming,62,19741
50000,hamming,63,19237
50000,hamming,64,18520
50000,hamming,65,18073
50000,hamming,66,17906
50000,hamming,67,17999
50000,hamming,68,18175
50000,hamming,69,18390
50000,hamming,70,18660
50000,hamming,71,19193
50000,hamming,72,19372
50000,hamming,73,19683
50000,hamming,74,19624
50000,hamming,75,19731
50000,hamming,76,19498
50000,hamming,77,19757
50000,hamming,78,19644
50000,hamming,79,20100
50000,hamming,80,20152
50000,hamming,81,20642
50000,hamming,82,21222
50000,hamming,83,21995
50000,hamming,84,23103
50000,hamming,85,23830
50000,hamming,86,25628
50000,hamming,87,27000
50000,hamming,88,28879
50000,hamming,89,30948
50000,hamming,90,33139
50000,hamming,91,35619
50000,hamming,92,38741
50000,hamming,93,41964
50000,hamming,94,45849
50000,hamming,95,48959
50000,hamming,96,53549
50000,hamming,97,57703
50000,hamming,98,62692
50000,hamming,99,67751
50000,hamming,100,73427
50000,hamming,101,79673
50000,hamming,102,85675
50000,hamming,103,93405
50000,hamming,104,100691
50000,hamming,105,109518
50000,hamming,106,118121
50000,hamming,107,127415
50000,hamming,108,134913
50000,hamming,109,144277
50000,hamming,110,151385
50000,hamming,111,157852
50000,hamming,112,161655
50000,hamming,113,162659
50000,hamming,114,162723
50000,hamming,115,159214
50000,hamming,116,154386
50000,hamming,117,147760
50000,hamming,118,139589
50000,hamming,119,130274
50000,hamming,120,119865
50000,hamming,121,108888
50000,hamming,122,98311
50000,hamming,123,86987
50000,hamming,124,77273
50000,hamming,125,67956
50000,hamming,126,60013
50000,hamming,127,51899
50000,hamming,128,45423
50000,hamming,129,38898
50000,hamming,130,33356
50000,hamming,131,28453
50000,hamming,132,23976
50000,hamming,133,20041
50000,hamming,134,16792
50000,hamming,135,14208
50000,hamming,136,12024
50000,hamming,137,9625
50000,hamming,138,7774
50000,hamming,139,6284
50000,hamming,140,5034
50000,hamming,141,4106
50000,hamming,142,3447
50000,hamming,143,2845
50000,hamming,144,2341
50000,hamming,145,1998
50000,hamming,146,1596
50000,hamming,147,1403
50000,hamming,148,1179
50000,hamming,149,1070
50000,hamming,150,793
50000,hamming,151,736
50000,hamming,152,653
50000,hamming,153,517
50000,hamming,154,420
50000,hamming,155,392
50000,hamming,156,318
50000,hamming,157,251
50000,hamming,158,221
50000,hamming,159,188
50000,hamming,160,167
50000,hamming,161,125
50000,hamming,162,111
50000,hamming,163,98
50000,hamming,164,110
50000,hamming,165,127
50000,hamming,166,188
50000,hamming,167,250
50000,hamming,168,311
50000,hamming,169,319
50000,hamming,170,319
50000,hamming,171,324
50000,hamming,172,283
50000,hamming,173,268
50000,hamming,174,233
50000,hamming,175,241
50000,hamming,176,185
50000,hamming,177,150
50000,hamming,178,98
50000,hamming,179,90
50000,hamming,180,71
50000,hamming,181,91
50000,hamming,182,72
50000,hamming,183,86
50000,hamming,184,73
50000,hamming,185,63
50000,hamming,186,56
50000,hamming,187,50
50000,hamming,188,49
50000,hamming,189,24
50000,hamming,190,58
50000,hamming,191,52
50000,hamming,192,47
50000,hamming,193,32
50000,hamming,194,56
50000,hamming,195,76
50000,hamming,196,89
50000,hamming,197,102
50000,hamming,198,112
50000,hamming,199,124
50000,hamming,200,152
50000,hamming,201,151
50000,hamming,202,161
50000,hamming,203,125
50000,hamming,204,138
50000,hamming,205,116
50000,hamming,206,83
50000,hamming,207,70
50000,hamming,208,60
50000,hamming,209,44
50000,hamming,210,28
50000,hamming,211,19
50000,hamming,212,11
50000,hamming,213,4
50000,hamming,214,5
50000,hamming,215,2
50000,hamming,216,3
50000,hamming,217,12
50000,hamming,218,11
50000,hamming,219,20
50000,hamming,220,31
50000,hamming,221,21
50000,hamming,222,19
50000,hamming,223,9
50000,hamming,224,9
50000,hamming,225,8
50000,hamming,226,3
50000,hamming,227,2
50000,hamming,228,1
50000,hamming,229,1
50000,hamming,288,6
50000,hamming,289,4
50000,hamming,290,20
50000,hamming,291,73
50000,hamming,292,166
50000,hamming,293,334
50000,hamming,294,620
50000,hamming,295,1006
50000,hamming,296,1824
50000,hamming,297,2746
50000,hamming,298,3564
50000,hamming,299,4720
50000,hamming,300,6379
50000,hamming,301,8021
50000,hamming,302,9329
50000,hamming,303,10574
50000,hamming,304,11482
50000,hamming,305,11788
50000,hamming,306,11857
50000,hamming,307,11303
50000,hamming,308,10702
50000,hamming,309,10926
50000,hamming,310,11463
50000,hamming,311,12903
50000,hamming,312,14921
50000,hamming,313,17265
50000,hamming,314,19403
50000,hamming,315,20944
50000,hamming,316,21681
50000,hamming,317,21863
50000,hamming,318,21831
50000,hamming,319,21742
50000,hamming,320,21089
50000,hamming,321,20274
50000,hamming,322,18957
50000,hamming,323,17407
50000,hamming,324,16237
50000,hamming,325,15623
50000,hamming,326,14406
50000,hamming,327,13135
50000,hamming,328,11980
50000,hamming,329,11081
50000,hamming,330,10309
50000,hamming,331,8770
50000,hamming,332,7289
50000,hamming,333,5436
50000,hamming,334,4306
50000,hamming,335,3467
50000,hamming,336,2848
50000,hamming,337,2306
50000,hamming,338,1745
50000,hamming,339,1263
50000,hamming,340,1051
50000,hamming,341,605
50000,hamming,342,392
50000,hamming,343,261
50000,hamming,344,131
50000,hamming,345,79
50000,hamming,346,45
50000,hamming,347,12
50000,hamming,348,4
50000,hamming,349,3
50000,genes,0,141793
50000,genes,1,37813
50000,genes,2,140136
50000,genes,3,74442
50000,genes,4,125955
50000,genes,5,85538
50000,genes,6,110232
50000,genes,7,93455
50000,genes,8,94627
50000,genes,9,83639
50000,genes,10,72163
50000,genes,11,68453
50000,genes,12,68203
50000,genes,13,63079
