step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,11566,8799,135143,799166,765050,651935,12088,60928,1810,0,270375,5403411,183614.676,79209.180,0.6037,69007.447,0.234,0.298,0.248,0.220,0.635,0.325,1026,0.0348,0.6890,0.099,15.1,47.8,88.5,45.96,4.20,5.58,2.87,33.30,7.71,1.050,0.113,0.054,0.058,23.039,0.665,0.0024,138,439,1831,13301,50,0,0.000,5789,3516,3104,4946,737,3796,7033,0.00,0.94,11775,34.4925,66713,9338,539210,3032.3,-0.0,465848,57.309,2631002.543,2.65e-15,0.00093,30.00,232584,117.430,2.125,114.447,0.859,117.431,8983,924,1659,0.4081,0.840,1.035,1.266,1.047,0.906,1.152,37807.650,12212.267,179192.067,38367.434,35062.623,5475.927,3389.018,1336.788,0.701,0.550,0.566,0.878,0.705,0.659,6727,59958,0.7036,0.7606,0.6783,0.9999,0.0476,0.0521,0.5398,0.7360,0.8280,0.1023,0.0532,0.0337,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16302,0.9999,0.7197,0.7306,0.9992,0.0476,0.0521,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0873,4.8208,5.0038,0.1138,0.2066,0.1819,0.387,0.485,0.412,0.403,8555,0.1679,0.0093,0.0115,0.00236,0.00163,0.00148,23.31,25.99,27.80,71.1563,0.0225,72.7668,35.1222,22.1867,1080960,1531706,0.6802,0.0060,1730.5,71.1563,21.62,0,0,0,0,0,0,0,10201.734,8153.182,0.9702
2000,9271,2950,52951,110762,99883,57220,591,23419,973,0,219817,2438087,32795.929,20076.198,0.6535,11098.453,0.147,0.562,0.159,0.132,0.545,0.345,711,0.0657,0.6521,0.093,15.2,38.8,76.1,38.30,2.53,8.41,1.03,26.33,7.41,1.084,0.213,0.085,0.089,10.589,0.412,0.0032,115,984,1048,11840,80,0,0.000,4952,995,2839,5437,367,978,7926,0.00,6.85,13106,13.7702,66813,9640,497127,2402.2,-0.0,525260,22.172,2631002.543,1.15e-14,0.00068,25.34,37572,31.959,2.176,29.322,0.461,31.960,2767,2259,4245,0.3290,0.901,1.050,1.347,1.136,0.941,1.125,14554.280,11409.341,10347.024,14481.683,19065.674,4362.844,2151.608,2463.294,0.555,0.536,0.546,0.547,0.501,0.524,11462,21909,0.6401,0.5203,0.5066,0.9998,0.0435,0.0506,0.5510,0.8671,0.8469,0.1297,0.0349,0.0238,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7170,0.9995,0.7710,0.7344,0.9989,0.0435,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0866,4.6374,4.6927,0.0575,0.0920,0.0735,0.155,0.163,0.146,0.147,1775,0.1014,0.0028,0.0022,0.00243,0.00108,0.00080,27.15,26.42,26.06,356.6058,0.0418,33.8363,13.5744,8.5975,1094438,1528831,1.4229,0.0523,2862.8,356.6058,26.00,0,0,0,0,0,0,0,8977.746,7171.932,0.9446
3000,11423,2542,60074,122792,110965,61718,1000,22939,1013,0,243431,3108713,34880.236,20683.809,0.6505,10787.496,0.085,0.740,0.095,0.080,0.555,0.324,1045,0.0737,0.6947,0.061,13.6,33.7,76.2,33.54,2.37,8.17,0.49,22.50,7.15,1.121,0.221,0.149,0.154,7.773,0.331,0.0033,93,374,879,16187,100,0,0.000,6210,33,2317,9073,314,1594,9515,1.50,9.93,14665,16.5890,66736,10863,463715,2604.4,0.0,560458,13.978,2631002.543,1.77e-16,0.00221,14.43,38596,31.021,2.302,28.023,0.697,31.022,3793,3221,4409,0.3277,0.938,1.067,1.414,1.212,0.950,1.168,12368.611,13248.048,12669.636,12300.263,20697.833,4580.790,2039.641,3275.882,0.569,0.564,0.538,0.488,0.478,0.539,12989,28039,0.6925,0.4393,0.3862,0.9991,0.0412,0.0591,0.5796,0.9632,0.8766,0.1269,0.0350,0.0311,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4682,0.9990,0.8573,0.7940,0.9972,0.0412,0.0591,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2783,4.7811,4.6753,0.0502,0.0676,0.0553,0.075,0.090,0.076,0.101,1249,0.0765,0.0038,0.0046,0.00251,0.00093,0.00093,22.54,26.57,27.53,1411.3315,0.0662,33.3570,5.2005,8.7774,1096343,1526953,1.9823,0.1092,2835.4,1411.3315,22.38,0,0,0,0,0,0,0,9896.313,7739.325,0.9296
4000,8216,2226,61061,120990,106500,59302,627,24604,1707,1,305193,3357551,34299.169,22737.995,0.6260,10798.257,0.052,0.821,0.072,0.056,0.543,0.328,1440,0.1193,0.6867,0.068,14.9,33.8,71.0,30.84,2.35,9.40,0.46,18.64,6.74,1.181,0.254,0.197,0.204,8.075,0.350,0.0035,87,361,972,21398,144,0,0.000,4817,48,1588,6580,176,1012,7028,4.75,12.78,13810,14.7332,66711,13417,434319,2083.3,-0.0,597673,13.823,2631002.543,1.49e-14,0.00776,37.93,40170,31.378,2.330,28.695,0.352,31.378,2648,2178,3390,0.2921,0.966,1.105,1.542,1.268,0.964,1.252,11445.815,11953.161,15085.839,11340.954,18670.632,5001.620,2647.121,4290.998,0.571,0.529,0.530,0.524,0.428,0.519,17041,32937,0.7168,0.3838,0.3603,0.9992,0.0334,0.0645,0.5719,1.0518,0.9508,0.1542,0.0188,0.0267,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2881,0.9986,0.8520,0.8114,0.9984,0.0334,0.0645,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4311,4.4915,4.5896,0.0530,0.0514,0.0385,0.069,0.065,0.069,0.088,2138,0.1015,0.0060,0.0031,0.00228,0.00082,0.00105,26.52,26.91,27.69,1830.8423,0.0811,30.4611,6.0713,7.7520,1098663,1526824,2.1004,0.1299,2492.3,1830.8423,25.42,0,0,0,0,0,0,0,11939.738,9119.601,0.9086
5000,10163,2649,62596,128482,114809,65061,825,20548,1318,4,259282,3145542,36785.771,20428.181,0.6194,10391.045,0.055,0.813,0.089,0.044,0.548,0.325,834,0.0888,0.6853,0.080,17.1,35.1,74.3,32.20,2.23,9.55,0.54,19.87,6.80,1.195,0.257,0.145,0.150,7.693,0.306,0.0031,77,339,914,16648,197,13,0.434,5834,74,1983,8106,439,1650,8074,4.00,12.62,17051,17.8550,66704,14941,410592,2154.3,-0.0,622625,11.779,2631002.543,1.59e-15,0.00038,12.68,42210,30.818,2.321,27.883,0.615,30.819,3471,2301,4391,0.2595,0.966,1.109,1.583,1.256,0.965,1.267,12717.219,15734.295,11475.253,12578.924,23122.640,3949.248,2013.985,4073.903,0.550,0.551,0.543,0.477,0.471,0.549,20240,33681,0.5851,0.3181,0.3415,0.9983,0.0371,0.0620,0.5910,1.0850,0.9307,0.1278,0.0355,0.0249,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4034,0.9988,0.9204,0.8064,0.9975,0.0372,0.0621,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1892,4.2879,4.6835,0.0499,0.0617,0.0523,0.070,0.099,0.093,0.082,1064,0.0605,0.0052,0.0024,0.00252,0.00086,0.00100,24.52,27.30,27.42,1574.3745,0.0749,36.2604,4.5829,7.1961,1100134,1524036,1.4960,0.0947,2486.9,1574.3745,23.03,0,0,0,0,0,0,0,10037.136,7688.364,0.9180
6000,12789,3922,75206,160079,142123,84088,785,25698,2606,8,425816,4373564,46691.307,30015.505,0.6193,13533.476,0.037,0.867,0.061,0.035,0.564,0.315,1107,0.0885,0.6625,0.066,17.3,41.0,78.7,32.56,2.38,8.86,0.20,21.12,6.79,1.325,0.215,0.184,0.193,8.346,0.318,0.0031,82,353,937,24112,154,15,0.451,7386,442,2145,10202,1630,1944,9215,2.25,9.00,15420,19.5100,66715,16886,382062,3177.8,-0.0,652416,13.974,2631002.543,2.44e-14,0.00039,23.20,56863,43.380,2.479,39.926,0.976,43.381,5478,1813,5498,0.1612,0.991,1.297,1.704,1.317,0.959,1.454,11758.398,20839.949,18674.647,11661.031,29889.105,6071.070,2316.451,8094.508,0.560,0.518,0.589,0.546,0.432,0.563,19990,39302,0.5576,0.2433,0.3156,0.9987,0.0349,0.0525,0.5515,1.0278,0.9621,0.1137,0.0309,0.0204,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3825,0.9991,0.8773,0.7810,0.9984,0.0351,0.0525,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1516,4.7398,4.8952,0.0462,0.0296,0.0260,0.027,0.047,0.034,0.044,1141,0.0551,0.0052,0.0024,0.00232,0.00098,0.00101,22.77,26.53,27.52,1532.4341,0.0990,42.1192,5.7632,8.2106,1100317,1521452,0.7911,0.0305,2512.1,1532.4341,19.40,0,0,0,0,0,0,0,16482.029,12517.302,0.9004
7000,10515,3015,68241,142750,125402,73474,1035,27573,3219,3,401724,4402378,38383.692,28242.826,0.6414,12138.397,0.062,0.866,0.052,0.020,0.558,0.329,1244,0.1010,0.6733,0.056,14.5,36.8,73.6,30.00,2.10,8.90,0.17,18.83,6.64,1.313,0.226,0.165,0.172,7.534,0.324,0.0033,87,429,880,21340,118,16,0.297,6209,905,1696,7914,1305,1356,7854,3.25,10.43,13964,17.6189,66786,17332,361101,2468.2,-0.0,685794,15.976,2631002.543,3.22e-14,0.00036,24.47,52177,38.021,2.282,34.878,0.861,38.022,4291,2196,4028,0.2240,0.963,1.240,1.768,1.374,0.948,1.447,10383.592,14641.064,17964.992,10293.239,22263.858,6513.212,2101.041,7490.175,0.552,0.511,0.584,0.517,0.463,0.551,27844,35697,0.5147,0.1977,0.3106,0.9994,0.0309,0.0526,0.5949,1.0249,1.0001,0.1115,0.0299,0.0253,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2262,0.9996,0.8934,0.8052,0.9985,0.0309,0.0526,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0425,4.8687,4.7897,0.0462,0.0272,0.0239,0.034,0.043,0.039,0.041,1761,0.0737,0.0045,0.0036,0.00207,0.00072,0.00066,26.51,26.36,26.85,1588.6017,0.1022,33.0536,8.0990,7.8773,1103596,1520499,0.6109,0.0152,2477.6,1588.6017,21.78,0,0,0,0,0,0,0,16104.428,11874.841,0.8986
8000,9104,1934,63515,137058,122196,72708,835,22658,2333,4,348789,3157254,36499.832,24269.435,0.6019,11148.718,0.051,0.852,0.062,0.035,0.520,0.353,852,0.1007,0.6641,0.062,19.8,40.0,71.2,32.41,2.41,10.23,0.40,19.38,6.46,1.274,0.247,0.208,0.215,6.586,0.268,0.0035,80,362,664,15739,89,14,0.223,5471,674,629,7801,1203,1263,6638,6.25,14.35,15329,17.8297,66688,16759,341753,3568.0,-0.0,709682,12.037,2631002.543,2.04e-14,0.00044,7.77,51290,31.281,2.272,28.402,0.607,31.281,3932,1613,3559,0.2014,0.983,1.190,1.712,1.335,0.963,1.347,10581.782,15312.038,14303.848,10490.215,22854.487,6110.992,1917.359,5092.366,0.526,0.494,0.530,0.518,0.471,0.576,31447,35683,0.5133,0.2081,0.2712,0.9994,0.0259,0.0535,0.5871,0.9152,0.8716,0.1297,0.0212,0.0229,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2811,0.9987,0.8000,0.7590,0.9985,0.0259,0.0535,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2413,4.8204,4.9951,0.0364,0.0585,0.0535,0.060,0.101,0.098,0.076,1437,0.0654,0.0038,0.0045,0.00222,0.00093,0.00096,24.86,28.05,28.19,1551.9080,0.0915,33.7618,5.4640,6.5727,1105685,1519642,1.0843,0.1098,2481.8,1551.9080,16.84,0,0,0,0,0,0,0,13120.717,9806.060,0.9042
9000,7030,2242,54671,115468,101318,60256,541,17269,1722,2,299814,2656725,32533.669,21646.633,0.6304,9834.803,0.049,0.854,0.063,0.034,0.516,0.354,652,0.1118,0.6522,0.062,18.1,39.9,70.3,30.13,2.61,9.79,0.36,17.37,6.52,1.354,0.239,0.230,0.239,7.571,0.339,0.0031,72,343,558,11582,83,15,0.164,4291,26,1394,5610,253,1118,5659,4.91,12.95,17008,18.8105,66680,17704,328014,1755.1,0.0,728437,9.892,2631002.543,1.17e-14,0.00261,30.68,44662,29.112,2.449,26.233,0.430,29.113,2882,1254,2894,0.1997,0.989,1.297,1.838,1.408,0.973,1.465,8998.932,12752.496,14828.301,8931.531,18608.639,5743.544,1358.951,4709.336,0.517,0.520,0.513,0.526,0.472,0.550,36030,33192,0.6160,0.1048,0.2726,0.9994,0.0362,0.0589,0.5668,1.0262,0.9603,0.1581,0.0145,0.0231,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3170,0.9985,0.7816,0.8014,0.9983,0.0362,0.0589,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5573,4.9981,5.0547,0.0430,0.0659,0.0637,0.054,0.111,0.062,0.082,1390,0.0781,0.0031,0.0035,0.00228,0.00065,0.00091,25.62,25.57,27.44,1596.1792,0.0862,27.8681,4.8366,5.0552,1107629,1518756,1.9630,0.1976,2452.6,1596.1792,18.95,0,0,0,0,0,0,0,11811.830,8879.086,0.9064
10000,7931,1957,48785,89881,78891,40620,476,16851,1300,1,219986,2532435,27980.933,15597.825,0.6330,6894.975,0.047,0.875,0.051,0.027,0.516,0.360,485,0.0911,0.6678,0.053,17.9,41.5,68.5,30.60,2.34,9.57,0.31,18.38,6.42,1.371,0.224,0.226,0.232,6.620,0.280,0.0032,79,376,505,10386,99,13,0.092,4700,13,1084,6834,194,1604,6133,6.50,13.45,22182,21.3850,66698,19193,319052,1912.6,0.0,737953,9.623,2631002.543,1.98e-14,0.00154,11.37,34761,26.756,2.389,23.812,0.554,26.794,3515,1269,3147,0.1996,0.971,1.298,1.882,1.417,0.952,1.489,7703.183,12428.155,10166.182,7643.389,17066.336,3870.750,1185.628,3646.472,0.515,0.490,0.531,0.408,0.402,0.503,40676,26707,0.6040,0.0818,0.2282,0.9996,0.0337,0.0504,0.5920,0.9055,0.8918,0.1341,0.0218,0.0218,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1962,0.9985,0.7028,0.7748,0.9981,0.0337,0.0504,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5048,5.0203,5.4117,0.0356,0.0409,0.0366,0.067,0.056,0.074,0.060,1063,0.0794,0.0035,0.0025,0.00233,0.00054,0.00095,26.23,27.53,28.20,1506.4116,0.0724,25.0400,4.1461,5.4764,1108675,1517426,2.3731,0.2021,2521.3,1506.4116,19.36,0,0,0,0,0,0,0,8702.851,6493.219,0.9108
