step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,11344,8220,129006,785590,757495,644781,11803,51571,150,0,129045,4801456,183001.635,72564.340,0.2673,70408.342,0.241,0.276,0.259,0.224,0.642,0.334,190,0.0180,0.6786,0.098,15.3,49.0,89.1,46.67,3.85,4.69,2.73,35.40,7.72,1.064,0.095,0.045,0.046,23.005,0.650,0.0022,140,446,1797,4747,36,0,0.000,5214,3485,2984,4875,686,3733,6925,0.00,0.60,11293,34.1770,66713,10109,539833,3119.6,-0.0,467007,56.070,2631002.543,3.36e-15,0.00093,30.00,229870,121.732,2.449,118.380,0.903,121.733,8720,756,1868,0.3886,0.854,1.052,1.292,1.057,0.923,1.158,36849.375,12151.653,180467.645,37531.076,35411.255,1712.742,255.192,188.064,0.691,0.574,0.552,0.876,0.729,0.662,7585,55327,0.6922,0.6148,0.5564,1.0000,0.0534,0.0562,0.5435,0.7070,0.7621,0.0936,0.0538,0.0328,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17701,0.9999,0.7933,0.7608,0.9993,0.0534,0.0562,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0990,4.9522,5.0432,0.1139,0.1976,0.1725,0.351,0.459,0.402,0.382,8071,0.1681,0.0095,0.0118,0.00233,0.00167,0.00149,23.42,27.08,27.82,61.7289,0.0201,72.0504,34.7955,21.2748,1081639,1531295,0.6999,0.0063,1739.5,61.7289,21.62,0,0,0,0,0,0,8818,2155.998,0.000,0.9879
2000,10915,2827,58490,131410,121961,71654,1266,15290,46,0,141051,1875981,36728.600,18720.084,0.3033,16046.085,0.213,0.452,0.152,0.183,0.525,0.368,80,0.0425,0.6501,0.086,16.0,38.3,78.2,38.88,1.78,6.04,0.81,30.25,7.44,1.098,0.159,0.040,0.041,10.719,0.383,0.0021,100,912,986,9135,32,0,0.000,4469,751,2757,7407,491,900,9524,0.00,4.60,13048,13.9457,66814,10380,497961,3963.8,0.0,525531,19.842,2631002.543,2.64e-14,0.00070,25.34,42074,31.564,2.138,28.936,0.490,31.565,2419,2677,5819,0.3050,0.928,1.068,1.311,1.133,0.943,1.154,15581.850,14631.798,10753.992,15517.729,26502.965,1121.143,415.670,1137.185,0.524,0.491,0.551,0.501,0.552,0.564,12602,23707,0.6055,0.4577,0.4692,0.9999,0.0446,0.0543,0.5374,0.8246,0.8216,0.1017,0.0230,0.0220,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5747,0.9979,0.7026,0.7103,0.9996,0.0446,0.0543,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0948,5.0644,4.9277,0.0589,0.0792,0.0685,0.094,0.146,0.107,0.141,1234,0.0898,0.0032,0.0027,0.00235,0.00096,0.00080,27.11,26.88,27.19,192.8925,0.0342,42.3741,11.8589,7.9832,1094716,1526928,1.4569,0.0545,3020.5,192.8925,26.00,0,0,0,0,0,0,12895,2673.999,0.000,0.9816
3000,8982,2144,52569,108584,99926,55105,910,12823,28,1,122985,1820077,34411.701,15350.299,0.2681,13289.598,0.102,0.572,0.154,0.172,0.504,0.374,75,0.0606,0.6650,0.077,13.8,37.2,75.6,35.20,1.90,5.87,1.05,26.38,7.03,1.118,0.144,0.092,0.093,9.850,0.334,0.0022,90,375,780,6045,85,0,0.000,3638,18,1831,7133,313,885,7784,0.00,7.58,14917,16.7763,66738,13265,464320,1650.2,-0.0,560289,12.538,2631002.543,7.79e-15,0.00166,14.43,33234,25.318,2.163,22.907,0.247,25.318,2373,2615,3994,0.3267,0.911,1.079,1.398,1.231,0.938,1.169,11935.532,13813.337,12439.449,11847.701,23414.149,715.853,416.979,927.869,0.521,0.477,0.510,0.502,0.482,0.534,13950,25484,0.6413,0.5772,0.4896,0.9995,0.0473,0.0664,0.5498,0.9070,0.8521,0.1067,0.0278,0.0247,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5267,0.9984,0.7478,0.7610,0.9987,0.0473,0.0664,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2216,4.7881,4.9892,0.0562,0.0998,0.0873,0.119,0.207,0.140,0.204,676,0.0717,0.0045,0.0030,0.00213,0.00095,0.00085,22.82,26.98,27.10,729.2538,0.0488,35.7000,4.4942,8.0439,1096746,1526999,1.9773,0.1115,3576.9,729.2538,22.38,0,0,0,0,0,0,10223,2060.701,0.000,0.9801
4000,7817,2595,62120,134116,123330,70744,1252,14719,60,0,137756,2513479,38448.448,17876.328,0.2888,15390.146,0.101,0.627,0.163,0.109,0.534,0.355,139,0.0809,0.6771,0.079,13.9,37.5,73.2,33.28,2.24,7.78,0.61,22.65,7.02,1.164,0.194,0.152,0.154,11.258,0.353,0.0021,87,349,907,9198,60,0,0.000,3764,49,2286,5482,194,988,6635,1.00,8.31,16902,18.5189,66780,13146,438242,1753.2,0.0,588586,13.741,2631002.543,2.04e-14,0.00124,37.93,39477,23.838,1.936,21.672,0.230,23.838,2728,1738,3351,0.2649,0.965,1.119,1.435,1.251,0.959,1.200,14062.728,14338.781,14281.320,13914.010,25643.265,881.933,491.819,1112.429,0.586,0.477,0.530,0.489,0.518,0.560,16352,27700,0.7193,0.4257,0.3945,0.9988,0.0459,0.0568,0.5779,0.9684,0.8985,0.1171,0.0321,0.0281,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,7009,0.9991,0.8317,0.8126,0.9979,0.0460,0.0568,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2366,4.6647,4.8881,0.0642,0.0574,0.0476,0.102,0.114,0.104,0.092,1008,0.0863,0.0041,0.0033,0.00227,0.00097,0.00086,26.59,25.86,26.23,1511.3815,0.0599,40.1120,5.1650,8.5764,1098379,1525733,2.0455,0.1351,3370.1,1511.3815,25.42,0,0,0,0,0,0,12789,2486.181,0.000,0.9703
5000,10733,3022,58469,119519,108997,60135,915,12737,26,0,135486,2819915,39445.844,14416.193,0.2696,12133.090,0.075,0.731,0.104,0.090,0.555,0.340,163,0.0610,0.6668,0.074,18.6,41.1,75.6,36.74,2.11,7.70,0.58,26.35,7.27,1.168,0.185,0.146,0.148,10.058,0.333,0.0019,84,365,961,6377,37,13,0.669,4773,67,1911,8755,520,2054,8159,1.25,8.02,16191,18.9776,66772,15674,416673,3016.0,-0.0,615985,12.522,2631002.543,1.29e-14,0.00049,12.68,38183,29.281,2.376,26.474,0.432,29.282,4124,2294,4315,0.2769,0.958,1.119,1.479,1.218,0.956,1.233,12482.731,14171.279,17233.422,12392.670,21952.842,808.905,457.991,1016.208,0.588,0.510,0.560,0.576,0.455,0.497,21474,25912,0.5654,0.3262,0.3668,0.9987,0.0433,0.0602,0.5523,0.8649,0.8627,0.0928,0.0334,0.0210,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5380,0.9994,0.7794,0.7550,0.9986,0.0435,0.0603,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2911,4.8581,5.0313,0.0522,0.0569,0.0488,0.115,0.098,0.100,0.113,691,0.0550,0.0039,0.0037,0.00250,0.00075,0.00069,26.59,27.34,27.19,1682.0004,0.0606,34.8122,4.7631,7.7584,1098840,1523187,1.4462,0.0993,3088.4,1682.0004,23.03,0,0,0,0,0,0,10807,2283.104,0.000,0.9712
6000,10030,3062,61314,126854,116178,64715,825,12822,34,0,146647,2964124,41554.607,16497.991,0.2669,14052.172,0.065,0.781,0.077,0.077,0.545,0.350,75,0.0692,0.6375,0.069,17.5,47.4,88.1,39.98,2.18,7.96,0.92,28.91,7.25,1.196,0.176,0.160,0.162,10.270,0.315,0.0020,76,376,1002,5522,54,13,0.612,4557,387,1712,7931,918,1435,7677,2.25,9.78,13690,17.7062,66783,16776,392019,3517.7,-0.0,650626,13.496,2631002.543,8.50e-15,0.00013,23.20,41056,27.072,2.052,24.680,0.340,27.072,4113,2093,3824,0.2472,0.959,1.155,1.537,1.274,0.956,1.245,11767.796,15348.912,20178.660,11663.787,23764.332,1024.686,411.205,1009.927,0.603,0.468,0.543,0.566,0.438,0.526,26663,30780,0.6196,0.2832,0.3293,0.9992,0.0408,0.0695,0.5356,0.9348,0.7899,0.0898,0.0221,0.0206,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,6126,0.9993,0.8316,0.6991,0.9988,0.0408,0.0696,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1966,4.9908,4.9295,0.0489,0.0804,0.0741,0.225,0.146,0.189,0.158,677,0.0524,0.0043,0.0039,0.00215,0.00081,0.00086,23.25,27.54,27.35,1608.4678,0.0740,35.9789,6.4769,7.0189,1100582,1521677,0.7591,0.0313,2951.8,1608.4678,19.40,0,0,0,0,0,0,11578,2445.819,0.000,0.9708
7000,8002,2708,54535,112380,102485,57001,844,12630,41,0,137940,2676482,39230.301,15973.405,0.2803,13557.194,0.058,0.781,0.072,0.088,0.525,0.371,95,0.0783,0.6251,0.078,16.6,46.4,85.2,38.44,2.24,9.26,0.53,26.40,7.25,1.228,0.200,0.173,0.174,10.739,0.356,0.0021,84,407,859,5621,57,12,0.122,3788,786,1148,6068,787,1066,6149,3.25,10.32,10729,16.0979,66854,16787,366315,2645.1,-0.0,686555,13.282,2631002.543,1.04e-14,0.00052,24.47,34970,25.499,2.067,23.169,0.264,25.501,3548,1702,2752,0.2499,0.978,1.177,1.591,1.295,0.968,1.303,10714.670,13748.598,20283.197,10619.484,21884.814,1102.905,306.662,1006.644,0.539,0.498,0.531,0.561,0.457,0.510,31701,28084,0.6091,0.2585,0.3151,0.9995,0.0407,0.0663,0.5467,0.9907,0.8492,0.0928,0.0100,0.0199,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4245,0.9990,0.8366,0.7631,0.9989,0.0407,0.0663,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1757,4.9551,5.0897,0.0493,0.0560,0.0525,0.048,0.128,0.051,0.128,882,0.0568,0.0037,0.0040,0.00219,0.00063,0.00077,26.97,27.22,26.99,1478.3361,0.0741,33.1765,6.8576,6.4245,1102823,1521138,0.5865,0.0152,2947.1,1478.3361,21.78,0,0,0,0,0,0,10681,2416.211,0.000,0.9681
8000,5656,1861,44859,79658,70837,34260,539,10942,30,0,111861,2091406,29104.208,10124.580,0.2631,8285.434,0.063,0.827,0.053,0.057,0.486,0.394,49,0.1088,0.6382,0.072,19.2,47.1,86.0,37.91,2.59,9.56,0.56,25.19,7.05,1.220,0.194,0.227,0.229,10.261,0.367,0.0022,81,409,512,4544,42,11,0.120,2889,542,609,4505,531,687,4438,7.50,14.54,13281,16.1894,66754,17585,346937,1925.4,-0.0,711746,11.088,2631002.543,5.31e-16,0.00129,7.77,25119,22.411,2.461,19.790,0.160,22.412,2492,1240,1924,0.2329,0.981,1.160,1.576,1.351,0.958,1.217,8575.493,11296.416,12563.888,8503.197,16322.557,994.391,218.579,626.176,0.536,0.450,0.465,0.432,0.392,0.461,37241,25508,0.6633,0.2885,0.2495,0.9994,0.0384,0.0670,0.5579,0.9833,0.7930,0.1067,0.0341,0.0254,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1980,0.9985,0.7218,0.7679,0.9988,0.0384,0.0670,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0967,4.9586,4.8744,0.0485,0.0557,0.0463,0.094,0.062,0.058,0.107,740,0.0643,0.0048,0.0047,0.00207,0.00060,0.00078,25.01,27.10,27.66,1418.2300,0.0702,25.2306,5.4383,5.6497,1105319,1520860,1.0505,0.1087,3013.8,1418.2300,16.84,0,0,0,0,0,0,8005,1839.147,0.000,0.9675
9000,9096,2128,53716,109596,100811,54924,956,9331,32,0,111402,2414668,35649.338,11093.053,0.2560,9310.847,0.060,0.847,0.048,0.045,0.532,0.365,70,0.0604,0.6447,0.079,16.7,38.1,71.3,34.01,1.67,7.82,0.39,24.13,6.99,1.218,0.186,0.143,0.144,8.261,0.267,0.0019,64,329,486,4614,17,11,0.141,3903,17,1171,7908,181,1255,7660,6.25,13.53,15900,18.5942,66738,15865,327649,2853.1,0.0,728494,9.621,2631002.543,1.63e-14,0.00234,30.68,33224,23.507,2.366,20.829,0.312,23.507,2744,2316,4036,0.2661,0.970,1.119,1.599,1.385,0.961,1.253,10219.177,15507.954,13392.358,10140.598,21427.229,874.687,216.707,690.813,0.566,0.526,0.511,0.464,0.440,0.554,36778,29435,0.5958,0.2080,0.2341,0.9996,0.0328,0.0493,0.5869,0.9177,0.9196,0.0884,0.0291,0.0219,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2457,0.9988,0.6092,0.7718,0.9987,0.0328,0.0493,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8798,4.9837,4.6633,0.0472,0.0528,0.0445,0.097,0.047,0.054,0.091,564,0.0662,0.0028,0.0027,0.00230,0.00090,0.00117,25.43,27.89,28.36,1343.0346,0.0548,32.0322,4.1859,5.4347,1106213,1518112,1.9206,0.1956,3141.8,1343.0346,18.95,0,0,0,0,0,0,8457,1782.206,0.000,0.9747
10000,8146,2407,55678,120720,111692,64166,876,9157,26,0,105057,2332900,41865.818,12887.947,0.2760,11075.978,0.070,0.802,0.055,0.072,0.530,0.369,58,0.0640,0.6322,0.064,17.3,40.0,75.6,35.17,1.64,7.73,0.33,25.48,6.95,1.242,0.183,0.170,0.172,9.306,0.325,0.0018,58,327,581,4136,75,11,0.142,3783,29,1473,6644,160,1110,6876,4.50,11.92,18359,19.6382,66729,16261,305478,2780.1,0.0,742668,9.908,2631002.543,1.33e-14,0.00172,11.37,40489,26.387,2.302,23.797,0.288,26.431,2853,1969,3324,0.2589,0.967,1.140,1.638,1.362,0.963,1.304,10047.658,21541.870,14350.147,9997.716,28593.933,770.055,200.043,841.872,0.545,0.515,0.528,0.503,0.452,0.578,29875,34693,0.6957,0.1953,0.2727,0.9993,0.0325,0.0647,0.5760,1.0103,0.8800,0.0933,0.0098,0.0127,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3859,0.9991,0.7958,0.7864,0.9979,0.0325,0.0647,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0061,4.8562,4.4566,0.0505,0.0406,0.0324,0.080,0.039,0.054,0.071,829,0.0823,0.0024,0.0053,0.00209,0.00088,0.00115,26.20,27.40,27.57,1414.0901,0.0546,39.4409,4.4023,5.5054,1107373,1517207,2.3270,0.2011,3185.1,1414.0901,19.36,0,0,0,0,0,0,8064,1811.969,0.000,0.9730
