step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,11228,8746,128073,787793,754971,647211,12509,57317,2147,1,252626,5140861,182488.312,74542.069,0.4150,67989.441,0.246,0.284,0.247,0.223,0.640,0.328,787,0.0268,0.6877,0.099,15.4,47.7,87.8,46.30,4.25,5.07,3.05,33.93,7.75,1.042,0.102,0.052,0.052,23.901,0.681,0.0023,145,448,1826,12947,29,0,0.000,5588,3408,2953,4867,659,3602,6967,0.00,0.91,12143,34.4952,66713,10042,539809,2743.6,-0.0,465725,57.636,2631002.543,1.77e-16,0.00093,30.00,231434,125.227,2.445,121.823,0.958,125.228,8571,984,1673,0.4221,0.846,1.026,1.245,1.036,0.929,1.141,37142.296,12109.054,178044.060,37729.451,34704.242,3905.382,1777.423,869.822,0.705,0.552,0.548,0.881,0.721,0.666,7340,56930,0.7180,0.6544,0.6358,0.9999,0.0504,0.0538,0.5388,0.7358,0.7982,0.1031,0.0672,0.0335,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16237,1.0000,0.7148,0.7341,0.9988,0.0504,0.0538,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0800,5.0693,5.0001,0.1190,0.2214,0.1933,0.414,0.491,0.409,0.457,8189,0.1682,0.0094,0.0115,0.00235,0.00165,0.00149,23.22,28.00,27.64,57.8860,0.0200,71.6315,35.6031,22.0328,1081040,1531604,0.7038,0.0067,1743.3,57.8860,21.62,0,0,0,0,0,0,0,6552.628,3865.559,0.9682
2000,9760,2937,46172,103081,95054,56063,846,19915,1634,0,164500,2021039,31272.998,15023.768,0.4463,10435.707,0.155,0.508,0.172,0.166,0.525,0.366,545,0.0538,0.6553,0.084,12.8,35.2,72.4,36.69,2.08,7.30,1.15,26.16,7.52,1.065,0.190,0.054,0.056,10.988,0.406,0.0029,125,1046,1106,10685,67,0,0.000,5088,939,2077,6744,451,1018,8291,0.00,6.73,14165,14.8475,66813,11823,500567,2540.0,-0.0,522985,22.030,2631002.543,1.81e-14,0.00068,25.34,34011,30.662,2.199,27.853,0.610,30.663,2760,2554,4446,0.3579,0.880,1.039,1.280,1.109,0.919,1.122,13246.025,11443.789,9438.476,13216.267,19053.962,2084.170,1356.272,1147.620,0.549,0.499,0.530,0.552,0.535,0.559,14503,19421,0.5953,0.4696,0.5143,0.9998,0.0451,0.0515,0.5501,0.8904,0.8719,0.1183,0.0227,0.0186,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5145,0.9984,0.7623,0.7304,0.9994,0.0451,0.0515,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1116,5.2352,5.0467,0.0601,0.1094,0.0946,0.172,0.176,0.160,0.218,1525,0.1053,0.0025,0.0020,0.00234,0.00094,0.00078,26.58,27.67,27.48,152.1059,0.0314,32.4699,13.4719,8.5576,1093950,1528695,1.4759,0.0570,3057.6,152.1059,26.00,0,0,0,0,0,0,0,4588.061,2489.947,0.9408
3000,10360,2771,63141,147157,135450,83103,913,18339,1798,1,282560,2614025,42065.367,21327.641,0.4049,14177.160,0.131,0.658,0.112,0.098,0.536,0.344,853,0.0697,0.6660,0.063,14.8,38.1,74.6,36.16,2.23,8.44,0.63,24.87,7.29,1.100,0.215,0.117,0.129,8.936,0.352,0.0027,84,349,929,14598,140,0,0.000,5559,29,2048,8283,402,1524,8434,0.50,8.12,13660,17.5877,66735,11295,464927,2371.1,-0.0,559193,14.524,2631002.543,9.20e-15,0.00236,14.43,48142,33.838,2.316,31.001,0.520,33.839,3898,2767,3695,0.3361,0.903,1.051,1.370,1.180,0.928,1.144,14869.019,15711.520,15524.606,14758.772,25959.148,3120.429,1595.102,2434.950,0.576,0.502,0.531,0.581,0.524,0.590,13728,31762,0.6670,0.4510,0.4352,0.9994,0.0445,0.0557,0.5830,0.9196,0.8543,0.1087,0.0264,0.0244,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,9416,0.9989,0.6519,0.7187,0.9981,0.0445,0.0557,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1307,5.1379,4.9393,0.0502,0.0712,0.0626,0.101,0.098,0.100,0.133,1225,0.0806,0.0039,0.0033,0.00232,0.00105,0.00098,22.11,26.99,26.64,795.4285,0.0594,41.1285,5.6685,8.8556,1095422,1527875,1.9974,0.1127,3547.2,795.4285,22.38,0,0,0,0,0,0,0,7150.481,3991.677,0.9101
4000,9080,2544,62162,129440,115917,66038,1240,22095,2473,1,347676,3406748,37054.810,20643.837,0.4093,11750.506,0.076,0.787,0.064,0.073,0.547,0.335,1581,0.0972,0.6846,0.076,14.5,38.8,68.7,33.75,2.74,8.74,0.56,21.71,7.04,1.137,0.225,0.165,0.181,8.819,0.353,0.0030,93,368,947,20551,101,0,0.000,5236,29,1707,7344,150,1336,7594,3.50,10.45,14545,16.0966,66710,11618,434673,2449.6,-0.0,592600,15.033,2631002.543,8.32e-15,0.00472,37.93,41965,29.604,2.035,27.195,0.373,29.604,3064,2570,3446,0.3486,0.935,1.052,1.463,1.208,0.952,1.212,13630.456,13825.944,13252.348,13524.224,22028.745,3792.679,2092.397,3008.256,0.598,0.508,0.535,0.495,0.471,0.556,14969,32203,0.7213,0.2559,0.3402,0.9992,0.0329,0.0577,0.5829,0.8875,0.8550,0.1514,0.0425,0.0347,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5052,0.9990,0.7711,0.7550,0.9980,0.0329,0.0577,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0123,5.0916,4.8586,0.0512,0.0585,0.0517,0.100,0.071,0.095,0.087,1618,0.0948,0.0036,0.0034,0.00232,0.00103,0.00112,26.85,27.72,27.79,1412.0141,0.0822,36.0238,6.3907,8.6420,1097724,1526654,2.0940,0.1318,3419.5,1412.0141,25.42,0,0,0,0,0,0,0,8893.331,4762.031,0.9030
5000,10358,2867,51148,99593,88408,47836,609,17514,1568,1,239678,2847213,32255.911,15317.966,0.4394,8736.190,0.069,0.783,0.095,0.053,0.550,0.334,721,0.0702,0.6682,0.059,15.1,41.4,71.0,34.81,2.15,8.20,0.51,23.96,6.96,1.188,0.202,0.155,0.171,8.793,0.334,0.0029,94,385,957,12955,146,12,0.163,5928,108,2114,8136,302,1523,8533,3.76,10.81,15920,17.8609,66704,15589,415033,2768.2,-0.0,619963,12.509,2631002.543,2.34e-14,0.00117,12.68,34432,22.011,1.844,19.623,0.544,22.011,3502,2562,4294,0.2891,0.945,1.111,1.561,1.262,0.945,1.272,11025.031,10874.690,13593.199,10956.947,16441.955,2723.802,1446.248,2411.726,0.584,0.500,0.560,0.536,0.415,0.502,22835,25285,0.6357,0.3654,0.3474,0.9992,0.0390,0.0703,0.5987,0.8167,0.8538,0.1233,0.0235,0.0255,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4461,0.9979,0.6577,0.7062,0.9979,0.0390,0.0703,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0138,4.8288,4.9292,0.0506,0.0650,0.0489,0.080,0.070,0.088,0.081,1041,0.0620,0.0044,0.0034,0.00248,0.00067,0.00086,25.60,26.96,27.39,1804.5988,0.0727,27.8305,5.4349,7.0740,1098953,1524347,1.4866,0.0954,3000.6,1804.5988,23.03,0,0,0,0,0,0,0,6581.777,3523.275,0.9130
6000,10002,3179,52082,104976,93642,52336,558,17489,1473,5,246704,3028540,34871.676,16855.005,0.4551,9837.253,0.063,0.816,0.071,0.050,0.545,0.341,724,0.0767,0.6539,0.062,16.8,45.6,77.7,36.27,2.58,9.11,0.40,24.17,6.94,1.247,0.206,0.205,0.223,9.296,0.319,0.0028,94,398,1124,12107,231,14,0.562,5815,320,1759,7923,1162,1725,7115,3.50,11.30,16324,19.5739,66702,18321,393041,2241.5,0.0,649166,12.897,2631002.543,1.01e-14,0.00110,23.20,37574,23.763,1.858,21.391,0.515,23.764,4809,1719,3474,0.2128,0.963,1.205,1.631,1.293,0.955,1.328,9493.753,12964.872,16056.103,9414.406,19238.420,3304.126,1112.169,2601.457,0.588,0.481,0.544,0.516,0.430,0.532,29919,27103,0.5577,0.2358,0.2614,0.9994,0.0379,0.0608,0.5691,0.8810,0.9138,0.1101,0.0213,0.0233,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5448,0.9994,0.7734,0.7705,0.9982,0.0381,0.0611,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9243,4.8208,4.9633,0.0485,0.0471,0.0387,0.063,0.054,0.066,0.070,920,0.0562,0.0037,0.0034,0.00228,0.00078,0.00093,22.89,27.10,27.70,1648.6479,0.0771,29.0609,5.8613,7.0361,1099272,1523808,0.7936,0.0308,2818.3,1648.6479,19.40,0,0,0,0,0,0,0,7017.752,3774.230,0.9073
7000,8943,3097,68029,171279,157150,102010,1240,20704,1977,5,294699,3717973,48804.827,23093.885,0.4622,14581.152,0.076,0.788,0.084,0.052,0.562,0.338,625,0.0868,0.6573,0.094,13.9,43.1,72.6,33.89,2.14,8.44,0.79,22.52,6.94,1.253,0.198,0.163,0.177,9.031,0.382,0.0027,86,388,1033,16004,215,15,0.477,5420,896,1151,6896,743,1245,6955,4.25,11.60,11206,17.1375,66771,13770,362911,2521.2,-0.0,687125,15.659,2631002.543,2.25e-14,0.00071,24.47,62528,38.152,2.086,35.301,0.766,38.154,3727,1725,3491,0.2290,0.951,1.211,1.665,1.347,0.934,1.309,14909.266,16443.642,23831.297,14734.165,24820.518,4283.978,1166.192,3062.562,0.595,0.499,0.565,0.625,0.575,0.597,29709,40701,0.5653,0.2894,0.2958,0.9992,0.0388,0.0556,0.5909,0.8812,0.9244,0.1089,0.0172,0.0206,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4436,0.9988,0.7471,0.7790,0.9983,0.0389,0.0557,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9015,5.0000,4.9290,0.0517,0.0751,0.0685,0.147,0.088,0.122,0.171,1265,0.0542,0.0033,0.0034,0.00235,0.00091,0.00090,27.05,27.49,27.72,1635.1171,0.0918,40.1283,8.1614,7.4971,1102038,1522285,0.6111,0.0149,2683.0,1635.1171,21.78,0,0,0,0,0,0,0,8512.733,4535.211,0.9060
8000,9295,2382,48947,100489,89935,50835,707,15862,1498,3,228856,2495170,31683.086,14724.014,0.4460,8344.515,0.075,0.816,0.069,0.040,0.509,0.369,650,0.0773,0.6624,0.079,17.9,44.6,75.4,36.49,2.09,8.48,0.35,25.57,6.81,1.207,0.197,0.153,0.158,8.182,0.313,0.0028,84,415,780,12643,136,12,0.338,4842,666,1427,7202,1695,875,6725,7.00,14.40,13425,17.2273,66663,16168,340797,3077.1,-0.0,709436,11.343,2631002.543,9.03e-15,0.00048,7.77,37234,27.626,2.319,24.739,0.568,27.626,3990,1806,3499,0.2863,0.930,1.139,1.613,1.234,0.939,1.314,8854.828,13064.961,12645.332,8760.258,18622.012,3128.449,1030.862,2220.188,0.525,0.472,0.521,0.556,0.429,0.531,31413,27489,0.4590,0.5156,0.3441,0.9997,0.0366,0.0616,0.5715,0.8469,0.8592,0.0883,0.0304,0.0239,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2733,0.9986,0.6980,0.7415,0.9987,0.0366,0.0616,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8415,4.8955,4.8510,0.0461,0.0415,0.0355,0.068,0.043,0.038,0.078,1010,0.0626,0.0032,0.0063,0.00231,0.00073,0.00078,24.10,26.31,27.40,1294.4918,0.0746,27.7737,5.2104,6.1327,1103279,1520927,1.0801,0.1044,2881.3,1294.4918,16.84,0,0,0,0,0,0,0,6379.499,3371.454,0.9195
9000,8919,2338,59663,129594,118350,69214,717,14008,1273,3,220062,2570526,39406.757,18322.163,0.4582,12019.812,0.072,0.770,0.094,0.064,0.530,0.355,486,0.0744,0.6526,0.070,12.0,40.6,68.9,31.95,2.33,8.87,0.29,20.45,6.74,1.227,0.225,0.209,0.219,7.880,0.301,0.0024,68,342,774,9539,126,13,0.279,5201,38,1270,7611,190,1337,7392,5.75,13.13,15704,18.2900,66656,15168,319031,2067.8,-0.0,728996,10.976,2631002.543,1.88e-14,0.00202,30.68,45774,29.091,2.217,26.384,0.491,29.092,3098,2049,3772,0.2570,0.980,1.179,1.590,1.320,0.966,1.293,11506.531,17310.144,14777.998,11424.400,25224.171,2820.619,864.833,2616.899,0.565,0.480,0.536,0.539,0.470,0.570,28723,39166,0.6244,0.4157,0.3027,0.9995,0.0352,0.0630,0.5910,0.9948,0.8682,0.1292,0.0335,0.0338,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4598,0.9976,0.7661,0.7196,0.9982,0.0352,0.0630,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9569,4.8604,4.7768,0.0470,0.0311,0.0251,0.039,0.045,0.036,0.049,991,0.0792,0.0027,0.0043,0.00243,0.00102,0.00116,25.79,27.26,28.09,1553.1785,0.0676,37.1454,5.0526,5.9239,1105358,1519506,1.9535,0.1878,2804.0,1553.1785,18.95,0,0,0,0,0,0,0,6302.351,3430.804,0.9075
10000,9759,2556,57354,115587,104815,57516,717,14380,1075,4,208310,2580538,36615.608,15285.652,0.4381,9582.298,0.082,0.803,0.057,0.057,0.518,0.360,564,0.0754,0.6574,0.062,15.2,42.7,75.5,34.20,2.53,8.28,0.42,22.96,6.99,1.224,0.198,0.205,0.213,8.244,0.296,0.0025,66,344,859,10623,221,17,0.456,5424,43,1318,8398,231,1818,7710,5.25,12.94,19654,20.7709,66675,14716,304616,3681.5,-0.0,740298,11.113,2631002.543,3.54e-15,0.00051,11.37,39217,28.341,2.346,25.428,0.566,28.375,3792,2051,3916,0.2438,0.974,1.183,1.571,1.325,0.962,1.265,10645.273,16395.100,12897.617,10562.739,22737.550,2768.164,1137.112,1798.077,0.577,0.433,0.526,0.440,0.438,0.557,28467,37038,0.6423,0.2133,0.2997,0.9996,0.0291,0.0713,0.5880,0.9092,0.8554,0.1320,0.0263,0.0334,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3096,0.9992,0.7309,0.7324,0.9976,0.0291,0.0713,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8895,4.9442,4.9124,0.0466,0.0429,0.0354,0.064,0.059,0.050,0.078,921,0.0822,0.0018,0.0032,0.00241,0.00097,0.00114,26.01,28.10,28.35,1627.6781,0.0680,33.9107,5.0187,6.0943,1106408,1517468,2.3697,0.1953,2685.2,1627.6781,19.36,0,0,0,0,0,0,0,5703.354,3065.047,0.9172
