step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,11633,7945,130512,794643,762414,652575,11556,52574,375,0,254069,4783262,182869.046,75585.631,0.3341,70281.122,0.237,0.273,0.252,0.238,0.634,0.333,372,0.0242,0.6820,0.101,17.2,46.0,86.5,44.03,4.06,5.65,2.58,31.75,7.40,1.103,0.132,0.050,0.050,21.133,0.614,0.0022,142,451,1805,9511,48,0,0.000,5905,3582,3180,4871,808,3872,6953,0.00,0.92,11950,34.6095,66705,9982,539812,3230.0,-0.0,466740,56.239,2631002.543,6.37e-15,0.00092,30.00,232794,117.045,2.104,114.111,0.831,117.046,9257,701,1675,0.3473,0.852,1.066,1.427,1.109,0.899,1.151,37081.176,12239.605,180105.473,37689.342,35355.353,4517.310,394.926,392.274,0.683,0.568,0.557,0.874,0.730,0.673,7317,55156,0.6822,0.6465,0.6037,0.9999,0.0521,0.0547,0.5584,0.6728,0.7910,0.1044,0.0619,0.0277,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17612,0.9999,0.6508,0.7426,0.9987,0.0521,0.0547,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0545,5.0245,5.0160,0.1029,0.1956,0.1648,0.344,0.407,0.387,0.350,7963,0.1696,0.0096,0.0117,0.00238,0.00167,0.00148,23.44,27.00,28.04,67.5572,0.0327,72.1490,34.4825,21.7565,1082301,1531574,0.7236,0.0072,1733.9,67.5572,21.62,0,0,0,0,0,0,9175,5304.510,0.000,0.9564
2000,13443,3159,52099,121844,113397,68616,1129,17534,82,0,190275,2163353,35943.556,16570.705,0.3211,12751.864,0.150,0.463,0.191,0.197,0.577,0.319,233,0.0353,0.6608,0.091,16.6,37.4,66.0,37.47,1.65,5.22,1.23,29.37,7.24,1.066,0.135,0.042,0.045,8.984,0.356,0.0024,134,976,976,6533,93,0,0.000,5353,683,2648,10112,632,1000,11811,0.00,6.39,13603,14.5305,66807,9275,499260,3288.5,-0.0,524507,20.632,2631002.543,8.50e-15,0.00005,25.34,37254,30.716,2.079,27.904,0.733,30.717,2825,4197,6421,0.3912,0.869,1.029,1.333,1.148,0.912,1.131,16161.846,12866.711,11038.944,16089.544,21566.932,2491.165,679.323,648.353,0.564,0.567,0.601,0.522,0.572,0.586,12979,15835,0.5448,0.4251,0.5355,0.9996,0.0457,0.0566,0.5920,0.7776,0.8412,0.1170,0.0211,0.0218,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7929,0.9983,0.5358,0.6606,0.9985,0.0457,0.0566,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2276,5.0421,4.9450,0.0526,0.1195,0.1037,0.204,0.185,0.253,0.178,1607,0.1223,0.0025,0.0024,0.00254,0.00104,0.00081,26.99,28.28,27.40,205.6608,0.0476,37.8888,11.9111,8.7213,1095040,1525893,1.5025,0.0523,3000.7,205.6608,26.00,0,0,0,0,0,0,7302,3818.841,0.000,0.9654
3000,9151,2731,51064,110687,101971,58806,817,15564,31,0,172219,2183318,35325.625,15088.845,0.2624,12264.243,0.138,0.579,0.130,0.153,0.546,0.332,102,0.0652,0.6584,0.076,20.9,38.8,66.5,35.66,2.22,8.23,0.65,24.56,6.94,1.138,0.202,0.142,0.150,10.076,0.380,0.0024,103,397,825,6610,64,0,0.000,4628,29,1741,7381,310,1187,7654,1.00,10.10,14935,17.0679,66719,10503,465046,2193.0,-0.0,558947,14.550,2631002.543,5.49e-15,0.00476,14.43,35244,24.242,1.984,21.937,0.321,24.242,3314,2260,3577,0.3047,0.895,1.078,1.453,1.264,0.923,1.157,12839.534,12911.245,13445.143,12743.066,21401.659,1153.677,609.541,1061.384,0.553,0.524,0.556,0.520,0.526,0.551,13498,26417,0.7259,0.5080,0.5420,0.9993,0.0520,0.0611,0.6168,0.8590,0.8845,0.1114,0.0412,0.0271,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6875,0.9983,0.7334,0.7676,0.9985,0.0520,0.0611,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6320,5.2059,5.0633,0.0544,0.0857,0.0700,0.099,0.140,0.124,0.080,930,0.0961,0.0037,0.0037,0.00235,0.00101,0.00083,22.40,27.04,26.87,1025.6777,0.0579,34.5536,5.0771,9.4730,1096353,1527254,2.0161,0.1085,3296.7,1025.6777,22.38,0,0,0,0,0,0,5539,2824.602,0.000,0.9433
4000,9975,2649,54470,112747,102289,57635,642,15273,32,0,219237,2712715,38597.444,14613.497,0.2688,10930.900,0.117,0.700,0.096,0.087,0.547,0.332,110,0.0729,0.6472,0.059,23.3,41.6,65.8,37.80,2.08,7.70,0.53,27.49,7.02,1.140,0.191,0.141,0.148,9.310,0.335,0.0023,104,404,884,8137,87,0,0.000,4803,42,1980,7953,572,1530,7873,5.00,14.06,14668,17.1887,66772,10825,436181,2836.5,-0.0,589233,14.911,2631002.543,1.86e-14,0.00153,37.93,35718,23.688,1.861,21.471,0.356,23.688,3622,2481,3872,0.3513,0.894,1.065,1.492,1.222,0.935,1.194,13326.251,13821.903,15453.000,13172.414,20902.930,1775.125,651.856,1255.616,0.577,0.522,0.535,0.540,0.470,0.528,13482,24570,0.5799,0.3679,0.4211,0.9993,0.0480,0.0641,0.6089,0.8819,0.8891,0.0976,0.0306,0.0286,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5548,0.9990,0.6956,0.7279,0.9978,0.0480,0.0641,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4513,5.1444,5.1587,0.0485,0.0763,0.0558,0.070,0.089,0.069,0.070,1133,0.1040,0.0044,0.0036,0.00232,0.00099,0.00108,26.15,26.79,27.43,1513.4929,0.0744,34.5470,6.0246,8.8867,1097810,1525366,2.1100,0.1281,3144.0,1513.4929,25.42,0,0,0,0,0,0,7090,3682.597,0.000,0.9475
5000,9182,2782,50592,104827,94526,53525,710,12389,38,0,189842,2448027,35689.790,14112.958,0.2683,10929.842,0.105,0.715,0.090,0.090,0.530,0.338,71,0.0806,0.6471,0.071,23.6,40.3,65.7,34.62,1.97,8.56,0.25,23.84,6.68,1.208,0.214,0.184,0.195,10.036,0.347,0.0020,94,385,886,9065,143,8,0.540,4742,78,1777,7327,479,1455,7248,5.50,13.92,16618,17.4268,66765,13533,411685,2015.5,-0.0,616994,12.590,2631002.543,8.67e-15,0.00023,12.68,32995,26.080,2.241,23.431,0.408,26.081,3576,2265,3341,0.2994,0.912,1.132,1.592,1.335,0.931,1.261,12268.002,14005.578,12947.529,12123.135,21548.968,1215.868,610.285,1356.963,0.549,0.524,0.516,0.521,0.486,0.529,16438,27446,0.6160,0.3006,0.3815,0.9986,0.0367,0.0666,0.6345,0.8872,0.9045,0.1029,0.0268,0.0271,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4561,0.9987,0.7949,0.7857,0.9972,0.0367,0.0666,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7912,5.1318,5.2196,0.0503,0.0407,0.0280,0.038,0.044,0.032,0.032,748,0.0720,0.0036,0.0038,0.00245,0.00082,0.00104,25.59,27.27,27.78,1568.0654,0.0678,34.2053,4.8142,7.7762,1099649,1523809,1.4869,0.0936,3013.9,1568.0654,23.03,0,0,0,0,0,0,6203,3183.116,0.000,0.9354
6000,10594,3435,60800,137796,124997,76293,703,13388,51,0,290322,3104057,43115.136,18368.513,0.2707,13456.955,0.096,0.750,0.062,0.092,0.555,0.320,106,0.0801,0.6449,0.052,23.0,41.3,68.2,34.27,2.11,9.94,0.23,21.99,6.63,1.243,0.239,0.191,0.199,9.755,0.354,0.0019,86,384,1020,11074,234,10,0.403,5805,211,1472,8911,1201,1715,7678,5.25,13.02,11776,18.9750,66775,15133,388256,2726.9,-0.0,652084,14.456,2631002.543,1.49e-14,0.00023,23.20,43611,34.048,2.409,31.084,0.555,34.050,4904,2050,3640,0.2497,0.917,1.238,1.592,1.320,0.932,1.313,12051.870,13322.253,25000.797,11887.239,19684.055,2348.854,704.037,1858.667,0.593,0.494,0.541,0.645,0.471,0.495,22733,31923,0.5075,0.2304,0.3285,0.9992,0.0391,0.0708,0.6427,0.9273,0.8762,0.0985,0.0288,0.0273,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3993,0.9993,0.7838,0.7537,0.9984,0.0395,0.0713,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7882,5.0290,5.3833,0.0473,0.0359,0.0276,0.040,0.052,0.030,0.045,950,0.0948,0.0049,0.0040,0.00233,0.00081,0.00093,22.03,27.47,27.53,1507.1372,0.0859,32.1027,7.1565,7.2993,1100326,1522170,0.7825,0.0307,2977.6,1507.1372,19.40,0,0,0,0,0,0,9083,4911.559,0.000,0.9226
7000,7973,2294,43698,81283,70857,37259,326,11553,40,0,207077,2494321,28798.810,11713.635,0.2813,8073.007,0.088,0.801,0.043,0.068,0.531,0.337,95,0.0963,0.6442,0.045,22.4,38.6,65.8,32.14,2.00,9.12,0.37,20.65,6.44,1.259,0.230,0.194,0.202,9.125,0.334,0.0021,98,469,812,9419,119,9,0.300,4374,1032,1176,5765,537,929,6507,7.00,15.54,15202,18.5780,66846,17384,367489,1990.5,-0.0,681428,12.067,2631002.543,6.02e-15,0.00042,24.47,27279,27.336,2.458,24.572,0.306,27.337,3393,1702,2878,0.2447,0.944,1.244,1.602,1.374,0.935,1.315,9054.368,9760.191,13279.114,8936.909,14655.794,1658.358,651.491,1330.778,0.562,0.472,0.526,0.471,0.427,0.479,31760,24785,0.5895,0.1932,0.3233,0.9994,0.0421,0.0752,0.6557,0.9733,0.9006,0.1110,0.0173,0.0281,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1908,0.9992,0.8421,0.7554,0.9982,0.0423,0.0752,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7529,5.0471,5.4694,0.0446,0.0633,0.0362,0.047,0.071,0.049,0.034,899,0.0705,0.0067,0.0060,0.00241,0.00063,0.00074,26.97,27.05,27.29,1496.7304,0.0739,24.0101,6.2656,5.8010,1103076,1521869,0.5955,0.0148,2954.0,1496.7304,21.78,0,0,0,0,0,0,7134,3640.627,0.000,0.9262
8000,7840,2153,50157,103890,93795,53155,578,10189,48,0,207613,2359938,33671.722,13730.430,0.2699,10228.596,0.091,0.788,0.031,0.089,0.523,0.351,178,0.0876,0.6411,0.049,20.2,39.6,69.4,32.60,1.66,7.42,0.33,23.19,6.70,1.281,0.184,0.194,0.204,8.533,0.301,0.0019,78,387,699,7576,90,10,0.298,4249,498,852,6490,1016,814,6010,6.50,15.20,17520,20.3528,66746,18060,349994,2617.8,-0.0,703478,10.962,2631002.543,3.89e-15,0.00072,7.77,35511,25.055,2.314,22.422,0.319,25.055,3433,1385,3022,0.2037,0.959,1.269,1.634,1.387,0.934,1.318,9268.417,13035.265,15077.968,9162.378,19659.972,1763.398,466.917,1271.519,0.538,0.478,0.527,0.452,0.493,0.561,36969,29072,0.5828,0.1458,0.2316,0.9995,0.0445,0.0672,0.6445,0.8725,0.8821,0.0904,0.0184,0.0199,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3274,0.9988,0.6902,0.6998,0.9985,0.0445,0.0672,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7853,5.1565,5.3516,0.0413,0.0420,0.0338,0.059,0.074,0.062,0.050,992,0.0970,0.0061,0.0054,0.00218,0.00072,0.00094,23.27,27.38,27.84,1421.9735,0.0768,29.2413,5.9823,4.9797,1104812,1520380,1.0506,0.1058,3004.3,1421.9735,16.84,0,0,0,0,0,0,6715,3501.833,0.000,0.9351
9000,7561,1977,49916,106981,97406,56584,481,9364,36,0,181376,2349979,35591.393,13887.100,0.2647,10886.344,0.068,0.827,0.038,0.067,0.537,0.349,55,0.0793,0.6380,0.058,18.0,37.5,66.2,31.37,1.92,7.28,0.36,21.81,6.55,1.252,0.188,0.213,0.222,7.976,0.310,0.0019,71,358,622,6196,85,12,0.146,4060,31,1157,6373,258,1189,6114,7.00,14.84,16189,19.2292,66740,17183,333265,2140.1,0.0,726063,9.745,2631002.543,4.60e-15,0.00615,30.68,35700,24.736,2.342,22.089,0.305,24.736,3112,1496,2953,0.2490,0.941,1.193,1.603,1.348,0.950,1.304,9984.853,11679.931,18979.495,9888.107,17610.135,1458.420,510.543,1031.792,0.562,0.496,0.531,0.620,0.430,0.512,40452,31303,0.5649,0.1287,0.2217,0.9998,0.0465,0.0621,0.5951,0.8831,0.9257,0.1066,0.0200,0.0235,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2976,0.9977,0.7003,0.7871,0.9983,0.0465,0.0621,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8546,5.2675,5.4805,0.0404,0.0456,0.0369,0.063,0.054,0.063,0.063,922,0.0832,0.0028,0.0056,0.00240,0.00072,0.00087,24.93,27.56,27.80,1290.1771,0.0612,27.8856,4.7622,4.9824,1106046,1519718,1.9008,0.1934,3161.3,1290.1771,18.95,0,0,0,0,0,0,5594,3000.755,0.000,0.9365
10000,6518,2067,42956,84102,75988,40796,350,9053,63,0,141344,2110323,30049.173,10777.689,0.2843,8266.379,0.072,0.824,0.042,0.061,0.536,0.353,58,0.0808,0.6461,0.058,20.9,39.1,72.8,33.25,2.15,8.49,0.37,22.24,6.59,1.277,0.211,0.244,0.257,9.277,0.352,0.0020,67,361,606,5334,57,11,0.158,3664,33,1401,5084,178,999,5341,6.00,13.84,20391,20.7971,66759,18701,320218,1919.6,-0.0,738289,9.131,2631002.543,1.59e-15,0.00147,11.37,28869,21.229,2.281,18.711,0.237,21.265,2967,1269,2282,0.2317,0.977,1.248,1.633,1.404,0.965,1.287,8158.997,12704.045,12343.061,8115.179,17857.313,1189.069,414.318,907.923,0.575,0.490,0.511,0.486,0.414,0.526,42301,26339,0.6477,0.1946,0.2142,1.0000,0.0415,0.0676,0.6396,0.9049,0.7952,0.1097,0.0311,0.0284,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3177,0.9992,0.7706,0.7399,0.9984,0.0415,0.0676,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9929,5.3042,5.3288,0.0446,0.0466,0.0351,0.068,0.057,0.059,0.069,758,0.0862,0.0028,0.0049,0.00232,0.00067,0.00086,25.97,26.25,26.81,1485.2235,0.0562,26.3082,4.7183,4.4124,1107250,1518703,2.3172,0.2014,3129.8,1485.2235,19.36,0,0,0,0,0,0,4609,2511.310,0.000,0.9295
