step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,22167,9580,288601,890864,785227,600949,1314,74906,591,0,1933808,20893378,179100.432,183153.953,1.0382,57674.792,0.022,0.844,0.091,0.043,0.711,0.204,1534,0.1260,0.7246,0.050,18.3,31.1,49.4,24.76,5.45,8.81,0.31,10.19,5.85,1.095,0.285,0.669,0.710,11.394,0.369,0.0025,75,287,1567,98746,52,0,0.000,12391,6765,6068,9334,1537,7245,13385,1.25,3.31,33298,52.0545,66702,7757,548757,5373.7,-0.0,430331,37.264,2624706.209,1.24e-15,0.00092,30.00,237048,128.331,2.167,124.632,1.531,128.331,16746,1222,4199,0.1256,0.991,1.095,1.208,1.090,0.957,1.155,37676.528,23350.217,143763.939,37893.858,55117.426,76433.665,9341.929,39703.567,0.797,0.573,0.585,0.750,0.648,0.525,4796,78491,0.6905,0.5376,0.5546,0.9998,0.0297,0.0436,0.5413,0.7579,0.8448,0.2555,0.0767,0.1129,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,32191,0.9994,0.6918,0.7181,0.9989,0.0297,0.0436,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4821,4.7839,4.7107,0.0855,0.0587,0.0522,0.077,0.075,0.076,0.067,6683,0.1158,0.0006,0.0030,0.00232,0.00139,0.00119,22.44,27.87,27.53,777.4276,0.2297,92.6669,22.2713,14.9927,1079904,1525725,0.5412,0.0055,1072.8,777.4276,21.62,0,0,0,0,0,0,82572,125479.161,110489.508,0.8926
2000,13055,2316,104138,214564,188945,110045,381,41761,201,0,601434,7253435,41624.600,61000.511,1.2005,15873.116,0.022,0.883,0.056,0.039,0.634,0.255,456,0.1133,0.7233,0.045,16.7,31.2,52.7,27.49,3.90,8.47,0.61,14.51,6.13,1.084,0.272,0.494,0.521,5.294,0.289,0.0036,82,462,909,26701,36,0,0.000,7078,1848,3904,7303,631,2329,10095,3.25,8.87,23058,26.2634,66802,12619,517375,2731.1,-0.0,498185,20.946,2624706.209,2.16e-14,0.00005,25.34,61640,34.993,1.769,32.567,0.657,34.994,6839,2597,3619,0.2663,0.929,1.082,1.230,1.092,0.932,1.178,9269.082,7318.187,36353.461,9211.087,11933.168,34987.199,2689.556,7450.641,0.727,0.490,0.428,0.595,0.379,0.357,14579,36703,0.5684,0.4037,0.3863,0.9997,0.0382,0.0746,0.5441,0.7918,0.8111,0.2165,0.0416,0.0668,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5501,0.9987,0.6335,0.6652,0.9981,0.0382,0.0746,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5145,4.4665,4.6711,0.0407,0.0937,0.0722,0.124,0.120,0.134,0.076,5020,0.1042,0.0042,0.0045,0.00255,0.00072,0.00078,27.62,26.96,26.88,1746.2156,0.1404,21.3436,15.1574,5.7887,1093716,1524522,1.2232,0.0496,1101.1,1746.2156,26.00,0,0,0,0,0,0,24064,45127.395,39692.652,0.9249
3000,9692,1239,99978,190580,171418,89999,603,36231,188,0,429239,4099997,40670.127,39545.402,0.9573,13864.154,0.033,0.842,0.069,0.056,0.511,0.341,547,0.1461,0.7377,0.055,10.0,27.6,52.4,25.04,2.98,7.13,0.74,14.19,6.39,1.069,0.260,0.416,0.439,4.617,0.305,0.0042,68,272,517,26040,18,0,0.000,5203,45,2106,7541,274,1119,8299,8.00,15.48,20242,19.9135,66727,12518,486929,2627.3,-0.0,539188,13.044,2624706.209,2.22e-14,0.00199,14.43,58210,28.682,1.780,26.243,0.660,28.683,2963,2950,3779,0.3352,0.951,1.055,1.208,1.100,0.959,1.131,13869.098,13101.058,19708.043,13807.126,21019.112,14289.006,3530.634,7861.607,0.567,0.474,0.469,0.504,0.426,0.480,17688,41671,0.6458,0.2362,0.2566,0.9994,0.0341,0.0555,0.5252,0.9566,0.8521,0.2068,0.0645,0.0715,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6257,0.9978,0.7902,0.7032,0.9969,0.0341,0.0555,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4950,4.5873,4.7039,0.0447,0.1275,0.1161,0.183,0.147,0.215,0.102,1904,0.0574,0.0040,0.0034,0.00270,0.00088,0.00105,23.00,26.68,26.90,1655.1551,0.1131,35.1358,5.9461,7.0982,1097727,1522766,1.9047,0.1045,1252.3,1655.1551,22.38,0,0,0,0,0,0,17090,25681.248,22458.453,0.9375
4000,10555,1229,80237,138666,123648,58036,393,28147,130,0,308913,2956365,32642.950,27993.603,0.9442,9763.290,0.032,0.847,0.065,0.055,0.461,0.378,312,0.1168,0.7471,0.049,13.5,29.6,51.5,25.72,3.07,7.81,0.53,14.31,6.24,1.093,0.269,0.399,0.418,4.369,0.273,0.0041,69,264,361,22485,20,0,0.000,5648,47,2490,8018,184,1518,8853,9.50,15.91,22769,21.5310,66769,14431,463431,2322.9,-0.0,566878,10.415,2624706.209,1.15e-14,0.00404,37.93,43582,26.464,2.065,23.950,0.449,26.465,3644,2611,4300,0.2958,0.958,1.079,1.262,1.107,0.963,1.160,11565.230,11749.981,12693.719,11450.057,18262.463,7765.391,3057.190,7407.733,0.456,0.458,0.467,0.417,0.391,0.443,23263,32337,0.7665,0.2309,0.2781,0.9994,0.0317,0.0508,0.5425,0.9544,0.8467,0.2074,0.0556,0.0658,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5543,0.9990,0.8183,0.7299,0.9978,0.0319,0.0508,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5969,4.6173,4.7854,0.0385,0.0879,0.0797,0.117,0.131,0.152,0.096,1163,0.0682,0.0032,0.0025,0.00253,0.00072,0.00096,26.70,26.66,27.31,1464.9697,0.0950,30.0382,3.7862,6.6291,1099030,1521136,2.0376,0.1242,1559.1,1464.9697,25.42,0,0,0,0,0,0,12054,18230.313,15957.062,0.9408
5000,7550,1329,75648,129770,114923,53793,329,30795,148,0,342443,3036035,29624.342,30145.326,0.9685,9417.728,0.032,0.854,0.056,0.059,0.465,0.377,281,0.1627,0.7332,0.059,14.6,31.1,56.4,26.88,3.28,8.06,0.64,14.90,6.23,1.114,0.257,0.423,0.439,5.241,0.302,0.0045,73,278,392,21991,18,2,0.887,3943,105,1809,5636,181,1423,5946,8.00,15.92,21841,20.7894,66762,19546,448065,1606.2,-0.0,595699,11.389,2624706.209,7.45e-15,0.00082,12.68,39425,22.608,1.847,20.489,0.272,22.608,3432,1526,2592,0.2336,0.980,1.102,1.280,1.121,0.969,1.190,8224.211,8915.846,17323.528,8152.741,13565.800,12138.115,2281.953,6307.531,0.497,0.437,0.443,0.461,0.350,0.402,34363,28386,0.6112,0.1587,0.2315,0.9994,0.0282,0.0577,0.5552,0.9932,0.8166,0.1741,0.0532,0.0735,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5005,0.9982,0.8159,0.6972,0.9977,0.0282,0.0577,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7330,4.5984,4.7553,0.0400,0.0940,0.0823,0.105,0.171,0.156,0.106,1813,0.0711,0.0036,0.0031,0.00251,0.00049,0.00082,25.29,26.11,26.80,1754.9914,0.1120,21.9894,5.4173,5.9721,1100418,1520624,1.4286,0.0904,1572.3,1754.9914,23.03,0,0,0,0,0,0,12506,20727.599,18201.774,0.9411
6000,8429,1568,86794,193021,178890,105719,508,30032,118,0,330161,3210347,48587.953,32701.673,0.9280,13553.041,0.035,0.832,0.068,0.066,0.484,0.374,208,0.1321,0.7059,0.050,17.3,32.8,63.4,30.55,3.55,8.53,0.74,17.74,6.43,1.131,0.253,0.387,0.398,5.681,0.305,0.0042,65,273,485,16722,48,4,0.838,4378,569,1854,6006,829,1663,5937,5.00,14.15,13983,19.3310,66772,15042,419588,2040.4,-0.0,634618,12.259,2624706.209,2.66e-15,0.00019,23.20,64290,32.892,1.925,30.658,0.310,32.893,4430,1396,2603,0.2239,0.977,1.106,1.356,1.129,0.973,1.218,16914.319,11909.005,27174.040,16777.209,18189.745,10670.376,2598.290,5879.966,0.476,0.499,0.483,0.576,0.557,0.504,36369,38022,0.5205,0.1319,0.2388,0.9997,0.0398,0.0574,0.5354,0.9537,0.8445,0.1625,0.0517,0.0505,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5897,0.9993,0.8330,0.7317,0.9981,0.0398,0.0574,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7242,4.4983,4.7197,0.0379,0.0929,0.0829,0.164,0.155,0.124,0.146,1529,0.0728,0.0022,0.0030,0.00252,0.00083,0.00088,21.95,25.23,26.40,1654.4186,0.1108,35.4012,5.9038,6.3553,1101475,1518783,0.7615,0.0287,1659.7,1654.4186,19.40,0,0,0,0,0,0,10317,19148.633,16955.040,0.9497
7000,7494,1360,61634,107569,96174,45698,237,25056,119,0,272150,2158731,29201.392,24115.991,0.9621,7751.428,0.042,0.817,0.062,0.079,0.430,0.399,200,0.1360,0.6790,0.062,17.5,36.0,69.9,34.78,3.18,8.92,0.96,21.73,6.65,1.143,0.247,0.330,0.341,5.925,0.280,0.0045,78,311,334,11200,13,6,0.770,3780,826,934,5734,1009,1327,5158,6.50,15.18,14119,17.9977,66842,18244,394410,2704.9,-0.0,667635,10.439,2624706.209,1.79e-14,0.00040,24.47,35611,21.920,1.878,19.787,0.255,21.921,3681,1452,2361,0.2655,0.954,1.090,1.502,1.137,0.961,1.264,8202.764,8498.884,16546.373,8120.940,12285.508,10136.641,1139.838,5088.083,0.432,0.438,0.423,0.441,0.406,0.420,43221,24306,0.5116,0.1257,0.2567,0.9999,0.0458,0.0668,0.5088,0.8889,0.8473,0.1390,0.0270,0.0358,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3389,0.9996,0.7974,0.7607,0.9984,0.0458,0.0668,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8644,4.7840,4.9118,0.0350,0.1194,0.1117,0.162,0.238,0.214,0.176,1428,0.0555,0.0038,0.0035,0.00245,0.00053,0.00065,26.99,27.37,27.76,1532.3314,0.1112,20.7118,5.7027,4.7368,1102890,1517551,0.6041,0.0140,1834.4,1532.3314,21.78,0,0,0,0,0,0,8271,16364.563,14491.280,0.9524
8000,6530,1268,68017,136807,126048,68227,563,21426,82,0,247802,2409420,32697.946,24581.106,0.9632,9663.469,0.056,0.822,0.063,0.059,0.477,0.375,206,0.1361,0.6934,0.069,16.7,33.4,61.6,30.09,2.98,8.89,0.88,17.34,6.44,1.183,0.272,0.343,0.350,5.627,0.288,0.0038,63,279,399,11180,26,5,0.582,3418,516,971,5043,905,558,5067,6.75,14.99,17403,18.5476,66743,19286,369086,2081.3,-0.0,691769,9.453,2624706.209,2.79e-14,0.00071,7.77,44412,20.804,1.779,18.849,0.177,20.805,2917,1240,2373,0.2251,0.978,1.111,1.552,1.203,0.971,1.269,8824.751,14755.139,12486.052,8755.364,21119.999,7891.702,1383.296,5642.639,0.441,0.510,0.495,0.407,0.451,0.567,43114,34598,0.5929,0.2011,0.2330,0.9996,0.0333,0.0550,0.5577,0.9818,0.8446,0.1677,0.0358,0.0361,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3316,0.9984,0.8299,0.6625,0.9978,0.0333,0.0550,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8459,4.5779,4.9110,0.0360,0.0971,0.0870,0.148,0.186,0.132,0.197,1218,0.0614,0.0025,0.0031,0.00251,0.00071,0.00097,22.81,25.98,27.17,1592.3119,0.0922,30.2309,4.7470,4.7062,1104679,1516518,1.0691,0.1022,1916.7,1592.3119,16.84,0,0,0,0,0,0,8341,14917.637,13158.981,0.9480
9000,9312,1367,70343,137548,125545,66751,454,20954,150,0,281105,2378169,34321.522,25521.861,0.9228,9308.701,0.059,0.821,0.049,0.071,0.474,0.368,255,0.1024,0.6956,0.064,19.0,35.0,62.9,31.77,2.30,7.97,1.20,20.30,6.46,1.201,0.230,0.279,0.294,5.283,0.206,0.0038,60,268,353,12216,44,4,0.747,4488,26,1197,8089,248,1533,7531,6.25,15.40,20929,21.5361,66722,17373,350613,3556.3,0.0,708551,8.944,2624706.209,4.61e-15,0.00459,30.68,44385,20.189,1.760,18.034,0.394,20.190,3228,2489,3595,0.3008,0.907,1.103,1.804,1.262,0.931,1.332,10777.100,13722.485,13508.334,10700.395,19421.494,7619.372,2474.654,6119.134,0.447,0.512,0.474,0.473,0.479,0.501,44473,30726,0.5617,0.1099,0.2409,0.9997,0.0340,0.0555,0.5842,0.8549,0.7935,0.1509,0.0295,0.0328,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4743,0.9979,0.7752,0.7298,0.9975,0.0340,0.0555,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0383,5.0859,5.1367,0.0318,0.1470,0.1310,0.199,0.237,0.203,0.251,1488,0.0861,0.0029,0.0042,0.00256,0.00074,0.00093,25.41,28.10,28.04,1613.4521,0.0836,30.5886,3.9119,5.0318,1105442,1514216,1.9416,0.1835,1968.4,1613.4521,18.95,0,0,0,0,0,0,9500,16213.160,14314.889,0.9523
10000,8926,1372,78709,158754,147038,79568,477,22075,117,0,287472,2699403,38982.306,29809.552,0.9654,12464.163,0.075,0.810,0.041,0.073,0.498,0.360,213,0.1031,0.6791,0.059,18.0,33.6,64.8,29.92,3.08,8.19,0.85,17.79,6.34,1.195,0.237,0.343,0.353,5.112,0.236,0.0036,59,267,393,11757,14,7,0.682,4568,100,1537,7289,417,1402,7107,6.50,14.62,24922,23.1450,66733,16583,328119,2670.6,-0.0,722617,9.725,2624777.639,1.51e-14,0.00811,11.37,49196,22.931,1.813,20.726,0.392,23.012,3581,1890,3455,0.2479,0.961,1.111,1.755,1.216,0.961,1.302,10552.487,18745.052,13580.628,10477.680,27388.160,9306.461,2140.838,5898.090,0.456,0.529,0.522,0.415,0.454,0.567,38577,42505,0.6342,0.1273,0.2173,0.9996,0.0255,0.0507,0.5484,0.9145,0.7972,0.2016,0.0301,0.0367,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4220,0.9981,0.7596,0.6504,0.9978,0.0255,0.0507,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9513,4.8132,5.0303,0.0316,0.1019,0.0868,0.097,0.229,0.156,0.106,1344,0.0774,0.0018,0.0020,0.00263,0.00088,0.00129,25.24,27.62,28.16,1871.0272,0.0938,38.4483,4.2099,5.5151,1106579,1513574,2.3818,0.1912,1788.0,1871.0272,19.36,100,26,0,100,88,0,9034,17345.389,15317.506,0.9499
