step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,31689,14480,246323,1053949,926455,799739,7887,55775,1610,0,1014537,18999450,208131.098,181615.692,1.1981,105648.423,0.114,0.671,0.179,0.036,0.715,0.238,180,0.0409,0.6746,0.105,24.0,32.0,50.0,19.72,0.57,6.04,0.22,12.88,4.75,1.871,0.180,0.008,0.010,9.033,0.438,0.0017,113,468,1572,19206,31,0,0.000,5746,4847,8065,18777,930,5171,25588,1.00,4.03,5581,32.5024,66713,17527,537998,5909.1,-0.0,478776,41.298,2624755.382,2.16e-14,0.00093,30.00,482524,306.415,1.917,283.589,20.909,306.416,13235,1828,16626,0.0661,1.338,2.000,2.000,1.913,0.879,1.947,24384.387,43930.587,208100.829,24403.261,81275.431,49746.340,148.374,26072.555,0.741,0.694,0.682,0.813,0.705,0.633,7520,91090,0.6693,0.5411,0.6760,1.0000,0.0143,0.0397,0.8363,0.9153,0.9799,0.0604,0.0139,0.0025,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16888,0.9999,0.4159,0.9165,0.9986,0.0143,0.0397,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.7243,5.4143,3.2083,0.0854,0.0198,0.0182,0.025,0.054,0.037,0.053,8901,0.1302,0.0006,0.0089,0.00204,0.00154,0.00114,22.51,27.80,27.14,15.7568,0.1426,105.4245,26.7448,14.5535,1086335,1516059,0.7065,0.0080,1782.3,15.7568,21.62,0,0,0,0,0,0,49370,75967.269,64848.161,0.9515
2000,10890,5830,45696,92499,74874,46374,429,30978,70,0,163620,7027314,26876.681,23796.976,1.1866,11662.607,0.059,0.842,0.060,0.039,0.663,0.274,44,0.0697,0.6922,0.103,27.7,32.0,50.0,18.27,0.41,5.72,0.03,12.10,4.42,1.966,0.169,0.003,0.003,13.501,0.395,0.0027,179,882,921,1860,5,0,0.000,1941,643,3078,7169,277,594,10019,2.75,8.60,9750,10.2799,66816,23596,500615,1205.9,-0.0,534121,21.380,2624755.382,1.03e-14,0.00068,25.34,47042,56.451,2.220,51.053,3.178,56.452,1442,101,9347,0.0095,2.000,2.000,2.000,1.939,0.941,1.982,4768.229,19379.467,6087.919,4726.564,27724.805,4598.045,43.352,7492.973,0.576,0.584,0.694,0.430,0.649,0.490,19086,22630,0.6164,0.8077,0.6163,0.9998,0.0296,0.0350,0.7660,0.6888,0.9721,0.1291,0.0269,0.0018,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3200,0.9991,0.7348,0.9223,0.9978,0.0296,0.0350,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.5756,5.8301,3.1667,0.1408,0.0033,0.0033,0.003,0.009,0.006,0.008,1944,0.0868,0.0011,0.0027,0.00227,0.00103,0.00049,26.34,29.01,26.99,18.2934,0.0673,32.8906,7.8622,13.5179,1095856,1518004,1.5295,0.0606,3214.3,18.2934,26.00,0,0,0,0,0,0,7673,12134.369,10180.621,0.9599
3000,18942,8407,67459,162296,138163,93735,1102,14592,117,0,177741,6986162,45944.707,29228.835,1.0990,17019.801,0.081,0.830,0.066,0.023,0.692,0.256,19,0.0299,0.6897,0.125,24.0,32.0,50.0,19.06,0.15,5.50,0.19,13.21,4.58,1.878,0.162,0.002,0.003,12.952,0.375,0.0014,96,466,1673,1611,21,0,0.000,3629,65,5394,13483,270,2285,16387,1.50,6.88,14836,17.6127,66740,26421,472762,2549.7,-0.0,563527,12.283,2624755.382,7.45e-15,0.00102,14.43,80773,71.378,2.063,61.453,7.862,71.379,3584,1643,13715,0.0904,1.319,2.000,2.000,1.968,0.812,1.983,8281.345,31491.268,9364.240,8239.827,45360.442,2408.888,24.410,9775.736,0.488,0.768,0.727,0.466,0.690,0.580,26047,30139,0.5744,0.4060,0.5810,0.9999,0.0291,0.0345,0.8812,0.9430,0.9916,0.0249,0.0151,0.0014,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5169,0.9996,0.6409,0.9189,0.9995,0.0291,0.0345,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.3819,4.4785,3.1649,0.1402,0.0188,0.0177,0.030,0.039,0.069,0.028,770,0.0785,0.0001,0.0019,0.00173,0.00111,0.00056,22.88,25.14,26.68,10.5571,0.0455,54.1985,2.8062,9.4772,1096947,1509512,2.0331,0.1204,4392.6,10.5571,22.38,0,0,0,0,0,0,8620,12209.034,10178.772,0.9581
4000,18783,8499,81342,249914,224698,166549,2023,27790,117,0,192662,8296035,62473.720,36848.605,1.0669,24001.697,0.099,0.748,0.124,0.029,0.696,0.254,33,0.0345,0.6983,0.077,22.0,32.0,50.0,21.08,0.17,5.31,0.32,15.28,4.98,1.827,0.155,0.005,0.005,12.962,0.402,0.0020,118,495,4543,3287,240,0,0.000,4273,57,3677,15049,433,1764,16586,1.50,7.37,14690,19.5204,66784,16995,441223,4951.1,-0.0,591445,22.321,2624755.382,2.13e-15,0.00039,37.93,114177,83.195,1.898,72.916,8.382,83.196,4301,1327,13155,0.0914,1.015,2.000,2.000,1.863,0.862,1.913,18562.497,32299.664,17665.488,18333.606,50476.323,3494.415,76.255,9276.237,0.518,0.633,0.744,0.573,0.790,0.647,22391,38244,0.6069,0.2944,0.5035,0.9988,0.0330,0.0310,0.7783,0.8274,0.9941,0.0141,0.0055,0.0059,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5165,0.9995,0.7146,0.9001,0.9983,0.0332,0.0311,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.5956,5.4604,3.4284,0.1402,0.0222,0.0220,0.065,0.065,0.071,0.045,1187,0.0794,0.0009,0.0017,0.00213,0.00112,0.00065,26.20,29.06,27.73,29.1833,0.0636,69.5736,5.0008,17.3204,1098682,1507853,2.0601,0.1367,5327.4,29.1833,25.42,0,0,0,0,0,0,8998,12846.908,10758.455,0.9574
5000,16675,7771,55927,121758,102188,64990,841,15702,64,0,150889,6944135,39483.605,24627.655,1.0830,14413.988,0.058,0.882,0.041,0.020,0.685,0.263,45,0.0350,0.6872,0.065,24.0,32.0,50.0,19.15,0.08,5.81,0.03,13.23,4.44,1.969,0.169,0.005,0.005,13.276,0.342,0.0015,107,626,6517,2253,819,14,0.452,3304,108,5048,11519,374,1842,14459,1.75,7.42,17429,18.0953,66742,27219,416589,2192.4,-0.0,617978,13.954,2624755.382,1.61e-14,0.00108,12.68,65085,64.484,1.982,55.199,7.303,64.485,3199,417,13059,0.0258,2.000,2.000,2.000,1.994,0.888,1.998,3180.138,28963.810,10412.402,3176.850,40308.341,2749.611,33.392,7430.665,0.483,0.525,0.733,0.434,0.604,0.556,25032,31928,0.6072,0.1394,0.5560,0.9997,0.0447,0.0340,0.7064,0.7580,1.0218,0.0055,0.0080,0.0031,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,2153,1.0000,0.7645,0.9249,0.9985,0.0455,0.0340,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.4287,5.2545,3.2655,0.1436,0.0021,0.0021,0.003,0.006,0.005,0.006,675,0.0597,0.0000,0.0014,0.00198,0.00130,0.00060,23.71,26.64,26.95,58.6307,0.0600,44.0422,3.9087,10.0457,1100612,1507376,1.4556,0.1005,6070.9,58.6307,23.03,0,0,0,0,0,0,7513,10213.667,8553.111,0.9531
6000,21557,10201,74120,156957,128920,81657,1180,21775,155,0,225169,9537817,48445.690,32607.515,1.0387,17990.227,0.050,0.899,0.046,0.006,0.697,0.253,58,0.0341,0.6874,0.093,25.0,32.0,50.0,19.77,0.12,6.08,0.14,13.44,4.55,1.938,0.174,0.006,0.006,12.885,0.387,0.0016,108,525,6141,3280,723,24,0.432,4307,365,4955,16237,1236,2490,17831,2.00,7.36,18747,21.5193,66753,30215,399791,3120.7,-0.0,643703,18.020,2624755.382,1.77e-15,0.00005,23.20,91061,87.334,1.893,73.433,12.008,87.335,5749,971,14837,0.0510,2.000,2.000,2.000,1.967,0.897,1.996,5495.832,31975.677,15382.902,5466.406,45586.609,4472.891,486.259,9658.139,0.513,0.599,0.749,0.477,0.617,0.527,35720,33030,0.5274,0.1160,0.4962,0.9997,0.0202,0.0302,0.7749,0.8461,1.0126,0.0081,0.0219,0.0021,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2561,0.9996,0.6617,0.9127,0.9994,0.0202,0.0303,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.5191,4.4223,3.2533,0.1337,0.0096,0.0062,0.010,0.008,0.006,0.021,993,0.0637,0.0013,0.0016,0.00161,0.00011,0.00048,22.63,25.85,27.13,105.5059,0.0679,51.6584,5.2196,12.8003,1101043,1502883,0.7522,0.0321,6666.0,105.5059,19.40,0,0,0,0,0,0,10724,14617.288,12231.705,0.9576
7000,20164,9500,73429,158629,128617,84267,933,23315,130,0,236307,9344032,48025.368,33786.832,1.0444,18361.515,0.063,0.907,0.027,0.003,0.683,0.263,34,0.0402,0.6822,0.057,25.9,32.0,50.0,19.41,0.14,5.89,0.02,13.36,4.56,1.947,0.169,0.004,0.005,13.358,0.369,0.0017,113,605,6161,2949,734,31,0.406,4142,1510,3451,15203,1155,1361,17648,1.75,7.84,19176,21.3330,66825,31610,381252,3868.4,-0.0,672542,18.748,2624755.382,5.85e-15,0.00037,24.47,95475,87.057,1.896,74.796,10.365,87.058,4493,862,14809,0.0437,2.000,2.000,2.000,1.994,0.935,1.991,2753.516,33569.077,17338.540,2732.779,46315.565,5683.809,326.672,9414.835,0.523,0.609,0.738,0.496,0.592,0.547,44283,37313,0.5797,0.0639,0.4265,0.9999,0.0296,0.0334,0.8495,0.8478,1.0004,0.0052,0.0376,0.0033,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1709,0.9994,0.6812,0.8971,0.9989,0.0296,0.0334,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.3094,4.5404,3.2808,0.1389,0.0027,0.0027,0.003,0.004,0.004,0.003,1362,0.0665,0.0060,0.0027,0.00176,0.00015,0.00052,26.52,25.97,27.56,76.8791,0.0796,49.7076,6.6381,12.1100,1103783,1500735,0.5697,0.0159,7164.2,76.8791,21.78,0,0,0,0,0,0,10993,15425.317,12946.620,0.9554
8000,16716,8242,73932,158819,130371,83803,1084,19522,156,0,212703,8955096,46743.438,33256.170,1.0595,19170.658,0.058,0.914,0.026,0.002,0.696,0.252,39,0.0432,0.6841,0.097,24.0,32.0,50.0,18.17,0.09,5.99,0.01,12.08,4.37,1.985,0.174,0.008,0.009,14.116,0.361,0.0016,93,564,6177,2591,691,37,0.401,3742,428,3413,12875,1142,786,14788,2.00,7.74,21958,21.8133,66727,33113,365347,3112.3,-0.0,693370,16.461,2624755.382,3.10e-14,0.00013,7.77,97454,84.387,1.839,75.177,7.371,84.388,2990,170,13556,0.0106,2.000,2.000,2.000,1.993,0.867,1.998,1681.936,35931.866,13540.453,1674.561,50699.082,4131.629,307.463,9646.419,0.533,0.554,0.739,0.498,0.454,0.544,49066,44603,0.4924,0.1513,0.4219,1.0000,0.0351,0.0296,0.8259,0.7527,1.0170,0.0159,0.0082,0.0017,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2045,0.9992,0.7958,0.9287,0.9989,0.0351,0.0296,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.3674,4.6375,3.2722,0.1520,0.0012,0.0012,0.001,0.002,0.001,0.003,1045,0.0604,0.0068,0.0023,0.00175,0.00020,0.00054,24.91,26.49,27.35,193.3803,0.0650,52.9352,4.8656,11.5956,1106683,1500498,1.0251,0.1175,7468.1,193.3803,16.84,0,0,0,0,0,0,10009,14085.511,11813.774,0.9519
9000,19136,8829,77829,177210,147443,98204,1177,16223,146,0,214639,8634056,52642.723,33374.235,1.0519,19262.844,0.053,0.911,0.031,0.005,0.695,0.254,53,0.0358,0.6832,0.055,24.0,32.0,50.0,19.17,0.09,6.07,0.01,13.01,4.50,1.968,0.171,0.008,0.009,13.761,0.337,0.0013,80,503,6412,2259,844,47,0.395,4190,54,3856,15226,293,1762,17081,2.00,7.64,24839,24.8448,66717,31657,349998,4425.7,0.0,706219,14.638,2624755.382,3.02e-15,0.00286,30.68,105212,86.241,1.782,75.159,9.300,86.242,3786,271,15079,0.0187,2.000,2.000,2.000,1.957,0.872,1.991,3202.375,39169.552,14428.549,3189.086,54287.932,3558.617,155.881,10396.892,0.510,0.541,0.738,0.522,0.592,0.566,49052,45932,0.5843,0.0881,0.3919,1.0000,0.0641,0.0297,0.7980,0.8617,0.9906,0.0135,0.0028,0.0016,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1730,0.9992,0.6311,0.9077,0.9988,0.0641,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.4904,4.9140,3.2157,0.1452,0.0006,0.0006,0.001,0.001,0.001,0.000,1151,0.0933,0.0026,0.0022,0.00206,0.00088,0.00059,26.27,28.45,27.73,302.4235,0.0607,57.9872,4.1671,10.4707,1107520,1497342,1.8595,0.2070,7613.3,302.4235,18.95,0,0,0,0,0,0,10227,14111.391,11827.226,0.9548
10000,17789,9232,76607,167652,138464,90027,1018,17612,134,0,214716,8998755,53245.865,34251.732,1.0746,19831.336,0.048,0.918,0.032,0.001,0.699,0.250,82,0.0405,0.6753,0.084,24.0,32.0,50.0,19.38,0.15,6.31,0.00,12.92,4.55,1.954,0.179,0.016,0.016,15.232,0.374,0.0014,85,509,5941,2554,704,52,0.342,4000,120,4483,13186,427,1674,15688,2.00,7.47,24407,23.6370,66728,32152,336557,4171.0,-0.0,721745,15.703,2624829.725,1.67e-14,0.00520,11.37,99684,81.131,1.802,72.129,7.200,81.223,3529,412,13848,0.0237,2.000,2.000,2.000,1.967,0.966,1.980,2225.935,39170.828,16652.849,2213.065,54211.288,3684.427,316.251,10419.718,0.492,0.526,0.750,0.469,0.432,0.566,49305,47375,0.5794,0.0493,0.4217,1.0000,0.0308,0.0284,0.7458,0.9949,1.0098,0.0241,0.0005,0.0018,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1988,0.9998,0.8943,0.9178,0.9982,0.0308,0.0284,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,3.6104,4.3496,3.2246,0.1618,0.0005,0.0003,0.000,0.001,0.000,0.001,1158,0.0841,0.0057,0.0020,0.00217,0.00080,0.00056,25.95,25.18,27.40,336.8977,0.0655,57.0543,4.8315,10.8711,1109391,1495471,2.2803,0.2131,7680.6,336.8977,19.36,100,17,0,100,95,0,9887,14420.395,12099.743,0.9562
