step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,22562,12739,199634,707124,634212,506557,933,42268,186,0,1206409,17357310,169535.146,142599.506,1.1962,52404.184,0.079,0.883,0.021,0.018,0.750,0.193,284,0.0654,0.6357,0.051,27.4,41.9,56.9,28.37,6.64,9.36,0.11,12.27,5.71,1.232,0.222,0.657,0.676,14.758,0.374,0.0018,85,329,1433,27024,18,0,0.000,12332,7637,6645,8280,2379,8224,11959,1.25,2.49,40054,54.6063,66702,8822,555020,5382.5,-0.0,414741,28.339,2624797.990,4.08e-15,0.00093,30.00,192300,82.272,1.781,79.234,1.256,82.273,18327,654,3581,0.0483,1.073,1.209,1.384,1.235,0.932,1.272,35176.900,23894.547,131087.219,35372.946,55479.165,61727.524,3033.902,25433.896,0.813,0.674,0.585,0.774,0.702,0.608,7872,61887,0.7094,0.6228,0.6141,1.0000,0.0258,0.0619,0.4991,0.7085,0.7366,0.2643,0.0608,0.1060,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,43627,0.9992,0.4730,0.5195,0.9992,0.0258,0.0619,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0806,5.1365,4.8476,0.0736,0.0182,0.0119,0.022,0.017,0.017,0.015,3795,0.0876,0.0006,0.0023,0.00228,0.00161,0.00143,23.05,25.59,26.83,798.2578,0.1983,90.6253,18.2226,10.1159,1074080,1525746,0.5093,0.0049,1055.2,798.2578,21.62,0,0,0,0,0,0,34309,90195.322,80833.526,0.8939
2000,13631,4746,77331,185697,165039,108185,181,29369,56,0,416598,7500590,45205.089,55845.984,1.5429,15673.543,0.071,0.909,0.011,0.009,0.699,0.229,128,0.0659,0.6288,0.047,24.1,41.1,57.4,29.02,5.69,9.43,0.19,13.72,5.77,1.217,0.234,0.523,0.536,9.362,0.323,0.0027,98,838,1206,9460,16,0,0.000,7617,2868,3867,6896,955,2965,9711,2.00,4.71,27758,30.1897,66798,15209,525287,3606.7,-0.0,483444,22.469,2624797.990,1.63e-14,0.00071,25.34,56706,33.031,1.769,30.625,0.637,33.031,8281,1539,3811,0.1321,0.981,1.208,1.431,1.231,0.928,1.302,7978.004,9475.610,37929.869,7986.074,14962.689,31929.390,1075.013,7168.038,0.778,0.552,0.440,0.659,0.496,0.436,17347,31805,0.6792,0.2909,0.4205,1.0000,0.0483,0.0891,0.4835,0.7813,0.7251,0.2839,0.0398,0.0715,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,10454,0.9990,0.6352,0.5199,0.9987,0.0483,0.0891,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1103,4.9533,4.8769,0.0477,0.0270,0.0211,0.028,0.042,0.025,0.034,3676,0.1013,0.0040,0.0037,0.00224,0.00073,0.00074,26.95,27.19,27.60,1514.4010,0.1136,23.0545,17.7669,4.7024,1089484,1524793,1.1151,0.0504,1289.3,1514.4010,26.00,0,0,0,0,0,0,10902,40172.441,36081.194,0.9125
3000,9916,2705,88615,190878,170956,101684,579,31415,190,0,416189,4901706,43645.551,45014.420,1.1040,16297.776,0.090,0.876,0.013,0.021,0.583,0.305,332,0.1149,0.6509,0.060,19.9,39.0,58.1,28.80,4.43,9.14,0.21,15.02,5.88,1.209,0.246,0.392,0.403,6.916,0.310,0.0036,79,358,1062,9845,38,0,0.000,5305,73,1765,8078,276,1707,7933,3.00,7.80,23129,23.0840,66722,14535,498404,2716.6,-0.0,526883,14.900,2624797.990,5.85e-15,0.00159,14.43,60875,28.323,1.761,26.162,0.400,28.324,4851,1687,3378,0.1921,0.959,1.208,1.450,1.230,0.943,1.311,13535.996,13534.390,23977.365,13494.546,22471.416,15941.032,3144.696,9630.916,0.678,0.505,0.484,0.614,0.478,0.489,22636,35775,0.7210,0.2119,0.3289,0.9999,0.0342,0.0602,0.4872,0.8827,0.7773,0.2546,0.0324,0.0522,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,11525,0.9986,0.8335,0.5797,0.9980,0.0342,0.0602,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0807,5.1142,4.8479,0.0390,0.0280,0.0203,0.030,0.043,0.032,0.037,1547,0.0527,0.0039,0.0027,0.00234,0.00086,0.00088,23.03,26.42,27.11,1640.9599,0.0979,36.2844,8.2932,6.6066,1095309,1523464,1.7680,0.1033,1403.0,1640.9599,22.38,0,0,0,0,0,0,11878,28716.644,25556.043,0.9258
4000,7604,1580,66785,134306,120426,67095,426,23993,102,0,291662,3048413,32849.883,28202.454,1.0181,9644.254,0.082,0.889,0.014,0.014,0.517,0.349,234,0.1254,0.6622,0.041,21.3,38.9,56.6,29.75,4.05,8.47,0.32,16.91,5.97,1.179,0.226,0.374,0.382,5.888,0.285,0.0039,74,324,703,6850,21,0,0.000,3738,45,1362,6197,225,1016,6363,6.00,12.10,23273,21.3615,66762,16646,475845,1667.0,0.0,558191,10.244,2624797.990,1.01e-14,0.00124,37.93,42306,19.435,1.728,17.484,0.223,19.436,3435,1641,2528,0.2366,0.946,1.196,1.414,1.234,0.943,1.259,10202.377,10942.669,16179.100,10139.163,16175.873,10824.239,2143.215,5590.746,0.573,0.497,0.453,0.531,0.465,0.497,28360,31185,0.7154,0.2381,0.2759,0.9996,0.0352,0.0675,0.4870,0.8321,0.7721,0.2553,0.0208,0.0449,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5811,0.9977,0.6800,0.5899,0.9979,0.0352,0.0677,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0456,5.1577,4.8490,0.0351,0.0373,0.0342,0.064,0.044,0.058,0.071,788,0.0341,0.0040,0.0031,0.00263,0.00080,0.00103,26.84,26.74,27.66,1594.0127,0.0951,26.5496,5.0102,5.2334,1098098,1522527,1.9768,0.1228,1568.4,1594.0127,25.42,0,0,0,0,0,0,7218,18558.200,16572.603,0.9427
5000,9703,1867,65383,112621,99236,46815,423,23349,62,0,260289,2737482,30330.108,24634.811,1.0065,8260.344,0.087,0.875,0.020,0.019,0.495,0.368,148,0.0938,0.6643,0.057,22.9,40.0,60.7,30.87,4.25,9.16,0.21,17.25,6.02,1.198,0.227,0.391,0.400,5.656,0.243,0.0039,72,301,603,6315,35,3,0.798,5019,169,1946,7588,339,2699,6665,5.75,12.54,25905,24.0331,66754,18773,458905,2112.0,-0.0,580699,10.091,2624797.990,6.56e-15,0.00049,12.68,37370,21.095,1.906,18.802,0.387,21.095,5320,1507,2876,0.1838,0.975,1.203,1.426,1.239,0.957,1.248,9926.357,10151.818,13420.962,9860.902,15308.588,9289.543,2024.254,5060.670,0.524,0.485,0.466,0.423,0.385,0.435,36869,24475,0.6598,0.2123,0.2816,0.9999,0.0374,0.0663,0.5172,0.8032,0.7765,0.2064,0.0228,0.0633,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,8798,0.9990,0.6579,0.5960,0.9986,0.0374,0.0663,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9874,5.0378,4.7962,0.0323,0.0355,0.0264,0.031,0.031,0.073,0.023,769,0.0416,0.0044,0.0031,0.00255,0.00061,0.00085,25.37,27.83,27.69,1520.0834,0.0993,25.4351,4.5513,5.5400,1098523,1520911,1.4185,0.0880,1782.5,1520.0834,23.03,0,0,0,0,0,0,5831,16374.467,14641.112,0.9390
6000,9962,2291,73525,149661,134033,75666,470,26596,58,1,367265,3063802,36631.612,34467.100,1.0034,11434.598,0.099,0.858,0.022,0.021,0.506,0.359,175,0.0963,0.6424,0.053,23.6,41.8,62.7,31.47,4.67,9.52,0.29,16.98,6.01,1.224,0.230,0.401,0.410,6.200,0.271,0.0040,72,306,550,8311,42,5,0.700,5248,659,1771,7532,1255,2411,6296,4.00,11.13,20897,23.1801,66765,20961,438277,2284.5,-0.0,615270,11.182,2624797.990,2.20e-14,0.00013,23.20,49147,24.318,1.836,22.049,0.433,24.318,5891,1336,2735,0.1806,0.975,1.208,1.549,1.259,0.961,1.277,8813.109,9674.904,24477.116,8717.812,14871.282,16416.687,1067.924,5547.890,0.531,0.473,0.474,0.530,0.477,0.489,44997,29887,0.5645,0.2098,0.2883,0.9999,0.0338,0.0657,0.5077,0.8493,0.7971,0.2075,0.0312,0.0623,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,6570,0.9995,0.7191,0.6247,0.9989,0.0338,0.0657,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9744,4.8185,4.5871,0.0349,0.0462,0.0340,0.044,0.053,0.051,0.044,1164,0.0516,0.0040,0.0032,0.00239,0.00068,0.00082,23.24,26.45,26.81,1808.4437,0.1351,23.9530,6.6627,4.5195,1099341,1519609,0.7559,0.0280,1690.9,1808.4437,19.40,0,0,0,0,0,0,8990,23032.501,20602.721,0.9370
7000,9651,2163,77209,171351,156075,93499,643,28263,78,0,419235,3321812,41974.419,38072.077,0.9996,11880.753,0.083,0.859,0.024,0.034,0.507,0.357,153,0.1096,0.6374,0.047,23.3,42.0,63.1,32.24,4.35,9.40,0.41,18.08,6.22,1.218,0.227,0.364,0.373,6.074,0.278,0.0040,76,326,587,8770,28,4,0.696,5185,1286,1237,7128,1470,1824,6357,5.25,12.49,16799,21.1396,66834,18748,409992,3637.1,-0.0,651466,12.199,2624797.990,2.73e-14,0.00032,24.47,52190,24.956,1.726,22.858,0.372,24.957,5246,1503,2902,0.2061,0.944,1.169,1.620,1.232,0.936,1.337,11316.024,13238.031,23119.568,11203.790,19531.814,17269.250,1545.491,7376.583,0.523,0.510,0.480,0.548,0.532,0.556,47566,32694,0.5828,0.1827,0.2525,0.9999,0.0497,0.0639,0.5170,0.8714,0.8052,0.2078,0.0209,0.0465,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4980,0.9984,0.7236,0.6831,0.9989,0.0498,0.0640,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0311,4.6334,4.6405,0.0346,0.0668,0.0466,0.064,0.073,0.059,0.062,1335,0.0433,0.0039,0.0039,0.00230,0.00079,0.00075,26.99,27.01,27.27,1684.2640,0.1375,31.1603,6.8143,5.3842,1101108,1518115,0.5907,0.0136,1716.8,1684.2640,21.78,0,0,0,0,0,0,10170,26191.323,23503.469,0.9373
8000,8666,1592,69154,144030,132079,74511,365,22145,79,0,299829,2543590,37954.017,31074.119,1.0387,11608.709,0.097,0.831,0.047,0.025,0.486,0.373,105,0.1014,0.6300,0.049,21.7,41.6,62.3,31.37,3.63,9.54,0.50,17.70,6.16,1.255,0.230,0.292,0.299,5.694,0.267,0.0038,67,319,513,7751,26,3,0.448,4510,539,1151,6976,1170,1122,6374,6.02,13.74,16843,19.2833,66735,18934,381923,2924.4,-0.0,681354,10.045,2624797.990,1.56e-14,0.00175,7.77,47444,21.989,1.746,19.900,0.342,21.989,3760,1682,3224,0.2332,0.938,1.169,1.775,1.262,0.934,1.414,9454.082,15690.824,17940.247,9323.183,22299.295,11344.801,1178.720,6941.889,0.501,0.497,0.463,0.514,0.502,0.530,46242,34644,0.5992,0.2996,0.2096,0.9998,0.0377,0.0662,0.5266,0.8488,0.8216,0.2066,0.0260,0.0415,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,5029,0.9982,0.7176,0.6239,0.9984,0.0377,0.0662,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8690,4.7001,4.6101,0.0337,0.0882,0.0479,0.080,0.097,0.065,0.095,962,0.0462,0.0034,0.0037,0.00230,0.00063,0.00090,24.00,26.46,27.28,1580.2882,0.1099,32.1322,5.4830,4.5616,1103382,1516622,1.0467,0.1007,1825.4,1580.2882,16.84,0,0,0,0,0,0,7280,19465.410,17441.959,0.9418
9000,9294,1567,72282,154950,141081,82065,603,22727,100,0,310404,2588125,40483.690,29747.531,0.9478,11359.075,0.099,0.832,0.037,0.031,0.486,0.371,144,0.0978,0.6351,0.046,25.7,44.7,67.3,36.85,3.44,9.16,0.82,23.43,6.78,1.203,0.215,0.272,0.277,5.873,0.248,0.0038,70,291,444,10553,27,4,0.420,4659,23,968,8303,263,1424,7607,5.75,13.16,20472,20.7711,66729,16266,355346,3299.4,-0.0,699308,10.318,2624797.990,1.06e-15,0.00071,30.68,49605,23.774,1.851,21.532,0.391,23.775,3179,1849,4266,0.2276,0.962,1.111,1.752,1.211,0.948,1.307,11323.336,19616.964,12947.156,11217.951,27677.658,8819.081,2264.856,7304.520,0.472,0.503,0.490,0.417,0.473,0.600,39374,32387,0.6355,0.1541,0.1916,0.9998,0.0323,0.0534,0.4939,0.8083,0.7951,0.2195,0.0305,0.0347,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,7041,0.9989,0.7544,0.6926,0.9985,0.0323,0.0534,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9008,4.7141,4.7382,0.0317,0.1095,0.0919,0.139,0.130,0.111,0.172,1222,0.0726,0.0025,0.0022,0.00242,0.00113,0.00116,26.01,28.22,28.79,1631.1947,0.0994,39.2880,4.6310,5.6874,1105334,1513984,1.8988,0.1817,1866.9,1631.1947,18.95,0,0,0,0,0,0,8177,18388.457,16437.820,0.9521
10000,8814,1522,69657,155228,143535,84993,578,20960,94,1,293278,2373656,39885.341,29510.084,0.9887,11387.312,0.105,0.801,0.049,0.045,0.491,0.367,127,0.0934,0.6341,0.046,25.6,41.4,61.9,34.06,4.01,10.52,0.64,18.89,6.22,1.191,0.249,0.363,0.371,5.525,0.251,0.0037,67,289,426,8968,62,6,0.795,4510,85,1565,7164,450,1691,6673,7.00,13.16,21375,22.3372,66731,14710,334606,3032.2,-0.0,715907,9.541,2624871.823,1.16e-14,0.00296,11.37,44422,23.187,1.945,20.899,0.343,23.252,3871,1786,3157,0.2287,0.973,1.128,1.576,1.182,0.957,1.334,11235.007,15892.745,17161.269,11110.922,23000.463,10262.256,1727.005,6133.511,0.479,0.520,0.488,0.518,0.561,0.567,35459,36119,0.6403,0.2780,0.2434,0.9996,0.0358,0.0484,0.5068,0.7459,0.7792,0.2173,0.0336,0.0437,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,5506,0.9986,0.6139,0.6804,0.9977,0.0358,0.0484,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9630,4.4664,4.5684,0.0325,0.0802,0.0602,0.161,0.083,0.123,0.120,786,0.0485,0.0023,0.0018,0.00291,0.00110,0.00108,26.28,27.91,27.88,1782.5361,0.1019,34.4409,4.1476,5.3934,1106154,1513835,2.3295,0.1881,1777.8,1782.5361,19.36,100,12,0,100,96,0,6871,18122.772,16271.249,0.9428
