step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,32515,18659,243913,1044609,913563,799944,752,54334,348,0,834067,21567548,192351.912,160193.412,1.1320,101184.380,0.076,0.656,0.121,0.147,0.731,0.228,123,0.0391,0.7071,0.056,26.0,32.0,32.0,16.68,0.00,5.53,0.50,10.65,4.13,1.999,0.177,0.000,0.000,10.744,0.514,0.0015,118,495,1517,4284,3,0,0.000,4393,4153,8717,19645,612,4210,27693,0.75,3.69,5787,31.3990,66717,38444,547820,4534.0,-0.0,481560,47.173,2624610.048,1.77e-16,0.00093,30.00,564891,391.205,2.291,371.881,17.033,391.206,11914,0,20601,0.0000,2.000,2.000,2.000,1.999,0.000,1.999,0.000,52847.991,224428.231,0.000,69108.062,41788.774,0.000,17220.258,0.757,0.000,0.699,0.815,0.000,0.517,18271,103595,0.6891,0.0000,0.7050,1.0000,0.0000,0.0413,0.9373,0.0000,1.0232,0.0003,0.0000,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,449,0.9998,0.0000,0.9834,0.9987,0.0000,0.0413,0.1000,0.0000,0.1000,0.5000,0.0000,0.5000,8.2705,0.0000,8.2374,0.0440,0.1329,0.1149,0.084,0.093,0.173,0.098,10810,0.1496,0.0000,0.0081,0.00202,0.00000,0.00105,22.11,0.00,26.92,0.0590,0.1209,68.9716,35.5723,11.6004,1087771,1511120,0.7071,0.0070,1797.8,0.0590,21.62,0,0,0,0,0,0,50862,59009.032,48516.092,0.9637
2000,20841,12400,60880,116150,92525,55125,145,26310,58,0,177002,10715453,43481.593,26406.745,1.1481,13706.122,0.046,0.800,0.082,0.073,0.740,0.215,28,0.0347,0.7128,0.041,26.0,32.0,32.0,16.35,0.01,4.82,0.46,11.07,4.18,1.998,0.155,0.000,0.000,16.443,0.463,0.0017,129,915,1503,1051,3,0,0.000,3396,437,5760,14644,323,664,19854,1.25,5.80,11963,12.2074,66820,38323,519883,2425.1,0.0,532547,22.999,2624610.048,6.56e-15,0.00070,25.34,65491,65.084,1.690,56.611,6.783,65.085,1549,0,19292,0.0000,2.000,2.000,2.000,1.998,0.000,1.998,0.000,41594.771,4454.901,0.000,52732.814,2347.949,0.000,10352.674,0.566,0.000,0.772,0.355,0.000,0.489,38515,34079,0.5378,0.0000,0.6578,1.0000,0.0000,0.0284,0.9419,0.0000,1.0328,0.0002,0.0000,0.0005,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,370,0.9999,0.0000,0.9819,0.9974,0.0000,0.0284,0.1000,0.0000,0.1000,0.5000,0.0000,0.5000,7.8591,0.0000,8.1696,0.0686,0.1072,0.0851,0.086,0.072,0.138,0.092,1511,0.0790,0.0000,0.0020,0.00237,0.00000,0.00044,25.95,0.00,26.75,0.0031,0.0529,53.2658,7.2132,15.7860,1096410,1503949,1.5565,0.0615,3243.1,0.0031,26.00,0,0,0,0,0,0,10226,12700.623,10386.197,0.9634
3000,24130,12854,72577,159258,133719,86448,233,17015,53,0,172043,10111409,55763.516,30178.943,1.1462,17854.269,0.047,0.786,0.084,0.083,0.757,0.203,41,0.0241,0.7037,0.049,25.3,32.0,48.0,20.76,0.01,4.47,0.77,15.50,4.48,1.933,0.143,0.000,0.000,19.198,0.386,0.0012,88,545,4186,2191,27,0,0.000,4919,37,6001,18092,438,1871,21821,1.03,6.04,17167,19.6558,66745,38343,493807,4357.5,-0.0,560261,17.011,2624610.048,1.54e-14,0.00166,14.43,90057,73.778,1.641,62.210,9.928,73.779,3634,775,19721,0.0337,1.986,2.000,2.000,1.941,0.729,1.978,1282.022,47653.965,10353.971,1292.185,61971.629,2074.727,4.535,10245.411,0.470,0.770,0.787,0.470,0.816,0.547,46451,41688,0.5701,0.1887,0.6473,0.9999,0.0483,0.0298,0.7094,0.5103,0.9828,0.0005,0.0012,0.0003,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,266,0.9993,0.5828,0.9651,0.9996,0.0483,0.0298,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.4132,7.3680,8.1355,0.0799,0.1219,0.0998,0.091,0.172,0.188,0.125,872,0.0873,0.0000,0.0018,0.00188,0.00313,0.00046,23.08,30.00,26.65,0.0186,0.0391,63.9743,2.6811,14.3301,1096977,1494409,2.0330,0.1218,4425.4,0.0186,22.38,0,0,0,0,0,0,9394,12324.674,10172.956,0.9607
4000,21314,12043,96894,244707,211387,147230,583,27292,129,0,249871,11227436,65288.523,46675.104,1.1443,28804.730,0.050,0.770,0.097,0.083,0.736,0.219,33,0.0354,0.7074,0.049,22.0,32.0,32.0,16.08,0.04,5.03,0.48,10.54,4.16,1.968,0.168,0.000,0.000,20.614,0.412,0.0016,88,480,12631,2843,694,0,0.000,5578,54,6106,15154,293,1373,19648,1.75,7.42,20231,20.8757,66787,31330,462889,3104.8,0.0,586369,22.292,2624610.048,2.54e-14,0.00123,37.93,134711,90.520,1.607,82.024,6.889,90.520,3886,515,16913,0.0254,2.000,2.000,2.000,1.988,0.788,1.999,9842.012,46919.209,13072.064,9833.497,71187.692,3542.941,172.777,14154.656,0.494,0.638,0.782,0.412,0.735,0.611,42579,52395,0.6639,0.0427,0.6596,0.9983,0.0233,0.0278,0.9445,0.6611,1.1323,0.0015,0.0357,0.0003,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4204,0.9999,0.5763,0.9931,0.9976,0.0233,0.0279,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,8.0031,4.6447,8.2682,0.0931,0.1021,0.0822,0.075,0.101,0.134,0.094,1508,0.0981,0.0017,0.0016,0.00204,0.00049,0.00054,26.94,25.46,26.64,0.2429,0.0637,81.6932,5.1760,17.1155,1099869,1494395,2.0458,0.1425,5380.4,0.2429,25.42,0,0,0,0,0,0,14182,17870.374,14737.115,0.9393
5000,21312,10637,75363,183050,152956,107354,333,20913,123,0,193705,9416145,46524.898,39103.839,1.2385,24110.253,0.045,0.789,0.080,0.087,0.724,0.227,61,0.0323,0.7198,0.046,22.0,32.0,32.0,15.98,0.01,5.04,0.50,10.44,4.18,1.970,0.166,0.000,0.000,15.375,0.335,0.0015,96,720,17588,1704,2919,7,0.667,4771,97,6195,15020,325,2023,18964,1.50,7.21,24356,22.3753,66779,34666,444678,3913.7,-0.0,607868,16.817,2624610.048,2.84e-15,0.00049,12.68,103226,77.796,1.624,68.310,7.862,77.797,3540,442,17330,0.0213,2.000,2.000,2.000,1.991,0.874,1.994,2387.662,37028.185,10748.383,2375.438,57511.330,2823.543,81.937,12088.106,0.471,0.568,0.772,0.460,0.626,0.611,48506,38612,0.5273,0.2296,0.5926,0.9967,0.0254,0.0278,0.9458,1.0469,1.0877,0.0013,0.0064,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,975,0.9996,0.4279,0.9916,0.9987,0.0254,0.0279,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.8726,5.9312,8.2730,0.0679,0.1115,0.0851,0.104,0.068,0.142,0.098,1177,0.1019,0.0021,0.0016,0.00194,0.00020,0.00049,22.31,23.39,26.90,0.9494,0.0553,60.4777,4.4646,12.3519,1102246,1498568,1.4568,0.1055,6166.8,0.9494,23.03,0,0,0,0,0,0,13565,14993.586,12210.676,0.9495
6000,22195,11132,88220,202626,170492,113897,509,25816,103,0,222581,9960560,54902.907,37651.643,1.0917,22464.917,0.049,0.779,0.084,0.088,0.712,0.239,37,0.0333,0.7177,0.048,24.0,32.0,39.8,20.07,0.06,4.94,0.82,14.25,4.48,1.926,0.156,0.000,0.000,15.025,0.395,0.0017,90,532,9269,2397,1313,7,0.638,4576,244,5047,16904,1671,2512,18012,1.50,7.36,22440,25.3554,66790,32963,425254,3490.7,-0.0,633457,19.854,2624610.048,2.31e-15,0.00013,23.20,112667,81.965,1.599,72.462,7.904,81.965,6541,461,15193,0.0398,1.996,2.000,2.000,1.869,0.857,1.983,6054.535,33973.566,21065.706,6002.814,50299.305,4051.634,114.032,11021.060,0.527,0.610,0.763,0.538,0.677,0.555,54251,44676,0.4715,0.1223,0.5754,0.9991,0.0295,0.0305,0.7256,0.8048,1.0593,0.0069,0.0033,0.0002,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2019,1.0000,0.6021,0.9872,0.9992,0.0295,0.0307,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.6639,4.6065,8.2789,0.0633,0.1310,0.1066,0.146,0.105,0.171,0.171,1185,0.0714,0.0025,0.0019,0.00192,0.00065,0.00046,21.93,28.55,26.51,1.2537,0.0604,56.8665,5.4043,14.4492,1102161,1498043,0.7397,0.0331,6839.7,1.2537,19.40,0,0,0,0,0,0,13538,15186.726,12425.267,0.9601
7000,20302,10348,80557,170682,142730,89940,185,24791,56,0,219290,8902630,51460.878,35202.841,1.1097,19994.284,0.048,0.774,0.089,0.089,0.704,0.244,50,0.0353,0.7013,0.049,24.0,32.0,32.0,17.98,0.08,4.96,0.61,12.33,4.35,1.950,0.158,0.001,0.001,15.960,0.390,0.0018,91,568,7879,2704,936,10,0.592,4583,1123,4324,14855,1364,1044,17894,1.50,7.43,21342,22.6410,66858,33118,400839,3411.4,-0.0,664592,19.298,2624610.048,1.65e-14,0.00032,24.47,96890,73.530,1.612,64.577,7.342,73.531,3977,604,15721,0.0308,1.998,2.000,2.000,1.957,0.783,1.993,2121.032,36238.973,19440.312,2102.969,49911.881,5279.141,256.529,9672.887,0.501,0.523,0.763,0.502,0.473,0.543,56499,42374,0.4993,0.1438,0.5087,1.0000,0.0424,0.0298,0.8012,0.9715,1.0425,0.0167,0.0031,0.0002,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1793,0.9995,0.3452,0.9780,0.9987,0.0424,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.7781,6.3304,8.1661,0.0678,0.1280,0.0998,0.128,0.089,0.172,0.121,1735,0.0873,0.0035,0.0023,0.00185,0.00042,0.00042,25.30,27.17,26.73,3.5426,0.0660,52.6101,6.8229,12.4755,1105699,1495544,0.5632,0.0174,7368.4,3.5426,21.78,0,0,0,0,0,0,11701,15208.557,12678.720,0.9587
8000,19128,9668,77700,166789,138887,88757,332,22646,80,0,221407,8217011,47963.960,33023.938,1.0485,18515.036,0.049,0.774,0.093,0.083,0.696,0.248,52,0.0369,0.7084,0.047,24.0,32.0,32.0,16.63,0.03,5.12,0.50,10.99,4.17,1.992,0.168,0.000,0.001,16.300,0.374,0.0017,86,526,8718,2867,978,13,0.589,4267,441,4041,14646,959,758,17411,1.75,7.65,24321,23.4836,66759,32882,379822,3029.5,0.0,685815,17.084,2624610.048,2.52e-14,0.00190,7.77,95130,69.938,1.628,61.753,6.557,69.939,2889,25,16214,0.0016,2.000,2.000,2.000,1.986,0.946,1.995,2592.584,35922.011,14337.695,2571.137,49570.165,4240.393,124.571,10143.938,0.485,0.469,0.745,0.471,0.610,0.547,56890,41702,0.5669,0.1855,0.4832,1.0000,0.0404,0.0304,0.9426,0.9637,1.0485,0.0071,0.0000,0.0005,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,847,0.9999,0.3694,0.9806,0.9989,0.0404,0.0304,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,8.2961,6.2312,8.1685,0.0708,0.1224,0.0977,0.112,0.066,0.148,0.112,1327,0.0761,0.0064,0.0029,0.00185,0.00074,0.00042,22.56,20.59,26.92,2.4373,0.0520,52.7794,4.3645,12.7193,1108407,1493807,1.0195,0.1299,7801.8,2.4373,16.84,0,0,0,0,0,0,12272,14508.902,12039.570,0.9525
9000,18960,9768,77648,166713,137588,88891,174,20236,48,0,205538,8422163,47809.574,32209.931,1.0502,18718.560,0.051,0.787,0.088,0.074,0.701,0.244,31,0.0376,0.7130,0.045,24.0,32.0,32.0,16.45,0.02,5.09,0.47,10.86,4.15,1.983,0.165,0.001,0.001,16.005,0.366,0.0016,85,511,9872,2251,1352,25,0.599,4073,46,4224,14690,348,1191,17421,2.00,7.61,29674,27.1082,66752,32834,365102,3040.1,-0.0,695129,15.895,2624610.048,2.15e-14,0.00018,30.68,95458,70.690,1.628,62.406,6.656,70.691,3028,201,15731,0.0108,2.000,2.000,2.000,1.991,0.926,1.994,1508.702,38082.421,11739.046,1496.234,53292.854,2596.337,54.278,10840.757,0.490,0.601,0.742,0.445,0.583,0.554,55881,42686,0.5748,0.2167,0.4648,1.0000,0.0375,0.0279,0.9163,0.7814,1.0730,0.0028,0.0244,0.0001,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1130,1.0000,0.9055,0.9872,0.9973,0.0375,0.0279,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,8.1408,6.0663,8.2740,0.0700,0.1142,0.0897,0.105,0.066,0.145,0.101,1236,0.1094,0.0010,0.0027,0.00239,0.00108,0.00052,24.59,28.23,27.07,0.6232,0.0508,55.3040,4.0927,11.8021,1109822,1492929,1.8198,0.2217,8140.0,0.6232,18.95,0,0,0,0,0,0,12480,13491.371,11052.187,0.9559
10000,20030,9759,84573,193699,163350,108645,481,21006,53,0,200814,8496754,53964.290,33845.723,1.0691,20427.502,0.052,0.767,0.102,0.079,0.701,0.246,37,0.0349,0.7122,0.046,24.0,32.0,36.0,18.29,0.13,5.09,0.54,12.54,4.36,1.941,0.163,0.006,0.006,15.395,0.379,0.0016,78,493,8323,2392,1202,28,0.561,4486,101,4550,15379,350,1835,17845,1.75,7.63,32425,28.6656,66760,29946,351621,4241.1,0.0,703824,17.132,2624681.566,1.34e-14,0.00284,11.37,110670,77.681,1.582,68.457,7.642,77.789,3987,528,15515,0.0307,1.999,2.000,2.000,1.940,0.832,1.979,5580.786,38146.974,14679.181,5563.350,54149.262,2757.212,242.759,10418.250,0.459,0.577,0.749,0.471,0.695,0.569,53169,49140,0.5659,0.2054,0.4362,0.9999,0.0349,0.0262,0.8680,0.7554,1.0278,0.0127,0.0371,0.0024,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,347,0.9998,0.8359,0.9773,0.9976,0.0349,0.0262,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,8.0369,6.6292,8.1800,0.0666,0.1196,0.0887,0.109,0.069,0.134,0.105,1436,0.1268,0.0015,0.0021,0.00223,0.00082,0.00054,24.77,29.02,27.18,0.7526,0.0555,60.2048,4.4610,12.6707,1110915,1491288,2.2051,0.2258,8384.9,0.7526,19.36,101,27,0,100,90,0,11721,13418.221,11018.965,0.9576
