step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,10494,6735,142560,807029,769666,653806,10663,55538,211,1,211242,5130619,182347.650,80223.132,0.9710,67403.404,0.214,0.285,0.201,0.300,0.639,0.329,309,0.0281,0.6944,0.106,17.4,46.5,86.3,44.98,4.05,6.15,3.40,31.38,7.74,1.080,0.137,0.058,0.058,20.273,0.587,0.0023,123,431,1777,5210,60,0,0.000,5194,3171,2748,4575,797,3392,6305,0.00,0.68,11893,34.4417,66714,9997,540064,3766.9,-0.0,468266,56.251,2630837.750,1.24e-15,0.00093,30.00,240623,96.385,1.738,93.918,0.729,96.385,8277,716,1501,0.3608,0.859,1.057,1.328,1.079,0.921,1.159,37050.652,11620.208,179623.499,37683.885,32443.669,9699.416,1385.385,1734.927,0.687,0.574,0.566,0.864,0.717,0.643,7812,60462,0.6731,0.5862,0.6431,0.9999,0.0535,0.0483,0.5541,0.6990,0.8189,0.1011,0.0597,0.0316,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,15634,0.9997,0.7855,0.7387,0.9990,0.0535,0.0483,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1748,4.8740,5.2844,0.0994,0.2524,0.2186,0.412,0.605,0.507,0.501,8614,0.1774,0.0102,0.0121,0.00242,0.00162,0.00148,23.34,27.98,27.88,68.4266,0.0370,69.3721,34.3704,21.8808,1083991,1531863,0.7194,0.0062,1733.1,68.4266,21.62,0,0,0,0,0,0,15737,12819.728,10581.347,0.9842
2000,9624,2635,58904,120697,110105,60807,986,19216,33,0,168834,2062779,32792.358,21621.119,0.9657,11431.411,0.133,0.509,0.123,0.236,0.525,0.356,82,0.0595,0.6605,0.079,17.3,38.7,72.2,37.99,1.93,7.13,1.68,27.25,7.59,1.114,0.173,0.060,0.060,8.819,0.384,0.0028,108,625,730,4306,38,0,0.000,4292,732,2229,6663,391,941,8292,0.00,5.47,13747,14.8200,66816,11714,499907,2820.6,-0.0,525094,18.546,2630837.750,9.38e-15,0.00068,25.34,41178,25.566,1.750,23.388,0.428,25.567,2458,2347,4819,0.3065,0.909,1.063,1.397,1.199,0.933,1.159,13664.431,12119.749,10797.628,13591.465,19834.676,6817.253,881.720,2490.735,0.494,0.551,0.533,0.500,0.512,0.510,14233,19849,0.5563,0.4571,0.4923,1.0000,0.0446,0.0420,0.5494,0.8462,0.9643,0.1160,0.0304,0.0146,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5530,0.9991,0.8059,0.8031,0.9992,0.0446,0.0420,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2919,5.1234,5.2985,0.0478,0.1464,0.1109,0.199,0.263,0.284,0.199,1383,0.1061,0.0020,0.0026,0.00247,0.00089,0.00073,26.57,27.33,26.96,245.5349,0.0700,33.6385,9.6867,8.8591,1095206,1528555,1.4806,0.0549,2966.4,245.5349,26.00,0,0,0,0,0,0,13763,10189.708,8337.728,0.9821
3000,9854,2122,65487,137100,123623,70853,760,14965,45,0,209274,1942914,38615.850,21960.152,0.7921,11599.585,0.100,0.610,0.093,0.197,0.465,0.381,83,0.0798,0.6487,0.067,22.7,43.0,73.2,38.72,1.69,8.40,1.40,27.23,7.20,1.208,0.194,0.089,0.090,8.347,0.295,0.0024,82,334,632,7393,144,0,0.000,4491,34,1903,7917,314,1377,8163,0.25,10.35,15190,17.8589,66739,11993,465513,2321.6,-0.0,559251,13.209,2630837.750,6.02e-15,0.00232,14.43,45646,24.439,1.786,22.177,0.476,24.440,3207,2262,4385,0.2557,0.946,1.107,1.678,1.407,0.945,1.199,14161.412,14843.795,13551.388,14020.784,22643.262,4709.160,1619.504,4031.903,0.434,0.472,0.482,0.528,0.512,0.520,14536,28977,0.7143,0.3206,0.3575,0.9998,0.0421,0.0505,0.6002,0.8673,0.8691,0.0972,0.0221,0.0164,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3564,0.9982,0.6479,0.6987,0.9992,0.0421,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9374,5.2972,5.4830,0.0398,0.1372,0.0976,0.186,0.198,0.176,0.209,865,0.0835,0.0027,0.0035,0.00214,0.00106,0.00096,22.06,27.15,27.44,743.1546,0.0776,37.0795,4.2810,8.9284,1096615,1526961,1.9732,0.1090,3525.8,743.1546,22.38,0,0,0,0,0,0,16841,10360.568,8286.298,0.9777
4000,9813,1958,67216,124609,108851,56721,672,11880,55,0,270379,2182014,33535.207,25103.184,0.8009,11568.901,0.077,0.723,0.081,0.119,0.454,0.383,76,0.0959,0.6395,0.058,14.1,41.3,68.4,31.73,1.85,9.18,0.98,19.72,6.63,1.337,0.242,0.114,0.117,7.611,0.261,0.0019,75,316,625,4687,61,0,0.000,4433,55,1950,7808,314,1408,8091,2.75,11.56,18816,18.9123,66733,15429,438300,2275.8,0.0,588687,11.136,2630837.750,1.13e-14,0.00786,37.93,44130,22.747,1.766,20.493,0.489,22.748,3131,2034,4648,0.2355,0.981,1.238,1.869,1.492,0.971,1.393,10859.647,14906.891,10984.982,10825.434,23293.692,5655.027,1633.809,6245.447,0.410,0.488,0.473,0.400,0.471,0.476,18884,23650,0.7144,0.3614,0.3758,0.9995,0.0361,0.0569,0.5962,0.9704,0.8649,0.1273,0.0292,0.0188,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,6102,0.9986,0.8552,0.7603,0.9982,0.0361,0.0569,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.3238,5.2179,5.7046,0.0379,0.1358,0.0909,0.182,0.148,0.143,0.140,831,0.0844,0.0041,0.0031,0.00191,0.00080,0.00095,26.17,26.95,27.67,1013.0928,0.1034,34.4616,4.4143,6.7214,1098264,1525859,2.0497,0.1256,3758.6,1013.0928,25.42,0,0,0,0,0,0,24739,13534.283,10507.003,0.9715
5000,10309,2791,76832,173383,156959,95665,886,13923,70,0,263895,2716553,45016.791,29103.275,0.8208,15564.748,0.069,0.715,0.068,0.148,0.489,0.368,169,0.0929,0.6428,0.062,25.8,45.2,76.3,35.77,2.37,9.21,1.02,23.16,6.59,1.347,0.204,0.154,0.155,8.713,0.297,0.0019,73,317,730,5884,140,13,0.066,4816,87,1978,8244,332,1915,8062,1.00,8.82,17060,20.1153,66717,15521,416569,3828.6,-0.0,617426,12.222,2630837.750,1.45e-14,0.00079,12.68,63618,29.040,1.776,26.647,0.617,29.041,4177,1888,4244,0.2196,0.964,1.231,1.939,1.460,0.956,1.410,13712.699,17067.492,20401.808,13612.004,26567.728,5826.198,1921.906,5790.423,0.468,0.504,0.499,0.589,0.532,0.543,23428,33511,0.6009,0.2676,0.3077,0.9994,0.0290,0.0627,0.5726,0.9156,0.8763,0.1226,0.0259,0.0237,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3663,0.9992,0.7983,0.7265,0.9991,0.0290,0.0627,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2101,5.3958,6.0388,0.0369,0.1190,0.0871,0.178,0.105,0.092,0.161,730,0.0500,0.0041,0.0035,0.00230,0.00078,0.00096,25.36,27.34,27.74,1543.2175,0.0986,40.6396,4.5271,7.6951,1099128,1523827,1.4444,0.0899,3509.9,1543.2175,23.03,0,0,0,0,0,0,24439,13538.527,10496.203,0.9703
6000,11680,2438,70154,131298,114995,60506,638,12823,32,0,254278,2826049,35849.668,26205.277,0.8887,12081.295,0.076,0.781,0.046,0.097,0.494,0.372,58,0.0771,0.6302,0.059,24.0,41.4,75.4,31.21,2.56,9.47,0.49,18.69,6.19,1.439,0.217,0.168,0.170,7.025,0.275,0.0019,79,355,588,5591,63,20,0.056,5688,414,2324,8942,1281,1726,8673,4.25,11.57,19350,20.3837,66720,19453,394510,2871.4,-0.0,645462,12.365,2630837.750,2.30e-15,0.00046,23.20,49596,26.088,1.741,23.457,0.890,26.090,4810,1904,4966,0.1738,0.987,1.310,1.968,1.517,0.945,1.552,9221.177,16237.045,14280.062,9146.433,24504.468,6649.680,952.107,6522.195,0.476,0.533,0.494,0.431,0.433,0.490,29725,27116,0.5555,0.2307,0.3054,0.9992,0.0271,0.0541,0.5759,0.8747,0.9518,0.1530,0.0204,0.0223,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4642,0.9990,0.6912,0.7444,0.9986,0.0272,0.0542,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0857,4.9879,6.3466,0.0309,0.0895,0.0590,0.084,0.099,0.070,0.085,625,0.0481,0.0041,0.0041,0.00197,0.00063,0.00089,23.07,26.11,27.14,1398.6593,0.1041,34.1094,5.8724,6.4923,1100713,1522509,0.7727,0.0280,3466.8,1398.6593,19.40,0,0,0,0,0,0,23545,14123.982,10916.773,0.9643
7000,10353,2315,78061,160930,142395,82302,567,12655,49,0,307649,2875765,40427.491,30822.464,0.8677,14139.026,0.081,0.784,0.053,0.083,0.472,0.383,62,0.0991,0.6346,0.054,23.3,39.2,74.9,30.97,2.71,9.48,0.87,17.91,6.13,1.443,0.225,0.165,0.166,6.820,0.253,0.0017,75,337,573,6714,37,17,0.119,5059,1026,1217,8110,1349,1495,7509,5.25,13.75,18743,22.5513,66791,17684,373712,3920.7,-0.0,674177,12.448,2630837.750,1.38e-14,0.00080,24.47,60944,28.787,1.797,26.233,0.756,28.787,4801,1503,4049,0.2030,0.978,1.301,1.986,1.416,0.967,1.651,10810.537,14974.831,20476.917,10671.093,23418.506,8433.083,824.742,7425.613,0.471,0.544,0.442,0.567,0.496,0.479,36051,31304,0.6202,0.1800,0.3179,0.9994,0.0381,0.0504,0.5868,1.0855,0.9864,0.1431,0.0164,0.0207,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3890,0.9994,0.8714,0.8506,0.9991,0.0381,0.0504,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1281,5.4002,6.4213,0.0306,0.1261,0.0820,0.199,0.114,0.125,0.144,921,0.0696,0.0038,0.0057,0.00200,0.00077,0.00077,26.58,27.76,27.65,1346.2836,0.1109,34.5318,6.1717,6.2761,1102530,1521650,0.6105,0.0143,3476.4,1346.2836,21.78,0,0,0,0,0,0,30569,16683.438,12684.326,0.9661
8000,9955,1795,78657,182622,164374,103284,681,10357,25,0,300795,2544086,44300.144,30480.435,0.8682,14159.404,0.083,0.776,0.059,0.083,0.465,0.388,52,0.0932,0.6345,0.064,23.1,40.3,75.4,32.73,2.93,7.78,1.22,20.81,6.21,1.389,0.176,0.172,0.174,6.490,0.239,0.0016,64,311,500,4341,28,15,0.285,4393,858,1257,7840,991,996,7968,4.75,12.77,16676,20.2708,66691,16724,349811,3315.4,-0.0,702870,10.422,2630837.750,1.95e-15,0.00113,7.77,66611,28.555,1.886,25.990,0.679,28.556,3839,2115,4001,0.2328,0.913,1.268,1.992,1.486,0.904,1.552,11008.690,17413.069,22056.347,10930.954,25472.247,8999.955,785.398,6535.678,0.450,0.524,0.456,0.572,0.574,0.562,35381,33864,0.5537,0.1339,0.2251,0.9998,0.0430,0.0503,0.5230,0.7804,0.9035,0.1720,0.0243,0.0268,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,4369,0.9977,0.6100,0.7230,0.9989,0.0430,0.0503,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1037,5.5963,6.1834,0.0299,0.1526,0.1270,0.196,0.296,0.167,0.224,917,0.0592,0.0036,0.0051,0.00222,0.00092,0.00094,24.62,27.19,27.76,1719.5658,0.1115,36.8045,5.1284,5.2941,1104932,1519622,1.0801,0.1051,3148.2,1719.5658,16.84,0,0,0,0,0,0,29523,16321.031,12470.218,0.9716
9000,6991,1566,68274,141610,126745,72227,1109,10261,64,0,209161,2344401,34007.296,22469.925,0.8548,11295.548,0.076,0.782,0.047,0.095,0.484,0.389,86,0.1012,0.6533,0.054,24.6,42.2,77.6,33.66,3.34,8.98,0.71,20.64,6.22,1.363,0.196,0.250,0.253,6.859,0.266,0.0018,60,297,421,7458,56,13,0.238,3477,20,1022,5949,196,1142,5653,5.84,13.95,22017,22.2647,66684,16100,332401,2362.8,-0.0,716737,9.214,2630837.750,8.85e-15,0.00114,30.68,55250,24.235,1.740,22.149,0.346,24.235,2829,1297,2865,0.2008,0.952,1.243,1.982,1.435,0.932,1.488,10220.417,14664.717,12776.595,10150.172,22376.078,5724.535,1065.152,4384.690,0.456,0.505,0.495,0.448,0.508,0.545,34857,36820,0.6503,0.2924,0.2444,0.9998,0.0325,0.0460,0.4871,0.8318,0.8581,0.1929,0.0105,0.0256,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3071,0.9986,0.6828,0.7881,0.9982,0.0325,0.0460,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6602,5.1619,5.9097,0.0303,0.1153,0.0837,0.156,0.112,0.108,0.121,611,0.0574,0.0021,0.0034,0.00238,0.00090,0.00098,25.52,27.65,27.97,1761.7906,0.0808,32.8902,4.0652,5.1491,1106807,1519483,1.9611,0.1899,2861.2,1761.7906,18.95,0,0,0,0,0,0,20411,11174.377,8560.970,0.9671
10000,8391,1983,59302,115991,103229,56430,259,9123,31,0,198633,2012218,33123.135,19684.304,0.8731,8845.184,0.075,0.775,0.070,0.080,0.480,0.388,32,0.0771,0.6245,0.061,25.5,38.5,75.7,30.64,3.08,9.05,0.82,17.69,5.96,1.501,0.206,0.211,0.213,6.793,0.247,0.0018,63,304,363,3762,23,15,0.372,4012,26,1691,6674,199,1955,6237,4.00,12.42,25626,25.0786,66703,17048,322564,2739.3,0.0,725187,8.616,2630837.750,5.49e-15,0.00011,11.37,45532,21.629,1.734,19.307,0.588,21.655,3865,1113,3413,0.1458,0.997,1.340,1.997,1.471,0.946,1.716,9093.518,13049.406,14972.409,9023.758,17972.152,5945.958,685.401,4207.761,0.489,0.509,0.456,0.490,0.472,0.494,36775,26975,0.5831,0.1509,0.3101,0.9998,0.0345,0.0542,0.5257,1.0695,0.9440,0.1599,0.0329,0.0252,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3699,0.9995,0.8995,0.8850,0.9987,0.0345,0.0542,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0211,5.2486,6.5824,0.0291,0.1256,0.1046,0.171,0.144,0.130,0.187,618,0.0605,0.0021,0.0039,0.00228,0.00086,0.00090,25.17,26.90,27.01,1663.5784,0.0848,27.4341,4.0587,4.5575,1107364,1518066,2.4091,0.1967,2726.9,1663.5784,19.36,0,0,0,0,0,0,17456,10839.120,8421.705,0.9647
