step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,11463,8066,132304,756533,720137,613458,10771,61609,1952,0,271974,4178628,181346.396,79050.622,0.8841,64021.935,0.230,0.250,0.296,0.223,0.625,0.322,1688,0.0375,0.6752,0.105,14.1,48.4,93.0,46.76,4.17,6.13,2.99,33.46,7.91,1.069,0.123,0.067,0.068,23.293,0.618,0.0026,125,431,1834,13772,55,0,0.000,5652,3295,3016,5152,755,3656,7052,0.00,0.53,13665,35.6071,66710,9938,540303,3131.8,-0.0,462879,53.751,2631075.518,8.32e-15,0.00093,30.00,227681,93.185,1.734,90.584,0.867,93.185,8669,780,2014,0.3797,0.852,1.049,1.309,1.062,0.924,1.154,37457.094,11918.309,173920.431,37907.841,33540.059,8203.913,4105.667,2719.108,0.688,0.539,0.529,0.869,0.719,0.642,6996,55159,0.6905,0.6620,0.6021,0.9999,0.0495,0.0498,0.5357,0.7328,0.7589,0.1010,0.0541,0.0378,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17030,0.9997,0.6870,0.7480,0.9994,0.0495,0.0498,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1764,4.9866,5.1145,0.1105,0.2185,0.1869,0.400,0.443,0.502,0.367,9355,0.1678,0.0098,0.0125,0.00235,0.00165,0.00147,23.06,28.27,27.61,88.2126,0.0245,70.7754,32.7166,21.0348,1080910,1531596,0.6715,0.0070,1713.3,88.2126,21.62,0,0,0,0,0,0,0,15028.688,13633.107,0.9733
2000,13082,2751,55563,124903,115731,67629,1711,25160,743,0,155220,1727101,37800.912,22701.112,1.0910,12117.329,0.175,0.434,0.218,0.173,0.514,0.360,812,0.0402,0.6456,0.093,9.0,38.0,84.1,39.77,2.17,5.71,1.30,30.60,8.17,1.117,0.160,0.081,0.083,9.475,0.389,0.0036,102,943,992,14103,48,0,0.000,5968,1140,3220,8722,542,1318,11222,0.00,3.88,13088,14.7695,66810,9297,499840,3683.3,-0.0,522706,20.208,2631075.518,2.00e-14,0.00071,25.34,44795,27.800,1.741,25.234,0.824,27.801,3231,2942,6909,0.3143,0.865,1.070,1.467,1.094,0.908,1.217,16055.054,12517.974,13222.297,15963.121,20732.823,5436.123,1632.329,3515.332,0.512,0.526,0.508,0.531,0.567,0.542,12892,19960,0.5853,0.4680,0.4836,0.9994,0.0478,0.0526,0.5146,0.7059,0.8714,0.1187,0.0173,0.0195,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6171,0.9994,0.6141,0.7683,0.9992,0.0478,0.0526,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2743,5.1200,5.1276,0.0515,0.1122,0.0935,0.197,0.203,0.215,0.171,1910,0.0879,0.0026,0.0023,0.00223,0.00093,0.00068,25.65,27.22,26.99,451.2427,0.0349,37.0049,13.0653,7.1429,1093529,1527383,1.3998,0.0576,2761.2,451.2427,26.00,0,0,0,0,0,0,0,10583.783,9550.463,0.9482
3000,8910,1934,60792,113794,102081,51602,1400,31554,1084,0,233228,2161518,30567.296,24710.057,0.9818,10398.268,0.121,0.619,0.143,0.116,0.477,0.363,1238,0.0998,0.6823,0.083,10.7,33.5,77.6,33.19,2.83,9.26,1.09,20.01,7.50,1.179,0.258,0.142,0.150,7.471,0.302,0.0047,91,353,753,21823,55,0,0.000,4806,53,2082,6775,326,1010,7574,0.00,9.19,16168,16.5859,66734,12222,466221,2010.4,-0.0,557756,13.733,2631075.518,7.61e-15,0.00159,14.43,39015,23.078,1.748,20.970,0.359,23.078,2691,1962,4257,0.2747,0.911,1.122,1.532,1.235,0.931,1.258,11401.799,12137.320,10042.281,11317.817,19605.466,6028.447,2142.427,6140.915,0.508,0.540,0.433,0.491,0.466,0.443,14132,24936,0.7395,0.5269,0.3373,0.9998,0.0536,0.0444,0.5412,0.8316,0.9079,0.1542,0.0345,0.0353,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6330,0.9984,0.6916,0.8273,0.9985,0.0536,0.0444,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3661,5.0242,5.1518,0.0442,0.1081,0.0937,0.206,0.155,0.215,0.173,1060,0.0704,0.0027,0.0033,0.00214,0.00085,0.00073,23.03,26.32,26.84,741.4414,0.0604,31.2387,4.9085,8.8242,1096870,1528417,1.9077,0.1091,3382.2,741.4414,22.38,0,0,0,0,0,0,0,14311.789,12712.903,0.9259
4000,10853,2723,76827,156059,142130,78133,1099,30892,870,0,288882,2644033,43541.984,30621.226,0.9994,12577.434,0.120,0.638,0.144,0.098,0.518,0.330,905,0.0881,0.6672,0.070,14.5,45.7,85.9,38.52,3.01,9.99,1.57,23.94,7.58,1.197,0.231,0.221,0.226,7.638,0.291,0.0041,76,304,726,15519,108,0,0.000,5674,45,1677,9131,335,1735,8783,1.00,8.49,14836,18.9581,66776,10953,438905,3525.9,0.0,587085,12.915,2631075.518,3.54e-15,0.00123,37.93,52304,26.453,1.741,24.224,0.488,26.453,4290,2221,4342,0.2312,0.957,1.138,1.550,1.306,0.954,1.215,15193.276,14644.604,18254.030,15055.890,22809.498,9036.948,2998.295,6008.549,0.581,0.527,0.466,0.564,0.474,0.487,15115,35447,0.7242,0.4113,0.2846,0.9994,0.0402,0.0486,0.5490,0.7622,0.8234,0.1434,0.0120,0.0243,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,6572,0.9975,0.6760,0.6843,0.9985,0.0402,0.0486,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3646,4.8694,5.0803,0.0398,0.1383,0.1301,0.302,0.260,0.430,0.168,1103,0.0584,0.0022,0.0027,0.00229,0.00105,0.00102,26.99,27.40,28.16,1766.7331,0.0851,38.3235,4.8353,8.0799,1097055,1526379,1.9912,0.1275,2961.3,1766.7331,25.42,0,0,0,0,0,0,0,18043.792,16243.496,0.9374
5000,10704,2545,63888,121461,108623,56714,859,29647,785,1,256380,2925712,35004.480,28233.347,1.1072,10491.657,0.079,0.738,0.103,0.080,0.534,0.332,825,0.0842,0.6553,0.067,15.1,39.3,82.1,34.80,3.19,8.70,0.77,22.14,7.11,1.229,0.216,0.241,0.247,6.798,0.305,0.0042,87,354,662,14984,27,9,0.518,6018,80,2127,8497,290,1905,8509,2.25,9.40,16311,18.0161,66768,14229,415547,2738.5,-0.0,616618,12.837,2631075.518,7.08e-16,0.00049,12.68,41368,24.526,1.762,22.206,0.559,24.526,4261,2365,4078,0.2409,0.956,1.145,1.614,1.361,0.951,1.252,11695.244,12483.191,14734.527,11595.972,19165.638,10227.765,1885.333,5628.592,0.595,0.539,0.478,0.480,0.450,0.476,19339,26381,0.6279,0.2478,0.2545,0.9981,0.0414,0.0506,0.5738,0.7687,0.8428,0.1629,0.0196,0.0353,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5740,0.9978,0.5773,0.6995,0.9984,0.0414,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3957,5.2535,5.2669,0.0366,0.0934,0.0828,0.160,0.121,0.190,0.125,1483,0.0624,0.0030,0.0029,0.00225,0.00078,0.00079,25.97,27.71,27.34,2113.3904,0.0785,31.2427,5.7506,7.0869,1099459,1524863,1.4042,0.0920,2384.0,2113.3904,23.03,0,0,0,0,0,0,0,17741.691,15974.947,0.9301
6000,11018,2691,61611,130926,118216,68338,977,27328,928,0,249654,2590645,35746.233,27837.425,1.0643,11230.786,0.125,0.683,0.099,0.092,0.522,0.347,814,0.0701,0.6524,0.062,15.6,42.1,82.2,33.42,3.42,9.51,0.84,19.65,6.95,1.291,0.216,0.275,0.279,6.728,0.295,0.0040,86,363,656,11271,75,12,0.447,6290,345,1808,8865,846,1662,8510,3.25,9.73,15778,19.4222,66779,17780,393954,2233.5,-0.0,647912,12.024,2631075.518,1.27e-14,0.00013,23.20,46799,24.834,1.746,22.415,0.674,24.835,4831,2212,3975,0.2382,0.934,1.289,1.752,1.398,0.936,1.357,10322.925,11737.571,18136.001,10238.055,18602.963,9977.620,1294.379,5334.641,0.560,0.535,0.475,0.527,0.503,0.537,27094,26870,0.6083,0.2592,0.2823,0.9994,0.0371,0.0514,0.5557,0.8510,0.9180,0.1604,0.0208,0.0402,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4968,0.9982,0.5986,0.7532,0.9982,0.0372,0.0514,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4345,5.1774,5.1354,0.0360,0.0927,0.0794,0.164,0.142,0.177,0.111,1203,0.0500,0.0026,0.0026,0.00229,0.00080,0.00083,23.25,27.48,27.65,1794.3840,0.0860,29.2754,5.5803,6.4434,1100584,1523577,0.7518,0.0294,2193.8,1794.3840,19.40,0,0,0,0,0,0,0,16606.640,14837.851,0.9220
7000,9942,2866,62025,117403,103022,54817,561,31007,1149,2,293297,3116860,31881.665,28695.100,1.0651,9170.238,0.090,0.766,0.078,0.065,0.525,0.345,1152,0.0916,0.6565,0.052,17.9,44.1,79.9,31.40,3.60,10.18,0.55,17.07,6.57,1.369,0.234,0.301,0.307,7.096,0.302,0.0043,91,379,621,12652,93,16,0.283,5999,1064,1321,7557,1039,1762,7141,3.25,9.96,15994,20.1045,66847,20478,376362,2287.7,-0.0,677654,13.600,2631075.518,5.84e-15,0.00032,24.47,42403,24.446,1.753,22.138,0.556,24.447,5011,1226,3705,0.1551,0.984,1.386,1.820,1.408,0.949,1.455,7929.107,10489.774,17852.031,7847.819,15352.053,11785.954,1666.962,6071.946,0.565,0.506,0.489,0.517,0.401,0.457,38232,24543,0.5960,0.3649,0.3237,0.9996,0.0356,0.0476,0.5986,0.8844,0.8958,0.1757,0.0169,0.0345,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4660,0.9983,0.6729,0.6292,0.9988,0.0356,0.0476,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3701,5.0654,5.4788,0.0372,0.0960,0.0738,0.117,0.080,0.103,0.109,1740,0.0881,0.0031,0.0033,0.00203,0.00055,0.00061,26.19,26.56,27.60,1659.3166,0.1036,23.5761,6.9969,6.6028,1101900,1522738,0.5968,0.0146,2158.4,1659.3166,21.78,0,0,0,0,0,0,0,19524.862,17386.094,0.9132
8000,12744,2305,81216,197819,180268,115845,758,30138,1810,1,369642,3269215,46690.554,35278.189,0.9042,14388.508,0.071,0.745,0.100,0.084,0.532,0.344,907,0.0699,0.6699,0.050,14.6,35.7,72.0,31.12,2.24,8.13,0.84,19.90,6.66,1.218,0.208,0.186,0.191,5.808,0.236,0.0039,71,330,619,10396,46,18,0.348,6942,485,1090,11169,1665,1246,9833,3.25,10.79,15157,19.2526,66747,15568,351475,5180.5,-0.0,703754,12.473,2631075.518,7.08e-15,0.00172,7.77,74036,32.283,1.914,29.441,0.928,32.283,4549,3020,5175,0.2941,0.933,1.109,1.633,1.289,0.948,1.313,13890.103,19265.061,19090.995,13750.362,28237.705,10219.679,2702.262,7967.741,0.545,0.544,0.511,0.598,0.552,0.601,36674,39363,0.5257,0.2328,0.2130,0.9995,0.0374,0.0482,0.6317,0.8658,0.8395,0.1312,0.0259,0.0350,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,5237,0.9991,0.7473,0.7205,0.9985,0.0374,0.0482,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4633,5.2243,5.3824,0.0352,0.1279,0.1097,0.131,0.184,0.166,0.158,1865,0.0890,0.0020,0.0031,0.00214,0.00101,0.00100,22.50,28.09,28.39,1599.8575,0.0963,42.4195,6.2528,6.2203,1104321,1519461,1.0669,0.1045,2190.4,1599.8575,16.84,0,0,0,0,0,0,0,20889.682,18412.988,0.9267
9000,7626,1711,63244,125369,112041,61507,618,25884,955,0,261422,2476717,31507.640,25893.681,0.9425,10494.658,0.061,0.762,0.088,0.090,0.492,0.372,545,0.1051,0.6777,0.054,16.9,41.1,75.9,32.47,2.86,9.05,0.72,19.83,6.65,1.304,0.220,0.261,0.262,6.400,0.293,0.0042,70,319,506,9373,54,19,0.255,4047,10,1005,6611,233,1068,6325,5.25,13.26,17959,18.6510,66741,15823,332178,2273.8,-0.0,722465,10.194,2631075.518,1.27e-14,0.00138,30.68,46538,21.556,1.705,19.578,0.273,21.557,2666,1869,3091,0.2712,0.976,1.285,1.759,1.435,0.970,1.393,8936.566,13147.942,13422.895,8840.810,19738.593,7675.822,2118.191,5605.010,0.500,0.490,0.487,0.480,0.413,0.537,35808,36190,0.6146,0.2892,0.2510,0.9982,0.0396,0.0567,0.6077,0.8666,0.8425,0.1685,0.0360,0.0355,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3918,0.9990,0.8031,0.7699,0.9974,0.0396,0.0567,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3439,5.2538,5.6326,0.0341,0.1008,0.0864,0.113,0.119,0.170,0.136,1415,0.0728,0.0027,0.0037,0.00248,0.00075,0.00100,25.14,27.46,28.32,1471.6869,0.0891,28.9879,4.3904,5.8037,1106671,1519780,1.9549,0.1905,2333.1,1471.6869,18.95,0,0,0,0,0,0,0,15399.023,13632.381,0.9376
10000,9027,1927,56396,109256,98073,52504,356,21026,634,2,218246,2300952,32236.147,21829.168,1.0241,7859.955,0.055,0.812,0.064,0.069,0.496,0.369,298,0.0822,0.6529,0.058,18.4,45.1,80.0,33.40,3.20,9.18,0.49,20.54,6.63,1.346,0.214,0.291,0.297,5.970,0.253,0.0039,71,323,420,8281,54,17,0.228,5194,43,1189,7795,642,2155,6230,6.25,13.00,20849,21.8634,66753,17400,320088,3241.0,-0.0,732860,8.894,2631075.518,6.55e-15,0.00132,11.37,40061,19.839,1.700,17.602,0.536,19.866,4622,1573,2832,0.2213,0.982,1.342,1.847,1.406,0.966,1.460,8726.217,13047.919,13644.015,8645.229,17806.859,7524.141,1696.503,4748.568,0.513,0.515,0.463,0.478,0.402,0.526,37509,29830,0.6045,0.3587,0.3111,0.9980,0.0427,0.0617,0.6259,0.8639,0.7884,0.1256,0.0503,0.0626,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2427,0.9999,0.8670,0.7600,0.9967,0.0427,0.0617,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6408,5.0391,5.5380,0.0299,0.0801,0.0698,0.103,0.076,0.113,0.105,1076,0.0695,0.0028,0.0024,0.00241,0.00068,0.00104,26.10,27.15,28.15,1697.3597,0.0839,26.9097,3.9817,4.9127,1106981,1518654,2.3862,0.1965,2251.4,1697.3597,19.36,0,0,0,0,0,0,0,13969.212,12441.130,0.9280
