step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,12476,8359,137106,794922,760545,645920,11896,64010,1301,1,244568,5274306,183520.705,82160.033,0.9442,67727.177,0.240,0.298,0.241,0.221,0.627,0.329,918,0.0357,0.6872,0.102,10.9,43.0,85.1,41.71,3.82,5.38,2.42,30.09,7.57,1.055,0.135,0.055,0.056,20.392,0.605,0.0026,136,440,1808,10911,84,0,0.000,5897,3453,3406,5617,741,3742,7993,0.00,1.30,12218,34.7625,66713,8832,539305,3189.7,-0.0,466011,56.621,2631002.543,1.36e-14,0.00093,30.00,235008,93.111,1.778,90.454,0.879,93.112,8732,1666,2078,0.4221,0.850,1.034,1.270,1.055,0.943,1.143,37969.246,12313.811,177802.966,38446.153,34998.763,8574.699,3478.809,2379.348,0.691,0.550,0.551,0.875,0.700,0.656,6640,58104,0.7036,0.5676,0.6316,0.9999,0.0438,0.0533,0.5513,1.0223,0.8671,0.1060,0.0556,0.0309,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16375,0.9999,0.8584,0.7758,0.9987,0.0438,0.0533,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0503,4.8758,5.1178,0.1045,0.1932,0.1679,0.331,0.412,0.399,0.339,8815,0.1684,0.0093,0.0115,0.00237,0.00164,0.00150,23.08,26.55,26.92,74.6058,0.0267,72.7073,34.5430,22.0780,1081922,1531427,0.7088,0.0075,1727.5,74.6058,21.62,0,0,0,0,0,0,0,14432.857,13155.566,0.9696
2000,10346,2498,61784,117945,107216,54891,1270,33141,1431,0,221195,2371680,29260.359,24043.659,1.0106,10072.606,0.160,0.576,0.135,0.129,0.492,0.359,1193,0.0887,0.6906,0.084,10.0,34.6,78.2,33.68,2.20,7.19,1.29,22.99,7.21,1.139,0.210,0.058,0.061,8.853,0.349,0.0043,95,816,927,14751,59,0,0.000,4866,982,2619,6745,450,989,8907,0.00,8.52,13914,14.4828,66813,12990,499569,2591.8,-0.0,523992,20.105,2631002.543,1.04e-14,0.00068,25.34,36143,23.973,1.787,21.691,0.495,23.974,2862,2794,4690,0.3367,0.911,1.080,1.492,1.195,0.946,1.221,11047.908,11429.719,10305.005,11023.989,18003.971,7977.542,2950.603,3042.908,0.513,0.452,0.513,0.531,0.407,0.496,13432,23886,0.5991,0.3740,0.4465,0.9998,0.0311,0.0531,0.5577,1.0173,0.8922,0.1296,0.0262,0.0245,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3339,0.9987,0.8553,0.7958,0.9987,0.0311,0.0531,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0716,5.0749,5.1304,0.0530,0.1182,0.1057,0.144,0.251,0.172,0.225,2117,0.1071,0.0061,0.0023,0.00239,0.00073,0.00074,27.00,26.86,27.20,265.9870,0.0574,29.2269,12.1234,7.9813,1094601,1528845,1.4764,0.0566,2943.3,265.9870,26.00,0,0,0,0,0,0,0,13971.053,12434.676,0.9528
3000,11097,2029,78752,163420,149870,83190,1478,35938,2140,0,296693,2944175,39115.195,29626.454,0.8584,13708.599,0.103,0.683,0.105,0.109,0.499,0.353,1377,0.0989,0.7123,0.081,9.7,35.2,73.4,32.17,1.99,6.81,0.95,22.42,7.17,1.185,0.197,0.110,0.116,6.760,0.287,0.0045,78,316,787,22961,120,0,0.000,5193,29,2007,9061,256,1735,9106,0.75,10.66,17270,18.0201,66737,11834,467025,2960.2,-0.0,556453,13.982,2631002.543,1.73e-14,0.00103,14.43,51934,26.424,1.803,24.085,0.536,26.425,3395,2991,4711,0.3226,0.919,1.095,1.588,1.275,0.942,1.274,15146.120,16372.371,11229.168,15060.155,26534.471,5347.785,4295.239,6274.831,0.474,0.489,0.518,0.496,0.463,0.560,14752,32408,0.6945,0.2889,0.3375,0.9980,0.0301,0.0534,0.5911,0.8649,0.9147,0.1107,0.0307,0.0296,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6151,0.9993,0.8178,0.7969,0.9966,0.0301,0.0534,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9371,4.7515,5.0401,0.0481,0.0806,0.0738,0.135,0.182,0.111,0.184,1364,0.0858,0.0058,0.0027,0.00225,0.00084,0.00095,23.33,27.33,28.03,805.9785,0.0680,42.0633,4.4437,9.5378,1097174,1526988,2.0386,0.1110,3448.8,805.9785,22.38,0,0,0,0,0,0,0,15917.855,13980.074,0.9391
4000,10037,2341,71629,155831,142705,82912,1290,29617,1359,5,279879,3449387,41944.882,29928.006,0.9175,13878.257,0.064,0.776,0.093,0.067,0.552,0.333,852,0.0873,0.6779,0.082,8.3,32.6,72.4,28.14,2.31,8.21,0.50,17.12,6.95,1.257,0.245,0.182,0.196,6.640,0.320,0.0040,76,339,782,18543,121,0,0.000,5172,49,2767,7221,193,1045,8799,2.50,9.29,13747,15.7034,66781,12616,439330,2525.0,-0.0,591967,13.212,2631002.543,1.42e-15,0.00039,37.93,52372,27.006,1.791,24.775,0.440,27.007,3019,2585,4433,0.2811,0.959,1.207,1.658,1.426,0.964,1.312,13580.984,14402.823,19861.774,13486.541,22474.825,7766.426,2663.537,5619.786,0.571,0.549,0.539,0.607,0.460,0.533,16449,36259,0.7184,0.2365,0.3134,0.9989,0.0381,0.0617,0.5897,1.1510,1.0415,0.1576,0.0353,0.0276,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3840,0.9977,0.9130,0.8706,0.9982,0.0381,0.0617,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1278,4.8400,4.9471,0.0474,0.0523,0.0486,0.077,0.107,0.085,0.096,1609,0.0708,0.0040,0.0024,0.00231,0.00076,0.00104,26.88,25.68,27.04,1754.9198,0.0815,36.4529,5.7526,7.4598,1099317,1525787,2.1261,0.1290,3044.6,1754.9198,25.42,0,0,0,0,0,0,0,16049.750,14299.366,0.9262
5000,11578,2643,63093,111598,98537,47570,935,29334,1182,3,250597,3268283,30803.308,23904.657,0.9987,8262.677,0.057,0.810,0.075,0.059,0.536,0.343,997,0.0776,0.6906,0.073,10.0,37.3,73.4,28.70,2.84,7.71,0.26,17.89,6.79,1.317,0.215,0.214,0.231,6.367,0.287,0.0042,82,360,543,19437,118,8,0.404,6022,123,2382,9073,318,1766,9494,3.25,8.93,16174,17.3323,66737,18231,419558,2017.9,-0.0,618722,11.470,2631002.543,9.73e-15,0.00121,12.68,38659,22.877,1.873,20.365,0.640,22.878,4186,2726,4666,0.2592,0.958,1.245,1.763,1.427,0.962,1.427,9508.147,12284.598,12004.432,9432.060,17629.494,6811.488,2260.316,6570.175,0.541,0.545,0.528,0.462,0.383,0.441,24687,27890,0.6321,0.2225,0.2680,0.9990,0.0331,0.0553,0.5761,1.0470,1.0134,0.1626,0.0621,0.0358,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,2124,0.9992,0.9164,0.8725,0.9974,0.0332,0.0555,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9866,4.6714,4.5773,0.0440,0.0421,0.0338,0.041,0.049,0.050,0.054,1019,0.0512,0.0041,0.0034,0.00240,0.00051,0.00069,25.64,27.12,27.12,1709.7055,0.0817,27.4740,4.2472,7.2226,1100352,1523815,1.5002,0.0934,2793.4,1709.7055,23.03,0,0,0,0,0,0,0,15641.980,13788.747,0.9246
6000,12034,3202,80320,165782,149944,83809,1653,33833,1597,3,304243,4208082,43890.366,34599.641,1.0718,14219.491,0.052,0.827,0.069,0.052,0.542,0.348,836,0.0841,0.6701,0.068,11.4,44.9,81.2,31.65,3.22,8.22,0.44,19.77,6.80,1.371,0.198,0.236,0.251,7.226,0.306,0.0039,79,355,766,19715,146,13,0.386,6375,365,1875,9794,1272,2136,8626,3.00,9.51,12438,17.8754,66749,18159,396641,3260.8,-0.0,652800,13.677,2631002.543,3.36e-15,0.00002,23.20,58663,30.348,1.785,27.799,0.765,30.349,5404,2390,4240,0.2313,0.962,1.411,1.844,1.453,0.960,1.497,12275.576,15598.166,21759.452,12160.788,24189.617,9989.570,2183.256,8207.324,0.559,0.535,0.533,0.576,0.466,0.489,31673,39119,0.5628,0.1979,0.3249,0.9995,0.0355,0.0488,0.5463,0.9951,0.9676,0.1567,0.0389,0.0324,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3968,0.9990,0.8721,0.8299,0.9987,0.0355,0.0489,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1363,4.7492,4.7576,0.0428,0.0575,0.0456,0.059,0.090,0.077,0.071,1344,0.0518,0.0041,0.0031,0.00213,0.00073,0.00085,23.79,27.52,27.83,1568.5693,0.1031,36.8671,6.1049,7.5724,1101030,1522073,0.7900,0.0303,2718.9,1568.5693,19.40,0,0,0,0,0,0,0,20380.150,17917.034,0.9281
7000,8219,2385,63696,136454,122884,71592,1166,30525,845,1,260827,3077167,36466.051,29264.736,1.0438,12248.643,0.071,0.785,0.092,0.051,0.494,0.380,393,0.1148,0.6445,0.065,16.8,45.4,80.6,31.17,3.79,10.33,0.30,16.74,6.59,1.412,0.233,0.302,0.314,7.198,0.306,0.0041,91,416,737,15319,132,15,0.166,4678,1035,1203,5981,856,1357,6006,5.75,13.01,12849,16.3738,66818,18473,369970,1737.6,-0.0,686116,13.766,2631002.543,2.23e-14,0.00022,24.47,50057,27.387,1.812,25.160,0.414,27.390,4117,1250,2852,0.1774,0.996,1.467,1.868,1.451,0.962,1.553,10147.545,14726.004,16257.452,10071.020,22386.223,9145.312,1812.680,6058.101,0.518,0.487,0.472,0.515,0.452,0.575,35282,32673,0.6393,0.2010,0.2942,0.9993,0.0422,0.0505,0.5471,1.0063,0.9769,0.1769,0.0385,0.0451,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1970,0.9989,0.8583,0.8262,0.9985,0.0422,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1040,4.9491,4.6295,0.0403,0.0426,0.0302,0.054,0.050,0.049,0.054,1497,0.0588,0.0045,0.0036,0.00216,0.00057,0.00076,27.21,26.21,26.76,1553.9857,0.1042,32.9031,6.8985,6.8676,1104007,1521631,0.5944,0.0145,2655.2,1553.9857,21.78,0,0,0,0,0,0,0,17016.093,15134.549,0.9282
8000,9390,2491,64547,129892,114099,64332,1013,25803,1298,1,321162,2995165,37000.531,28851.146,0.9506,9769.477,0.042,0.842,0.066,0.050,0.502,0.371,555,0.0947,0.6459,0.060,15.1,43.4,73.6,29.63,2.72,9.64,0.44,16.83,6.67,1.457,0.219,0.233,0.242,6.620,0.282,0.0038,77,364,529,13075,81,21,0.058,5445,627,1026,7737,1058,1031,7301,4.75,11.65,13788,17.2681,66718,20556,349492,3555.1,-0.0,711081,10.674,2631002.543,7.26e-15,0.00001,7.77,50440,26.923,1.876,24.474,0.572,26.923,3758,1372,4260,0.1677,0.991,1.526,1.882,1.494,0.967,1.583,7557.269,17960.057,15569.374,7478.263,23722.371,10529.576,1440.487,7111.606,0.517,0.497,0.489,0.502,0.403,0.530,38505,32073,0.6103,0.1190,0.2393,0.9994,0.0369,0.0533,0.5811,0.9825,0.9636,0.1751,0.0214,0.0253,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2655,0.9979,0.8239,0.7883,0.9978,0.0369,0.0533,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1989,4.8352,4.6383,0.0399,0.0478,0.0390,0.062,0.082,0.041,0.094,1546,0.0620,0.0055,0.0039,0.00213,0.00037,0.00087,24.47,26.12,27.94,1597.7618,0.1013,31.6773,5.4286,5.2451,1106136,1519042,1.0567,0.1064,2566.2,1597.7618,16.84,0,0,0,0,0,0,0,19081.669,16811.107,0.9177
9000,7554,2236,63592,127726,114100,62974,1160,22721,1170,3,247951,2711096,35832.367,26753.012,1.0207,10936.049,0.063,0.815,0.082,0.040,0.494,0.383,461,0.1053,0.6487,0.069,21.0,45.9,75.5,31.23,3.16,9.36,0.21,18.51,6.41,1.470,0.211,0.282,0.294,7.224,0.265,0.0036,73,347,500,10730,89,23,0.100,4149,26,1020,6508,223,1521,5810,6.00,13.84,18012,19.7774,66712,20402,334075,2234.2,-0.0,725913,9.702,2631002.543,3.40e-14,0.00058,30.68,48968,23.588,1.762,21.455,0.371,23.589,3532,1031,2991,0.1483,0.998,1.483,1.938,1.499,0.975,1.607,8027.741,18537.820,12757.159,7949.732,26061.525,6581.810,1290.588,7944.566,0.513,0.474,0.489,0.475,0.420,0.533,40489,37623,0.5882,0.0900,0.2231,0.9998,0.0339,0.0474,0.5549,1.0560,0.8791,0.1700,0.0212,0.0332,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2694,0.9994,0.8428,0.8246,0.9990,0.0339,0.0474,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2610,4.7739,4.6184,0.0392,0.0352,0.0282,0.038,0.040,0.033,0.048,1217,0.0622,0.0048,0.0031,0.00242,0.00048,0.00107,25.90,26.65,28.08,1741.6396,0.0803,34.4909,4.2226,5.4797,1107730,1518153,1.9458,0.1936,2374.1,1741.6396,18.95,0,0,0,0,0,0,0,15816.964,13872.205,0.9284
10000,8622,2232,62865,124234,110750,60702,667,20183,1196,1,272892,2501826,37199.184,25920.603,0.9337,9995.568,0.057,0.841,0.051,0.051,0.497,0.378,382,0.0864,0.6287,0.058,19.9,46.1,78.2,31.88,3.38,9.60,0.22,18.68,6.47,1.464,0.203,0.290,0.296,6.728,0.279,0.0035,61,326,491,8752,82,22,0.193,4832,52,1784,6786,263,1311,7048,6.00,12.22,21596,21.8991,66731,20578,322200,2313.3,-0.0,737720,9.021,2631002.543,2.48e-15,0.00020,11.37,47013,22.475,1.754,20.229,0.492,22.502,3551,1064,4007,0.1392,0.999,1.436,1.960,1.431,0.968,1.625,8623.230,18350.040,13995.737,8568.901,24630.114,6843.044,1893.829,7188.161,0.526,0.469,0.484,0.464,0.438,0.524,41841,37336,0.6747,0.1349,0.2794,0.9996,0.0343,0.0544,0.5178,0.9004,0.8405,0.1998,0.0157,0.0316,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1995,0.9993,0.7762,0.7819,0.9982,0.0343,0.0544,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3612,4.6450,5.0456,0.0361,0.0402,0.0309,0.046,0.040,0.037,0.054,1086,0.0639,0.0027,0.0035,0.00233,0.00064,0.00110,25.64,26.65,28.01,1737.9294,0.0774,33.6665,4.5354,4.4852,1109489,1515957,2.3865,0.2002,2228.8,1737.9294,19.36,0,0,0,0,0,0,0,15925.035,14070.153,0.9255
