step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
40000,1,945,14.24,0.56,0.53,0.13,10.94,0.00,1.14,0.001,0.131,126534.3,24636.3,1,157,3.54,1.08,1.19,3.8597,323.30,32877.4,0.0544,5.1427,5461,14.1618,25,9.1889,75358.6,81.35,4.0930,0.0,0.0000
40000,2,693,15.49,0.37,0.18,0.12,12.48,0.00,1.08,0.001,0.105,83391.9,14794.4,1,158,3.67,1.05,1.12,2.5884,356.06,42086.7,0.0280,4.0051,5461,14.1618,24,5.4679,43740.1,53.21,7.9882,0.0,0.0000
50000,0,1267,16.55,0.50,1.53,0.07,11.85,0.00,1.14,0.002,0.202,468927.2,171009.1,3,106,3.66,1.12,1.19,25.4604,594.12,24662.5,15.4241,3.3250,5462,32.6927,55,55.6631,437301.9,165.42,2.7344,0.0,0.0000
50000,1,1021,19.32,0.64,2.02,0.04,13.09,0.01,1.16,0.003,0.185,418931.6,131896.8,2,110,3.92,1.13,1.23,19.0039,880.27,28981.0,16.6925,3.9763,5461,32.6867,60,47.9354,381000.3,81.35,17.6786,0.0,0.0000
50000,2,774,18.19,0.51,1.58,0.16,12.89,0.00,1.14,0.000,0.135,295551.8,90385.6,2,131,4.04,1.08,1.16,13.0001,461.80,35157.7,8.0414,4.9676,5461,32.6867,41,30.5616,248325.1,53.21,32.4760,0.0,0.0000
60000,0,744,36.24,1.31,8.59,0.64,15.43,0.04,1.29,0.012,0.223,239143.2,106983.0,5,68,4.75,1.19,1.38,11.2705,921.06,27429.3,0.3229,3.0904,5462,11.9908,52,31.2326,210248.5,165.42,0.7855,0.0,0.0000
60000,1,702,35.17,1.30,8.54,0.65,14.55,0.06,1.24,0.023,0.199,118101.7,50567.9,5,88,4.73,1.15,1.31,4.5922,765.65,30819.6,0.1202,3.4403,5461,11.9886,106,12.4520,84301.2,81.35,4.1080,0.0,0.0000
60000,2,481,38.97,1.49,9.82,0.35,15.86,0.10,1.25,0.040,0.152,77440.8,34080.7,4,103,4.96,1.15,1.31,2.5326,262.81,37014.3,0.0287,3.1368,5461,11.9886,105,6.9029,47000.4,53.21,7.7218,0.0,0.0000
70000,0,939,35.44,1.51,8.97,0.39,11.85,0.21,1.39,0.052,0.246,428546.7,245177.5,8,77,4.32,1.43,1.33,30.3943,1467.06,22289.0,7.1091,1.2118,5462,23.8904,84,64.3046,418649.7,165.42,1.9784,0.0,0.0000
70000,1,864,34.21,1.14,8.12,0.22,12.54,0.09,1.26,0.027,0.216,420320.2,216360.3,8,82,4.20,1.23,1.28,28.4024,1455.18,24188.6,8.3495,1.5533,5461,23.8861,80,65.5349,407419.0,81.35,20.4620,0.0,0.0000
70000,2,586,38.51,0.91,10.09,0.41,13.14,0.08,1.26,0.019,0.164,276348.2,147412.2,7,104,4.59,1.26,1.28,17.0295,898.54,28976.2,4.4042,2.0455,5461,23.8861,62,38.5047,258314.3,53.21,33.4239,0.0,0.0000
80000,0,749,34.81,0.43,9.18,0.28,10.33,0.07,1.12,0.032,0.175,196254.6,125083.9,7,70,3.83,1.13,1.11,11.4023,1330.95,30944.9,0.0522,1.8556,5462,9.6073,103,32.7524,178534.3,165.42,1.0152,0.0,0.0000
80000,1,621,36.39,0.34,9.54,0.31,10.38,0.05,1.09,0.016,0.145,110271.1,71837.9,7,87,3.87,1.07,1.09,5.8436,837.99,32126.2,0.0314,1.6897,5461,9.6056,190,16.0318,94140.0,81.35,4.2944,0.0,0.0000
80000,2,446,37.92,0.35,8.60,0.33,13.02,0.08,1.11,0.031,0.114,63608.9,33699.3,5,102,4.10,1.12,1.07,2.2221,275.05,35768.5,0.0108,1.7854,5461,9.6056,144,8.1568,46599.5,53.21,7.8109,0.0,0.0000
90000,0,1010,32.01,0.94,5.81,0.13,10.44,0.12,1.26,0.046,0.202,395679.5,291011.6,18,79,3.45,1.21,1.27,30.3240,1163.60,27130.9,1.7353,1.3377,5462,20.0417,123,70.9951,385643.9,165.42,2.0576,0.0,0.0000
90000,1,944,29.70,0.97,4.81,0.41,10.43,0.11,1.30,0.040,0.179,392564.0,293195.0,16,76,3.53,1.27,1.27,30.2059,850.77,28578.5,3.2107,1.5213,5461,20.0381,139,70.9562,379763.0,81.35,18.2590,0.0,0.0000
90000,2,759,29.86,1.23,4.79,0.46,10.44,0.19,1.34,0.070,0.146,256156.9,186123.1,15,114,3.64,1.33,1.30,16.7600,892.84,28576.0,2.1844,1.7957,5461,20.0381,117,42.8172,240617.1,53.21,33.0480,0.0,0.0000
100000,0,1148,24.00,1.55,3.38,0.40,9.86,0.19,1.49,0.078,0.198,235895.7,135741.5,13,122,3.54,1.42,1.42,12.7009,1285.77,29927.8,0.0156,2.3624,5462,11.6245,73,33.1609,214213.9,165.42,0.8340,0.0,0.0000
100000,1,828,21.83,1.12,2.94,0.36,10.51,0.08,1.35,0.031,0.143,117912.2,62771.6,10,93,3.57,1.27,1.40,4.9771,615.98,33065.4,0.0121,2.9116,5461,11.6224,81,13.3622,88890.5,81.35,4.3447,0.0,0.0000
100000,2,601,21.53,0.70,2.85,0.18,10.67,0.08,1.21,0.027,0.099,76423.4,30541.4,7,131,3.49,1.16,1.20,2.3779,349.39,37538.5,0.0057,2.8474,5461,11.6224,62,7.0845,48204.0,53.21,7.6064,0.0,0.0000
