step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
80000,2,882,16.61,0.66,2.33,0.43,8.96,0.02,1.17,0.006,0.126,86751.3,40211.2,3,124,3.53,1.12,1.22,2.1376,335.71,45511.9,0.0003,2.9572,5461,12.4621,89,9.6599,57409.7,64.42,6.4357,0.0,0.0000
90000,0,1446,14.29,0.54,1.35,0.32,6.59,0.05,1.14,0.013,0.144,408298.8,283636.5,2,92,2.98,1.10,1.15,19.8144,531.81,29098.2,5.3467,1.9537,5462,32.2310,167,61.3415,388557.3,138.87,4.0475,0.0,0.0000
90000,1,1651,13.20,0.27,1.45,0.32,6.13,0.05,1.07,0.018,0.155,440860.3,304441.1,2,68,2.86,1.09,1.08,21.3265,648.49,26018.1,8.3623,1.8383,5461,32.2251,66,67.6867,420265.7,96.71,11.5182,0.0,0.0000
90000,2,1052,14.10,0.52,1.36,0.51,7.26,0.06,1.13,0.019,0.116,346997.8,235718.8,2,115,3.12,1.13,1.12,15.3944,304.99,34146.8,3.8298,2.5088,5461,32.2251,135,50.7941,323084.4,64.42,28.4279,0.0,0.0000
100000,0,1181,17.20,1.09,2.07,1.06,8.91,0.18,1.28,0.055,0.177,228472.4,94811.7,3,81,3.63,1.32,1.19,7.2168,325.83,21325.8,1.1798,3.7887,5462,14.0177,85,29.1332,192099.0,138.87,1.8407,0.0,0.0000
100000,1,1097,14.73,0.75,1.95,0.84,8.36,0.16,1.18,0.046,0.149,128955.4,53928.2,2,100,3.50,1.22,1.14,3.4202,354.23,34492.6,0.0436,4.0179,5461,14.0151,74,12.9885,88928.5,96.71,2.3771,0.0,0.0000
100000,2,867,15.53,1.14,2.58,0.80,8.60,0.25,1.26,0.063,0.130,96679.5,35208.3,2,127,3.62,1.30,1.21,2.0241,201.46,45004.8,0.0273,3.9884,5461,14.0151,88,8.3690,57086.6,64.42,6.1809,0.0,0.0000
110000,0,1373,18.88,0.12,1.43,1.48,8.54,0.00,1.05,0.000,0.182,402909.8,174925.5,5,95,3.71,1.04,1.05,16.1577,566.63,24914.8,7.5465,2.2723,5462,32.8362,120,58.7432,379194.6,138.87,4.4965,0.0,0.0000
110000,1,1349,18.89,0.21,1.30,1.36,8.49,0.00,1.07,0.000,0.176,431108.6,187888.0,3,98,3.69,1.06,1.08,18.1828,441.86,26311.8,13.0170,2.1161,5461,32.8302,130,62.2403,408140.8,96.71,10.2352,0.0,0.0000
110000,2,965,19.77,0.15,1.20,1.15,9.64,0.01,1.05,0.001,0.134,353673.5,142774.8,3,116,3.73,1.04,1.05,13.0623,272.58,35228.0,5.4679,2.7605,5461,32.8302,147,50.0331,326518.0,64.42,27.9121,0.0,0.0000
120000,0,1284,12.92,0.20,1.07,0.38,7.27,0.00,1.06,0.000,0.132,233776.5,84246.1,2,111,3.33,1.04,1.06,7.0373,263.38,19146.4,1.3375,4.1304,5462,14.2531,124,28.1365,195106.3,138.87,2.0113,0.0,0.0000
120000,1,1196,13.47,0.26,1.17,0.45,7.62,0.00,1.09,0.001,0.129,133266.2,46185.3,2,118,3.35,1.07,1.09,3.4645,409.31,34794.6,0.0316,3.7652,5461,14.2505,81,13.3652,95451.4,96.71,2.3060,0.0,0.0000
120000,2,940,12.71,0.36,1.25,0.42,6.97,0.01,1.10,0.004,0.097,93942.6,28980.3,2,159,3.26,1.06,1.10,2.0855,131.85,48297.1,0.0003,3.1560,5461,14.2505,84,9.4184,62350.2,64.42,6.3887,0.0,0.0000
130000,0,1389,15.34,0.06,1.36,0.71,7.18,0.00,1.02,0.001,0.149,427270.9,181943.0,4,100,3.37,1.02,1.02,15.3580,338.30,24644.4,10.1392,2.5489,5462,35.5176,115,55.9358,398530.2,138.87,4.2073,0.0,0.0000
130000,1,1570,15.88,0.17,1.45,0.62,7.57,0.01,1.05,0.004,0.176,439155.7,192536.4,4,132,3.49,1.05,1.05,16.1990,392.38,26141.5,13.9426,2.5855,5461,35.5111,145,58.6771,411122.0,96.71,10.8565,0.0,0.0000
130000,2,1003,17.12,0.22,1.22,0.51,8.32,0.00,1.08,0.002,0.117,378097.0,153401.1,4,110,3.62,1.07,1.08,13.2477,384.27,37377.6,6.2946,2.9639,5461,35.5111,86,49.4924,347737.4,64.42,28.5500,0.0,0.0000
140000,0,1246,14.75,0.30,1.05,0.54,8.50,0.00,1.10,0.001,0.149,236262.6,82221.7,3,98,3.53,1.08,1.10,6.2205,177.67,19571.6,1.9251,4.3976,5462,15.0223,92,26.3378,194675.4,138.87,1.7775,0.0,0.0000
140000,1,1307,14.26,0.24,0.90,0.40,8.64,0.00,1.07,0.000,0.152,147046.4,45933.5,3,124,3.51,1.07,1.06,3.9000,346.27,34463.3,0.0742,3.9570,5461,15.0196,76,14.7175,107650.8,96.71,2.3640,0.0,0.0000
140000,2,1036,13.43,0.16,1.09,0.34,7.78,0.00,1.05,0.000,0.111,96905.5,27912.2,3,164,3.33,1.04,1.05,2.2341,247.35,48896.5,0.0053,3.7276,5461,15.0196,50,7.7987,59768.0,64.42,6.2819,0.0,0.0000
150000,0,1451,15.82,0.26,1.09,0.76,8.21,0.00,1.08,0.001,0.171,422556.4,189353.7,2,103,3.53,1.05,1.07,15.9986,464.05,25647.6,9.1503,2.3840,5462,35.6160,88,56.3970,396577.5,138.87,4.4309,0.0,0.0000
150000,1,1332,16.37,0.25,1.27,0.33,8.09,0.00,1.06,0.000,0.152,452517.8,201011.5,2,110,3.54,1.05,1.07,16.9372,325.89,26068.0,15.1808,2.6480,5461,35.6095,118,59.2284,422698.7,96.71,11.4745,0.0,0.0000
150000,2,1061,17.91,0.11,1.29,0.86,8.74,0.00,1.04,0.002,0.134,372455.8,158727.2,3,125,3.65,1.03,1.03,12.6214,340.40,34021.2,6.3309,3.2661,5461,35.6095,90,47.5876,338976.6,64.42,27.6872,0.0,0.0000
160000,0,1349,15.06,0.29,1.17,0.68,8.01,0.00,1.09,0.001,0.156,235134.9,80708.6,2,110,3.60,1.08,1.09,7.1577,329.96,20721.4,1.5367,3.8948,5462,14.8760,91,27.9108,198463.9,138.87,1.6564,0.0,0.0000
160000,1,1435,12.88,0.24,0.99,0.22,7.99,0.00,1.08,0.001,0.155,146738.5,49735.1,2,130,3.39,1.08,1.08,3.9000,332.44,33207.1,0.0526,4.1076,5461,14.8733,54,13.9214,105880.2,96.71,2.4462,0.0,0.0000
160000,2,977,13.27,0.17,1.05,0.56,8.34,0.00,1.06,0.001,0.114,98752.1,26778.3,2,186,3.55,1.06,1.06,2.1223,253.71,46554.5,0.0045,4.0580,5461,14.8733,82,7.5707,58415.6,64.42,6.0160,0.0,0.0000
170000,0,1409,18.00,0.18,1.27,0.89,8.55,0.00,1.05,0.001,0.178,422654.4,180344.3,4,102,3.62,1.04,1.06,16.4037,522.32,26958.5,8.5601,2.4997,5462,35.2484,117,56.8024,395624.2,138.87,4.2694,0.0,0.0000
170000,1,1334,18.00,0.11,1.42,0.91,8.58,0.00,1.04,0.000,0.166,442758.3,200071.6,3,114,3.66,1.03,1.03,17.3670,336.77,26077.8,15.1699,2.5137,5461,35.2420,138,58.3660,414208.7,96.71,10.4036,0.0,0.0000
170000,2,1086,17.25,0.23,1.35,0.82,8.69,0.01,1.07,0.006,0.138,373790.0,156631.9,3,124,3.75,1.05,1.08,12.8721,230.71,35193.9,6.6108,2.7561,5461,35.2420,134,49.4585,345858.2,64.42,28.8194,0.0,0.0000
180000,0,1345,13.25,0.25,1.31,0.50,6.82,0.01,1.08,0.001,0.136,235350.3,86608.5,4,133,3.28,1.08,1.08,6.5096,204.12,19754.5,1.4896,3.5842,5462,14.8133,101,28.5878,202868.7,138.87,1.9254,0.0,0.0000
180000,1,1245,12.35,0.20,1.09,0.29,7.34,0.00,1.07,0.000,0.127,140828.7,50478.7,4,115,3.27,1.05,1.06,3.6896,284.14,35241.2,0.0289,3.5132,5461,14.8106,73,14.2512,105551.1,96.71,2.4989,0.0,0.0000
180000,2,999,11.37,0.18,0.85,0.37,7.14,0.00,1.06,0.001,0.098,97138.1,30006.9,4,165,3.14,1.05,1.06,2.0089,159.39,48236.6,0.0112,3.6774,5461,14.8106,65,8.2540,60202.3,64.42,6.2586,0.0,0.0000
190000,0,1417,16.46,0.19,1.29,0.82,8.25,0.00,1.06,0.000,0.169,424573.9,194360.0,3,123,3.48,1.04,1.06,15.5362,419.79,26148.2,9.3882,2.5659,5462,35.5215,87,56.7606,396392.4,138.87,4.5236,0.0,0.0000
190000,1,1391,16.81,0.30,1.24,0.66,8.24,0.00,1.08,0.001,0.168,452989.5,200526.0,4,98,3.56,1.07,1.08,16.7628,478.10,26365.9,13.5314,2.4294,5461,35.5150,104,60.6926,425967.2,96.71,10.9628,0.0,0.0000
190000,2,1049,16.44,0.27,1.51,0.88,7.78,0.01,1.09,0.004,0.125,365574.9,157240.4,4,112,3.55,1.09,1.10,12.6011,288.25,36733.6,6.3187,2.9116,5461,35.5150,94,48.1441,336099.7,64.42,27.8912,0.0,0.0000
200000,0,1257,15.56,0.53,1.22,0.75,8.24,0.01,1.15,0.002,0.154,231110.5,83539.8,6,92,3.58,1.14,1.17,6.6310,335.78,19225.0,1.6327,4.2338,5462,14.4423,82,27.0775,191162.9,138.87,1.7025,0.0,0.0000
200000,1,1108,15.29,0.25,1.21,0.57,8.58,0.01,1.09,0.003,0.134,140412.4,49440.0,6,102,3.62,1.08,1.08,3.8422,334.48,34632.6,0.0448,3.6387,5461,14.4397,44,14.5577,103911.0,96.71,2.3665,0.0,0.0000
200000,2,918,14.23,0.27,1.15,0.71,8.36,0.01,1.10,0.007,0.111,97440.5,30281.6,6,146,3.49,1.08,1.08,2.1152,282.49,46412.7,0.0012,3.8397,5461,14.4397,77,8.1533,59246.2,64.42,6.2116,0.0,0.0000
