step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
40000,1,911,20.56,0.37,4.89,0.53,8.27,0.00,1.14,0.002,0.145,132168.6,76326.3,4,124,2.95,1.14,1.16,5.4662,859.98,35952.7,0.0085,4.6275,5461,12.1874,68,13.9411,86000.8,80.85,3.8637,0.0,0.0000
40000,2,603,21.52,0.32,4.35,0.34,10.66,0.00,1.11,0.000,0.109,91403.1,46873.4,3,95,3.23,1.10,1.13,2.8808,466.35,40380.7,0.0033,4.2640,5461,12.1874,47,7.6086,49197.5,65.92,5.7984,0.0,0.0000
50000,0,1124,16.65,0.57,3.58,0.46,6.76,0.00,1.19,0.002,0.147,378467.7,361736.5,4,98,2.57,1.16,1.23,27.4778,607.26,36810.8,0.8281,1.6706,5462,23.5375,94,65.3190,362064.3,153.22,2.1109,0.0,0.0000
50000,1,1067,16.56,0.32,3.97,0.74,6.38,0.00,1.14,0.003,0.138,405732.1,390989.9,5,131,2.58,1.10,1.16,29.5062,778.51,35981.3,1.5153,1.9513,5461,23.5332,131,70.5931,386915.3,80.85,15.7223,0.0,0.0000
50000,2,889,16.91,0.50,3.61,0.59,7.10,0.00,1.19,0.002,0.121,333239.4,324755.2,3,121,2.77,1.20,1.24,23.2471,520.77,34303.1,1.6828,2.6018,5461,23.5332,109,53.0403,308919.2,65.92,26.1015,0.0,0.0000
60000,0,1146,20.16,0.68,4.82,0.47,7.38,0.01,1.20,0.004,0.175,243924.6,156840.5,5,96,2.76,1.21,1.18,10.9934,1123.10,28875.0,0.0362,3.5708,5462,12.7526,77,34.9496,209889.8,153.22,1.0325,0.0,0.0000
60000,1,863,23.10,0.93,4.66,0.68,9.91,0.00,1.34,0.002,0.160,125591.7,71597.5,5,150,3.17,1.32,1.34,4.3312,569.01,34760.2,0.0068,4.2358,5461,12.7502,118,12.9186,83502.0,80.85,3.7905,0.0,0.0000
60000,2,816,20.31,0.79,4.62,0.57,8.35,0.02,1.24,0.009,0.133,96476.0,53484.5,4,103,2.95,1.23,1.24,2.6533,529.37,40513.5,0.0001,3.8924,5461,12.7502,53,8.9067,57846.2,65.92,6.1005,0.0,0.0000
70000,0,1148,19.06,0.35,5.17,0.37,6.56,0.00,1.13,0.001,0.164,370441.2,236301.7,6,173,2.80,1.10,1.10,20.1986,771.67,31270.5,1.2190,1.5662,5462,24.6054,97,67.7096,354499.3,153.22,2.7558,0.0,0.0000
70000,1,1097,18.77,0.53,4.92,0.23,6.55,0.01,1.19,0.005,0.153,349503.5,223249.0,6,145,2.78,1.18,1.19,19.8151,735.29,34033.6,3.1633,1.8280,5461,24.6009,142,61.2637,331716.2,80.85,16.0472,0.0,0.0000
70000,2,991,20.46,0.90,5.27,0.48,7.06,0.02,1.34,0.013,0.156,325094.2,204114.5,5,130,2.99,1.31,1.35,17.2984,518.87,32846.6,4.4920,2.2963,5461,24.6009,65,53.8181,303259.9,65.92,26.8524,0.0,0.0000
80000,0,1231,21.29,0.18,5.73,0.32,6.98,0.00,1.05,0.001,0.186,251365.5,150774.0,7,133,2.74,1.03,1.07,11.2733,821.67,27006.5,0.3225,3.8018,5462,12.9682,58,34.5110,214724.1,153.22,1.1536,0.0,0.0000
80000,1,1001,19.38,0.26,4.96,1.05,6.84,0.00,1.08,0.000,0.149,121040.9,57543.7,6,116,2.83,1.04,1.11,3.3494,551.22,35661.4,0.0005,4.3912,5461,12.9658,71,12.3750,77200.8,80.85,4.1089,0.0,0.0000
80000,2,840,19.97,0.05,4.54,1.41,8.27,0.00,1.02,0.000,0.138,90415.2,41130.4,7,136,3.20,1.02,1.02,2.4833,185.53,42527.6,0.0033,3.6027,5461,12.9658,60,8.8842,54918.4,65.92,5.8523,0.0,0.0000
90000,0,1009,24.15,0.17,4.82,0.60,8.79,0.00,1.05,0.002,0.167,369221.6,219864.4,9,103,2.82,1.03,1.06,24.1456,1156.35,28182.4,2.7798,1.4337,5462,23.2466,89,66.0915,356164.0,153.22,1.8614,0.0,0.0000
90000,1,1072,22.76,0.13,4.71,0.79,8.03,0.00,1.04,0.001,0.167,356739.7,211151.7,9,147,2.74,1.04,1.04,20.8978,1017.37,24944.4,4.9603,1.8623,5461,23.2423,74,58.9084,339584.6,80.85,16.4557,0.0,0.0000
90000,2,933,23.19,0.04,5.01,0.84,8.14,0.00,1.01,0.001,0.149,327117.8,189116.4,10,89,2.78,1.01,1.01,19.0373,765.81,28994.5,3.3588,1.9796,5461,23.2423,82,57.4231,308568.1,65.92,26.1439,0.0,0.0000
100000,0,1069,24.40,0.06,4.97,1.23,9.09,0.00,1.02,0.002,0.187,255962.4,160818.3,3,127,2.93,1.01,1.02,15.0493,1340.00,24981.5,0.2442,3.7712,5462,12.7655,36,34.1636,219892.6,153.22,0.9736,0.0,0.0000
100000,1,941,22.73,0.03,4.77,0.72,8.34,0.00,1.01,0.000,0.150,125626.5,69888.2,4,98,2.78,1.01,1.00,5.2397,632.65,31909.4,0.0368,4.1578,5461,12.7631,67,12.7885,84229.0,80.85,3.9095,0.0,0.0000
100000,2,806,22.91,0.16,4.77,0.91,9.05,0.00,1.05,0.001,0.137,100644.0,54184.5,3,123,3.04,1.05,1.05,4.1301,514.89,40404.2,0.0073,4.0254,5461,12.7631,58,9.0396,60657.0,65.92,5.7914,0.0,0.0000
110000,0,928,27.09,0.09,6.49,0.40,8.14,0.01,1.02,0.002,0.161,378136.7,250792.5,5,88,2.75,1.03,1.03,29.2085,1378.09,26486.8,2.5170,1.5576,5462,21.7679,105,64.4515,364886.7,153.22,2.2217,0.0,0.0000
110000,1,990,26.53,0.07,6.03,0.33,8.14,0.00,1.03,0.000,0.164,371415.3,228960.1,7,103,2.62,1.03,1.03,28.2925,938.43,29800.7,4.7393,1.9038,5461,21.7640,95,63.5654,354937.1,80.85,14.9547,0.0,0.0000
110000,2,861,25.61,0.07,5.66,0.57,8.98,0.00,1.02,0.000,0.151,329415.6,210101.2,7,80,2.83,1.02,1.03,21.1902,753.32,22291.0,7.0926,2.6949,5461,21.7640,109,50.5138,304630.3,65.92,27.2646,0.0,0.0000
120000,0,1063,23.74,0.21,5.54,0.16,7.49,0.00,1.06,0.003,0.162,246963.5,142960.0,10,118,2.49,1.05,1.09,14.5284,761.67,25769.4,0.1753,3.1117,5462,12.5472,85,34.9964,217459.3,153.22,0.9718,0.0,0.0000
120000,1,837,21.24,0.13,4.59,0.45,7.88,0.00,1.04,0.001,0.126,132415.4,68617.6,10,100,2.70,1.02,1.05,5.9158,430.53,32798.9,0.0030,4.3954,5461,12.5449,79,13.2442,88439.9,80.85,3.7405,0.0,0.0000
120000,2,804,19.12,0.03,3.97,0.67,7.89,0.00,1.01,0.001,0.115,100259.3,45925.6,7,90,2.80,1.01,1.01,3.0972,327.12,36378.7,0.0557,4.6379,5461,12.5449,50,7.6938,54042.2,65.92,5.8698,0.0,0.0000
130000,0,982,23.36,0.40,5.01,0.16,7.43,0.01,1.15,0.004,0.146,396211.6,234745.8,11,109,2.58,1.17,1.16,31.0022,1600.40,26750.6,3.8845,1.5036,5462,22.6111,54,67.1828,382771.7,153.22,2.1342,0.0,0.0000
130000,1,933,24.04,0.48,4.75,0.39,8.20,0.04,1.16,0.008,0.147,362634.9,211819.7,11,115,2.72,1.15,1.17,24.1922,876.52,27813.4,5.7953,2.1470,5461,22.6070,82,58.1006,342983.5,80.85,16.3410,0.0,0.0000
130000,2,892,24.39,0.77,4.71,0.40,8.47,0.00,1.29,0.001,0.147,326215.8,199251.0,9,102,2.81,1.28,1.35,19.2702,879.75,22147.4,8.8953,2.9446,5461,22.6070,138,48.5741,299557.6,65.92,25.7032,0.0,0.0000
140000,0,1031,25.16,0.56,5.52,0.25,7.72,0.00,1.19,0.001,0.167,265445.8,154325.5,17,125,2.66,1.21,1.22,16.1113,796.71,24638.6,0.1705,3.3103,5462,12.7408,101,35.6251,234147.1,153.22,0.9031,0.0,0.0000
140000,1,761,22.58,0.47,4.33,0.55,8.30,0.04,1.14,0.013,0.118,126077.3,61155.7,16,106,2.74,1.18,1.16,5.5080,608.01,31262.0,0.0084,4.3434,5461,12.7385,52,12.1173,82694.6,80.85,3.8204,0.0,0.0000
140000,2,817,20.73,0.23,3.58,0.55,8.69,0.00,1.09,0.002,0.123,101345.2,46616.8,14,87,2.84,1.11,1.07,3.6652,372.20,36398.8,0.0252,4.2859,5461,12.7385,39,8.4935,58515.3,65.92,5.9175,0.0,0.0000
150000,0,843,27.23,0.46,5.64,0.25,8.58,0.00,1.16,0.001,0.144,373398.8,231214.4,13,108,2.79,1.17,1.15,29.5431,1337.40,26555.7,3.2508,1.5280,5462,21.9213,118,62.8234,360715.5,153.22,2.0142,0.0,0.0000
150000,1,935,26.82,0.30,5.65,0.15,8.63,0.01,1.08,0.004,0.158,397666.0,246243.7,15,80,2.58,1.08,1.06,30.9117,976.15,26771.6,7.1601,2.1620,5461,21.9173,72,65.6075,378733.5,80.85,14.7283,0.0,0.0000
150000,2,781,26.95,0.30,5.48,0.97,8.78,0.00,1.08,0.001,0.138,313346.3,200170.1,11,72,2.79,1.08,1.08,19.5894,516.36,23390.7,7.4876,2.8936,5461,21.9173,115,47.2826,286981.8,65.92,26.3777,0.0,0.0000
160000,0,993,26.94,0.27,6.48,0.58,7.92,0.02,1.09,0.005,0.174,253745.7,155681.7,13,132,2.74,1.08,1.08,15.1398,1261.90,24615.0,0.2789,3.5896,5462,12.4594,89,34.7939,219273.3,153.22,0.7569,0.0,0.0000
160000,1,768,22.92,0.19,4.62,0.67,8.90,0.00,1.06,0.001,0.126,130323.7,73922.8,13,108,2.89,1.06,1.07,6.3494,513.10,32112.1,0.0291,4.5232,5461,12.4571,55,13.0882,85203.7,80.85,3.8781,0.0,0.0000
160000,2,677,23.25,0.45,4.17,0.48,9.52,0.00,1.08,0.000,0.114,95695.0,48032.7,13,114,2.91,1.06,1.11,3.3426,525.50,36971.2,0.0418,4.3451,5461,12.4571,62,7.8291,52427.6,65.92,5.8182,0.0,0.0000
170000,0,986,24.42,0.49,5.31,0.17,8.13,0.09,1.13,0.028,0.159,410668.9,246004.7,16,98,2.72,1.14,1.10,33.2902,1303.81,25132.3,3.3813,1.4295,5462,21.3934,101,71.7859,397964.9,153.22,2.3795,0.0,0.0000
170000,1,734,28.32,0.25,6.53,0.27,9.48,0.03,1.07,0.010,0.139,331569.7,212840.3,16,94,2.83,1.09,1.07,23.4528,1115.58,27759.4,6.0212,2.3063,5461,21.3895,83,53.7503,310846.0,80.85,14.2898,0.0,0.0000
170000,2,822,27.37,0.71,5.77,0.13,8.54,0.00,1.23,0.004,0.143,325102.1,197173.2,15,77,2.77,1.30,1.24,20.5139,897.13,24346.8,7.4960,3.1585,5461,21.3895,83,50.2248,295644.7,65.92,26.7681,0.0,0.0000
180000,0,914,25.86,0.28,5.46,0.54,9.01,0.00,1.08,0.000,0.160,266588.5,158247.1,14,103,2.72,1.08,1.08,15.7466,1153.34,25019.8,0.4970,3.9921,5462,12.8487,52,35.0239,228117.1,153.22,1.0082,0.0,0.0000
180000,1,832,23.05,0.09,4.09,0.53,9.41,0.00,1.03,0.000,0.136,125880.7,66168.7,11,97,2.76,1.04,1.03,5.3669,628.00,32101.7,0.0437,4.8075,5461,12.8464,41,11.2890,77856.4,80.85,3.8138,0.0,0.0000
180000,2,697,23.68,0.05,4.16,0.72,10.14,0.00,1.02,0.000,0.118,96859.9,45984.0,12,101,2.95,1.02,1.01,3.3400,439.33,39130.7,0.0676,4.4886,5461,12.8464,47,7.6921,52359.5,65.92,5.7911,0.0,0.0000
190000,0,960,26.12,0.40,4.80,0.23,9.28,0.00,1.12,0.001,0.162,379226.4,241939.0,17,95,2.52,1.09,1.13,30.7047,1402.77,25980.0,3.7817,1.7903,5462,21.1491,93,63.8952,363567.9,153.22,2.1761,0.0,0.0000
190000,1,838,27.66,0.17,6.18,0.25,8.40,0.00,1.06,0.000,0.144,387405.0,247071.1,15,121,2.68,1.05,1.06,30.3680,1466.93,25375.3,6.7908,2.1522,5461,21.1452,99,63.8437,368683.1,80.85,15.7941,0.0,0.0000
190000,2,745,24.90,0.42,5.02,0.60,8.35,0.00,1.13,0.001,0.123,324106.2,206489.8,12,78,2.60,1.17,1.11,22.1646,1040.53,23248.0,6.9545,3.3507,5461,21.1452,81,47.7493,292070.6,65.92,24.6282,0.0,0.0000
200000,0,1021,25.35,0.29,5.21,0.66,8.47,0.00,1.08,0.000,0.171,252258.9,163290.2,10,106,2.72,1.11,1.07,15.7582,1056.98,26542.7,0.1294,3.7864,5462,12.7896,52,33.3957,215740.5,153.22,1.0115,0.0,0.0000
200000,1,901,22.63,0.17,4.44,0.66,8.34,0.00,1.06,0.000,0.141,139471.2,75126.3,10,121,2.72,1.05,1.06,6.7605,525.72,32808.5,0.0014,5.0741,5461,12.7872,69,13.1863,88911.1,80.85,3.9254,0.0,0.0000
200000,2,746,22.41,0.16,4.16,0.66,8.88,0.00,1.06,0.001,0.118,96834.1,50311.6,9,121,2.83,1.05,1.05,3.6974,418.30,39872.5,0.0158,4.3895,5461,12.7872,96,7.7377,53319.3,65.92,5.8927,0.0,0.0000
210000,0,989,26.86,0.33,5.53,0.47,8.46,0.00,1.13,0.001,0.167,383911.3,252553.9,10,113,2.59,1.10,1.13,29.5994,733.56,27618.9,3.6379,1.8108,5462,23.0336,123,63.9427,368114.9,153.22,1.8899,0.0,0.0000
210000,1,914,26.22,0.32,5.64,0.31,8.11,0.00,1.13,0.000,0.151,381863.3,237149.5,11,112,2.49,1.10,1.15,26.3708,1093.23,25708.0,6.6500,2.4815,5461,23.0294,109,60.9372,359771.0,80.85,16.3406,0.0,0.0000
210000,2,746,26.75,0.26,4.79,0.41,10.07,0.00,1.09,0.000,0.132,327256.6,201512.1,10,88,2.71,1.08,1.10,20.6108,1293.33,27713.0,6.4733,3.2600,5461,23.0294,83,50.2194,296362.2,65.92,25.3866,0.0,0.0000
220000,0,992,24.38,0.16,4.93,0.51,8.57,0.00,1.05,0.000,0.161,260654.5,153939.8,13,127,2.60,1.05,1.05,14.7855,1377.77,24936.5,0.1702,4.3273,5462,13.0487,41,33.6348,218622.2,153.22,0.8310,0.0,0.0000
220000,1,889,22.45,0.05,4.32,0.73,8.87,0.00,1.02,0.000,0.143,133115.6,69911.3,11,119,2.66,1.02,1.02,5.3797,540.42,30884.7,0.0227,5.1838,5461,13.0463,50,11.8327,81284.3,80.85,3.9554,0.0,0.0000
220000,2,778,22.44,0.10,3.82,0.70,9.95,0.00,1.03,0.000,0.129,100011.9,52234.2,11,134,2.85,1.02,1.04,3.9475,508.51,39415.8,0.0298,4.5710,5461,13.0463,28,7.9344,54572.1,65.92,5.7477,0.0,0.0000
230000,0,1054,26.50,0.18,5.77,0.23,8.28,0.01,1.08,0.003,0.176,389409.6,256436.7,11,132,2.48,1.08,1.09,31.0208,1110.88,29449.1,4.5506,1.7116,5462,22.5008,144,63.7670,374811.0,153.22,2.5114,0.0,0.0000
230000,1,948,25.18,0.26,4.58,0.26,9.76,0.00,1.11,0.000,0.160,361230.7,230391.5,10,106,2.64,1.09,1.11,26.3754,976.59,27776.3,7.4061,2.4622,5461,22.4967,81,56.8954,339078.8,80.85,15.5553,0.0,0.0000
230000,2,789,25.57,0.16,5.42,0.28,9.20,0.00,1.07,0.000,0.136,338461.4,210149.6,9,80,2.54,1.06,1.08,21.7391,577.89,24529.9,7.2482,3.2483,5461,22.4967,101,51.2189,307811.2,65.92,26.2584,0.0,0.0000
240000,0,998,23.39,0.21,5.29,0.22,8.04,0.00,1.08,0.000,0.157,267972.8,157608.8,13,89,2.56,1.06,1.08,14.8597,896.79,24232.0,0.3889,4.4854,5462,13.2167,29,34.0261,224098.4,153.22,1.0066,0.0,0.0000
240000,1,807,23.32,0.22,4.85,0.17,8.90,0.00,1.06,0.001,0.130,129588.9,68664.7,12,95,2.72,1.05,1.07,5.3424,511.72,31510.1,0.0615,5.4235,5461,13.2143,64,10.6900,75492.4,80.85,3.8148,0.0,0.0000
240000,2,741,20.22,0.17,4.21,0.25,8.70,0.00,1.08,0.000,0.113,99367.9,52204.0,12,86,2.74,1.06,1.07,3.6817,289.02,38836.0,0.0199,4.6114,5461,13.2143,61,7.9442,53511.8,65.92,5.6211,0.0,0.0000
250000,0,1068,26.47,0.11,5.54,0.09,8.92,0.00,1.04,0.000,0.178,415480.1,258938.6,20,102,2.60,1.05,1.05,35.1670,1703.01,27222.8,3.6004,1.3920,5462,22.0656,90,69.8845,404075.4,153.22,2.0128,0.0,0.0000
250000,1,802,26.85,0.33,5.77,0.05,8.82,0.00,1.09,0.002,0.139,363500.6,222912.2,16,107,2.66,1.05,1.11,26.3234,1401.46,25338.7,7.8494,2.4223,5461,22.0616,83,56.9354,341599.4,80.85,15.4095,0.0,0.0000
250000,2,749,24.92,0.11,5.49,0.05,8.99,0.00,1.04,0.000,0.126,316881.7,184262.8,14,84,2.78,1.04,1.04,18.2625,605.47,21617.8,10.2232,4.1510,5461,22.0616,60,43.5075,277150.2,65.92,24.4354,0.0,0.0000
260000,0,1032,24.19,0.24,4.98,0.35,8.51,0.00,1.09,0.000,0.166,274936.4,166392.9,10,131,2.53,1.08,1.09,17.8561,1537.71,24603.1,0.1318,4.3299,5462,12.8402,47,35.0771,232915.1,153.22,0.9285,0.0,0.0000
260000,1,789,21.62,0.06,4.29,0.38,9.17,0.00,1.03,0.000,0.126,127885.9,66831.9,8,92,2.78,1.02,1.03,5.6940,560.61,30853.5,0.0209,5.2359,5461,12.8379,21,10.5945,75495.1,80.85,3.9057,0.0,0.0000
260000,2,708,20.79,0.05,3.95,0.30,9.30,0.00,1.01,0.001,0.110,98464.8,50874.6,8,112,2.72,1.01,1.01,4.1136,408.17,38759.8,0.0684,4.4360,5461,12.8379,32,7.6102,54325.6,65.92,5.7032,0.0,0.0000
270000,0,1070,24.77,0.15,5.00,0.29,8.57,0.00,1.05,0.001,0.171,422379.6,264077.0,18,111,2.60,1.04,1.06,34.5404,1989.12,25064.2,4.6871,1.6907,5462,22.5340,52,69.3876,407705.6,153.22,3.0636,0.0,0.0000
270000,1,923,25.79,0.21,5.08,0.37,9.50,0.01,1.07,0.003,0.160,339999.2,221568.6,21,101,2.65,1.07,1.06,23.6584,1519.15,23062.6,6.7662,2.7358,5461,22.5299,64,50.2136,314739.9,80.85,14.9101,0.0,0.0000
270000,2,801,24.43,0.26,5.10,0.11,8.51,0.00,1.10,0.000,0.129,351442.4,219481.6,17,90,2.54,1.08,1.11,24.0018,700.23,24473.7,7.1864,3.7605,5461,22.5299,84,52.0524,315669.4,65.92,25.3306,0.0,0.0000
280000,0,914,24.24,0.17,5.08,0.19,8.75,0.01,1.07,0.003,0.148,265406.2,158808.1,11,92,2.63,1.08,1.08,17.1089,1028.86,23892.9,0.4429,4.5359,5462,12.8974,32,32.7135,221232.1,153.22,1.0635,0.0,0.0000
280000,1,770,23.03,0.03,4.79,0.13,9.00,0.00,1.01,0.000,0.124,134789.9,70405.3,11,90,2.59,1.01,1.01,6.0140,431.71,30637.9,0.0605,5.4395,5461,12.8950,25,11.6389,80368.7,80.85,3.6746,0.0,0.0000
280000,2,760,23.67,0.12,4.64,0.05,9.65,0.00,1.03,0.001,0.126,100865.5,54383.3,9,98,2.79,1.02,1.05,4.4504,459.16,38352.7,0.0334,4.7707,5461,12.8950,25,7.5443,53294.2,65.92,5.8304,0.0,0.0000
290000,0,862,25.71,0.10,5.69,0.11,8.06,0.00,1.05,0.000,0.137,374486.2,234099.5,12,97,2.45,1.06,1.05,30.2836,1656.50,26189.1,4.6071,1.7188,5462,21.8134,58,59.5883,359292.4,153.22,2.1493,0.0,0.0000
290000,1,851,27.03,0.08,5.92,0.21,8.44,0.00,1.03,0.000,0.143,392709.0,241863.8,17,90,2.49,1.03,1.04,30.5603,1009.76,28783.8,8.8839,3.0081,5461,21.8094,64,61.9570,364609.3,80.85,14.2272,0.0,0.0000
290000,2,830,25.19,0.16,5.55,0.15,8.43,0.00,1.06,0.000,0.136,329561.0,200267.6,12,103,2.59,1.05,1.07,21.6379,669.54,23335.1,8.7779,3.9966,5461,21.8094,73,46.5262,291770.4,65.92,25.7495,0.0,0.0000
300000,0,964,26.16,0.10,6.15,0.07,8.53,0.00,1.03,0.001,0.164,262120.6,154708.4,9,109,2.59,1.02,1.04,16.0543,1017.67,23979.0,0.4960,4.1250,5462,12.5795,39,34.2638,222503.7,153.22,1.0322,0.0,0.0000
300000,1,736,20.60,0.30,4.33,0.04,8.60,0.01,1.12,0.008,0.111,127078.6,68376.8,9,96,2.82,1.13,1.08,5.8047,466.10,31517.5,0.0815,5.2886,5461,12.5772,28,10.7061,74206.3,80.85,3.7225,0.0,0.0000
300000,2,729,20.48,0.09,4.12,0.07,9.05,0.01,1.04,0.005,0.112,100424.5,48553.9,9,129,2.79,1.04,1.03,3.5601,461.89,36590.7,0.0554,4.9591,5461,12.5772,21,7.6026,51053.1,65.92,5.7471,0.0,0.0000
