step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
85000,4004,0.4865,41636.0,530,1369,1452,1183,142,120,144,25965,25014,27860,0,0,0
86000,3725,0.4636,37618.5,471,1297,1399,1029,122,103,125,27892,26426,28146,0,0,0
87000,3525,0.4984,34475.6,491,1240,1374,911,132,126,105,28453,27854,30768,0,0,0
88000,3143,0.5275,36126.9,584,1065,1211,867,112,114,135,28446,27739,30517,0,0,0
89000,3050,0.5236,31450.5,512,1109,1163,778,109,118,147,31260,30121,32429,0,0,0
90000,2867,0.5399,25160.9,480,1106,1109,652,108,111,126,32268,33320,37215,0,0,0
91000,2436,0.5985,18413.3,551,1035,863,538,109,124,139,35297,37012,40711,0,0,0
92000,1776,0.5940,13640.1,574,826,556,394,81,122,132,37556,39991,42599,0,0,0
93000,1330,0.5541,10230.5,532,742,313,275,78,101,166,38534,42403,44822,0,0,0
94000,860,0.6465,6708.1,701,567,167,126,39,102,98,38400,44812,47555,0,0,0
95000,745,0.5463,5735.1,574,581,121,43,19,104,43,37201,45965,49427,0,0,0
96000,772,0.5790,5819.5,567,562,138,72,9,126,70,35645,45934,50352,0,0,0
97000,1070,0.5402,8671.1,550,665,250,155,21,195,150,34244,44370,49732,0,0,0
98000,1573,0.5340,12101.0,497,822,429,322,56,198,206,33625,41840,47696,0,0,0
99000,2203,0.5497,16595.5,533,1015,710,478,86,151,186,32217,38825,45404,0,0,0
100000,2573,0.5433,24826.1,622,1069,845,659,99,103,177,30270,33915,40944,0,0,0
