step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
100000,1,813,23.54,0.54,4.36,0.18,8.80,0.05,1.21,0.020,0.129,132212.5,61050.9,4,158,2.81,1.21,1.28,4.9525,581.73,33467.5,0.0448,5.6377,5461,13.7848,45,11.4692,75676.2,80.85,3.7655,0.0,0.0000
100000,2,680,22.55,0.34,3.29,0.10,11.00,0.05,1.13,0.019,0.115,95374.1,40774.7,5,137,2.96,1.13,1.17,2.5306,291.27,41561.3,0.0499,5.2454,5461,13.7848,48,6.3678,43234.0,65.92,5.8034,0.0,0.0000
110000,0,1002,26.64,0.78,5.29,0.38,8.39,0.04,1.30,0.013,0.170,414481.4,235131.0,7,137,2.93,1.24,1.41,29.2396,1287.11,22829.0,6.1852,1.9563,5462,24.2751,63,65.4532,396323.2,153.22,2.2642,0.0,0.0000
110000,1,825,26.38,0.77,4.68,0.36,9.15,0.03,1.32,0.012,0.142,363644.3,207441.4,8,133,2.98,1.32,1.40,23.2481,920.22,26636.1,8.0456,3.0202,5461,24.2707,52,54.1709,335244.7,80.85,15.3092,0.0,0.0000
110000,2,696,26.46,0.53,4.73,0.78,9.94,0.04,1.18,0.019,0.127,328451.2,187944.3,6,111,3.11,1.17,1.22,18.6585,661.15,26888.2,8.1668,3.7210,5461,24.2707,70,46.4315,293048.2,65.92,26.8467,0.0,0.0000
120000,0,1058,23.55,0.26,4.94,0.30,8.55,0.01,1.09,0.004,0.170,265050.8,144623.6,5,143,2.89,1.08,1.11,12.3205,1215.12,23436.2,1.1421,4.9412,5462,13.8113,37,32.7372,217803.6,153.22,0.9851,0.0,0.0000
120000,1,746,24.09,0.10,4.59,0.21,10.16,0.01,1.04,0.004,0.129,124290.4,61340.4,5,132,3.09,1.03,1.05,4.6317,440.20,34224.0,0.0761,5.3254,5461,13.8087,69,10.6029,70932.7,80.85,3.8351,0.0,0.0000
120000,2,742,22.37,0.11,4.03,0.26,10.08,0.01,1.04,0.004,0.122,98871.8,46350.1,5,123,3.03,1.03,1.06,3.1293,321.65,41327.9,0.0356,4.9936,5461,13.8087,41,7.3502,49005.5,65.92,5.8311,0.0,0.0000
130000,0,1009,26.64,0.20,5.23,0.37,9.43,0.01,1.09,0.007,0.176,408479.4,235461.8,5,141,2.95,1.07,1.10,28.0383,1318.06,22063.2,7.6597,2.3867,5462,23.8917,90,64.2259,386031.9,153.22,2.4513,0.0,0.0000
130000,1,818,25.34,0.19,4.85,0.12,9.21,0.02,1.08,0.009,0.134,358328.9,207951.6,5,145,2.87,1.07,1.10,22.6910,667.42,26007.7,7.2920,3.3923,5461,23.8873,52,52.9819,325436.7,80.85,14.1009,0.0,0.0000
130000,2,814,26.20,0.26,4.89,0.16,9.72,0.00,1.11,0.004,0.140,338602.1,193414.4,5,126,3.00,1.12,1.13,20.5813,893.04,27534.3,7.9852,4.2174,5461,23.8873,49,48.4393,298303.8,65.92,25.1268,0.0,0.0000
140000,0,886,24.00,0.15,5.73,0.48,8.28,0.01,1.06,0.006,0.147,264511.0,144821.1,5,121,3.02,1.06,1.06,13.1878,485.07,24441.0,0.9591,5.0706,5462,13.8862,44,31.8802,216157.8,153.22,0.8914,0.0,0.0000
140000,1,782,20.71,0.11,4.47,0.26,8.55,0.01,1.04,0.005,0.121,130857.9,66538.2,4,113,2.90,1.05,1.04,5.3616,367.64,33926.8,0.0632,5.4470,5461,13.8837,30,10.7478,76176.0,80.85,3.7046,0.0,0.0000
140000,2,757,20.43,0.08,3.88,0.42,9.52,0.00,1.04,0.003,0.121,102972.3,50462.7,5,137,3.02,1.04,1.05,3.6100,369.58,41249.2,0.0445,4.7492,5461,13.8837,25,7.9711,55538.2,65.92,5.9042,0.0,0.0000
150000,0,996,26.76,0.22,5.46,0.14,9.12,0.01,1.09,0.005,0.170,395613.1,223999.3,6,133,2.94,1.08,1.11,27.9234,1397.10,22843.0,5.0500,2.0948,5462,24.1795,53,61.8242,375900.1,153.22,1.7867,0.0,0.0000
150000,1,848,25.64,0.22,5.41,0.31,8.55,0.01,1.10,0.007,0.142,374714.4,217165.0,6,133,2.79,1.09,1.10,24.5440,1196.45,25314.7,8.5542,2.9211,5461,24.1751,68,55.9841,347380.0,80.85,14.9507,0.0,0.0000
150000,2,888,24.71,0.23,4.50,0.07,10.09,0.00,1.11,0.005,0.151,344343.6,200112.2,5,123,2.93,1.10,1.12,19.2500,830.08,25489.9,9.1217,3.9098,5461,24.1751,58,48.5875,307030.7,65.92,26.4616,0.0,0.0000
160000,0,910,25.93,0.13,5.90,0.17,8.00,0.01,1.06,0.003,0.149,268216.6,155301.8,3,133,2.67,1.07,1.07,12.6775,595.17,22788.8,1.4080,5.7617,5462,14.1909,92,30.9967,212728.9,153.22,0.9323,0.0,0.0000
160000,1,712,22.55,0.04,4.45,0.35,9.21,0.00,1.02,0.003,0.114,131459.9,71397.5,3,114,2.94,1.02,1.02,5.3497,388.53,33814.9,0.0360,5.5128,5461,14.1883,48,10.7848,76137.6,80.85,3.7783,0.0,0.0000
160000,2,725,22.83,0.18,4.39,0.58,8.81,0.00,1.08,0.000,0.116,101810.0,55669.9,3,140,2.75,1.06,1.10,3.8017,367.83,42002.5,0.0153,4.5820,5461,14.1883,64,7.9855,56209.0,65.92,6.0080,0.0,0.0000
170000,0,935,27.27,0.10,5.62,0.14,9.33,0.00,1.04,0.000,0.163,411306.1,252464.1,6,124,2.93,1.05,1.07,31.5933,1219.15,24325.5,7.1781,2.1604,5462,23.5639,62,64.8170,391165.3,153.22,2.2692,0.0,0.0000
170000,1,820,25.98,0.13,5.53,0.34,8.96,0.00,1.05,0.001,0.140,362909.2,221094.1,5,106,2.83,1.03,1.09,24.4253,842.40,24779.7,8.0416,3.1982,5461,23.5596,78,54.1857,332626.4,80.85,14.6085,0.0,0.0000
170000,2,703,26.96,0.10,5.76,0.17,9.43,0.00,1.03,0.001,0.125,337297.0,198375.4,4,114,2.77,1.03,1.04,21.4532,523.49,25937.9,7.0605,3.3462,5461,23.5596,63,49.2528,305984.8,65.92,26.0886,0.0,0.0000
180000,0,986,25.67,0.06,5.48,0.55,9.30,0.00,1.02,0.000,0.173,275680.2,162602.2,2,147,2.81,1.02,1.03,15.0271,790.27,24652.5,1.1100,4.9858,5462,14.0902,50,32.9717,227621.7,153.22,0.9809,0.0,0.0000
180000,1,805,21.97,0.03,4.58,0.33,8.62,0.00,1.01,0.000,0.125,130650.0,71828.7,2,110,2.79,1.02,1.02,5.3295,624.45,34326.9,0.0432,5.5580,5461,14.0876,60,10.4858,74988.8,80.85,3.9954,0.0,0.0000
180000,2,756,21.31,0.07,3.89,0.17,9.95,0.00,1.03,0.001,0.122,99765.3,50607.6,2,125,2.85,1.02,1.03,3.4304,344.63,42058.6,0.0456,4.6264,5461,14.0876,49,7.3677,53747.7,65.92,5.8340,0.0,0.0000
190000,0,990,26.75,0.06,5.48,0.21,9.29,0.00,1.02,0.002,0.170,420417.0,247025.7,2,153,2.80,1.03,1.03,33.1942,1389.17,25983.9,6.4994,2.0880,5462,23.6039,72,66.2389,401685.0,153.22,2.1879,0.0,0.0000
190000,1,833,26.13,0.06,5.10,0.26,9.79,0.00,1.02,0.000,0.145,362483.6,225291.2,2,105,2.81,1.02,1.03,25.1884,1124.51,26109.0,9.8057,2.9016,5461,23.5996,66,52.8897,335434.1,80.85,15.9681,0.0,0.0000
190000,2,793,25.11,0.02,4.82,0.40,10.08,0.00,1.01,0.000,0.140,332228.3,206221.4,3,95,2.84,1.01,1.01,19.7196,791.37,22740.2,9.8106,4.3190,5461,23.5996,73,44.3853,290889.7,65.92,24.6789,0.0,0.0000
200000,0,936,23.42,0.03,4.73,0.80,9.22,0.00,1.01,0.001,0.158,265516.9,154796.3,2,108,2.85,1.02,1.02,15.0780,870.12,22758.8,1.1455,5.0642,5462,13.4958,69,31.5431,216888.8,153.22,0.8922,0.0,0.0000
200000,1,758,23.51,0.06,5.06,0.37,9.03,0.00,1.02,0.003,0.126,132306.2,68453.9,2,129,2.82,1.02,1.03,5.7397,702.83,32791.8,0.0723,5.3880,5461,13.4934,41,11.2408,78343.6,80.85,3.8177,0.0,0.0000
200000,2,702,22.71,0.03,4.62,0.34,9.13,0.00,1.02,0.000,0.114,102666.6,54015.5,2,129,2.85,1.02,1.02,3.6134,271.94,39283.9,0.1270,4.7870,5461,13.4934,59,7.9626,55070.2,65.92,5.7670,0.0,0.0000
