step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
70000,2,847,23.66,0.80,5.43,0.64,9.40,0.00,1.27,0.000,0.158,352371.6,282126.3,4,106,3.48,1.15,1.35,24.4693,502.12,35664.3,2.2360,2.3308,5461,26.5200,97,52.2853,330498.0,64.42,27.2532,0.0,0.0000
80000,0,1108,26.10,0.25,5.76,2.79,10.11,0.00,1.08,0.001,0.240,226152.7,127300.3,5,111,3.88,1.06,1.08,10.3855,921.49,22618.5,0.3355,3.8698,5462,12.4326,62,29.6023,189248.0,138.87,1.7362,0.0,0.0000
80000,1,941,22.45,0.32,4.69,1.66,10.44,0.01,1.08,0.003,0.184,128933.0,67589.5,5,79,3.82,1.04,1.11,4.6491,521.95,33979.6,0.0185,3.9722,5461,12.4304,64,13.6552,89591.7,96.71,2.3034,0.0,0.0000
80000,2,806,23.22,0.40,5.33,1.84,10.03,0.00,1.12,0.001,0.163,94509.4,43515.4,5,122,3.93,1.05,1.14,2.9062,300.71,42104.3,0.0010,3.8811,5461,12.4304,56,8.5128,56029.4,64.42,6.2651,0.0,0.0000
90000,0,1196,24.95,0.44,4.87,2.13,9.98,0.03,1.12,0.014,0.239,373039.4,223282.2,3,70,3.65,1.10,1.14,24.6018,872.86,31256.0,1.8069,1.3427,5462,25.4436,65,65.1814,361009.4,138.87,4.5169,0.0,0.0000
90000,1,1243,24.99,0.56,5.11,2.14,9.04,0.05,1.18,0.025,0.240,423806.9,260345.0,2,86,3.43,1.12,1.21,27.8619,990.36,27966.5,5.7254,1.4350,5461,25.4390,111,70.9352,412205.2,96.71,11.0888,0.0,0.0000
90000,2,903,26.64,0.36,5.82,1.91,9.79,0.10,1.12,0.042,0.183,330627.8,196748.6,3,105,3.61,1.15,1.10,20.2851,802.81,34641.5,2.7050,1.9848,5461,25.4390,94,53.3239,313164.9,64.42,27.8608,0.0,0.0000
100000,0,1135,23.27,0.81,4.05,2.63,9.66,0.00,1.24,0.002,0.221,222702.1,115900.0,6,93,3.68,1.12,1.30,10.5665,662.90,22946.6,0.4717,3.8936,5462,12.2984,48,28.9979,185589.0,138.87,1.6221,0.0,0.0000
100000,1,945,22.31,0.32,4.34,2.71,9.04,0.00,1.09,0.002,0.180,127749.1,56478.8,5,88,3.57,1.04,1.12,4.3200,418.39,35621.6,0.0034,3.8569,5461,12.2962,62,14.2212,88994.2,96.71,2.5914,0.0,0.0000
100000,2,799,23.80,0.42,4.97,2.80,8.98,0.01,1.12,0.004,0.157,91257.4,37800.2,4,110,3.69,1.06,1.16,2.6723,286.72,43499.9,0.0009,3.9711,5461,12.2962,50,8.3305,51973.7,64.42,6.1297,0.0,0.0000
110000,0,1262,20.53,0.78,4.28,1.78,7.79,0.00,1.23,0.002,0.211,406536.9,241307.9,5,103,3.27,1.16,1.30,26.1116,823.19,30097.2,3.1638,1.4054,5462,26.8533,49,67.8106,393412.6,138.87,4.0612,0.0,0.0000
110000,1,1316,22.11,0.65,4.59,2.12,7.63,0.01,1.20,0.005,0.225,403573.2,247841.8,5,72,3.32,1.13,1.26,24.1834,947.71,28376.2,5.3200,1.6403,5461,26.8484,58,66.5284,388559.5,96.71,9.7159,0.0,0.0000
110000,2,1013,21.58,0.43,4.43,1.99,7.87,0.00,1.13,0.003,0.171,335144.6,189855.1,5,116,3.25,1.08,1.19,18.7462,1128.10,35514.3,3.6692,2.2467,5461,26.8484,48,52.9302,314654.0,64.42,28.5909,0.0,0.0000
120000,0,1101,21.75,0.28,4.62,2.34,8.07,0.00,1.08,0.002,0.193,225061.9,115058.3,11,105,3.36,1.04,1.10,10.4530,445.48,23931.2,0.4654,4.0536,5462,12.5311,34,29.0616,186656.3,138.87,1.6943,0.0,0.0000
120000,1,1058,22.51,0.44,4.43,2.23,9.19,0.00,1.13,0.000,0.196,128345.1,58811.3,9,106,3.56,1.05,1.17,4.3388,707.58,35269.8,0.0052,4.2451,5461,12.5288,49,13.4396,86120.9,96.71,2.3761,0.0,0.0000
120000,2,850,22.55,0.28,4.50,2.40,8.90,0.00,1.08,0.001,0.157,94113.8,46630.7,8,127,3.50,1.04,1.12,3.3523,720.03,44665.3,0.0012,3.8573,5461,12.5288,56,8.2193,56150.6,64.42,6.1633,0.0,0.0000
130000,0,1191,21.61,0.56,4.06,2.41,7.81,0.01,1.18,0.003,0.203,397453.7,231706.8,11,62,3.24,1.10,1.20,22.9258,1305.37,28176.5,5.5877,1.6786,5462,27.5278,30,61.9033,382157.0,138.87,3.8452,0.0,0.0000
130000,1,1129,22.96,0.51,4.73,2.15,8.13,0.02,1.15,0.007,0.200,431892.2,264248.0,14,88,3.23,1.09,1.20,28.6215,955.07,28140.1,6.1144,1.3666,5461,27.5228,97,70.4897,420376.5,96.71,11.1858,0.0,0.0000
130000,2,1000,22.59,0.44,4.50,1.68,9.28,0.02,1.14,0.007,0.182,342724.8,188155.4,11,92,3.42,1.11,1.18,19.4499,557.39,35444.4,3.4298,2.1997,5461,27.5228,65,52.4014,322548.3,64.42,27.0778,0.0,0.0000
140000,0,1144,22.99,0.51,4.89,2.79,8.21,0.00,1.16,0.002,0.215,216602.1,116519.0,10,97,3.47,1.07,1.18,10.4294,994.97,26939.9,0.2705,3.7618,5462,12.3566,32,29.5122,180903.0,138.87,1.6919,0.0,0.0000
140000,1,944,21.42,0.45,3.94,2.17,9.09,0.01,1.14,0.003,0.168,128280.7,58149.6,9,87,3.51,1.10,1.18,4.4041,482.27,35768.5,0.0082,4.3095,5461,12.3544,59,13.4997,85405.1,96.71,2.3611,0.0,0.0000
140000,2,804,22.15,0.26,4.50,2.24,9.40,0.02,1.08,0.006,0.152,92676.9,40996.4,9,138,3.61,1.05,1.09,2.8440,320.89,43340.3,0.0017,3.8795,5461,12.3544,29,8.2106,54277.9,64.42,6.2024,0.0,0.0000
150000,0,1270,21.07,0.56,4.42,2.32,7.37,0.01,1.17,0.006,0.214,397281.0,231518.7,14,77,3.21,1.09,1.19,23.3525,710.94,33585.9,1.8725,1.2758,5462,27.0307,101,69.9629,384520.6,138.87,3.5785,0.0,0.0000
150000,1,1227,22.27,0.50,4.95,2.57,7.31,0.00,1.15,0.002,0.216,389865.5,235220.3,11,82,3.24,1.09,1.19,21.7410,757.69,30255.5,4.4074,1.3844,5461,27.0258,57,66.1270,375710.6,96.71,10.1638,0.0,0.0000
150000,2,971,21.41,0.57,4.44,2.37,7.75,0.01,1.17,0.006,0.167,330691.7,186615.2,12,80,3.32,1.11,1.23,16.6400,613.70,34823.8,3.3640,2.2052,5461,27.0258,98,54.5426,310324.2,64.42,28.6981,0.0,0.0000
160000,0,1078,24.04,0.60,4.55,3.08,9.77,0.01,1.16,0.006,0.222,211060.0,105731.3,16,95,3.65,1.11,1.19,9.5746,593.64,26814.7,0.0636,2.9542,5462,11.7121,50,31.4583,183014.8,138.87,1.8155,0.0,0.0000
160000,1,1019,24.92,0.39,5.12,3.23,10.40,0.01,1.09,0.004,0.222,121321.4,59017.8,10,72,3.90,1.05,1.11,4.3753,515.04,34979.1,0.0058,3.6635,5461,11.7099,50,13.3907,85127.2,96.71,2.4549,0.0,0.0000
160000,2,777,24.42,0.39,4.94,2.84,11.10,0.01,1.10,0.004,0.172,89647.6,35993.0,8,104,4.09,1.05,1.13,2.3151,336.44,41694.0,0.0005,3.7019,5461,11.7099,28,8.5672,52933.7,64.42,6.1564,0.0,0.0000
170000,0,1083,21.15,0.56,4.37,2.21,7.80,0.02,1.18,0.012,0.185,357053.2,215726.4,14,78,3.17,1.16,1.20,21.1486,772.63,33427.5,2.4000,1.3975,5462,26.1699,58,61.1428,344528.2,138.87,3.3136,0.0,0.0000
170000,1,1199,20.93,0.27,4.89,2.39,6.81,0.02,1.09,0.010,0.198,412607.8,236483.1,13,117,3.04,1.06,1.10,23.2167,1259.58,30489.9,5.6105,1.4626,5461,26.1651,62,74.7808,398246.3,96.71,10.1822,0.0,0.0000
170000,2,934,23.97,0.64,5.40,2.77,8.15,0.02,1.17,0.007,0.181,323770.5,186532.0,9,99,3.43,1.12,1.19,17.0246,283.74,34245.8,2.4146,2.3547,5461,26.1651,88,54.5270,302203.1,64.42,27.3706,0.0,0.0000
180000,0,1011,22.81,0.60,4.70,2.44,8.72,0.03,1.18,0.009,0.190,212529.8,105391.4,9,99,3.41,1.17,1.20,8.7321,574.80,24933.0,0.2135,3.4398,5462,12.0994,46,29.6997,179898.2,138.87,1.4305,0.0,0.0000
180000,1,940,22.52,0.37,5.17,2.75,8.41,0.01,1.09,0.009,0.180,128720.2,62379.0,7,70,3.47,1.07,1.10,4.5156,664.57,37129.0,0.0028,3.9582,5461,12.0972,62,14.8817,89330.8,96.71,2.5786,0.0,0.0000
180000,2,689,25.02,0.36,5.73,2.99,9.35,0.01,1.09,0.001,0.145,86910.3,37310.8,8,116,3.63,1.05,1.12,2.4753,267.10,44760.1,0.0011,4.1875,5461,12.0972,42,7.3394,45412.3,64.42,6.0000,0.0,0.0000
190000,0,1106,20.98,0.26,5.02,2.07,7.43,0.01,1.09,0.005,0.186,371494.4,208579.6,11,81,3.15,1.08,1.10,20.7055,953.35,31576.2,3.0002,1.3330,5462,25.6106,69,67.3570,359177.7,138.87,3.0423,0.0,0.0000
190000,1,1178,22.56,0.31,5.34,2.39,7.31,0.01,1.11,0.005,0.208,395865.7,219219.5,12,83,3.19,1.10,1.14,21.6410,618.92,27887.9,4.7455,1.2595,5461,25.6060,71,71.7928,383496.8,96.71,11.9875,0.0,0.0000
190000,2,949,23.38,0.50,4.56,1.88,9.28,0.03,1.15,0.009,0.176,325935.9,196049.9,10,82,3.44,1.12,1.18,19.5679,441.47,33615.7,1.9561,1.9586,5461,25.6060,62,53.2404,308654.4,64.42,25.8650,0.0,0.0000
200000,0,972,25.48,0.19,6.22,3.31,8.27,0.01,1.06,0.005,0.200,214794.2,112367.7,7,66,3.53,1.05,1.07,9.5692,867.01,26364.1,0.1783,3.0548,5462,11.9573,61,31.1912,185699.3,138.87,1.7723,0.0,0.0000
200000,1,918,23.45,0.27,3.96,2.75,10.33,0.01,1.07,0.002,0.181,124793.5,59871.0,5,53,3.69,1.06,1.08,4.6937,563.46,35331.9,0.0162,3.7447,5461,11.9551,67,14.0163,87474.1,96.71,2.4192,0.0,0.0000
200000,2,693,24.76,0.19,5.09,2.84,9.64,0.00,1.05,0.000,0.141,89508.1,40583.2,5,94,3.72,1.04,1.06,3.0442,252.26,42445.5,0.0047,3.3641,5461,11.9551,33,8.5663,56248.1,64.42,6.0806,0.0,0.0000
210000,0,1097,23.77,0.33,4.68,2.22,8.82,0.01,1.11,0.005,0.201,383655.1,225866.4,9,58,3.29,1.09,1.12,24.8818,651.33,27272.0,2.9425,1.3820,5462,24.1609,78,67.1823,370977.1,138.87,3.3386,0.0,0.0000
210000,1,1005,26.05,0.24,5.04,1.92,8.96,0.01,1.08,0.005,0.188,393863.6,243524.0,8,73,3.14,1.07,1.08,26.5545,707.05,27630.5,5.5959,1.2855,5461,24.1565,95,68.2728,383300.0,96.71,11.8152,0.0,0.0000
210000,2,933,26.30,0.30,4.96,2.38,9.87,0.02,1.07,0.011,0.185,331908.5,199436.9,10,66,3.33,1.05,1.09,21.6805,948.02,30245.9,3.7757,2.1873,5461,24.1565,104,52.7606,312742.2,64.42,27.3228,0.0,0.0000
220000,0,871,27.31,0.34,5.41,2.29,8.70,0.01,1.09,0.003,0.167,221527.8,122829.6,5,64,2.66,1.08,1.10,11.1744,719.86,21181.9,0.3269,3.3235,5462,11.7946,179,29.9480,189790.4,138.87,1.7022,0.0,0.0000
220000,1,829,26.53,0.15,4.88,2.03,9.90,0.00,1.04,0.001,0.160,126335.2,64785.6,3,52,3.08,1.04,1.04,5.7193,457.53,32474.4,0.0247,3.5373,5461,11.7924,102,14.2969,91127.9,96.71,2.4870,0.0,0.0000
220000,2,719,23.09,0.08,4.13,1.49,10.14,0.00,1.03,0.001,0.131,93888.8,44012.9,3,72,3.13,1.04,1.04,3.3671,419.93,39727.6,0.0162,3.6291,5461,11.7924,73,8.9885,57941.7,64.42,6.3019,0.0,0.0000
230000,0,949,27.38,0.25,5.71,1.58,8.53,0.01,1.06,0.003,0.175,363634.0,208035.9,5,33,2.44,1.06,1.07,25.8643,1051.34,25500.7,5.8730,2.1003,5462,22.5068,140,60.8505,345692.2,138.87,4.2305,0.0,0.0000
230000,1,953,28.40,0.31,5.82,1.67,8.93,0.00,1.08,0.001,0.182,394969.0,246915.0,3,53,2.53,1.05,1.11,30.3961,874.05,26555.0,7.4576,1.8647,5461,22.5027,205,67.4329,380272.7,96.71,10.7404,0.0,0.0000
230000,2,769,26.71,0.05,5.88,1.59,8.45,0.00,1.02,0.001,0.141,319010.2,189799.2,3,52,2.53,1.02,1.02,20.7858,552.32,29900.3,4.5814,2.4624,5461,22.5027,180,53.5989,296949.3,64.42,27.3638,0.0,0.0000
240000,0,919,27.75,0.45,5.38,1.52,9.15,0.00,1.11,0.003,0.173,226417.7,121184.5,4,68,2.58,1.02,1.14,11.8017,749.40,19465.5,0.3743,3.5353,5462,11.7161,77,30.4667,192185.3,138.87,1.5858,0.0,0.0000
240000,1,816,23.51,0.29,4.91,1.21,10.25,0.00,1.07,0.002,0.156,125447.4,58865.3,4,49,3.07,1.02,1.09,5.6357,707.12,31374.6,0.0542,3.9757,5461,11.7139,61,13.5661,85102.3,96.71,2.4224,0.0,0.0000
240000,2,717,24.01,0.47,5.24,1.38,9.80,0.00,1.15,0.001,0.139,92919.8,37848.5,4,58,3.24,1.08,1.16,3.0347,490.76,39520.0,0.0297,3.3122,5461,11.7139,66,9.1926,59720.7,64.42,6.2507,0.0,0.0000
250000,0,982,25.25,0.20,5.07,1.21,8.13,0.00,1.07,0.001,0.164,366912.4,217708.4,2,44,2.22,1.02,1.09,25.1166,1222.69,19947.1,6.4283,2.1987,5462,23.1207,103,59.5978,347545.2,138.87,3.8118,0.0,0.0000
250000,1,968,26.17,0.16,5.47,1.56,7.77,0.00,1.06,0.003,0.165,410313.1,246898.7,4,50,2.23,1.03,1.07,32.9541,1858.06,24896.3,7.1455,1.8546,5461,23.1164,99,70.7035,395490.2,96.71,10.0039,0.0,0.0000
250000,2,759,26.97,0.14,5.06,1.72,8.87,0.00,1.04,0.000,0.137,330327.3,200321.6,5,51,2.35,1.02,1.05,22.2385,712.23,27006.9,4.3908,2.3726,5461,23.1164,104,52.1456,308887.2,64.42,27.7408,0.0,0.0000
260000,0,993,23.58,0.14,4.85,1.39,7.84,0.01,1.04,0.002,0.162,229983.9,123051.9,3,57,2.33,1.02,1.05,12.0238,1232.18,19550.0,0.7207,4.0366,5462,12.0311,63,30.0460,190494.4,138.87,1.6130,0.0,0.0000
260000,1,690,24.13,0.29,4.59,1.33,8.62,0.00,1.08,0.003,0.117,128144.5,61749.3,3,40,2.50,1.03,1.11,5.9791,506.59,31936.8,0.0102,4.4265,5461,12.0289,56,12.7818,83788.6,96.71,2.4505,0.0,0.0000
260000,2,698,20.76,0.11,3.74,1.06,8.88,0.00,1.04,0.001,0.110,90231.6,39429.4,3,80,2.70,1.03,1.05,3.5571,421.87,40836.2,0.0014,3.5219,5461,12.0289,35,8.6367,55198.4,64.42,6.3030,0.0,0.0000
270000,0,1048,24.72,0.39,5.13,1.34,7.84,0.00,1.13,0.000,0.175,357785.5,200076.6,5,61,2.37,1.09,1.15,22.9786,1199.40,18380.7,10.7707,2.4056,5462,22.7706,75,56.2761,336470.9,138.87,4.1071,0.0,0.0000
270000,1,975,27.20,0.28,5.87,1.67,7.96,0.00,1.09,0.001,0.177,411546.2,236851.4,5,46,2.11,1.07,1.12,31.1126,1088.77,23775.3,8.0645,2.1177,5461,22.7665,100,68.7132,393274.7,96.71,10.9665,0.0,0.0000
270000,2,749,24.96,0.19,5.21,1.43,8.55,0.00,1.06,0.000,0.132,325183.8,191524.8,5,59,2.36,1.04,1.07,22.5670,678.77,29306.1,4.9938,2.9745,5461,22.7665,47,49.8173,297460.6,64.42,26.3090,0.0,0.0000
280000,0,917,25.56,0.26,5.29,1.49,8.74,0.00,1.08,0.001,0.165,228000.5,125497.2,7,66,2.73,1.03,1.11,12.6550,643.60,20187.6,0.9928,4.3944,5462,12.1391,100,27.8162,185327.2,138.87,1.5635,0.0,0.0000
280000,1,790,23.56,0.23,4.74,1.29,8.99,0.00,1.06,0.004,0.139,136508.5,65010.0,5,46,2.75,1.03,1.07,6.6358,527.96,32173.5,0.0812,4.4985,5461,12.1369,85,14.2573,91516.9,96.71,2.2727,0.0,0.0000
280000,2,673,23.77,0.22,4.55,1.12,9.79,0.00,1.08,0.001,0.121,93448.3,43946.2,5,64,3.18,1.05,1.10,4.1848,466.86,40867.7,0.0187,4.2007,5461,12.1369,34,7.7812,51869.3,64.42,6.0494,0.0,0.0000
290000,0,901,27.77,0.54,5.67,1.72,8.20,0.00,1.14,0.003,0.165,370560.2,209796.7,7,47,2.30,1.04,1.21,26.1152,1045.23,19678.3,8.4534,2.0733,5462,22.5245,138,58.8449,353085.2,138.87,3.5929,0.0,0.0000
290000,1,870,28.66,0.28,5.76,1.67,8.23,0.00,1.08,0.001,0.161,401222.2,224110.0,6,36,2.27,1.04,1.11,30.8996,1075.22,25393.2,9.8281,2.2411,5461,22.5204,115,66.6982,382107.1,96.71,9.5593,0.0,0.0000
290000,2,768,26.97,0.39,5.13,1.80,8.57,0.00,1.13,0.001,0.138,331877.1,190288.7,6,57,2.43,1.07,1.15,22.6409,715.17,27390.8,6.8407,3.4573,5461,22.5204,87,48.4281,299840.2,64.42,26.5813,0.0,0.0000
300000,0,845,24.69,0.19,5.19,1.35,8.26,0.01,1.05,0.005,0.145,221341.8,118774.0,6,69,2.52,1.03,1.07,12.1328,588.18,19933.5,0.8855,4.4922,5462,11.9157,42,27.7646,177020.2,138.87,1.4688,0.0,0.0000
300000,1,802,22.47,0.15,4.50,1.25,8.57,0.00,1.05,0.001,0.133,135712.2,68045.6,6,57,2.66,1.04,1.06,6.8367,492.76,32255.2,0.0471,4.3523,5461,11.9135,40,14.4068,92136.4,96.71,2.1625,0.0,0.0000
300000,2,703,21.86,0.13,5.06,0.92,8.00,0.00,1.04,0.001,0.113,95297.7,46843.1,5,80,2.67,1.03,1.04,3.8863,556.94,39130.6,0.0520,4.1457,5461,11.9135,27,8.0349,54051.1,64.42,6.1617,0.0,0.0000
