step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug
110000,2417,1.480,0.460,34.15,59252,48294,3513,7236,0,363479,1134204.5,736302.3,0.172,0.747,0.072,0.010,77,33.74,11.89,0.00,0.02,5.40,5.42,0.00,0.11,11.47,6.47,0.00,0.00,0.155,0.143,545,0.241,0.079,0.914,0.000,0.007,274766,214430,34,0.199,0.384,0.001,59724,0.192,2.983,0.029,13.68,180321,394,2.026,0.207,0.280,18188203,1.00,0.63,0.841,0.159,0.000,26.0,32.0,50.0,200.0,40779,0.156,0.00,0.0041,0.085,782,0.772,0.000,0.295,0.785,3.50,4.12,4.10,0.00,0.000,1.00,1.00,1.00,0.778,0.00299,6.70,92.7474,3827.90,65137.6,140234.7,42.229,81.1087,184.311,0.000,1.000,0.002,65.0,74.201,229.719,144,378.9,119.99,6.635,143.945,2881.5,102.192,0.135,2.00,25.7676,62280.2,1.7389,0.5838,16.87,2.000,0.000,1.5131,0.0000,0.811,0.204,0.897,0.0000,4.26,0.59,13,16,25,100,65.8492,1.1263,0.4373,0.0000,0.0000,41.3496,100.00,47.1441,421.2579,0.0,0.0000,0.0000
120000,2000,1.503,0.354,33.86,25708,20893,1840,3392,0,171287,500040.0,255997.9,0.137,0.776,0.077,0.010,173,35.43,13.46,0.00,0.00,5.38,5.69,0.00,0.16,12.34,6.59,0.00,0.00,0.146,0.138,423,0.252,0.091,0.900,0.000,0.009,82506,64503,21,0.228,0.193,0.002,8346,0.127,2.108,0.024,17.16,55234,337,1.495,0.216,0.199,6390045,1.00,0.55,0.855,0.145,0.000,28.0,32.0,50.0,160.0,35440,0.135,0.00,0.0020,0.104,547,0.579,0.000,0.236,0.693,3.63,4.20,4.20,0.00,0.000,1.00,1.00,1.00,0.585,0.00320,4.53,29.4576,2151.88,85480.7,140234.7,3.789,23.4491,88.047,0.000,1.000,0.212,56.4,39.729,57.547,113,278.6,74.01,2.732,43.987,2800.5,32.937,0.136,2.00,22.2384,44476.7,1.4610,0.4895,17.72,2.000,0.001,0.4869,0.0000,0.772,0.191,0.916,0.0000,4.33,0.65,14,16,25,80,33.2266,0.1049,0.4505,0.0000,0.0000,10.3164,100.00,91.3764,310.0037,0.0,0.0000,0.0000
130000,2461,1.502,0.369,33.82,57017,44853,3697,8006,0,407318,1128759.9,732773.5,0.166,0.751,0.073,0.010,98,35.50,15.65,0.00,0.00,5.79,5.63,0.00,0.02,11.96,7.32,0.00,0.00,0.158,0.135,536,0.204,0.069,0.921,0.000,0.009,264108,209647,27,0.269,0.295,0.000,13724,0.146,2.421,0.022,14.22,173518,333,1.799,0.229,0.281,17230662,1.00,0.63,0.846,0.154,0.000,24.0,32.0,50.0,242.0,43681,0.167,0.00,0.0038,0.086,776,0.750,0.000,0.294,0.785,3.64,4.17,4.21,0.00,0.000,1.00,1.00,1.00,0.756,0.00318,7.85,93.1512,2865.65,63862.1,140234.7,45.524,78.3207,182.647,0.000,1.000,0.000,70.4,73.073,226.926,98,237.2,75.35,4.946,139.338,2415.0,100.942,0.134,2.00,26.3377,64817.2,1.7326,0.5104,17.75,2.000,0.000,1.5131,0.0000,0.787,0.177,0.921,0.0000,4.34,0.71,12,16,25,121,64.5066,0.7477,0.4531,0.0000,0.0000,40.9750,100.00,46.1774,409.8647,0.0,0.0000,0.0000
140000,2075,1.459,0.304,33.58,24228,19169,1976,3469,0,175297,501005.8,257220.0,0.130,0.777,0.080,0.013,179,33.56,13.97,0.00,0.04,4.70,5.45,0.00,0.07,12.08,6.95,0.00,0.00,0.136,0.139,434,0.298,0.098,0.894,0.000,0.008,79975,61660,22,0.287,0.121,0.000,10357,0.165,2.062,0.019,17.74,53580,317,1.467,0.209,0.207,5889029,1.00,0.56,0.839,0.161,0.000,24.0,32.0,50.0,242.0,34821,0.133,0.00,0.0020,0.106,603,0.540,0.000,0.224,0.700,3.57,4.10,4.08,0.00,0.000,1.00,1.00,1.00,0.546,0.00317,5.37,30.2444,2138.20,84420.3,140234.7,3.921,23.1235,87.690,0.000,1.000,0.190,55.1,39.184,55.087,47,82.7,72.61,1.685,42.511,2203.3,32.335,0.135,2.00,22.3379,46351.1,1.5551,0.4765,16.78,2.000,0.000,0.4869,0.0000,0.717,0.162,0.909,0.0000,4.23,0.61,12,16,25,121,32.4848,0.1247,0.4323,0.0000,0.0000,10.2383,100.00,90.3213,304.3451,0.0,0.0000,0.0000
150000,2472,1.327,0.388,33.37,55725,43840,4153,7335,0,347980,1122719.0,737827.9,0.135,0.759,0.092,0.014,100,33.51,12.17,0.00,0.03,5.30,4.93,0.00,0.00,11.45,6.38,0.00,0.04,0.154,0.133,478,0.220,0.069,0.925,0.000,0.006,266593,208726,32,0.180,0.421,0.000,24486,0.200,3.104,0.021,18.15,174600,342,2.120,0.217,0.279,16378084,1.00,0.58,0.850,0.150,0.000,26.0,32.0,50.0,242.0,41418,0.158,0.00,0.0040,0.093,716,0.687,0.000,0.223,0.792,3.52,4.10,4.08,0.00,0.000,1.00,1.00,1.00,0.692,0.00339,13.20,93.4818,3518.83,67178.5,140234.7,46.410,70.7128,185.048,0.000,1.000,0.001,70.8,74.619,214.657,19,27.9,113.47,2.560,128.910,2421.9,96.181,0.135,2.00,24.9540,61686.3,1.6892,0.5506,16.75,2.000,0.000,1.5131,0.0000,0.740,0.151,0.932,0.0000,4.23,0.55,13,16,25,121,65.5861,0.6523,0.4838,0.0000,0.0000,41.2339,100.00,47.2677,393.4774,0.0,0.0000,0.0000
160000,2033,1.531,0.310,33.00,23253,18507,2123,3062,0,151748,501854.8,261691.7,0.124,0.770,0.091,0.015,180,33.49,12.51,0.00,0.05,4.98,4.47,0.00,0.04,11.76,7.34,0.00,0.09,0.153,0.132,360,0.275,0.092,0.905,0.000,0.002,84484,65944,20,0.241,0.182,0.001,7427,0.099,2.177,0.021,16.92,55462,354,1.725,0.210,0.187,5609171,1.00,0.44,0.856,0.144,0.001,28.0,32.0,50.0,310.0,34040,0.130,0.00,0.0021,0.105,594,0.506,0.000,0.187,0.727,3.56,4.10,4.10,0.00,0.001,1.00,1.00,1.00,0.512,0.00295,5.60,31.5876,2321.65,82807.0,140234.7,3.221,23.6865,87.367,0.000,1.000,0.141,52.5,38.552,55.023,35,63.0,83.31,1.180,43.754,2312.2,33.329,0.138,2.00,23.5190,47814.1,1.6199,0.5101,16.74,2.000,0.000,0.4869,0.0000,0.700,0.149,0.917,0.0000,4.21,0.57,14,16,25,155,32.4865,0.0751,0.4402,0.0000,0.0000,10.2765,100.00,89.9766,292.7609,0.0,0.0000,0.0000
170000,2553,1.493,0.387,32.88,55411,43688,4163,7040,0,355131,1119977.2,756276.4,0.149,0.740,0.097,0.013,101,35.49,14.13,0.00,0.07,5.99,5.67,0.00,0.00,11.75,6.82,0.01,0.14,0.167,0.131,525,0.210,0.077,0.915,0.000,0.007,270396,214442,36,0.307,0.117,0.000,14163,0.150,2.506,0.024,13.23,174531,366,2.130,0.221,0.284,15676628,1.00,0.56,0.840,0.160,0.004,28.0,32.0,50.0,200.0,45294,0.173,0.00,0.0037,0.087,769,0.682,0.000,0.218,0.796,3.55,4.21,4.22,0.01,0.004,1.00,1.00,1.00,0.688,0.00290,10.03,96.8988,3552.66,63082.6,140234.7,48.482,75.1726,182.322,0.000,1.000,0.000,74.7,71.826,223.047,17,32.7,64.64,2.068,135.741,2497.0,100.858,0.135,2.00,25.5054,65115.3,1.6725,0.5616,17.74,2.000,0.000,1.5131,0.0000,0.679,0.159,0.884,0.0000,4.35,0.64,14,16,25,100,63.8297,0.5903,0.4681,0.0000,0.0000,40.4168,100.00,44.7974,399.9613,0.0,0.0000,0.0000
180000,1946,1.543,0.312,32.28,22616,18178,2140,2905,0,157638,498671.7,255853.5,0.130,0.757,0.098,0.014,183,37.63,14.99,0.00,0.00,6.53,5.38,0.00,0.02,12.28,7.19,0.00,0.00,0.173,0.125,438,0.162,0.102,0.894,0.000,0.005,80799,64007,16,0.473,0.142,0.001,9768,0.178,2.014,0.021,15.97,52197,323,1.623,0.231,0.162,5292051,1.00,0.48,0.856,0.144,0.000,30.0,32.0,50.0,162.0,36611,0.140,0.00,0.0021,0.111,602,0.500,0.000,0.180,0.722,3.62,4.32,4.33,0.00,0.000,1.00,1.00,1.00,0.505,0.00310,5.38,32.2738,2175.67,84548.9,140234.7,2.962,25.3735,86.241,0.000,1.000,0.155,55.5,37.963,56.243,39,78.3,53.70,1.087,45.215,2460.7,34.061,0.136,2.00,23.6660,46054.0,1.4789,0.4703,18.81,2.000,0.000,0.4869,0.0000,0.689,0.154,0.907,0.0000,4.44,0.70,15,16,25,81,31.8550,0.0796,0.4656,0.0000,0.0000,10.2444,100.00,89.3693,286.6422,0.0,0.0000,0.0000
190000,2427,1.650,0.431,31.97,52104,41449,3979,6195,0,357045,1124793.0,717001.1,0.154,0.727,0.105,0.014,105,36.01,13.49,0.00,0.03,6.27,5.11,0.00,0.06,11.73,6.91,0.00,0.00,0.174,0.127,548,0.215,0.083,0.913,0.000,0.004,251884,201909,19,0.524,0.128,0.000,12519,0.189,2.856,0.029,12.68,159921,370,2.008,0.230,0.274,14802489,1.00,0.57,0.838,0.162,0.000,26.0,32.0,50.0,162.0,43695,0.167,0.00,0.0040,0.074,690,0.684,0.000,0.226,0.794,3.57,4.25,4.25,0.00,0.000,1.00,1.00,1.00,0.690,0.00309,9.80,95.7690,3984.04,62547.2,140234.7,45.010,79.1272,178.272,0.000,1.000,0.000,64.2,70.240,223.968,13,22.7,114.28,1.980,138.885,2868.1,101.703,0.135,2.00,26.7035,64809.4,1.6729,0.5250,18.00,2.000,0.000,1.5131,0.0000,0.681,0.148,0.907,0.0000,4.38,0.63,13,16,25,81,62.2793,0.4681,0.4322,0.0000,0.0000,41.5195,100.00,44.9396,398.8976,0.0,0.0000,0.0000
200000,2003,1.586,0.385,32.25,21849,17614,2116,2543,0,143350,496039.1,252182.3,0.123,0.759,0.103,0.014,159,35.59,12.23,0.00,0.04,5.85,5.04,0.01,0.43,11.94,6.61,0.00,0.08,0.165,0.130,440,0.183,0.098,0.894,0.000,0.007,80622,63840,17,0.214,0.073,0.002,3944,0.138,2.569,0.025,16.01,51253,355,1.759,0.213,0.180,5232491,1.00,0.47,0.854,0.146,0.001,30.0,32.0,50.0,162.0,35657,0.136,0.00,0.0021,0.096,559,0.494,0.000,0.173,0.731,3.57,4.22,4.23,0.00,0.001,1.00,1.00,1.00,0.499,0.00292,5.54,32.5376,3329.12,83870.2,140234.7,3.157,25.5609,85.352,0.000,1.000,0.169,53.2,37.493,55.787,29,52.2,76.31,1.104,44.907,2623.9,33.701,0.135,1.99,22.6631,45394.3,1.4817,0.4861,17.80,2.000,0.001,0.4869,0.0000,0.705,0.140,0.916,0.0000,4.34,0.62,15,16,25,81,31.6052,0.0427,0.4289,0.0000,0.0000,10.1576,100.00,89.4027,288.0548,0.0,0.0000,0.0000
210000,2417,1.457,0.427,32.95,49419,39384,4077,5544,0,293861,1105730.0,694888.2,0.117,0.759,0.110,0.014,77,35.39,13.33,0.00,0.03,5.45,4.99,0.00,0.08,12.24,7.14,0.00,0.02,0.155,0.129,506,0.197,0.078,0.916,0.000,0.006,254033,205041,27,0.274,0.205,0.003,70074,0.125,2.979,0.026,15.83,159762,381,2.365,0.215,0.272,15627515,1.00,0.45,0.871,0.129,0.000,30.0,32.0,50.0,288.0,42768,0.163,0.00,0.0037,0.081,719,0.684,0.000,0.186,0.806,3.51,4.21,4.21,0.00,0.000,1.00,1.00,1.00,0.688,0.00314,12.53,93.5308,3919.82,65094.9,140234.7,46.853,76.2791,176.601,0.000,1.000,0.000,70.5,70.752,217.056,42,78.1,93.02,2.091,133.075,2712.3,96.627,0.135,2.00,26.0006,62843.4,1.6891,0.5595,17.69,2.000,0.000,1.5131,0.0000,0.696,0.160,0.889,0.0000,4.31,0.60,15,16,25,144,62.4599,0.6932,0.4733,0.0000,0.0000,39.6143,100.00,45.7337,389.9624,0.0,0.0000,0.0000
220000,1933,1.525,0.321,33.07,21497,17492,2038,2451,0,131137,500700.2,261066.8,0.082,0.798,0.103,0.017,132,36.51,13.98,0.01,0.08,5.67,5.65,0.03,1.15,12.56,6.99,0.00,0.11,0.149,0.135,454,0.208,0.086,0.904,0.000,0.010,85328,69325,15,0.244,0.211,0.005,80684,0.107,2.030,0.021,16.62,54659,350,1.991,0.215,0.214,6006187,1.00,0.53,0.842,0.158,0.002,28.0,32.0,50.0,156.0,35311,0.135,0.00,0.0021,0.088,588,0.537,0.000,0.169,0.750,3.56,4.27,4.27,0.00,0.002,1.00,1.00,1.00,0.542,0.00310,5.66,33.1892,2262.90,84835.8,140234.7,3.632,24.0857,85.870,0.000,1.000,0.169,52.3,38.238,55.083,58,142.3,43.54,1.231,43.729,2352.0,33.545,0.133,2.01,23.6591,45733.0,1.5252,0.5054,18.27,2.000,0.000,0.4869,0.0000,0.613,0.232,0.664,0.0000,4.40,0.69,14,16,25,81,32.1363,0.1084,0.4516,0.0000,0.0000,10.1332,100.00,89.4087,296.4355,0.0,0.0000,0.0000
230000,2286,1.620,0.378,33.51,44467,35011,3966,5137,0,269664,1104325.8,683158.7,0.093,0.791,0.095,0.020,77,37.45,15.84,0.00,0.07,5.67,5.64,0.01,0.19,13.03,7.81,0.00,0.00,0.148,0.130,540,0.208,0.088,0.908,0.000,0.004,251290,202787,32,0.266,0.204,0.007,121811,0.159,2.773,0.026,18.73,158063,385,2.533,0.223,0.271,16113624,1.00,0.46,0.850,0.150,0.000,28.0,32.0,50.0,196.0,42809,0.163,0.00,0.0037,0.091,681,0.711,0.000,0.217,0.824,3.65,4.30,4.32,0.00,0.000,1.00,1.00,1.00,0.715,0.00358,13.79,95.8910,3414.42,65348.1,140234.7,45.648,78.9175,170.705,0.000,1.000,0.009,63.1,68.026,212.679,41,91.7,126.04,2.214,130.159,2432.9,93.277,0.134,2.00,27.6519,63212.3,1.7259,0.5580,18.73,2.000,0.000,1.5131,0.0000,0.622,0.226,0.704,0.0000,4.42,0.73,14,16,25,98,58.9646,0.8727,0.4475,0.0000,0.0000,39.5698,100.00,45.3960,372.7733,0.0,0.0000,0.0000
