step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
31000,1935,0.5943,37053.7,903,833,625,477,78,73,88,29454,31423,32558,0,0,0
32000,1647,0.6527,27155.4,862,796,502,349,87,79,92,32501,36351,37094,0,0,0
33000,1126,0.6430,16629.3,899,639,311,176,82,84,98,36243,40565,41638,0,0,0
34000,718,0.7284,9299.1,1044,476,147,95,53,52,61,38719,43686,44851,0,0,0
35000,501,0.7265,6737.8,1097,412,63,26,30,40,25,38650,44928,46619,0,0,0
36000,540,0.6056,8097.2,867,422,88,30,16,64,30,37642,44428,46494,0,0,0
37000,697,0.5854,12058.9,798,460,152,85,32,76,71,35688,42833,45639,0,0,0
38000,1068,0.5899,16457.9,778,606,256,206,64,90,127,34007,40119,43536,0,0,0
39000,1539,0.5647,24991.7,758,703,506,330,76,90,111,31718,35540,39750,0,0,0
40000,1813,0.5996,35341.2,874,764,624,425,64,79,104,28666,30692,35020,0,0,0
41000,2068,0.5812,44462.9,931,782,767,519,74,70,92,25303,26000,29842,0,0,0
42000,2195,0.5863,53111.8,961,805,820,570,80,64,73,22932,21684,26422,0,0,0
43000,2375,0.5895,59087.7,976,842,889,644,71,51,82,19610,19091,23281,0,0,0
44000,2495,0.5587,60963.1,980,910,920,665,69,60,74,20161,18174,20035,0,0,0
45000,2678,0.5825,64662.5,985,1022,899,757,74,56,93,18161,17821,20032,0,0,0
46000,2854,0.5659,61519.5,949,1016,1048,790,63,79,101,17808,18771,21241,0,0,0
47000,2720,0.5765,62761.9,983,948,942,830,69,74,86,19269,18900,21318,0,0,0
48000,2812,0.5953,61689.3,940,947,1038,827,74,79,86,19598,20188,21858,0,0,0
49000,2655,0.6365,50474.3,990,997,892,766,81,70,82,24492,24326,24719,0,0,0
50000,2362,0.6736,40923.4,1101,886,814,662,83,70,82,28306,28707,28407,0,0,0
51000,2052,0.7086,35043.8,1123,846,671,535,90,82,71,31467,31742,31567,0,0,0
52000,1670,0.7635,23575.8,1161,751,539,380,63,81,62,34606,37103,36786,0,0,0
53000,1298,0.7596,12874.0,1132,622,382,294,44,101,109,38701,41630,41305,0,0,0
54000,885,0.7763,9933.7,1249,538,223,124,46,70,57,38743,43247,43759,0,0,0
55000,612,0.7435,6815.4,1176,467,119,26,34,67,25,39224,44673,45980,0,0,0
56000,524,0.6126,7043.3,944,428,64,32,23,50,32,38538,44436,46403,0,0,0
57000,855,0.5895,10399.8,700,575,177,103,29,96,77,36829,42794,45375,0,0,0
58000,1294,0.5873,15953.9,705,774,312,208,68,100,117,34986,40249,43503,0,0,0
59000,1821,0.6370,21688.7,756,888,519,414,95,92,149,32593,36725,41137,0,0,0
60000,2128,0.6339,34074.7,894,977,616,535,123,75,96,27683,31097,35841,0,0,0
61000,2459,0.6271,45850.2,970,1001,840,618,122,91,106,23932,25327,30530,0,0,0
62000,2777,0.5862,51621.0,874,1134,923,720,90,130,110,22197,23088,27449,0,0,0
63000,2939,0.5767,59873.7,896,1063,1121,755,89,108,110,18255,19564,24704,0,0,0
64000,3052,0.5606,61795.7,904,995,1196,861,106,97,119,17482,18545,24224,0,0,0
65000,3151,0.5830,60782.8,927,1090,1208,853,104,99,132,18108,18138,23786,0,0,0
66000,3136,0.5692,61409.8,927,1164,1111,861,91,108,90,16963,18537,24402,0,0,0
67000,3136,0.6148,58247.8,938,1201,1137,798,81,93,114,17919,19416,26455,0,0,0
68000,2864,0.6212,55168.4,991,1087,1085,692,97,93,99,19811,20999,26976,0,0,0
69000,2736,0.6232,50575.7,957,1028,930,778,102,90,101,22810,23563,28218,0,0,0
70000,2559,0.6381,43790.0,962,1003,909,647,92,98,110,25780,27229,30966,0,0,0
71000,2323,0.6638,33645.8,943,992,770,561,108,105,112,29763,32365,34442,0,0,0
72000,1887,0.7054,23325.2,1033,916,570,401,113,63,104,33808,37153,38251,0,0,0
73000,1371,0.7352,15281.1,1091,712,367,292,92,68,122,36663,41209,41955,0,0,0
74000,972,0.7284,10096.4,1123,591,241,140,62,91,88,37455,43982,44941,0,0,0
75000,707,0.6803,7741.2,988,542,136,29,35,77,29,37786,44789,46498,0,0,0
76000,651,0.6636,8574.1,917,498,103,50,22,83,49,36990,44454,46742,0,0,0
77000,856,0.5619,12303.1,851,578,148,130,24,96,113,35320,43025,45850,0,0,0
78000,1258,0.5827,17273.1,727,658,333,267,64,133,153,33268,40442,43831,0,0,0
79000,1676,0.6378,21211.2,774,833,437,406,87,91,141,31987,37511,41127,0,0,0
80000,1883,0.6203,33418.9,976,867,537,479,90,87,114,28233,31507,35638,0,0,0
81000,2064,0.5480,46722.4,942,844,670,550,73,89,91,23402,26257,29543,0,0,0
82000,2347,0.5513,51535.7,849,904,814,629,78,85,100,21481,23880,27903,0,0,0
83000,2635,0.5624,61476.7,878,995,908,732,77,113,118,17823,20074,25247,0,0,0
84000,2878,0.5671,59772.7,890,1102,975,801,62,89,125,16224,18978,25454,0,0,0
85000,3009,0.5377,64042.5,867,1107,1071,831,58,105,85,15866,18393,23097,0,0,0
86000,2994,0.6049,63976.3,955,1047,1104,843,72,85,100,17639,18386,21716,0,0,0
87000,3104,0.6266,58332.9,917,1163,1112,829,88,97,118,20158,20202,22721,0,0,0
88000,2811,0.6009,55996.1,985,1071,1008,732,97,71,96,21107,21187,24013,0,0,0
89000,2532,0.6343,54174.4,1057,995,908,629,86,81,91,21439,23229,26520,0,0,0
90000,2473,0.6098,42088.0,907,1063,860,550,89,66,88,25670,27862,31364,0,0,0
91000,2210,0.6629,34210.6,959,939,736,535,107,96,82,28318,32156,35261,0,0,0
92000,1751,0.6996,25037.6,1061,820,546,385,94,102,84,32168,36518,39440,0,0,0
93000,1282,0.7231,15846.6,1104,677,354,251,81,85,90,35871,40509,43092,0,0,0
94000,869,0.7434,10598.1,1277,513,219,137,55,84,82,37408,42825,45472,0,0,0
95000,625,0.6688,6971.6,1027,487,102,36,37,54,34,38271,44662,47451,0,0,0
96000,566,0.6025,9234.2,926,433,87,46,28,66,45,35934,44262,48018,0,0,0
97000,823,0.5395,12054.2,795,513,159,151,26,114,131,34744,42445,47162,0,0,0
98000,1340,0.5724,15353.3,661,651,387,302,45,136,188,33802,40180,45031,0,0,0
99000,1720,0.6680,21619.4,798,761,532,427,93,117,163,31674,36795,41953,0,0,0
100000,2080,0.6293,34966.5,984,842,689,549,112,117,142,27641,30805,35767,0,0,0
