step,event,lineage,other,size
5000,birth,1,0,730
5000,birth,2,0,59
5000,birth,3,0,90
5000,birth,6,0,28
5000,birth,8,0,35
5000,birth,9,0,25
5000,birth,10,0,7
5000,birth,11,0,56
5000,birth,13,0,19
5000,birth,19,0,35
5000,birth,21,0,5
5000,birth,22,0,27
5000,birth,23,0,89
5000,birth,24,0,44
5000,birth,25,0,10
5000,birth,28,0,31
5000,birth,30,0,6
5000,birth,32,0,15
5000,birth,34,0,58
5000,birth,36,0,68
5000,birth,37,0,18
5000,birth,38,0,67
5000,birth,39,0,13
5000,birth,42,0,18
5000,birth,45,0,14
5000,birth,47,0,20
5000,birth,48,0,79
5000,birth,52,0,38
5000,birth,57,0,16
5000,birth,58,0,24
5000,birth,61,0,6
5000,birth,70,0,36
5000,birth,77,0,8
5000,birth,79,0,13
5000,birth,81,0,21
5000,birth,85,0,5
5000,birth,86,0,7
5000,birth,88,0,62
5000,birth,95,0,9
5000,birth,110,0,49
5000,birth,112,0,13
5000,birth,120,0,6
5000,birth,122,0,6
5000,birth,131,0,23
6000,merge,3,1,90
6000,merge,38,1,67
6000,merge,48,1,79
6000,merge,52,1,38
6000,merge,81,1,21
6000,merge,88,1,62
7000,birth,140,0,28
7000,extinct,21,0,5
7000,extinct,30,0,6
7000,merge,36,1,98
7000,extinct,45,0,13
7000,merge,79,1,10
7000,extinct,85,0,5
7000,extinct,95,0,9
7000,extinct,122,0,5
8000,birth,144,0,18
8000,birth,145,0,11
8000,birth,156,0,19
8000,birth,157,0,6
8000,extinct,6,0,10
8000,extinct,13,0,15
8000,extinct,86,0,7
8000,extinct,120,0,6
9000,split,166,34,6
9000,extinct,9,0,17
9000,extinct,25,0,6
9000,extinct,28,0,10
9000,extinct,77,0,13
10000,birth,55,0,5
10000,split,179,1,16
10000,split,181,23,5
10000,extinct,10,0,6
10000,extinct,19,0,6
10000,extinct,166,0,6
11000,birth,83,0,8
11000,split,183,1,15
11000,split,190,24,171
11000,extinct,23,0,5
11000,extinct,32,0,15
11000,extinct,39,0,14
11000,extinct,55,0,5
11000,extinct,57,0,11
11000,extinct,156,0,13
12000,split,154,58,12
12000,split,195,1,10
12000,split,196,190,33
12000,extinct,2,0,17
12000,extinct,34,0,495
12000,extinct,179,0,7
12000,extinct,181,0,5
13000,split,202,1,41
13000,extinct,83,0,8
13000,extinct,110,0,8
13000,extinct,112,0,6
13000,extinct,144,0,24
13000,extinct,183,0,15
14000,extinct,47,0,8
14000,extinct,145,0,9
15000,extinct,8,0,11
15000,extinct,11,0,5
15000,extinct,22,0,9
15000,extinct,37,0,11
15000,extinct,58,0,16
15000,extinct,61,0,6
15000,extinct,131,0,10
15000,extinct,154,0,5
15000,extinct,157,0,6
16000,split,218,1,36
16000,split,219,1,11
16000,split,220,1,241
16000,extinct,195,0,5
16000,extinct,196,0,5
17000,extinct,70,0,8
17000,extinct,140,0,14
17000,extinct,190,0,6
18000,extinct,24,0,12
