step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
44000,3212,0.5514,58685.9,813,1008,1058,1146,92,123,118,22090,17764,19958,0,0,0
45000,3514,0.5003,54250.4,673,1130,1180,1204,103,104,100,24697,19093,19938,0,0,0
46000,3746,0.4792,44077.2,526,1208,1383,1155,88,143,83,28794,21665,23456,0,0,0
47000,3215,0.5524,42540.4,601,1039,1203,973,70,127,97,30633,22943,24224,0,0,0
48000,3407,0.5392,42799.1,628,1221,1224,962,96,118,107,30003,23549,24985,0,0,0
49000,3154,0.5536,44497.0,725,955,1234,965,86,85,87,30978,24731,24664,0,0,0
50000,2747,0.5985,37345.4,762,958,1007,782,87,84,89,33989,27789,27650,0,0,0
51000,2516,0.5914,29958.6,695,887,874,755,104,62,104,35867,31825,32435,0,0,0
52000,1957,0.6275,20169.5,656,841,629,487,125,86,98,37905,36073,38234,0,0,0
53000,1402,0.5892,15562.6,738,771,326,305,90,73,106,35580,39514,44007,0,0,0
54000,1051,0.6280,11328.5,784,718,214,119,39,84,69,33681,43029,48615,0,0,0
55000,904,0.5177,7676.6,555,760,99,45,28,62,41,30555,45621,53059,0,0,0
56000,875,0.5497,8996.6,560,681,125,69,23,95,69,26757,45910,55322,0,0,0
57000,1144,0.4886,12413.6,591,725,253,166,33,144,124,23737,44597,55883,0,0,0
58000,1860,0.5134,14008.9,446,921,510,429,56,136,169,22582,42704,55083,0,0,0
59000,2462,0.4793,18047.1,403,1078,749,635,86,113,113,23024,39829,52145,0,0,0
60000,2999,0.4668,24705.5,445,1151,962,886,85,92,105,22905,34620,46823,0,0,0
61000,3393,0.5105,32219.3,507,1271,1183,939,77,93,94,23887,30664,40674,0,0,0
62000,3715,0.5354,37852.5,568,1307,1330,1078,94,77,71,23491,28391,35013,0,0,0
63000,3858,0.5324,46036.2,659,1362,1287,1209,96,99,92,22459,23860,29277,0,0,0
64000,3827,0.5547,51035.5,743,1293,1301,1233,77,93,73,22000,22085,25742,0,0,0
65000,3968,0.5348,49868.5,676,1367,1372,1229,97,74,59,23589,22314,23605,0,0,0
66000,3866,0.5357,55325.8,745,1311,1293,1262,86,64,57,24626,20689,21048,0,0,0
67000,3585,0.5495,58313.9,845,1201,1263,1121,85,51,64,24651,19434,21125,0,0,0
68000,3606,0.5119,49911.4,668,1294,1241,1071,77,55,89,27616,22732,21927,0,0,0
69000,3147,0.5481,48214.1,761,1168,1079,900,58,52,66,30485,23363,23357,0,0,0
70000,2930,0.5515,48041.9,788,1107,1011,812,74,69,53,30520,24130,25047,0,0,0
71000,2437,0.5486,37687.7,780,940,822,675,68,74,78,32141,28962,30689,0,0,0
72000,1883,0.5571,29572.2,822,809,572,502,69,72,83,33100,34112,36149,0,0,0
73000,1409,0.5678,22055.0,822,776,364,269,82,90,99,32912,38667,42108,0,0,0
74000,991,0.5943,13814.0,862,662,208,121,42,80,79,32999,42720,46957,0,0,0
75000,719,0.5257,10458.3,734,574,103,42,22,73,39,30824,45102,51229,0,0,0
76000,711,0.4895,10062.7,679,559,106,46,16,88,46,27339,45799,53874,0,0,0
77000,1085,0.4903,14028.9,630,694,213,178,33,125,124,23615,44222,54174,0,0,0
78000,1510,0.4735,18432.2,562,745,427,338,81,131,146,22326,41562,52706,0,0,0
79000,1924,0.4584,24484.7,563,817,597,510,97,86,108,21599,37229,48710,0,0,0
80000,2226,0.4434,38082.6,652,879,713,634,108,103,126,19871,29779,41037,0,0,0
81000,2519,0.4355,50399.1,712,906,820,793,102,68,84,19547,24398,31546,0,0,0
82000,2646,0.4282,60233.3,754,857,899,890,102,66,85,19151,18758,24558,0,0,0
83000,2988,0.4354,65897.2,729,1039,1023,926,122,83,93,17531,16783,21909,0,0,0
84000,2777,0.4429,68179.3,794,899,1005,873,111,79,87,17505,15364,18360,0,0,0
85000,2969,0.4463,76263.1,819,1048,992,929,132,77,87,16003,13261,15841,0,0,0
86000,2825,0.4188,72002.7,795,911,970,944,87,62,91,16191,13626,15563,0,0,0
87000,2823,0.4598,70743.5,805,894,1011,918,71,78,86,18027,15252,16398,0,0,0
88000,2806,0.4743,70068.0,829,954,980,872,84,74,80,19131,15738,16775,0,0,0
89000,2704,0.4630,63159.6,800,903,985,816,85,85,68,21368,18962,19724,0,0,0
90000,2479,0.4631,56106.4,808,944,848,687,89,83,67,24273,22450,23714,0,0,0
91000,2128,0.5099,47175.7,815,797,815,516,83,91,85,27519,26531,28718,0,0,0
92000,1778,0.5157,32756.4,751,742,551,485,85,73,110,30714,33092,36139,0,0,0
93000,1248,0.5657,20118.6,799,713,304,231,84,71,90,33068,38389,43442,0,0,0
94000,850,0.5200,14558.3,856,585,155,110,50,82,83,32406,41702,48003,0,0,0
95000,707,0.5149,11728.8,699,572,106,29,23,91,29,30196,44184,51456,0,0,0
96000,739,0.5088,11938.4,688,570,112,57,15,92,57,26170,45220,53964,0,0,0
97000,1041,0.4841,15299.3,689,614,248,179,32,142,122,22945,43649,54267,0,0,0
98000,1474,0.4871,18803.6,606,705,431,338,69,124,156,21974,41432,52809,0,0,0
99000,2025,0.4360,22721.8,516,872,616,537,94,92,131,23122,37341,48901,0,0,0
100000,2217,0.4637,35394.7,650,876,692,649,117,67,98,20672,31154,41787,0,0,0
101000,2390,0.4536,52093.3,754,821,831,738,104,95,89,18485,23388,32120,0,0,0
102000,2625,0.4312,58348.2,744,888,901,836,112,89,77,18289,18904,26299,0,0,0
103000,2743,0.4440,65419.1,789,896,990,857,106,70,100,16472,16755,22847,0,0,0
104000,2928,0.4481,69317.8,778,921,1029,978,92,89,105,17180,14875,19288,0,0,0
105000,2940,0.4463,72393.6,791,946,1046,948,109,53,92,16964,13303,16446,0,0,0
106000,2941,0.4498,71064.3,792,1010,906,1025,107,75,104,18094,14307,15686,0,0,0
107000,3042,0.4481,70453.0,774,1088,947,1007,82,81,112,19939,14959,15713,0,0,0
108000,2824,0.4639,68992.9,824,1006,902,916,90,82,96,21534,16628,15451,0,0,0
109000,2525,0.4737,62460.6,835,901,829,795,90,63,93,22255,20409,17913,0,0,0
110000,2384,0.5046,54079.7,809,867,742,775,95,85,86,25645,23842,22309,0,0,0
111000,2065,0.4838,46597.8,826,829,602,634,92,71,96,28332,28042,25738,0,0,0
112000,1772,0.5474,33564.4,809,817,500,455,94,67,75,32008,34256,32732,0,0,0
113000,1302,0.5538,21697.2,826,718,308,276,77,72,81,32868,40674,40197,0,0,0
114000,874,0.5538,13199.9,814,623,149,102,31,84,62,32335,44855,46632,0,0,0
115000,662,0.4849,9477.8,675,535,90,37,16,76,35,30018,46742,51132,0,0,0
116000,687,0.4803,10117.9,594,506,126,55,14,98,50,26449,47038,53724,0,0,0
117000,1037,0.4426,15466.3,645,664,231,142,31,148,114,22374,44762,53644,0,0,0
118000,1501,0.4590,18103.1,564,728,404,369,62,127,154,21782,42302,52320,0,0,0
119000,1929,0.4619,24239.8,562,803,609,517,95,104,158,21424,37816,49012,0,0,0
120000,2213,0.4514,38456.8,677,844,708,661,120,73,127,19508,30612,41078,0,0,0
121000,2447,0.4250,52890.1,724,929,766,752,106,67,88,17886,23416,31741,0,0,0
122000,2696,0.4080,58954.9,733,992,871,833,95,74,99,17321,19794,25248,0,0,0
123000,2886,0.4342,66940.4,749,1042,941,903,103,89,104,15049,17458,22262,0,0,0
124000,2883,0.4305,72269.3,807,1032,927,924,108,85,77,13512,15159,19436,0,0,0
125000,2852,0.4509,75164.3,817,1007,946,899,89,63,75,14381,13952,16981,0,0,0
126000,2992,0.4352,76406.7,829,1049,1001,942,85,91,81,12679,13200,17895,0,0,0
127000,3011,0.4626,73696.2,802,1017,1057,937,97,88,95,15854,13866,17760,0,0,0
128000,2838,0.4489,68586.5,799,1013,987,838,100,86,85,19173,15887,18804,0,0,0
129000,2690,0.4658,67743.7,852,960,869,861,93,69,81,19317,16921,20167,0,0,0
130000,2392,0.4724,59298.7,849,957,748,687,89,70,75,22936,20282,23525,0,0,0
131000,2025,0.4879,47986.3,835,790,644,591,74,75,72,26933,26296,28036,0,0,0
132000,1773,0.5127,34201.1,828,813,521,439,75,86,113,31006,32101,35291,0,0,0
133000,1337,0.5505,20630.2,771,731,362,244,63,79,103,33308,38702,42536,0,0,0
134000,922,0.5401,12777.6,801,662,160,100,40,94,71,32666,43000,48282,0,0,0
135000,683,0.5300,10330.5,725,531,111,41,19,91,38,29836,45280,52214,0,0,0
136000,687,0.5269,11407.5,701,515,107,65,16,90,65,25895,45628,54746,0,0,0
137000,1030,0.4660,14815.1,645,624,259,147,18,167,119,23274,43541,54595,0,0,0
138000,1598,0.5532,17352.4,543,735,506,357,76,171,165,22742,41221,53567,0,0,0
139000,1933,0.4899,24618.0,582,845,531,557,110,110,168,21330,37538,49611,0,0,0
140000,2285,0.4608,37855.5,647,897,774,614,102,99,129,19131,30522,42294,0,0,0
141000,2506,0.4258,50896.3,722,895,845,766,84,79,107,19229,22857,32591,0,0,0
142000,2790,0.4366,62348.2,766,974,949,867,107,76,87,17545,18245,25770,0,0,0
143000,2804,0.4308,69351.5,781,938,998,868,128,75,73,14338,15534,23229,0,0,0
144000,2885,0.4156,73509.1,792,948,1026,911,93,80,89,14639,13115,18772,0,0,0
145000,2932,0.4287,72639.1,791,1098,968,866,93,76,102,16896,13669,17072,0,0,0
146000,2801,0.4370,73560.7,825,912,959,930,84,71,84,15888,13421,16652,0,0,0
147000,2859,0.4236,72883.5,817,963,993,903,93,69,77,17033,14059,16825,0,0,0
148000,2853,0.4132,66744.3,782,1002,994,857,107,79,79,20752,15775,18130,0,0,0
149000,2564,0.4727,65486.2,825,898,934,732,106,84,100,20513,17284,21025,0,0,0
150000,2386,0.4568,59311.4,799,955,784,647,95,67,96,21681,19182,25748,0,0,0
151000,2164,0.4598,48072.2,792,807,717,640,93,66,90,25281,24550,31263,0,0,0
152000,1626,0.5338,35279.4,854,706,511,409,86,76,86,28292,30796,37722,0,0,0
153000,1280,0.5320,20822.8,786,721,312,247,75,70,74,32981,36787,43942,0,0,0
154000,837,0.5400,14461.6,845,596,132,109,53,56,67,32416,41344,48770,0,0,0
155000,639,0.5446,10924.1,795,543,65,31,24,59,30,29656,44125,52582,0,0,0
156000,629,0.4960,12140.3,796,470,108,51,12,96,51,26039,44435,54143,0,0,0
157000,1032,0.4690,16920.5,730,643,218,171,18,151,132,23609,42532,53437,0,0,0
158000,1563,0.4952,19090.2,600,767,432,364,81,134,178,24048,40032,51433,0,0,0
159000,1979,0.4654,26091.9,587,765,651,563,89,109,151,23519,35814,47127,0,0,0
160000,2342,0.4347,41682.9,683,826,807,709,102,101,114,20241,28145,38786,0,0,0
161000,2419,0.4303,53209.2,782,790,913,716,102,84,91,20390,22271,30517,0,0,0
162000,2612,0.4384,62253.7,788,847,947,818,96,74,79,20481,17189,23606,0,0,0
163000,2862,0.4113,66067.9,741,997,1024,841,104,89,93,16661,15287,21527,0,0,0
164000,2938,0.4251,70237.4,763,1006,1055,877,123,87,87,15878,14254,19469,0,0,0
165000,2850,0.4523,71692.5,842,987,994,869,104,98,104,16598,13726,19361,0,0,0
166000,2934,0.4346,74601.0,824,972,1048,914,120,77,108,15143,12540,17519,0,0,0
167000,2923,0.4304,71049.1,788,982,1037,904,112,97,113,17072,13462,18086,0,0,0
168000,2721,0.4675,66052.0,821,901,960,860,104,91,94,20187,15511,20009,0,0,0
169000,2605,0.4526,63777.8,833,881,977,747,94,82,106,22115,16789,21967,0,0,0
170000,2368,0.4586,57049.9,801,888,801,679,90,56,88,25161,20030,24218,0,0,0
171000,2231,0.4818,45913.4,769,857,745,629,82,75,102,28183,24562,30168,0,0,0
172000,1695,0.5416,33026.3,810,756,505,434,87,65,91,31971,31158,36084,0,0,0
173000,1087,0.5777,18496.0,891,558,345,184,66,82,78,35625,38213,42618,0,0,0
174000,817,0.5471,12309.5,819,581,148,88,45,86,57,34744,42401,47536,0,0,0
175000,659,0.5281,11308.8,740,565,68,26,21,55,25,30482,44384,51294,0,0,0
176000,658,0.4939,12063.4,739,489,102,67,21,74,67,27410,44652,53380,0,0,0
177000,961,0.4433,14894.6,705,590,210,161,23,138,127,24694,43279,53517,0,0,0
178000,1545,0.4744,20370.4,606,721,434,390,71,144,179,22778,40295,51570,0,0,0
179000,1969,0.4759,26343.0,581,783,617,569,113,104,157,22965,36178,47224,0,0,0
180000,2238,0.4558,37115.3,643,773,762,703,111,80,113,23076,29168,39589,0,0,0
181000,2436,0.4417,54615.3,765,828,840,768,116,72,91,19987,21519,29918,0,0,0
182000,2651,0.4304,64842.8,797,874,873,904,104,64,80,16687,17734,23707,0,0,0
183000,2728,0.4315,66679.8,771,887,972,869,99,90,68,16190,15952,21360,0,0,0
184000,2806,0.4063,71492.0,785,976,937,893,99,81,66,16773,14323,16452,0,0,0
185000,2756,0.4365,75594.7,833,919,987,850,84,86,74,15508,13718,15397,0,0,0
186000,2789,0.4597,72103.6,827,871,1018,900,79,96,79,15727,13864,15821,0,0,0
187000,2736,0.4558,68959.4,804,887,981,868,93,93,95,18513,15728,17285,0,0,0
188000,2727,0.4639,65235.8,821,975,895,857,95,75,78,21084,17980,17082,0,0,0
189000,2499,0.4338,60382.3,862,899,866,734,77,86,106,22385,19715,19079,0,0,0
190000,2307,0.4560,54231.6,822,851,812,644,84,93,120,26081,23371,22096,0,0,0
191000,2139,0.5236,45530.4,824,820,724,595,98,90,97,30705,26900,26609,0,0,0
192000,1648,0.5516,29267.6,821,681,573,394,89,60,94,34625,33023,34725,0,0,0
193000,1261,0.5369,19736.9,808,661,345,255,89,76,94,35529,38819,40678,0,0,0
194000,869,0.5616,14122.4,833,592,181,96,62,102,63,34220,42297,45797,0,0,0
195000,649,0.5054,9697.4,724,520,90,39,29,73,38,32493,45006,50191,0,0,0
196000,709,0.4838,12211.8,689,511,143,55,16,118,54,27920,45077,52244,0,0,0
197000,1028,0.4689,15774.8,717,590,255,183,25,186,146,25563,42757,52045,0,0,0
198000,1558,0.4833,18780.4,601,753,388,417,55,149,203,25496,40205,50477,0,0,0
199000,1946,0.4502,24817.1,559,774,623,549,100,86,136,23460,36619,47375,0,0,0
200000,2070,0.4271,38805.5,705,795,619,656,127,67,100,20937,30211,39351,0,0,0
