step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
8000,774,6,31.87,0.00,10.83,0.00,13.33,0.00,0.000,610,24.08,20.60,5
8000,531,5,54.58,16.40,6.80,0.00,7.20,2.40,0.600,6607,301.92,51.19,5
8000,48,5,32.33,0.00,0.00,0.00,27.40,0.00,0.000,1223,55.46,45.37,4
9000,1,4801,34.13,0.06,13.23,0.43,20.55,0.01,0.002,406,25.07,4.42,2269
9000,723,462,24.46,0.05,6.14,1.81,17.39,0.00,0.000,174,13.21,2.14,273
9000,774,10,37.43,0.00,13.80,0.00,14.60,0.00,0.000,520,20.86,8.13,6
9000,805,7,20.54,0.00,0.00,0.00,20.14,0.00,0.000,601,22.84,18.93,6
9000,673,5,10.88,0.00,1.60,0.00,6.80,0.00,0.000,1772,48.57,34.41,5
9000,325,5,90.89,24.80,5.80,1.00,20.80,2.60,0.800,2406,90.33,13.67,5
10000,1,5582,33.94,0.18,11.68,0.84,21.67,0.01,0.002,432,26.32,4.96,2750
10000,826,2014,28.61,0.27,6.60,0.26,10.88,0.05,0.013,277,9.23,12.17,1297
10000,723,1197,21.51,0.04,7.83,1.26,12.62,0.01,0.003,285,16.58,3.48,681
11000,1,5542,35.01,0.09,12.74,1.25,21.38,0.01,0.003,453,28.03,4.91,2793
11000,723,1128,21.14,0.03,7.15,1.61,12.73,0.01,0.003,305,18.15,2.93,684
11000,826,603,28.76,0.16,6.68,0.44,11.04,0.09,0.025,256,10.70,11.77,429
11000,839,416,37.87,0.03,10.86,0.22,13.03,0.01,0.002,374,14.11,10.82,235
11000,840,116,35.56,0.00,8.65,0.14,13.10,0.00,0.000,328,12.38,7.61,80
11000,838,69,25.18,0.00,7.23,0.36,7.64,0.00,0.000,386,13.55,11.53,57
11000,853,5,38.80,4.00,4.80,0.00,21.40,2.60,0.800,450,15.78,6.40,4
12000,1,6123,35.79,0.11,10.95,0.81,24.67,0.01,0.003,435,27.62,5.19,3141
12000,723,1495,22.17,0.22,7.33,1.58,13.40,0.10,0.030,249,14.35,3.21,840
12000,865,800,16.79,0.02,6.37,0.14,2.62,0.00,0.001,173,2.92,9.14,381
12000,839,581,29.50,0.01,9.99,0.06,7.23,0.01,0.002,315,9.21,12.73,351
12000,826,231,38.91,0.29,6.77,0.22,16.96,0.05,0.013,204,11.17,7.99,140
12000,867,151,26.74,0.00,6.13,0.22,7.87,0.00,0.000,372,11.84,6.80,115
12000,838,134,33.39,0.25,7.16,0.01,12.39,0.00,0.000,295,9.57,12.79,88
12000,840,42,37.84,0.00,7.26,0.12,15.19,0.00,0.000,567,20.75,9.23,33
13000,1,4354,34.45,0.05,12.00,0.66,21.72,0.01,0.001,533,31.37,5.15,2367
13000,723,1672,22.37,0.35,8.05,1.32,12.65,0.04,0.013,288,16.48,4.44,763
13000,865,1429,19.51,0.05,6.81,0.35,3.41,0.02,0.006,219,4.03,9.86,692
13000,884,1070,27.89,0.06,8.29,0.02,6.11,0.06,0.019,397,8.87,13.87,490
13000,839,325,31.90,0.00,10.06,0.16,7.62,0.00,0.000,318,10.55,13.96,214
13000,890,252,27.97,0.02,9.75,4.04,10.81,0.02,0.004,311,13.49,11.07,195
13000,900,87,28.14,0.03,9.23,0.02,6.90,0.03,0.011,814,19.18,20.88,58
13000,838,87,32.57,0.01,9.57,0.02,9.98,0.01,0.000,358,9.21,11.67,59
13000,886,74,29.65,0.38,6.57,0.00,14.61,0.03,0.014,491,17.99,10.34,62
13000,867,70,25.63,0.09,6.13,0.66,6.90,0.00,0.000,349,14.53,4.36,46
13000,826,43,37.62,0.00,8.58,0.00,14.05,0.00,0.000,352,15.71,5.65,32
13000,887,23,18.58,0.61,3.61,3.35,7.43,0.22,0.043,373,16.88,12.18,22
13000,840,13,50.96,0.00,9.77,0.00,20.15,0.00,0.000,1137,31.12,14.45,13
13000,891,7,23.07,0.00,7.57,0.00,6.86,0.00,0.000,713,16.65,20.13,7
14000,1,7844,31.95,0.44,10.01,0.59,20.75,0.06,0.016,383,23.71,4.22,3882
14000,865,1178,21.46,0.06,6.96,0.65,4.01,0.02,0.007,265,5.70,9.64,647
14000,923,845,25.17,0.00,6.59,0.82,6.15,0.00,0.000,261,8.52,10.03,542
14000,884,514,28.60,0.01,8.56,0.03,6.04,0.03,0.010,423,8.92,14.68,241
14000,922,231,33.70,0.00,11.41,2.06,5.21,0.00,0.000,433,9.29,20.12,170
14000,826,109,37.04,0.04,8.08,0.04,14.19,0.04,0.009,235,13.57,8.51,86
14000,890,60,36.27,0.65,11.03,0.00,26.22,0.05,0.017,300,23.05,9.06,41
14000,867,58,25.47,0.00,6.50,0.36,6.53,0.00,0.000,606,18.53,8.67,40
14000,723,31,34.42,4.52,8.13,0.03,15.94,1.61,0.710,259,18.00,2.38,13
14000,839,30,20.98,0.00,0.13,0.00,15.70,0.00,0.000,180,6.91,4.67,9
14000,900,23,26.93,0.00,8.74,0.00,6.87,0.00,0.000,1125,27.72,22.04,18
14000,886,18,31.81,1.61,7.28,0.00,13.56,0.11,0.056,730,24.98,16.89,17
14000,914,12,23.33,0.25,2.50,2.33,10.08,0.00,0.000,636,19.33,2.90,10
14000,838,9,32.64,0.00,6.56,0.00,12.00,0.00,0.000,1024,35.98,14.14,8
14000,915,5,31.60,0.00,5.80,0.00,25.80,0.00,0.000,906,42.77,7.59,2
15000,1,3873,32.91,0.26,11.14,0.41,20.70,0.01,0.002,489,28.66,5.40,2094
15000,865,726,18.63,0.11,5.89,0.44,3.62,0.05,0.019,259,5.92,9.17,391
15000,884,636,30.36,0.07,8.55,0.03,6.88,0.04,0.013,444,10.07,13.41,287
15000,923,282,34.53,0.00,6.34,3.11,10.25,0.00,0.000,276,12.38,6.33,204
15000,963,183,28.62,0.32,6.77,0.47,7.68,0.10,0.027,268,7.27,9.22,130
15000,961,164,24.51,0.07,5.30,2.74,19.61,0.04,0.012,134,11.79,1.34,101
15000,900,95,31.94,0.01,7.49,0.31,12.34,0.00,0.000,274,13.47,3.58,57
15000,922,90,36.38,0.00,12.08,3.67,4.59,0.00,0.000,347,5.49,21.59,56
15000,890,61,38.87,0.43,15.74,0.00,21.64,0.05,0.016,315,22.88,7.15,43
15000,915,28,29.03,0.50,5.86,0.11,22.11,0.00,0.000,477,27.19,3.58,10
15000,867,24,25.24,0.00,7.21,0.00,5.79,0.00,0.000,974,27.86,13.80,21
15000,826,16,34.83,0.00,8.06,0.00,12.44,0.00,0.000,822,21.67,39.94,11
15000,977,9,38.97,2.11,8.11,0.00,22.33,0.67,0.222,290,23.18,2.45,7
15000,886,5,35.98,1.20,3.60,0.00,20.80,0.40,0.000,632,29.35,1.62,5
16000,1,7706,29.40,0.29,9.75,0.83,18.21,0.05,0.016,423,24.12,4.43,3798
16000,884,380,29.58,0.02,8.71,0.00,6.33,0.03,0.008,602,12.20,18.90,204
16000,865,300,17.62,0.12,6.25,0.23,2.58,0.03,0.013,235,4.24,9.03,168
16000,923,234,36.90,0.01,7.87,2.42,10.50,0.02,0.004,222,10.41,6.08,176
16000,900,76,33.50,0.41,7.42,0.00,11.78,0.09,0.026,556,17.38,12.24,56
16000,922,70,33.57,0.06,11.49,3.64,3.69,0.01,0.000,475,7.63,23.88,49
16000,961,45,21.88,0.00,4.80,3.13,18.04,0.00,0.000,237,19.21,3.58,35
16000,963,38,31.84,0.74,9.45,1.68,4.84,0.26,0.105,532,11.24,16.57,30
16000,915,28,30.65,0.25,5.75,1.46,23.00,0.36,0.071,378,26.44,1.56,17
16000,867,15,28.31,0.00,7.73,0.00,6.87,0.00,0.000,723,24.54,6.25,10
16000,890,11,32.86,2.18,10.09,0.00,16.18,0.27,0.091,990,45.23,19.95,7
16000,1010,9,41.54,0.00,9.78,0.00,13.00,0.00,0.000,318,10.68,12.04,3
17000,1,4662,25.64,0.40,9.05,0.80,15.03,0.08,0.027,413,22.28,3.60,2319
17000,1039,569,65.07,0.37,4.16,0.77,39.67,0.12,0.033,173,20.30,7.49,324
17000,1027,156,24.19,0.17,7.51,0.42,14.81,0.04,0.013,331,18.05,3.06,103
17000,884,150,30.80,0.04,8.28,0.00,7.32,0.09,0.027,937,19.54,24.27,93
17000,923,124,34.23,0.00,6.46,3.85,9.60,0.00,0.000,155,9.62,5.41,78
17000,961,82,29.03,1.17,0.44,0.45,32.96,0.02,0.012,343,29.78,11.17,40
17000,963,44,51.17,4.82,6.61,1.05,10.45,1.16,0.386,425,11.44,14.90,39
17000,865,30,24.87,0.00,10.20,0.00,2.37,0.00,0.000,246,2.59,13.57,11
17000,922,22,30.86,0.00,9.73,1.86,5.00,0.00,0.000,1223,28.02,36.33,18
17000,890,15,34.23,0.00,8.00,0.00,23.20,0.00,0.000,345,19.14,4.42,8
17000,900,12,28.56,0.08,6.17,0.00,10.50,0.00,0.000,1190,34.52,15.95,12
17000,867,8,26.24,0.00,6.62,0.00,6.88,0.00,0.000,1882,54.03,16.65,7
18000,1,4986,29.05,0.56,9.21,1.39,17.38,0.10,0.029,418,23.03,4.15,2459
18000,1070,974,25.17,0.02,6.53,0.02,6.03,0.01,0.002,260,5.94,12.04,416
18000,1027,175,26.82,0.23,9.37,2.06,13.89,0.01,0.000,354,18.77,4.09,136
18000,1058,175,25.06,0.00,6.09,0.29,6.38,0.00,0.000,392,10.53,12.77,116
18000,1069,115,21.23,0.00,4.70,0.25,6.01,0.00,0.000,512,13.81,10.89,98
18000,1039,87,54.30,1.70,13.64,0.06,17.02,0.92,0.276,283,14.69,5.84,63
18000,884,74,30.22,0.00,8.22,0.00,7.30,0.00,0.000,740,15.72,22.39,42
18000,865,51,24.68,0.00,8.65,0.12,3.82,0.00,0.000,311,3.83,14.16,28
18000,1001,34,45.20,0.47,9.76,2.12,22.94,0.35,0.088,443,24.29,9.81,24
18000,1065,27,24.32,0.00,7.78,2.19,3.37,0.00,0.000,367,3.91,20.09,14
18000,923,24,36.18,0.00,6.67,2.83,10.79,0.00,0.000,485,15.06,11.27,18
18000,963,17,65.64,8.59,9.65,0.47,8.24,1.88,0.706,1105,26.39,17.10,13
18000,867,15,23.01,0.00,3.80,0.00,8.13,0.00,0.000,1060,30.29,8.74,14
18000,922,8,28.70,0.00,6.62,0.00,7.88,0.00,0.000,1165,27.02,14.65,7
18000,900,6,26.41,0.00,7.50,0.00,7.83,0.00,0.000,699,23.01,18.20,6
19000,1,5182,29.75,0.67,9.16,0.88,18.49,0.10,0.028,368,21.22,4.04,2639
19000,1070,691,26.13,0.00,7.05,0.00,6.02,0.00,0.000,346,7.45,14.15,291
19000,1027,303,31.72,0.33,9.24,1.98,17.18,0.05,0.013,259,16.40,5.07,223
19000,1096,253,28.35,0.12,7.72,0.21,6.35,0.04,0.012,338,8.88,10.97,134
19000,1094,240,42.03,1.32,9.99,2.41,20.81,0.57,0.129,219,14.86,4.37,149
19000,1058,200,24.68,0.00,7.50,0.00,4.93,0.00,0.000,287,6.31,10.54,103
19000,1097,121,40.43,0.04,5.12,0.08,18.44,0.04,0.017,151,10.06,3.25,75
19000,884,120,27.79,0.00,8.43,0.00,5.92,0.00,0.000,529,12.59,16.51,83
19000,865,83,25.93,0.00,7.72,0.00,5.40,0.00,0.000,236,3.87,11.55,44
19000,1065,60,21.81,0.00,5.68,1.28,4.65,0.00,0.000,350,6.28,16.60,43
19000,1039,46,35.72,0.50,8.74,0.00,11.52,0.26,0.087,367,8.93,14.37,42
19000,923,27,36.88,0.00,6.81,2.22,11.33,0.00,0.000,258,10.28,5.63,16
19000,1069,18,33.91,0.00,3.28,7.17,11.56,0.00,0.000,397,17.03,8.09,15
19000,1001,8,47.60,0.25,11.88,3.00,22.38,0.62,0.125,509,20.99,7.21,6
20000,1,6606,31.85,0.36,10.18,0.75,20.02,0.06,0.017,423,24.74,3.98,3247
20000,1096,1470,27.78,0.15,5.84,0.25,8.08,0.11,0.036,191,7.70,7.99,677
20000,1070,735,26.30,0.00,7.01,0.02,6.13,0.00,0.000,372,8.91,12.68,341
20000,1027,473,34.06,0.15,10.71,2.25,18.56,0.03,0.006,276,14.29,7.85,333
20000,1133,247,28.80,0.00,10.17,0.35,4.06,0.00,0.000,336,6.39,14.62,119
20000,1132,172,36.37,1.38,7.55,0.87,8.91,0.26,0.070,256,11.12,7.10,131
20000,1129,129,30.68,0.00,8.08,0.06,7.36,0.00,0.000,706,16.78,17.67,50
20000,884,103,27.93,0.00,4.62,0.06,10.20,0.00,0.000,237,11.20,4.18,51
20000,1065,81,23.08,0.00,6.30,1.79,4.41,0.00,0.000,379,7.45,14.37,57
20000,1058,67,28.26,0.12,8.03,0.00,5.97,0.00,0.000,541,10.60,15.67,37
20000,1130,41,23.94,0.05,7.49,0.39,4.24,0.07,0.024,681,15.20,13.62,33
20000,1069,41,35.97,0.00,4.46,6.80,12.68,0.00,0.000,237,18.05,2.51,26
20000,1097,20,19.08,0.00,4.30,0.00,6.05,0.00,0.000,195,8.21,11.02,20
20000,865,16,27.85,0.00,6.56,0.00,7.56,0.00,0.000,488,13.06,8.62,12
20000,1039,7,30.65,0.00,9.57,0.00,9.71,0.00,0.000,809,31.46,8.14,7
21000,1,4559,28.50,0.58,10.40,0.73,15.80,0.06,0.019,431,23.87,3.84,2172
21000,1133,343,27.29,0.00,9.20,0.30,4.30,0.00,0.000,298,5.14,14.19,178
21000,1096,338,22.32,0.21,5.72,0.09,5.01,0.19,0.065,388,12.04,16.30,211
21000,1070,333,25.52,0.00,8.18,0.00,4.58,0.00,0.000,414,8.99,14.48,167
21000,1132,294,39.26,0.80,7.66,1.37,11.27,0.29,0.085,251,11.52,5.73,201
21000,1130,123,30.34,0.00,5.38,0.05,9.91,0.00,0.000,261,8.52,5.51,55
21000,1027,93,23.20,0.18,4.32,6.99,12.40,0.00,0.000,142,12.21,1.85,49
21000,1129,89,29.96,0.00,8.02,0.07,7.03,0.00,0.000,592,14.12,14.39,36
21000,1065,85,20.89,0.00,5.69,1.58,4.01,0.00,0.000,467,10.16,15.39,66
21000,1058,53,28.85,0.00,9.32,0.00,5.19,0.00,0.000,505,8.89,19.29,28
21000,884,27,21.90,0.00,5.22,0.00,6.04,0.00,0.000,858,23.55,11.18,17
21000,1094,24,36.08,4.46,7.17,0.08,20.08,0.58,0.167,276,17.84,10.61,23
21000,923,14,33.59,0.00,4.36,4.93,10.64,0.00,0.000,330,21.43,5.36,10
22000,1,6343,29.85,0.69,9.63,1.05,17.39,0.08,0.023,396,22.53,4.40,3173
22000,1133,363,26.66,0.00,7.69,0.19,5.55,0.00,0.000,324,6.31,14.71,203
22000,1096,241,24.44,0.15,6.53,0.07,5.37,0.15,0.058,363,8.80,17.72,143
22000,1070,209,26.88,0.00,6.72,0.01,6.71,0.00,0.000,395,8.98,15.31,116
22000,1132,107,41.10,1.81,7.61,1.17,10.10,0.68,0.206,482,18.59,4.55,89
22000,1130,92,31.03,0.04,5.18,1.61,10.03,0.02,0.011,251,10.30,3.46,63
22000,1129,87,29.37,0.00,8.25,0.00,6.54,0.00,0.000,473,13.02,10.86,31
22000,1065,71,22.05,0.00,5.39,1.73,4.82,0.00,0.000,759,20.79,15.68,57
22000,1058,24,33.44,0.00,9.17,0.00,7.79,0.00,0.000,339,5.89,13.92,13
22000,1027,5,40.88,0.00,19.60,0.00,17.80,0.00,0.000,445,26.26,4.90,5
23000,1,7696,30.89,0.81,9.11,0.82,19.44,0.07,0.022,382,23.04,4.69,3825
23000,1070,433,27.58,0.11,5.97,0.08,7.60,0.01,0.002,237,6.05,13.08,171
23000,1096,234,26.30,0.04,7.28,0.15,5.74,0.07,0.026,318,7.54,10.97,118
23000,1133,110,27.52,0.00,6.78,0.04,6.97,0.00,0.000,315,6.76,13.13,61
23000,1065,101,22.26,0.00,5.71,1.72,4.58,0.00,0.000,698,16.32,18.75,76
23000,1129,89,30.27,0.00,7.62,0.09,7.64,0.00,0.000,560,13.48,14.84,33
23000,1132,69,51.72,3.46,6.23,0.59,13.78,1.14,0.362,342,17.67,3.59,55
23000,1130,63,36.31,0.00,6.10,0.65,12.22,0.00,0.000,347,14.41,6.39,46
23000,1058,54,29.63,0.00,8.85,0.00,6.07,0.00,0.000,346,6.19,14.80,30
23000,1203,34,33.15,0.00,7.85,0.09,8.68,0.00,0.000,776,16.14,24.59,25
23000,1199,7,20.74,0.00,7.14,0.00,3.29,0.00,0.000,966,21.06,22.63,7
24000,1,5929,30.59,0.85,9.91,1.26,17.75,0.09,0.028,488,26.97,4.58,3044
24000,1070,317,24.02,0.00,7.60,0.11,4.35,0.00,0.000,375,6.17,18.38,181
24000,1065,79,22.50,0.00,6.39,1.06,4.35,0.00,0.000,702,15.35,19.24,62
24000,1129,64,28.88,0.00,7.31,0.00,7.22,0.00,0.000,588,12.37,15.99,32
24000,1217,41,27.97,0.00,8.32,0.05,5.68,0.00,0.000,389,6.95,13.11,22
24000,1096,41,30.53,0.29,8.15,0.00,6.56,0.10,0.024,462,11.82,13.76,19
24000,1203,31,33.29,0.00,7.87,0.00,8.77,0.00,0.000,947,17.05,28.39,19
24000,1058,26,29.19,0.00,10.08,0.00,4.58,0.00,0.000,761,13.27,24.93,15
24000,1132,16,66.47,5.56,7.31,0.44,16.00,1.19,0.312,837,26.92,7.76,15
24000,1133,9,25.55,0.00,7.44,0.00,5.33,0.00,0.000,534,9.57,20.52,5
25000,1,6396,29.88,0.58,9.59,1.06,18.15,0.06,0.016,428,24.01,3.71,3179
25000,1096,377,31.07,0.37,5.34,0.00,9.98,0.21,0.077,207,9.50,5.19,193
25000,1070,104,33.59,0.00,9.87,1.07,6.39,0.00,0.000,553,9.51,21.50,60
25000,1217,81,29.71,0.00,9.70,0.41,4.99,0.00,0.000,358,5.61,15.57,28
25000,1129,58,28.84,0.00,7.36,0.02,7.14,0.00,0.000,408,10.55,9.68,26
25000,1065,29,25.03,0.00,4.45,0.86,7.69,0.00,0.000,909,19.36,20.06,24
25000,1058,18,31.63,0.00,10.44,0.00,5.56,0.00,0.000,839,11.85,32.89,13
25000,1244,11,26.18,0.00,8.45,0.00,4.64,0.00,0.000,349,4.91,14.28,8
25000,1240,6,21.66,0.00,5.83,0.00,5.00,0.00,0.000,515,9.84,11.33,6
26000,1,6008,29.73,0.69,9.36,1.09,17.52,0.12,0.029,423,23.60,3.77,2856
26000,1096,62,27.67,0.13,6.68,0.00,6.98,0.06,0.032,547,15.27,9.76,44
26000,1278,59,32.51,0.22,12.81,1.14,11.47,0.00,0.000,594,21.60,14.13,39
26000,1129,54,29.61,0.00,7.69,0.00,7.20,0.00,0.000,617,11.31,16.55,20
26000,1070,30,27.53,0.00,9.73,0.00,4.03,0.00,0.000,506,7.81,15.96,19
26000,1265,17,30.35,0.00,7.76,0.12,7.35,0.00,0.000,621,14.78,16.12,9
26000,1240,14,33.28,0.00,7.21,0.00,9.43,0.00,0.000,438,7.04,13.65,10
26000,1217,7,31.06,0.00,10.57,0.00,5.00,0.00,0.000,959,14.49,29.35,4
26000,1266,6,22.67,0.00,7.33,0.00,4.00,0.00,0.000,1018,19.01,32.59,5
26000,1058,6,27.05,0.00,8.83,0.00,4.83,0.00,0.000,259,5.45,9.48,4
26000,1203,5,41.99,0.00,4.20,0.00,16.80,0.00,0.000,1615,40.63,14.49,5
26000,1065,5,28.56,0.00,3.40,0.60,10.60,0.00,0.000,537,19.35,4.36,4
27000,1,5790,28.91,0.52,9.62,1.06,16.99,0.05,0.014,431,23.56,3.78,2758
27000,1295,939,46.30,0.34,14.06,1.80,22.67,0.14,0.035,278,17.60,9.05,665
27000,1297,129,27.95,0.67,10.61,0.70,13.79,0.02,0.008,523,25.03,7.66,90
27000,1096,40,27.88,0.00,6.53,0.00,7.45,0.00,0.000,419,11.80,9.41,22
27000,1278,38,38.16,0.97,15.68,1.05,10.08,0.18,0.026,711,23.96,16.73,21
27000,1129,22,28.48,0.00,7.77,0.00,6.55,0.00,0.000,929,18.00,21.83,8
27000,1070,12,28.50,0.00,9.58,0.00,4.67,0.00,0.000,655,9.87,24.43,7
27000,1240,12,29.16,0.00,6.75,0.00,7.83,0.00,0.000,401,8.34,8.19,7
27000,1217,9,27.90,0.00,9.44,0.00,4.56,0.00,0.000,907,13.84,27.71,7
27000,1266,5,32.00,0.00,10.00,0.00,6.00,0.00,0.000,165,3.64,4.60,1
28000,1,6279,28.56,0.39,9.32,1.06,16.86,0.07,0.019,422,22.97,3.94,2986
28000,1295,786,55.82,1.87,12.93,2.29,34.36,0.52,0.131,295,20.07,8.38,500
28000,1297,149,25.62,0.20,10.68,0.15,11.99,0.09,0.034,489,21.45,7.95,107
28000,1096,105,26.35,0.09,4.73,0.00,8.47,0.17,0.057,196,9.17,3.62,70
28000,1318,54,24.93,0.00,8.20,0.00,4.26,0.00,0.000,438,5.65,23.35,33
28000,1278,41,37.19,0.20,15.85,0.29,12.88,0.02,0.000,681,23.28,16.45,28
28000,1129,16,30.07,0.00,8.06,0.00,7.06,0.00,0.000,452,9.85,12.32,9
28000,1266,12,30.16,0.00,8.67,0.00,6.42,0.00,0.000,352,10.68,8.66,4
28000,1070,11,27.18,0.00,8.27,0.27,5.18,0.00,0.000,467,8.11,25.01,7
28000,1217,9,29.00,0.00,9.11,0.00,5.44,0.00,0.000,1050,19.46,23.89,6
28000,1240,7,25.42,0.00,4.71,0.00,8.00,0.00,0.000,836,12.62,18.66,5
29000,1,6834,32.62,0.72,9.71,1.25,19.72,0.07,0.019,412,23.68,4.58,3355
29000,1295,133,50.74,9.35,12.98,1.65,17.23,2.61,0.586,378,18.17,8.83,95
29000,1318,130,25.03,0.00,6.09,0.00,6.42,0.00,0.000,371,11.65,12.03,88
29000,1278,125,38.06,0.00,17.85,1.33,10.77,0.00,0.000,465,14.78,14.28,81
29000,1297,117,24.85,0.12,10.00,0.10,12.06,0.02,0.000,654,28.65,7.95,91
29000,1129,38,30.15,0.00,7.13,0.05,8.03,0.00,0.000,499,13.40,8.55,15
29000,1242,35,29.72,0.00,10.89,3.17,16.54,0.00,0.000,517,27.79,6.06,26
29000,1096,19,31.27,0.05,1.42,0.00,14.63,0.00,0.000,43,6.19,0.99,9
29000,1339,10,29.00,0.00,7.60,0.00,6.90,0.00,0.000,531,11.90,11.10,8
29000,1266,6,28.33,0.00,8.50,0.00,5.67,0.00,0.000,1074,26.42,22.96,4
30000,1,6118,29.29,0.48,8.83,1.23,18.08,0.04,0.010,411,23.17,4.21,2917
30000,1318,168,23.20,0.00,5.92,0.00,5.68,0.00,0.000,456,11.33,22.95,107
30000,1242,104,28.86,0.08,10.83,4.74,13.83,0.02,0.010,276,16.13,2.56,51
30000,1278,96,35.53,0.00,12.70,0.41,14.22,0.00,0.000,627,21.99,13.67,67
30000,1295,92,50.59,7.46,13.25,1.47,20.91,2.34,0.609,401,18.70,6.50,76
30000,1297,80,27.13,0.66,11.65,0.60,10.84,0.04,0.013,555,24.81,8.58,67
30000,1129,7,31.52,0.00,7.43,0.00,8.43,0.00,0.000,1391,30.35,22.08,4
31000,1,7461,33.25,0.54,10.08,1.24,19.27,0.11,0.031,365,21.31,4.60,3780
31000,1318,211,23.65,0.00,6.75,0.00,5.08,0.00,0.000,427,6.71,31.93,104
31000,1297,88,25.75,0.19,11.73,0.70,10.01,0.00,0.000,459,22.04,5.81,57
31000,1295,80,45.09,10.03,9.79,0.75,13.59,3.00,0.738,496,22.42,13.33,77
31000,1278,52,38.78,0.04,16.56,0.85,11.96,0.00,0.000,766,29.02,14.88,29
31000,1242,16,25.64,0.00,8.81,4.69,13.25,0.00,0.000,993,50.35,4.33,15
