step,event,lineage,other,size
5000,birth,1,0,4113
5000,birth,2,0,212
5000,birth,7,0,287
5000,birth,16,0,8
5000,birth,17,0,8
5000,birth,38,0,237
5000,birth,40,0,16
5000,birth,43,0,16
5000,birth,45,0,24
5000,birth,59,0,22
5000,birth,69,0,78
5000,birth,107,0,6
5000,birth,108,0,50
5000,birth,116,0,31
5000,birth,131,0,6
5000,birth,135,0,33
5000,birth,171,0,17
5000,birth,185,0,11
5000,birth,206,0,7
5000,birth,252,0,22
5000,birth,281,0,11
5000,birth,297,0,35
5000,birth,302,0,7
5000,birth,318,0,5
5000,birth,368,0,43
5000,birth,392,0,390
5000,birth,400,0,32
5000,birth,572,0,214
5000,birth,686,0,14
6000,birth,693,0,16
6000,birth,694,0,255
6000,birth,698,0,118
6000,birth,713,0,19
6000,split,719,2,6
6000,split,733,617,5
6000,split,744,572,35
6000,split,745,108,9
7000,split,758,1,1655
7000,split,772,1,27
7000,split,774,1,14
7000,split,778,1,20
7000,extinct,206,0,7
8000,split,823,43,47
8000,extinct,185,0,11
8000,extinct,686,0,6
8000,extinct,719,0,6
9000,birth,90,0,62
9000,birth,190,0,8
9000,split,854,758,20
9000,split,884,758,18
9000,birth,892,0,9
9000,extinct,17,0,11
9000,extinct,38,0,19
9000,extinct,171,0,5
9000,extinct,302,0,7
9000,extinct,733,0,5
9000,extinct,778,0,20
9000,merge,823,1,47
10000,split,899,1,10
10000,split,901,820,10
10000,split,902,1,185
10000,extinct,107,0,5
10000,extinct,713,0,6
10000,extinct,744,0,9
10000,extinct,774,0,14
11000,split,872,1,15
11000,split,928,758,167
11000,split,933,823,18
11000,extinct,45,0,10
11000,extinct,69,0,17
11000,extinct,116,0,7
12000,extinct,7,0,9
12000,extinct,90,0,62
12000,extinct,190,0,8
12000,extinct,252,0,27
12000,extinct,884,0,5
13000,split,984,694,20
13000,extinct,59,0,7
13000,extinct,281,0,5
13000,extinct,698,0,19
13000,extinct,745,0,5
13000,extinct,901,0,7
14000,split,999,758,9
14000,extinct,16,0,13
14000,extinct,108,0,19
14000,extinct,297,0,15
14000,extinct,693,0,7
15000,split,1005,1,3261
15000,split,1007,1,130
15000,split,1010,1,67
15000,split,1014,43,7
15000,split,1023,928,13
15000,extinct,131,0,6
15000,extinct,368,0,16
16000,split,1028,902,5
16000,split,1030,758,51
16000,split,1032,2,13
16000,extinct,899,0,10
16000,extinct,933,0,5
16000,extinct,1014,0,7
17000,split,975,884,6
17000,split,1040,1005,186
17000,extinct,318,0,19
18000,split,995,758,89
18000,split,1067,928,32
18000,split,1074,928,32
18000,split,1075,854,48
18000,split,1077,400,74
18000,extinct,43,0,7
18000,extinct,392,0,6
18000,extinct,902,0,21
18000,extinct,1007,0,24
19000,split,1094,1040,655
19000,split,1096,1,227
19000,split,1100,928,75
19000,split,1101,1,12
19000,split,1119,2,13
19000,extinct,572,0,5
19000,extinct,872,0,7
19000,extinct,1077,0,74
20000,split,1126,1066,602
20000,split,1128,1066,26
20000,split,1131,1005,20
20000,extinct,1,0,5
20000,extinct,135,0,8
20000,extinct,975,0,5
20000,extinct,984,0,11
20000,extinct,1040,0,211
21000,extinct,1028,0,5
21000,extinct,1030,0,16
22000,split,1177,1128,6
22000,split,1186,1159,51
22000,split,1191,928,25
22000,split,1195,400,16
22000,extinct,40,0,10
22000,extinct,400,0,52
22000,extinct,1010,0,22
22000,extinct,1032,0,5
23000,split,1138,928,43
23000,split,1206,1005,61
23000,split,1207,854,20
23000,extinct,892,0,7
23000,extinct,1096,0,10
24000,split,1189,400,80
24000,split,1225,1005,169
24000,split,1226,1005,8
24000,split,1227,1005,914
24000,split,1232,1005,15
24000,split,1237,995,19
24000,split,1239,995,54
24000,split,1252,758,35
24000,extinct,854,0,7
24000,extinct,1101,0,12
24000,extinct,1177,0,6
25000,split,1257,758,86
25000,split,1260,694,45
25000,split,1269,1226,148
25000,extinct,1131,0,20
25000,extinct,1232,0,15
26000,split,1278,1023,82
26000,split,1281,1206,44
26000,extinct,1067,0,12
27000,split,1295,1126,129
27000,split,1296,1126,121
27000,split,1300,1126,149
27000,split,1303,758,165
27000,split,1317,1207,10
27000,split,1321,1126,52
27000,extinct,1094,0,10
27000,extinct,1189,0,15
27000,extinct,1191,0,7
27000,extinct,1257,0,74
28000,split,1335,1126,80
28000,extinct,694,0,6
28000,extinct,1005,0,70
28000,extinct,1023,0,5
28000,extinct,1138,0,10
29000,split,1387,1227,58
29000,extinct,995,0,5
29000,extinct,1128,0,6
29000,extinct,1195,0,30
29000,extinct,1281,0,35
30000,split,1406,1227,1342
30000,split,1407,758,136
30000,extinct,928,0,6
30000,extinct,1207,0,19
30000,extinct,1252,0,50
30000,extinct,1260,0,15
30000,extinct,1317,0,7
30000,extinct,1321,0,10
31000,split,1436,1227,645
31000,split,1439,1296,62
31000,split,1450,1281,16
31000,split,1452,1300,6
31000,extinct,1119,0,5
31000,extinct,1186,0,131
31000,extinct,1387,0,58
32000,split,1474,1225,10
32000,split,1478,1373,11
32000,split,1489,1370,109
32000,extinct,999,0,8
32000,extinct,1100,0,8
32000,extinct,1206,0,25
32000,extinct,1237,0,11
32000,extinct,1295,0,14
33000,split,1494,1436,189
33000,split,1495,1074,14
33000,split,1498,1278,13
33000,extinct,1226,0,63
34000,split,1530,1074,13
34000,split,1533,1126,5
34000,split,1547,1296,8
34000,split,1552,1406,16
34000,extinct,2,0,134
34000,extinct,772,0,21
34000,extinct,1075,0,7
34000,extinct,1335,0,54
34000,extinct,1439,0,5
34000,extinct,1452,0,6
35000,split,1562,758,5
35000,split,1563,1296,45
35000,split,1566,1074,43
35000,split,1567,2,6
35000,split,1569,1074,34
35000,split,1574,1296,176
35000,split,1577,2,14
35000,split,1591,1407,8
35000,extinct,1495,0,14
36000,split,1451,1335,74
36000,split,1550,1300,10
36000,split,1610,1269,25
36000,split,1619,1303,42
36000,split,1626,1567,14
36000,split,1637,772,12
36000,split,1642,772,8
36000,extinct,1126,0,17
36000,extinct,1489,0,47
36000,merge,1552,1406,51
37000,split,1473,1436,15
37000,split,1649,758,50
37000,split,1653,1074,5
37000,split,1655,1225,83
37000,split,1657,1126,64
37000,split,1668,1126,124
37000,split,1669,1300,11
37000,extinct,1474,0,10
37000,extinct,1547,0,14
38000,split,1691,1227,10
38000,split,1693,1303,68
38000,split,1712,1567,33
38000,extinct,1225,0,53
38000,extinct,1478,0,11
38000,extinct,1498,0,7
38000,extinct,1562,0,5
38000,extinct,1574,0,79
39000,split,1621,1566,62
39000,split,1723,1406,15
39000,split,1729,1074,50
39000,split,1733,1619,17
39000,extinct,1074,0,10
39000,extinct,1239,0,137
39000,extinct,1269,0,59
39000,extinct,1407,0,5
39000,extinct,1533,0,5
39000,extinct,1550,0,10
39000,extinct,1567,0,6
39000,extinct,1653,0,5
40000,split,1762,1296,378
40000,split,1764,1296,11
