step,event,lineage,other,size
5000,birth,1,0,9150
5000,birth,7,0,12
5000,birth,14,0,8
5000,birth,18,0,27
5000,birth,20,0,87
5000,birth,26,0,10
5000,birth,47,0,20
5000,birth,52,0,6
5000,birth,64,0,27
5000,birth,69,0,355
5000,birth,79,0,14
5000,birth,80,0,9
5000,birth,89,0,70
5000,birth,109,0,33
5000,birth,130,0,27
5000,birth,158,0,26
5000,birth,185,0,6
5000,birth,206,0,68
5000,birth,231,0,7
5000,birth,253,0,5
5000,birth,342,0,10
5000,birth,481,0,12
5000,birth,664,0,42
6000,birth,715,0,259
6000,split,720,1,76
6000,extinct,47,0,20
6000,merge,206,1,68
6000,extinct,342,0,10
7000,birth,787,0,16
7000,split,809,89,5
7000,extinct,185,0,6
7000,extinct,231,0,8
8000,extinct,7,0,12
8000,extinct,20,0,12
8000,extinct,26,0,10
8000,extinct,109,0,8
8000,extinct,158,0,7
9000,split,826,1,121
9000,birth,834,0,20
9000,split,846,89,28
9000,extinct,64,0,14
9000,extinct,481,0,8
9000,extinct,809,0,5
10000,extinct,18,0,17
10000,extinct,253,0,11
